Method:,Column 1,,
Host Date-Time:,17/12/20 @ 12:5:3,,
Header Version:,1,,
System Temp hundredths:,2838,,
Detector Temp hundredths:,2448,,
Humidity hundredths:,1585,,
Lamp PD:,3659,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.065779,91207.000000,78388.000000
905.391135,0.061423,100140.000000,86933.000000
909.293086,0.059802,108241.000000,94317.000000
913.190685,0.060712,116884.000000,101635.000000
917.083931,0.062410,127518.000000,110449.000000
920.972825,0.063774,140036.000000,120911.000000
926.151245,0.064408,160442.000000,138328.000000
930.029983,0.062208,176924.000000,153313.000000
933.904368,0.059006,192482.000000,168029.000000
937.774400,0.056782,207019.000000,181647.000000
941.640080,0.054019,220214.000000,194458.000000
945.501407,0.049931,231781.000000,206608.000000
949.358382,0.048867,242385.000000,216590.000000
953.211004,0.048083,252506.000000,226042.000000
957.059273,0.046768,262404.000000,235615.000000
962.183529,0.045988,275634.000000,247939.000000
966.021642,0.045485,285310.000000,256940.000000
969.855403,0.045194,294814.000000,265677.000000
973.684811,0.045321,303951.000000,273831.000000
977.509867,0.044963,312634.000000,281886.000000
981.330570,0.044630,320588.000000,289279.000000
985.146920,0.044333,327227.000000,295472.000000
988.958918,0.044006,332863.000000,300787.000000
992.766563,0.043762,337748.000000,305373.000000
997.836653,0.043629,342296.000000,309580.000000
1001.634142,0.043797,344897.000000,311812.000000
1005.427279,0.043396,346533.000000,313580.000000
1009.216063,0.042445,347364.000000,315021.000000
1013.000494,0.042911,347610.000000,314906.000000
1016.780573,0.041744,347104.000000,315294.000000
1020.556299,0.042339,346356.000000,314184.000000
1024.327673,0.042761,345314.000000,312934.000000
1028.094694,0.042797,344068.000000,311779.000000
1033.110618,0.044307,342670.000000,309435.000000
1036.867483,0.043395,341443.000000,308975.000000
1040.619996,0.043415,340565.000000,308166.000000
1044.368155,0.043722,339602.000000,307078.000000
1048.111963,0.044316,339187.000000,306283.000000
1051.851417,0.044065,338370.000000,305722.000000
1055.586519,0.043838,337732.000000,305305.000000
1059.317269,0.043547,337270.000000,305092.000000
1063.043666,0.043450,337131.000000,305034.000000
1068.005424,0.042911,337198.000000,305474.000000
1071.721665,0.042953,337936.000000,306113.000000
1075.433553,0.043609,338814.000000,306445.000000
1079.141089,0.042822,339835.000000,307926.000000
1082.844272,0.043078,341087.000000,308878.000000
1086.543103,0.043966,342595.000000,309610.000000
1090.237580,0.043763,344242.000000,311244.000000
1093.927706,0.043558,346318.000000,313269.000000
1097.613478,0.042867,348067.000000,315352.000000
1102.521071,0.043496,350874.000000,317435.000000
1106.196688,0.042415,352530.000000,319728.000000
1109.867952,0.042422,354393.000000,321413.000000
1113.534864,0.041461,356181.000000,323750.000000
1117.197422,0.041138,357783.000000,325448.000000
1120.855629,0.039942,359117.000000,327562.000000
1124.509482,0.040609,360790.000000,328583.000000
1128.158984,0.039531,361832.000000,330351.000000
1131.804132,0.040121,363284.000000,331227.000000
1136.657559,0.039857,364834.000000,332842.000000
1140.292552,0.040888,365983.000000,333099.000000
1143.923192,0.041231,367533.000000,334245.000000
1147.549479,0.041574,368590.000000,334942.000000
1151.171414,0.043009,369591.000000,334744.000000
1154.788996,0.043637,370608.000000,335180.000000
1158.402225,0.045677,371792.000000,334675.000000
1162.011102,0.048012,373034.000000,333992.000000
1165.615627,0.049970,374075.000000,333418.000000
1170.414889,0.053188,375979.000000,332641.000000
1174.009257,0.055526,377809.000000,332465.000000
1177.599273,0.057343,379926.000000,332932.000000
1181.184936,0.059159,382215.000000,333541.000000
1184.766246,0.061501,385401.000000,334512.000000
1188.343204,0.063508,388776.000000,335886.000000
1191.915809,0.066496,392428.000000,336716.000000
1195.484062,0.069559,395791.000000,337215.000000
1199.047962,0.072479,399382.000000,337994.000000
1203.793059,0.076124,405070.000000,339943.000000
1207.346803,0.077712,409052.000000,342032.000000
1210.896194,0.079648,412904.000000,343717.000000
1214.441233,0.079268,416885.000000,347335.000000
1217.981920,0.078385,421320.000000,351744.000000
1221.518253,0.077787,425284.000000,355543.000000
1225.050234,0.075749,429183.000000,360490.000000
1228.577863,0.074112,433814.000000,365756.000000
1232.101139,0.073213,438565.000000,370528.000000
1236.792070,0.072583,444300.000000,375918.000000
1240.305190,0.072430,448060.000000,379233.000000
1243.813957,0.072207,452297.000000,383016.000000
1247.318372,0.072915,455893.000000,385432.000000
1250.818434,0.072916,459082.000000,388127.000000
1254.314143,0.073408,462510.000000,390583.000000
1257.805500,0.074310,466532.000000,393162.000000
1261.292505,0.075086,470752.000000,396010.000000
1264.775157,0.074783,474874.000000,399756.000000
1269.411922,0.075743,480696.000000,403764.000000
1272.884417,0.076067,486062.000000,407967.000000
1276.352561,0.076660,490790.000000,411373.000000
1279.816351,0.076274,494557.000000,414899.000000
1283.275789,0.075485,498768.000000,419193.000000
1286.730874,0.074200,502917.000000,423932.000000
1290.181607,0.073125,506587.000000,428084.000000
1293.627987,0.072760,509239.000000,430687.000000
1297.070015,0.072359,511855.000000,433299.000000
1301.652615,0.071546,515095.000000,436859.000000
1305.084486,0.070707,516531.000000,438924.000000
1308.512005,0.069745,517299.000000,440551.000000
1311.935171,0.069119,518312.000000,442051.000000
1315.353985,0.067972,518822.000000,443656.000000
1318.768446,0.067641,518589.000000,443795.000000
1322.178555,0.067380,518088.000000,443633.000000
1325.584311,0.067404,517825.000000,443383.000000
1328.985715,0.067690,517743.000000,443021.000000
1333.514148,0.068550,517179.000000,441663.000000
1336.905396,0.068280,516086.000000,441004.000000
1340.292291,0.069229,515807.000000,439803.000000
1343.674833,0.070556,515261.000000,437997.000000
1347.053022,0.071815,514494.000000,436079.000000
