Method:,Column 1,,
Host Date-Time:,17/12/20 @ 10:53:41,,
Header Version:,1,,
System Temp hundredths:,2888,,
Detector Temp hundredths:,2412,,
Humidity hundredths:,1527,,
Lamp PD:,3654,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.191731,91207.000000,58654.000000
905.391135,0.186293,100140.000000,65210.000000
909.293086,0.188048,108241.000000,70201.000000
913.190685,0.186639,116884.000000,76053.000000
917.083931,0.192065,127518.000000,81942.000000
920.972825,0.189255,140036.000000,90570.000000
926.151245,0.189485,160442.000000,103713.000000
930.029983,0.187172,176924.000000,114978.000000
933.904368,0.183458,192482.000000,126163.000000
937.774400,0.178719,207019.000000,137180.000000
941.640080,0.175791,220214.000000,146911.000000
945.501407,0.172898,231781.000000,155661.000000
949.358382,0.170006,242385.000000,163870.000000
953.211004,0.168443,252506.000000,171328.000000
957.059273,0.168102,262404.000000,178184.000000
962.183529,0.166258,275634.000000,187964.000000
966.021642,0.163121,285310.000000,195973.000000
969.855403,0.162352,294814.000000,202860.000000
973.684811,0.161474,303951.000000,209570.000000
977.509867,0.161591,312634.000000,215499.000000
981.330570,0.161107,320588.000000,221228.000000
985.146920,0.161882,327227.000000,225407.000000
988.958918,0.160753,332863.000000,229886.000000
992.766563,0.162420,337748.000000,232366.000000
997.836653,0.163199,342296.000000,235073.000000
1001.634142,0.163776,344897.000000,236545.000000
1005.427279,0.164526,346533.000000,237257.000000
1009.216063,0.165972,347364.000000,237035.000000
1013.000494,0.166744,347610.000000,236782.000000
1016.780573,0.167548,347104.000000,236000.000000
1020.556299,0.167775,346356.000000,235368.000000
1024.327673,0.168008,345314.000000,234534.000000
1028.094694,0.167861,344068.000000,233767.000000
1033.110618,0.168698,342670.000000,232369.000000
1036.867483,0.167791,341443.000000,232021.000000
1040.619996,0.168143,340565.000000,231237.000000
1044.368155,0.167308,339602.000000,231027.000000
1048.111963,0.167911,339187.000000,230424.000000
1051.851417,0.166617,338370.000000,230555.000000
1055.586519,0.166888,337732.000000,229977.000000
1059.317269,0.164998,337270.000000,230664.000000
1063.043666,0.165426,337131.000000,230342.000000
1068.005424,0.165650,337198.000000,230269.000000
1071.721665,0.165318,337936.000000,230949.000000
1075.433553,0.164797,338814.000000,231827.000000
1079.141089,0.165733,339835.000000,232025.000000
1082.844272,0.165446,341087.000000,233034.000000
1086.543103,0.165391,342595.000000,234094.000000
1090.237580,0.165436,344242.000000,235195.000000
1093.927706,0.165035,346318.000000,236832.000000
1097.613478,0.164395,348067.000000,238379.000000
1102.521071,0.164318,350874.000000,240344.000000
1106.196688,0.163390,352530.000000,241995.000000
1109.867952,0.163006,354393.000000,243489.000000
1113.534864,0.162276,356181.000000,245129.000000
1117.197422,0.160914,357783.000000,247005.000000
1120.855629,0.160198,359117.000000,248335.000000
1124.509482,0.160388,360790.000000,249383.000000
1128.158984,0.159356,361832.000000,250698.000000
1131.804132,0.158599,363284.000000,252143.000000
1136.657559,0.160326,364834.000000,252214.000000
1140.292552,0.159911,365983.000000,253250.000000
1143.923192,0.161615,367533.000000,253327.000000
1147.549479,0.162941,368590.000000,253281.000000
1151.171414,0.164067,369591.000000,253311.000000
1154.788996,0.166533,370608.000000,252570.000000
1158.402225,0.169008,371792.000000,251937.000000
1162.011102,0.171814,373034.000000,251151.000000
1165.615627,0.174951,374075.000000,250039.000000
1170.414889,0.179217,375979.000000,248855.000000
1174.009257,0.182236,377809.000000,248334.000000
1177.599273,0.187762,379926.000000,246568.000000
1181.184936,0.194045,382215.000000,244491.000000
1184.766246,0.200171,385401.000000,243076.000000
1188.343204,0.205943,388776.000000,241967.000000
1191.915809,0.211298,392428.000000,241247.000000
1195.484062,0.214930,395791.000000,241288.000000
1199.047962,0.216542,399382.000000,242575.000000
