Method:,Column 1,,
Host Date-Time:,17/12/20 @ 10:54:7,,
Header Version:,1,,
System Temp hundredths:,2905,,
Detector Temp hundredths:,2436,,
Humidity hundredths:,1508,,
Lamp PD:,3655,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.184571,91207.000000,59629.000000
905.391135,0.180400,100140.000000,66101.000000
909.293086,0.179473,108241.000000,71601.000000
913.190685,0.178375,116884.000000,77514.000000
917.083931,0.182317,127518.000000,83802.000000
920.972825,0.183085,140036.000000,91866.000000
926.151245,0.181350,160442.000000,105674.000000
930.029983,0.180058,176924.000000,116877.000000
933.904368,0.175801,192482.000000,128407.000000
937.774400,0.171872,207019.000000,139360.000000
941.640080,0.170303,220214.000000,148779.000000
945.501407,0.166272,231781.000000,158054.000000
949.358382,0.163961,242385.000000,166167.000000
953.211004,0.162672,252506.000000,173620.000000
957.059273,0.161698,262404.000000,180831.000000
962.183529,0.159554,275634.000000,190888.000000
966.021642,0.158772,285310.000000,197945.000000
969.855403,0.158950,294814.000000,204455.000000
973.684811,0.157914,303951.000000,211295.000000
977.509867,0.156655,312634.000000,217962.000000
981.330570,0.158358,320588.000000,222633.000000
985.146920,0.158053,327227.000000,227403.000000
988.958918,0.157942,332863.000000,231379.000000
992.766563,0.159427,337748.000000,233973.000000
997.836653,0.160933,342296.000000,236303.000000
1001.634142,0.162417,344897.000000,237286.000000
1005.427279,0.163443,346533.000000,237849.000000
1009.216063,0.164683,347364.000000,237740.000000
1013.000494,0.165516,347610.000000,237452.000000
1016.780573,0.166360,347104.000000,236646.000000
1020.556299,0.166793,346356.000000,235901.000000
1024.327673,0.167348,345314.000000,234891.000000
1028.094694,0.167464,344068.000000,233981.000000
1033.110618,0.167888,342670.000000,232803.000000
1036.867483,0.167617,341443.000000,232114.000000
1040.619996,0.167072,340565.000000,231808.000000
1044.368155,0.166885,339602.000000,231252.000000
1048.111963,0.166205,339187.000000,231331.000000
1051.851417,0.165505,338370.000000,231146.000000
1055.586519,0.164616,337732.000000,231183.000000
1059.317269,0.164375,337270.000000,230995.000000
1063.043666,0.164128,337131.000000,231031.000000
1068.005424,0.163495,337198.000000,231414.000000
1071.721665,0.164208,337936.000000,231540.000000
1075.433553,0.163307,338814.000000,232624.000000
1079.141089,0.163169,339835.000000,233399.000000
1082.844272,0.163184,341087.000000,234251.000000
1086.543103,0.163377,342595.000000,235182.000000
1090.237580,0.163487,344242.000000,236253.000000
1093.927706,0.162271,346318.000000,238344.000000
1097.613478,0.162551,348067.000000,239393.000000
1102.521071,0.162033,350874.000000,241612.000000
1106.196688,0.161079,352530.000000,243286.000000
1109.867952,0.160388,354393.000000,244961.000000
1113.534864,0.159875,356181.000000,246488.000000
1117.197422,0.158904,357783.000000,248151.000000
1120.855629,0.157008,359117.000000,250166.000000
1124.509482,0.157043,360790.000000,251311.000000
1128.158984,0.156311,361832.000000,252462.000000
1131.804132,0.156393,363284.000000,253427.000000
1136.657559,0.156660,364834.000000,254352.000000
1140.292552,0.157865,365983.000000,254446.000000
1143.923192,0.158937,367533.000000,254894.000000
1147.549479,0.160238,368590.000000,254862.000000
1151.171414,0.163235,369591.000000,253797.000000
1154.788996,0.165184,370608.000000,253356.000000
1158.402225,0.168503,371792.000000,252230.000000
1162.011102,0.171629,373034.000000,251258.000000
1165.615627,0.174291,374075.000000,250419.000000
1170.414889,0.178286,375979.000000,249389.000000
1174.009257,0.182936,377809.000000,247934.000000
1177.599273,0.190067,379926.000000,245263.000000
1181.184936,0.196062,382215.000000,243358.000000
1184.766246,0.202683,385401.000000,241674.000000
1188.343204,0.209745,388776.000000,239858.000000
1191.915809,0.214371,392428.000000,239546.000000
1195.484062,0.216615,395791.000000,240354.000000
1199.047962,0.218550,399382.000000,241456.000000
1203.793059,0.217456,405070.000000,245513.000000
1207.346803,0.216477,409052.000000,248486.000000
1210.896194,0.216625,412904.000000,250740.000000
1214.441233,0.216995,416885.000000,252942.000000
1217.981920,0.217612,421320.000000,255270.000000
1221.518253,0.218626,425284.000000,257071.000000
1225.050234,0.217694,429183.000000,259985.000000
1228.577863,0.217269,433814.000000,263048.000000
1232.101139,0.216141,438565.000000,266620.000000
1236.792070,0.215340,444300.000000,270605.000000
1240.305190,0.215175,448060.000000,272999.000000
1243.813957,0.215547,452297.000000,275345.000000
1247.318372,0.216510,455893.000000,276919.000000
1250.818434,0.216917,459082.000000,278595.000000
1254.314143,0.218882,462510.000000,279408.000000
1257.805500,0.220102,466532.000000,281047.000000
1261.292505,0.219885,470752.000000,283731.000000
1264.775157,0.220779,474874.000000,285627.000000
1269.411922,0.219574,480696.000000,289932.000000
1272.884417,0.218912,486062.000000,293616.000000
1276.352561,0.218132,490790.000000,297005.000000
1279.816351,0.217851,494557.000000,299478.000000
1283.275789,0.217058,498768.000000,302580.000000
1286.730874,0.214859,502917.000000,306646.000000
1290.181607,0.214787,506587.000000,308935.000000
1293.627987,0.213429,509239.000000,311525.000000
1297.070015,0.211290,511855.000000,314671.000000
1301.652615,0.208768,515095.000000,318507.000000
1305.084486,0.208024,516531.000000,319943.000000
1308.512005,0.207061,517299.000000,321130.000000
1311.935171,0.205870,518312.000000,322642.000000
1315.353985,0.205973,518822.000000,322883.000000
1318.768446,0.205863,518589.000000,322820.000000
1322.178555,0.206453,518088.000000,322070.000000
1325.584311,0.206404,517825.000000,321943.000000
1328.985715,0.207667,517743.000000,320957.000000
1333.514148,0.208542,517179.000000,319962.000000
1336.905396,0.210195,516086.000000,318073.000000
1340.292291,0.212499,515807.000000,316219.000000
1343.674833,0.215341,515261.000000,313824.000000
1347.053022,0.218440,514494.000000,311129.000000
1350.426860,0.222671,513196.000000,307335.000000
1353.796344,0.227259,511820.000000,303290.000000
1357.161476,0.231887,510453.000000,299274.000000
1360.522255,0.237146,508989.000000,294824.000000
1364.996523,0.241579,506578.000000,290447.000000
1368.347147,0.243035,504705.000000,288405.000000
1371.693417,0.245623,502623.000000,285509.000000
1375.035335,0.244617,499288.000000,284272.000000
1378.372901,0.244865,496007.000000,282243.000000
1381.706114,0.246343,493126.000000,279650.000000
1385.034974,0.246243,489992.000000,277937.000000
1388.359481,0.248093,487730.000000,275478.000000
1391.679637,0.249293,486234.000000,273875.000000
1396.099739,0.251687,485318.000000,271856.000000
1399.409738,0.253056,485002.000000,270824.000000
1402.715385,0.254418,484535.000000,269716.000000
1406.016679,0.255767,484521.000000,268872.000000
1409.313620,0.258220,485069.000000,267660.000000
1412.606208,0.261274,485477.000000,266008.000000
1415.894445,0.266390,485710.000000,263019.000000
1419.178328,0.271635,486186.000000,260116.000000
1422.457859,0.278156,487691.000000,257033.000000
1426.823796,0.289458,489071.000000,251139.000000
1430.093171,0.299621,490374.000000,245984.000000
1433.358193,0.311875,491971.000000,239919.000000
1436.618863,0.324361,493431.000000,233811.000000
1439.875180,0.337578,495220.000000,227625.000000
1443.127144,0.353317,496699.000000,220179.000000
1446.374756,0.368336,498105.000000,213297.000000
1449.618016,0.383825,499484.000000,206394.000000
1453.935591,0.405257,501051.000000,197072.000000
1457.168694,0.422529,501839.000000,189686.000000
1460.397445,0.439364,502305.000000,182643.000000
1463.621843,0.454034,502914.000000,176791.000000
1466.841888,0.470559,502990.000000,170216.000000
1470.057581,0.486268,502944.000000,164154.000000
1473.268921,0.501058,502843.000000,158626.000000
1476.475909,0.514693,502522.000000,153625.000000
1479.678544,0.527681,501687.000000,148851.000000
1483.941954,0.543759,500616.000000,143135.000000
1487.134433,0.553616,499704.000000,139668.000000
1490.322559,0.561423,498255.000000,136782.000000
1493.506333,0.567177,496773.000000,134580.000000
1496.685754,0.572735,495016.000000,132399.000000
1499.860823,0.576030,492977.000000,130857.000000
1503.031539,0.578708,491156.000000,129572.000000
1506.197903,0.580998,489004.000000,128326.000000
1509.359914,0.584064,486639.000000,126807.000000
1513.569158,0.585739,482899.000000,125348.000000
