Method:,Column 1,,
Host Date-Time:,17/12/20 @ 10:47:36,,
Header Version:,1,,
System Temp hundredths:,2532,,
Detector Temp hundredths:,2106,,
Humidity hundredths:,2135,,
Lamp PD:,3663,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.139768,91207.000000,66109.000000
905.391135,0.135119,100140.000000,73365.000000
909.293086,0.132150,108241.000000,79844.000000
913.190685,0.131000,116884.000000,86448.000000
917.083931,0.133711,127518.000000,93726.000000
920.972825,0.132733,140036.000000,103159.000000
926.151245,0.131673,160442.000000,118480.000000
930.029983,0.129370,176924.000000,131346.000000
933.904368,0.126007,192482.000000,144007.000000
937.774400,0.123262,207019.000000,155865.000000
941.640080,0.120326,220214.000000,166924.000000
945.501407,0.117002,231781.000000,177042.000000
949.358382,0.115374,242385.000000,185837.000000
953.211004,0.113444,252506.000000,194459.000000
957.059273,0.113778,262404.000000,201926.000000
962.183529,0.111782,275634.000000,213084.000000
966.021642,0.110190,285310.000000,221374.000000
969.855403,0.110789,294814.000000,228433.000000
973.684811,0.110009,303951.000000,235936.000000
977.509867,0.110557,312634.000000,242370.000000
981.330570,0.111082,320588.000000,248236.000000
985.146920,0.111061,327227.000000,253389.000000
988.958918,0.110501,332863.000000,258086.000000
992.766563,0.110763,337748.000000,261716.000000
997.836653,0.110968,342296.000000,265115.000000
1001.634142,0.110801,344897.000000,267232.000000
1005.427279,0.111354,346533.000000,268158.000000
1009.216063,0.111677,347364.000000,268601.000000
1013.000494,0.111616,347610.000000,268829.000000
1016.780573,0.111858,347104.000000,268288.000000
1020.556299,0.112231,346356.000000,267480.000000
1024.327673,0.111394,345314.000000,267190.000000
1028.094694,0.112437,344068.000000,265587.000000
1033.110618,0.111952,342670.000000,264804.000000
1036.867483,0.110668,341443.000000,264637.000000
1040.619996,0.110359,340565.000000,264144.000000
1044.368155,0.109819,339602.000000,263725.000000
1048.111963,0.110028,339187.000000,263276.000000
1051.851417,0.108939,338370.000000,263301.000000
1055.586519,0.108996,337732.000000,262770.000000
1059.317269,0.109115,337270.000000,262339.000000
1063.043666,0.108863,337131.000000,262383.000000
1068.005424,0.107931,337198.000000,262999.000000
1071.721665,0.108148,337936.000000,263443.000000
1075.433553,0.108377,338814.000000,263988.000000
1079.141089,0.108527,339835.000000,264692.000000
1082.844272,0.109321,341087.000000,265182.000000
1086.543103,0.108747,342595.000000,266707.000000
1090.237580,0.109306,344242.000000,267644.000000
1093.927706,0.109086,346318.000000,269395.000000
1097.613478,0.108194,348067.000000,271312.000000
1102.521071,0.108170,350874.000000,273515.000000
1106.196688,0.107677,352530.000000,275118.000000
1109.867952,0.107993,354393.000000,276371.000000
1113.534864,0.107499,356181.000000,278081.000000
1117.197422,0.107386,357783.000000,279405.000000
1120.855629,0.106448,359117.000000,281053.000000
1124.509482,0.107079,360790.000000,281952.000000
1128.158984,0.107433,361832.000000,282536.000000
1131.804132,0.108747,363284.000000,282813.000000
1136.657559,0.109316,364834.000000,283648.000000
1140.292552,0.110579,365983.000000,283715.000000
1143.923192,0.112449,367533.000000,283692.000000
1147.549479,0.114035,368590.000000,283471.000000
1151.171414,0.115047,369591.000000,283579.000000
1154.788996,0.117567,370608.000000,282714.000000
1158.402225,0.119228,371792.000000,282535.000000
1162.011102,0.120678,373034.000000,282534.000000
1165.615627,0.123653,374075.000000,281388.000000
1170.414889,0.127226,375979.000000,280503.000000
1174.009257,0.129925,377809.000000,280122.000000
1177.599273,0.133616,379926.000000,279308.000000
1181.184936,0.137059,382215.000000,278772.000000
1184.766246,0.140254,385401.000000,279035.000000
1188.343204,0.144949,388776.000000,278452.000000
1191.915809,0.148380,392428.000000,278856.000000
1195.484062,0.151621,395791.000000,279155.000000
1199.047962,0.154859,399382.000000,279595.000000
1203.793059,0.158211,405070.000000,281397.000000
1207.346803,0.158231,409052.000000,284150.000000
1210.896194,0.157498,412904.000000,287310.000000
1214.441233,0.154509,416885.000000,292084.000000
1217.981920,0.151971,421320.000000,296921.000000
1221.518253,0.149441,425284.000000,301466.000000
1225.050234,0.145878,429183.000000,306736.000000
1228.577863,0.144742,433814.000000,310858.000000
1232.101139,0.143302,438565.000000,315306.000000
1236.792070,0.143037,444300.000000,319624.000000
1240.305190,0.142804,448060.000000,322502.000000
1243.813957,0.142494,452297.000000,325784.000000
1247.318372,0.143016,455893.000000,327980.000000
1250.818434,0.143042,459082.000000,330254.000000
1254.314143,0.143695,462510.000000,332220.000000
1257.805500,0.144797,466532.000000,334260.000000
1261.292505,0.145169,470752.000000,336995.000000
1264.775157,0.145748,474874.000000,339493.000000
1269.411922,0.146049,480696.000000,343417.000000
1272.884417,0.146231,486062.000000,347105.000000
