Method:,Column 1,,
Host Date-Time:,17/12/20 @ 10:48:27,,
Header Version:,1,,
System Temp hundredths:,2602,,
Detector Temp hundredths:,2171,,
Humidity hundredths:,2011,,
Lamp PD:,3662,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.111556,91207.000000,70546.000000
905.391135,0.105815,100140.000000,78486.000000
909.293086,0.103626,108241.000000,85264.000000
913.190685,0.104718,116884.000000,91841.000000
917.083931,0.105836,127518.000000,99939.000000
920.972825,0.104855,140036.000000,109998.000000
926.151245,0.103781,160442.000000,126339.000000
930.029983,0.102345,176924.000000,139779.000000
933.904368,0.099897,192482.000000,152930.000000
937.774400,0.095805,207019.000000,166037.000000
941.640080,0.093571,220214.000000,177531.000000
945.501407,0.090980,231781.000000,187974.000000
949.358382,0.087946,242385.000000,197952.000000
953.211004,0.087619,252506.000000,206373.000000
957.059273,0.086082,262404.000000,215223.000000
962.183529,0.085673,275634.000000,226287.000000
966.021642,0.084593,285310.000000,234814.000000
969.855403,0.082871,294814.000000,243600.000000
973.684811,0.082651,303951.000000,251277.000000
977.509867,0.081705,312634.000000,259019.000000
981.330570,0.081619,320588.000000,265661.000000
985.146920,0.080924,327227.000000,271597.000000
988.958918,0.080944,332863.000000,276262.000000
992.766563,0.079639,337748.000000,281160.000000
997.836653,0.079324,342296.000000,285153.000000
1001.634142,0.078555,344897.000000,287829.000000
1005.427279,0.078718,346533.000000,289086.000000
1009.216063,0.078487,347364.000000,289933.000000
1013.000494,0.078485,347610.000000,290140.000000
1016.780573,0.077526,347104.000000,290358.000000
1020.556299,0.076991,346356.000000,290089.000000
1024.327673,0.077557,345314.000000,288840.000000
1028.094694,0.077715,344068.000000,287693.000000
1033.110618,0.078225,342670.000000,286188.000000
1036.867483,0.078038,341443.000000,285286.000000
1040.619996,0.078219,340565.000000,284434.000000
1044.368155,0.078534,339602.000000,283424.000000
1048.111963,0.078364,339187.000000,283188.000000
1051.851417,0.078329,338370.000000,282529.000000
1055.586519,0.078369,337732.000000,281970.000000
1059.317269,0.078299,337270.000000,281630.000000
1063.043666,0.077936,337131.000000,281749.000000
1068.005424,0.078592,337198.000000,281380.000000
1071.721665,0.078709,337936.000000,281920.000000
1075.433553,0.079031,338814.000000,282443.000000
1079.141089,0.079239,339835.000000,283158.000000
1082.844272,0.079262,341087.000000,284186.000000
1086.543103,0.078944,342595.000000,285652.000000
1090.237580,0.079904,344242.000000,286391.000000
1093.927706,0.080092,346318.000000,287994.000000
1097.613478,0.079993,348067.000000,289514.000000
1102.521071,0.080343,350874.000000,291614.000000
1106.196688,0.079911,352530.000000,293282.000000
1109.867952,0.079625,354393.000000,295026.000000
1113.534864,0.078694,356181.000000,297151.000000
1117.197422,0.078374,357783.000000,298707.000000
1120.855629,0.077759,359117.000000,300246.000000
1124.509482,0.077815,360790.000000,301606.000000
1128.158984,0.077265,361832.000000,302860.000000
1131.804132,0.077281,363284.000000,304064.000000
1136.657559,0.078425,364834.000000,304558.000000
1140.292552,0.078002,365983.000000,305815.000000
1143.923192,0.079035,367533.000000,306381.000000
1147.549479,0.079817,368590.000000,306709.000000
1151.171414,0.081069,369591.000000,306657.000000
1154.788996,0.082374,370608.000000,306578.000000
1158.402225,0.084064,371792.000000,306363.000000
1162.011102,0.086061,373034.000000,305976.000000
1165.615627,0.088652,374075.000000,305005.000000
1170.414889,0.091130,375979.000000,304813.000000
1174.009257,0.093277,377809.000000,304786.000000
1177.599273,0.095822,379926.000000,304703.000000
1181.184936,0.097392,382215.000000,305433.000000
1184.766246,0.099502,385401.000000,306486.000000
1188.343204,0.101856,388776.000000,307499.000000
1191.915809,0.104350,392428.000000,308610.000000
1195.484062,0.106790,395791.000000,309511.000000
1199.047962,0.109642,399382.000000,310275.000000
1203.793059,0.114210,405070.000000,311401.000000
1207.346803,0.115260,409052.000000,313703.000000
1210.896194,0.116438,412904.000000,315799.000000
1214.441233,0.116700,416885.000000,318652.000000
1217.981920,0.115961,421320.000000,322590.000000
1221.518253,0.115657,425284.000000,325853.000000
1225.050234,0.114072,429183.000000,330043.000000
1228.577863,0.112462,433814.000000,334843.000000
1232.101139,0.110487,438565.000000,340053.000000
1236.792070,0.110297,444300.000000,344651.000000
1240.305190,0.109918,448060.000000,347871.000000
1243.813957,0.109737,452297.000000,351307.000000
1247.318372,0.110517,455893.000000,353465.000000
1250.818434,0.110110,459082.000000,356271.000000
1254.314143,0.110617,462510.000000,358512.000000
1257.805500,0.111669,466532.000000,360755.000000
1261.292505,0.112355,470752.000000,363444.000000
1264.775157,0.112958,474874.000000,366117.000000
1269.411922,0.113564,480696.000000,370089.000000
1272.884417,0.113993,486062.000000,373851.000000
1276.352561,0.113790,490790.000000,377664.000000
1279.816351,0.114093,494557.000000,380297.000000
1283.275789,0.112913,498768.000000,384579.000000
1286.730874,0.112566,502917.000000,388088.000000
1290.181607,0.111844,506587.000000,391571.000000
1293.627987,0.110981,509239.000000,394403.000000
1297.070015,0.110375,511855.000000,396983.000000
1301.652615,0.109264,515095.000000,400519.000000
1305.084486,0.109387,516531.000000,401522.000000
1308.512005,0.108639,517299.000000,402812.000000
1311.935171,0.107603,518312.000000,404565.000000
1315.353985,0.107069,518822.000000,405461.000000
1318.768446,0.106588,518589.000000,405728.000000
1322.178555,0.106621,518088.000000,405306.000000
1325.584311,0.106256,517825.000000,405440.000000
1328.985715,0.106794,517743.000000,404874.000000
1333.514148,0.107720,517179.000000,403572.000000
1336.905396,0.107440,516086.000000,402979.000000
1340.292291,0.108843,515807.000000,401462.000000
1343.674833,0.109247,515261.000000,400664.000000
1347.053022,0.110701,514494.000000,398730.000000
1350.426860,0.111845,513196.000000,396678.000000
1353.796344,0.113834,511820.000000,393807.000000
1357.161476,0.115846,510453.000000,390940.000000
1360.522255,0.118248,508989.000000,387668.000000
1364.996523,0.121158,506578.000000,383255.000000
1368.347147,0.122522,504705.000000,380641.000000
1371.693417,0.123294,502623.000000,378398.000000
