Method:,Column 1,,
Host Date-Time:,17/12/20 @ 10:52:26,,
Header Version:,1,,
System Temp hundredths:,2833,,
Detector Temp hundredths:,2364,,
Humidity hundredths:,1604,,
Lamp PD:,3656,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.230523,91207.000000,53642.000000
905.391135,0.223478,100140.000000,59859.000000
909.293086,0.222937,108241.000000,64782.000000
913.190685,0.223981,116884.000000,69787.000000
917.083931,0.224193,127518.000000,76099.000000
920.972825,0.224439,140036.000000,83522.000000
926.151245,0.223332,160442.000000,95937.000000
930.029983,0.223995,176924.000000,105631.000000
933.904368,0.217345,192482.000000,116693.000000
937.774400,0.213985,207019.000000,126481.000000
941.640080,0.212743,220214.000000,134928.000000
945.501407,0.209035,231781.000000,143233.000000
949.358382,0.207304,242385.000000,150384.000000
953.211004,0.206347,252506.000000,157009.000000
957.059273,0.205663,262404.000000,163421.000000
962.183529,0.203959,275634.000000,172335.000000
966.021642,0.202969,285310.000000,178792.000000
969.855403,0.202217,294814.000000,185068.000000
973.684811,0.201975,303951.000000,190910.000000
977.509867,0.201687,312634.000000,196494.000000
981.330570,0.202134,320588.000000,201286.000000
985.146920,0.201571,327227.000000,205721.000000
988.958918,0.201426,332863.000000,209334.000000
992.766563,0.201618,337748.000000,212312.000000
997.836653,0.202649,342296.000000,214661.000000
1001.634142,0.203011,344897.000000,216112.000000
1005.427279,0.203387,346533.000000,216949.000000
1009.216063,0.203230,347364.000000,217548.000000
1013.000494,0.203559,347610.000000,217537.000000
1016.780573,0.203388,347104.000000,217306.000000
1020.556299,0.203971,346356.000000,216547.000000
1024.327673,0.204219,345314.000000,215772.000000
1028.094694,0.203546,344068.000000,215327.000000
1033.110618,0.203012,342670.000000,214716.000000
1036.867483,0.202872,341443.000000,214016.000000
1040.619996,0.203258,340565.000000,213276.000000
1044.368155,0.202748,339602.000000,212923.000000
1048.111963,0.202806,339187.000000,212634.000000
1051.851417,0.202350,338370.000000,212345.000000
1055.586519,0.203079,337732.000000,211589.000000
1059.317269,0.202565,337270.000000,211550.000000
1063.043666,0.202156,337131.000000,211662.000000
1068.005424,0.201019,337198.000000,212259.000000
1071.721665,0.202148,337936.000000,212171.000000
1075.433553,0.201861,338814.000000,212863.000000
1079.141089,0.201313,339835.000000,213774.000000
1082.844272,0.202849,341087.000000,213804.000000
1086.543103,0.203400,342595.000000,214477.000000
1090.237580,0.202402,344242.000000,216004.000000
1093.927706,0.203117,346318.000000,216949.000000
1097.613478,0.202792,348067.000000,218208.000000
1102.521071,0.201922,350874.000000,220409.000000
1106.196688,0.201403,352530.000000,221714.000000
1109.867952,0.202038,354393.000000,222560.000000
1113.534864,0.200913,356181.000000,224263.000000
1117.197422,0.200415,357783.000000,225530.000000
1120.855629,0.199088,359117.000000,227064.000000
1124.509482,0.198526,360790.000000,228417.000000
1128.158984,0.197633,361832.000000,229548.000000
1131.804132,0.198586,363284.000000,229964.000000
1136.657559,0.200190,364834.000000,230094.000000
1140.292552,0.201852,365983.000000,229937.000000
1143.923192,0.203691,367533.000000,229935.000000
1147.549479,0.206473,368590.000000,229124.000000
1151.171414,0.208909,369591.000000,228461.000000
1154.788996,0.212338,370608.000000,227288.000000
1158.402225,0.215892,371792.000000,226156.000000
1162.011102,0.220995,373034.000000,224261.000000
1165.615627,0.225348,374075.000000,222644.000000
1170.414889,0.229666,375979.000000,221563.000000
1174.009257,0.232717,377809.000000,221083.000000
1177.599273,0.234879,379926.000000,221218.000000
1181.184936,0.236168,382215.000000,221891.000000
1184.766246,0.237600,385401.000000,223004.000000
