Method:,Column 1,,
Host Date-Time:,17/12/20 @ 10:55:58,,
Header Version:,1,,
System Temp hundredths:,2958,,
Detector Temp hundredths:,2497,,
Humidity hundredths:,1432,,
Lamp PD:,3655,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.145607,91207.000000,65226.000000
905.391135,0.140617,100140.000000,72442.000000
909.293086,0.134560,108241.000000,79402.000000
913.190685,0.134795,116884.000000,85696.000000
917.083931,0.137822,127518.000000,92843.000000
920.972825,0.137474,140036.000000,102039.000000
926.151245,0.136928,160442.000000,117055.000000
930.029983,0.136968,176924.000000,129068.000000
933.904368,0.132399,192482.000000,141903.000000
937.774400,0.128162,207019.000000,154116.000000
941.640080,0.126930,220214.000000,164405.000000
945.501407,0.123243,231781.000000,174516.000000
949.358382,0.121066,242385.000000,183417.000000
953.211004,0.120046,252506.000000,191525.000000
957.059273,0.118336,262404.000000,199818.000000
962.183529,0.117229,275634.000000,210428.000000
966.021642,0.116035,285310.000000,218415.000000
969.855403,0.115370,294814.000000,226036.000000
973.684811,0.113649,303951.000000,233967.000000
977.509867,0.113299,312634.000000,240845.000000
981.330570,0.112107,320588.000000,247651.000000
985.146920,0.111523,327227.000000,253120.000000
988.958918,0.110360,332863.000000,258170.000000
992.766563,0.109713,337748.000000,262349.000000
997.836653,0.108253,342296.000000,266777.000000
1001.634142,0.107076,344897.000000,269534.000000
1005.427279,0.107091,346533.000000,270803.000000
1009.216063,0.105555,347364.000000,272414.000000
1013.000494,0.104559,347610.000000,273233.000000
1016.780573,0.103912,347104.000000,273242.000000
1020.556299,0.103535,346356.000000,272890.000000
1024.327673,0.103170,345314.000000,272298.000000
1028.094694,0.102411,344068.000000,271790.000000
1033.110618,0.103081,342670.000000,270268.000000
1036.867483,0.102523,341443.000000,269647.000000
1040.619996,0.102349,340565.000000,269061.000000
1044.368155,0.103416,339602.000000,267642.000000
1048.111963,0.104522,339187.000000,266635.000000
1051.851417,0.103326,338370.000000,266726.000000
1055.586519,0.104894,337732.000000,265264.000000
1059.317269,0.104647,337270.000000,265052.000000
1063.043666,0.105403,337131.000000,264482.000000
1068.005424,0.105272,337198.000000,264614.000000
1071.721665,0.106496,337936.000000,264447.000000
1075.433553,0.107019,338814.000000,264815.000000
1079.141089,0.107217,339835.000000,265492.000000
1082.844272,0.107238,341087.000000,266457.000000
1086.543103,0.107201,342595.000000,267658.000000
