Method:,Column 1,,
Host Date-Time:,10/12/20 @ 15:14:34,,
Header Version:,1,,
System Temp hundredths:,3389,,
Detector Temp hundredths:,3017,,
Humidity hundredths:,333,,
Lamp PD:,3650,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.096920,91207.000000,72964.000000
905.391135,0.091549,100140.000000,81107.000000
909.293086,0.090695,108241.000000,87841.000000
913.190685,0.089808,116884.000000,95049.000000
917.083931,0.096418,127518.000000,102130.000000
920.972825,0.095176,140036.000000,112477.000000
926.151245,0.098400,160442.000000,127914.000000
930.029983,0.095055,176924.000000,142145.000000
933.904368,0.091789,192482.000000,155812.000000
937.774400,0.086369,207019.000000,169684.000000
941.640080,0.083729,220214.000000,181600.000000
945.501407,0.079413,231781.000000,193048.000000
949.358382,0.076270,242385.000000,203346.000000
953.211004,0.075134,252506.000000,212392.000000
957.059273,0.073414,262404.000000,221593.000000
962.183529,0.071195,275634.000000,233958.000000
966.021642,0.070156,285310.000000,242751.000000
969.855403,0.069048,294814.000000,251478.000000
973.684811,0.068412,303951.000000,259652.000000
977.509867,0.067672,312634.000000,267525.000000
981.330570,0.067373,320588.000000,274520.000000
985.146920,0.065991,327227.000000,281098.000000
988.958918,0.064160,332863.000000,287148.000000
992.766563,0.063302,337748.000000,291938.000000
997.836653,0.062827,342296.000000,296193.000000
1001.634142,0.062635,344897.000000,298576.000000
1005.427279,0.060571,346533.000000,301421.000000
1009.216063,0.060361,347364.000000,302290.000000
1013.000494,0.059876,347610.000000,302842.000000
1016.780573,0.058101,347104.000000,303640.000000
1020.556299,0.057669,346356.000000,303287.000000
1024.327673,0.057619,345314.000000,302409.000000
1028.094694,0.056758,344068.000000,301916.000000
1033.110618,0.057247,342670.000000,300351.000000
1036.867483,0.056295,341443.000000,299932.000000
1040.619996,0.057410,340565.000000,298394.000000
1044.368155,0.057989,339602.000000,297154.000000
1048.111963,0.058828,339187.000000,296218.000000
1051.851417,0.059002,338370.000000,295386.000000
1055.586519,0.060361,337732.000000,293908.000000
1059.317269,0.059862,337270.000000,293843.000000
1063.043666,0.060661,337131.000000,293182.000000
1068.005424,0.060776,337198.000000,293163.000000
1071.721665,0.061514,337936.000000,293306.000000
1075.433553,0.061336,338814.000000,294188.000000
1079.141089,0.062382,339835.000000,294365.000000
1082.844272,0.062309,341087.000000,295499.000000
1086.543103,0.061950,342595.000000,297051.000000
1090.237580,0.063063,344242.000000,297715.000000
1093.927706,0.063686,346318.000000,299081.000000
1097.613478,0.063779,348067.000000,300527.000000
1102.521071,0.066514,350874.000000,301049.000000
1106.196688,0.068749,352530.000000,300917.000000
1109.867952,0.071513,354393.000000,300588.000000
1113.534864,0.075338,356181.000000,299456.000000
1117.197422,0.076978,357783.000000,299669.000000
1120.855629,0.078584,359117.000000,299676.000000
1124.509482,0.082101,360790.000000,298644.000000
1128.158984,0.084843,361832.000000,297621.000000
1131.804132,0.089031,363284.000000,295948.000000
1136.657559,0.090848,364834.000000,295970.000000
1140.292552,0.088924,365983.000000,298220.000000
1143.923192,0.084917,367533.000000,302259.000000
1147.549479,0.079356,368590.000000,307035.000000
1151.171414,0.075854,369591.000000,310361.000000
1154.788996,0.073824,370608.000000,312673.000000
1158.402225,0.072341,371792.000000,314745.000000
1162.011102,0.072053,373034.000000,316006.000000
1165.615627,0.072113,374075.000000,316844.000000
1170.414889,0.072421,375979.000000,318231.000000
1174.009257,0.071263,377809.000000,320634.000000
1177.599273,0.071316,379926.000000,322391.000000
1181.184936,0.070356,382215.000000,325051.000000
1184.766246,0.068749,385401.000000,328976.000000
1188.343204,0.066411,388776.000000,333648.000000
1191.915809,0.064508,392428.000000,338261.000000
1195.484062,0.062011,395791.000000,343127.000000
1199.047962,0.060287,399382.000000,347617.000000
1203.793059,0.059508,405070.000000,353201.000000
1207.346803,0.059927,409052.000000,356329.000000
1210.896194,0.060681,412904.000000,359061.000000
1214.441233,0.061545,416885.000000,361802.000000
1217.981920,0.062225,421320.000000,365079.000000
1221.518253,0.062902,425284.000000,367940.000000
1225.050234,0.062756,429183.000000,371438.000000
1228.577863,0.062792,433814.000000,375415.000000
1232.101139,0.062405,438565.000000,379865.000000
1236.792070,0.062318,444300.000000,384909.000000
1240.305190,0.062162,448060.000000,388306.000000
1243.813957,0.062696,452297.000000,391496.000000
1247.318372,0.063436,455893.000000,393937.000000
1250.818434,0.064653,459082.000000,395583.000000
1254.314143,0.066075,462510.000000,397234.000000
1257.805500,0.066707,466532.000000,400105.000000
1261.292505,0.067939,470752.000000,402581.000000
1264.775157,0.068470,474874.000000,405610.000000
1269.411922,0.068657,480696.000000,410406.000000
1272.884417,0.068774,486062.000000,414875.000000
1276.352561,0.069061,490790.000000,418634.000000
1279.816351,0.070101,494557.000000,420838.000000
1283.275789,0.070461,498768.000000,424070.000000
1286.730874,0.071024,502917.000000,427044.000000
1290.181607,0.071918,506587.000000,429275.000000
1293.627987,0.073262,509239.000000,430189.000000
1297.070015,0.073933,511855.000000,431732.000000
1301.652615,0.074914,515095.000000,433484.000000
1305.084486,0.075224,516531.000000,434383.000000
1308.512005,0.075635,517299.000000,434617.000000
1311.935171,0.075658,518312.000000,435445.000000
1315.353985,0.075579,518822.000000,435953.000000
1318.768446,0.074748,518589.000000,436592.000000
1322.178555,0.074076,518088.000000,436845.000000
1325.584311,0.073009,517825.000000,437697.000000
1328.985715,0.072671,517743.000000,437969.000000
1333.514148,0.073397,517179.000000,436761.000000
1336.905396,0.072561,516086.000000,436678.000000
1340.292291,0.072470,515807.000000,436533.000000
1343.674833,0.073124,515261.000000,435415.000000
1347.053022,0.074078,514494.000000,433813.000000
1350.426860,0.074742,513196.000000,432057.000000
1353.796344,0.075560,511820.000000,430088.000000
1357.161476,0.075951,510453.000000,428553.000000
1360.522255,0.076229,508989.000000,427051.000000
1364.996523,0.076564,506578.000000,424700.000000
1368.347147,0.076819,504705.000000,422881.000000
1371.693417,0.078205,502623.000000,419795.000000
1375.035335,0.078561,499288.000000,416668.000000
1378.372901,0.079510,496007.000000,413026.000000
1381.706114,0.079427,493126.000000,410706.000000
1385.034974,0.079397,489992.000000,408124.000000
1388.359481,0.080399,487730.000000,405304.000000
1391.679637,0.081476,486234.000000,403060.000000
1396.099739,0.083137,485318.000000,400765.000000
1399.409738,0.083152,485002.000000,400490.000000
1402.715385,0.082562,484535.000000,400648.000000
1406.016679,0.081192,484521.000000,401902.000000
1409.313620,0.080000,485069.000000,403463.000000
1412.606208,0.078043,485477.000000,405626.000000
1415.894445,0.076922,485710.000000,406869.000000
1419.178328,0.075749,486186.000000,408370.000000
1422.457859,0.074451,487691.000000,410860.000000
1426.823796,0.074044,489071.000000,412409.000000
1430.093171,0.073280,490374.000000,414236.000000
1433.358193,0.072768,491971.000000,416075.000000
1436.618863,0.071188,493431.000000,418831.000000
1439.875180,0.070147,495220.000000,421358.000000
1443.127144,0.069667,496699.000000,423084.000000
1446.374756,0.068757,498105.000000,425171.000000
1449.618016,0.067889,499484.000000,427201.000000
1453.935591,0.067984,501051.000000,428448.000000
1457.168694,0.068394,501839.000000,428717.000000
1460.397445,0.068701,502305.000000,428812.000000
1463.621843,0.069520,502914.000000,428523.000000
1466.841888,0.070088,502990.000000,428027.000000
1470.057581,0.071446,502944.000000,426652.000000
1473.268921,0.072371,502843.000000,425659.000000
1476.475909,0.073629,502522.000000,424156.000000
1479.678544,0.074714,501687.000000,422395.000000
1483.941954,0.077312,500616.000000,418979.000000
1487.134433,0.080279,499704.000000,415369.000000
1490.322559,0.082737,498255.000000,411827.000000
1493.506333,0.086881,496773.000000,406703.000000
1496.685754,0.091877,495016.000000,400629.000000
1499.860823,0.097668,492977.000000,393694.000000
1503.031539,0.103851,491156.000000,386695.000000
1506.197903,0.111295,489004.000000,378458.000000
1509.359914,0.117943,486639.000000,370906.000000
1513.569158,0.125571,482899.000000,361647.000000
1516.721012,0.131436,479678.000000,354416.000000
1519.868515,0.135700,476890.000000,348914.000000
1523.011664,0.138851,473405.000000,343860.000000
1526.150462,0.141007,470037.000000,339723.000000
1529.284906,0.142187,466420.000000,336194.000000
1532.414998,0.144439,462360.000000,331544.000000
1535.540737,0.145554,457987.000000,327566.000000
1538.662124,0.146848,453227.000000,323197.000000
1542.817202,0.150146,447406.000000,316633.000000
1545.928433,0.151393,442064.000000,311955.000000
1549.035311,0.153549,436619.000000,306587.000000
1552.137837,0.155841,431327.000000,301277.000000
1555.236010,0.159748,425604.000000,294617.000000
1558.329830,0.163788,419782.000000,287896.000000
1561.419298,0.166762,413789.000000,281849.000000
1564.504413,0.170064,407625.000000,275548.000000
1567.585176,0.171459,401258.000000,270374.000000
