Method:,Column 1,,
Host Date-Time:,10/12/20 @ 15:3:15,,
Header Version:,1,,
System Temp hundredths:,3262,,
Detector Temp hundredths:,2953,,
Humidity hundredths:,484,,
Lamp PD:,3653,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.108941,91207.000000,70972.000000
905.391135,0.102849,100140.000000,79024.000000
909.293086,0.099580,108241.000000,86062.000000
913.190685,0.101707,116884.000000,92480.000000
917.083931,0.104747,127518.000000,100190.000000
920.972825,0.108626,140036.000000,109047.000000
926.151245,0.109716,160442.000000,124624.000000
930.029983,0.108878,176924.000000,137692.000000
933.904368,0.104241,192482.000000,151408.000000
937.774400,0.097275,207019.000000,165476.000000
941.640080,0.093287,220214.000000,177647.000000
945.501407,0.087517,231781.000000,189479.000000
949.358382,0.084757,242385.000000,199411.000000
953.211004,0.083089,252506.000000,208537.000000
957.059273,0.081054,262404.000000,217729.000000
962.183529,0.078614,275634.000000,229995.000000
966.021642,0.076572,285310.000000,239191.000000
969.855403,0.075820,294814.000000,247587.000000
973.684811,0.074888,303951.000000,255809.000000
977.509867,0.074542,312634.000000,263326.000000
981.330570,0.073507,320588.000000,270670.000000
985.146920,0.071779,327227.000000,277377.000000
988.958918,0.071462,332863.000000,282360.000000
992.766563,0.070843,337748.000000,286913.000000
997.836653,0.070103,342296.000000,291272.000000
1001.634142,0.069256,344897.000000,294058.000000
1005.427279,0.068748,346533.000000,295799.000000
1009.216063,0.068379,347364.000000,296760.000000
1013.000494,0.067483,347610.000000,297584.000000
1016.780573,0.067088,347104.000000,297421.000000
1020.556299,0.066395,346356.000000,297254.000000
1024.327673,0.066568,345314.000000,296242.000000
1028.094694,0.066936,344068.000000,294923.000000
1033.110618,0.066476,342670.000000,294036.000000
1036.867483,0.066464,341443.000000,292991.000000
1040.619996,0.066805,340565.000000,292008.000000
1044.368155,0.066357,339602.000000,291483.000000
1048.111963,0.067354,339187.000000,290459.000000
1051.851417,0.066765,338370.000000,290153.000000
1055.586519,0.066793,337732.000000,289587.000000
1059.317269,0.066641,337270.000000,289292.000000
1063.043666,0.066893,337131.000000,289005.000000
1068.005424,0.066999,337198.000000,288992.000000
1071.721665,0.067373,337936.000000,289375.000000
1075.433553,0.067295,338814.000000,290179.000000
1079.141089,0.067798,339835.000000,290717.000000
1082.844272,0.067978,341087.000000,291667.000000
1086.543103,0.068284,342595.000000,292750.000000
1090.237580,0.068964,344242.000000,293697.000000
1093.927706,0.069254,346318.000000,295271.000000
1097.613478,0.068841,348067.000000,297045.000000
1102.521071,0.068846,350874.000000,299437.000000
1106.196688,0.068749,352530.000000,300917.000000
1109.867952,0.068649,354393.000000,302577.000000
1113.534864,0.068434,356181.000000,304254.000000
1117.197422,0.068186,357783.000000,305797.000000
1120.855629,0.067741,359117.000000,307252.000000
1124.509482,0.067292,360790.000000,309003.000000
1128.158984,0.067018,361832.000000,310091.000000
1131.804132,0.067236,363284.000000,311179.000000
1136.657559,0.068040,364834.000000,311929.000000
1140.292552,0.068140,365983.000000,312839.000000
1143.923192,0.070063,367533.000000,312776.000000
1147.549479,0.069918,368590.000000,313780.000000
1151.171414,0.071603,369591.000000,313414.000000
1154.788996,0.072931,370608.000000,313317.000000
1158.402225,0.074331,371792.000000,313306.000000
1162.011102,0.076154,373034.000000,313036.000000
1165.615627,0.078284,374075.000000,312374.000000
1170.414889,0.081880,375979.000000,311375.000000
1174.009257,0.083561,377809.000000,311682.000000
1177.599273,0.085563,379926.000000,311987.000000
1181.184936,0.088000,382215.000000,312110.000000
1184.766246,0.089867,385401.000000,313362.000000
1188.343204,0.091615,388776.000000,314836.000000
1191.915809,0.095164,392428.000000,315207.000000
1195.484062,0.097543,395791.000000,316172.000000
1199.047962,0.100272,399382.000000,317042.000000
1203.793059,0.103884,405070.000000,318894.000000
1207.346803,0.105393,409052.000000,320912.000000
1210.896194,0.106602,412904.000000,323033.000000
1214.441233,0.106343,416885.000000,326342.000000
1217.981920,0.106591,421320.000000,329626.000000
1221.518253,0.105729,425284.000000,333388.000000
1225.050234,0.103620,429183.000000,338082.000000
1228.577863,0.102109,433814.000000,342921.000000
1232.101139,0.100636,438565.000000,347855.000000
1236.792070,0.100506,444300.000000,352509.000000
1240.305190,0.099427,448060.000000,356377.000000
1243.813957,0.099727,452297.000000,359498.000000
1247.318372,0.100405,455893.000000,361791.000000
1250.818434,0.099988,459082.000000,364672.000000
1254.314143,0.100882,462510.000000,366639.000000
1257.805500,0.100628,466532.000000,370044.000000
1261.292505,0.102270,470752.000000,371982.000000
1264.775157,0.102489,474874.000000,375050.000000
1269.411922,0.103214,480696.000000,379015.000000
1272.884417,0.103261,486062.000000,383205.000000
1276.352561,0.103169,490790.000000,387014.000000
1279.816351,0.102898,494557.000000,390228.000000
1283.275789,0.102518,498768.000000,393895.000000
1286.730874,0.101602,502917.000000,398010.000000
1290.181607,0.101179,506587.000000,401305.000000
1293.627987,0.100025,509239.000000,404480.000000
1297.070015,0.099331,511855.000000,407208.000000
1301.652615,0.098922,515095.000000,410171.000000
1305.084486,0.098331,516531.000000,411875.000000
1308.512005,0.097373,517299.000000,413398.000000
1311.935171,0.096687,518312.000000,414863.000000
1315.353985,0.097155,518822.000000,414824.000000
1318.768446,0.096296,518589.000000,415458.000000
1322.178555,0.096169,518088.000000,415178.000000
1325.584311,0.096166,517825.000000,414970.000000
1328.985715,0.096753,517743.000000,414344.000000
1333.514148,0.097444,517179.000000,413235.000000
1336.905396,0.098234,516086.000000,411612.000000
1340.292291,0.099019,515807.000000,410647.000000
1343.674833,0.100273,515261.000000,409029.000000
1347.053022,0.100690,514494.000000,408028.000000
1350.426860,0.102411,513196.000000,405389.000000
1353.796344,0.103889,511820.000000,402929.000000
1357.161476,0.105633,510453.000000,400242.000000
1360.522255,0.108209,508989.000000,396734.000000
1364.996523,0.111161,506578.000000,392180.000000
1368.347147,0.112365,504705.000000,389648.000000
1371.693417,0.113064,502623.000000,387417.000000
1375.035335,0.113230,499288.000000,384699.000000
1378.372901,0.113738,496007.000000,381724.000000
1381.706114,0.113748,493126.000000,379498.000000
1385.034974,0.113985,489992.000000,376881.000000
1388.359481,0.114361,487730.000000,374816.000000
1391.679637,0.115709,486234.000000,372509.000000
1396.099739,0.116427,485318.000000,371193.000000
1399.409738,0.117691,485002.000000,369873.000000
1402.715385,0.119643,484535.000000,367860.000000
1406.016679,0.121242,484521.000000,366497.000000
1409.313620,0.124403,485069.000000,364251.000000
1412.606208,0.127672,485477.000000,361823.000000
1415.894445,0.131906,485710.000000,358485.000000
1419.178328,0.136251,486186.000000,355264.000000
1422.457859,0.141881,487691.000000,351774.000000
1426.823796,0.151214,489071.000000,345269.000000
1430.093171,0.159070,490374.000000,339983.000000
1433.358193,0.167843,491971.000000,334269.000000
1436.618863,0.178218,493431.000000,327347.000000
1439.875180,0.188228,495220.000000,321048.000000
1443.127144,0.197427,496699.000000,315258.000000
1446.374756,0.205686,498105.000000,310195.000000
1449.618016,0.211804,499484.000000,306703.000000
1453.935591,0.217534,501051.000000,303632.000000
1457.168694,0.219278,501839.000000,302891.000000
1460.397445,0.219654,502305.000000,302910.000000
1463.621843,0.220902,502914.000000,302407.000000
1466.841888,0.222494,502990.000000,301346.000000
1470.057581,0.225689,502944.000000,299110.000000
1473.268921,0.230376,502843.000000,295840.000000
1476.475909,0.235060,502522.000000,292479.000000
1479.678544,0.239887,501687.000000,288766.000000
1483.941954,0.246959,500616.000000,283495.000000
1487.134433,0.250961,499704.000000,280383.000000
1490.322559,0.255267,498255.000000,276812.000000
1493.506333,0.258799,496773.000000,273753.000000
1496.685754,0.261700,495016.000000,270969.000000
1499.860823,0.264504,492977.000000,268116.000000
1503.031539,0.267960,491156.000000,265008.000000
1506.197903,0.269659,489004.000000,262817.000000
1509.359914,0.272237,486639.000000,259998.000000
1513.569158,0.275491,482899.000000,256074.000000
1516.721012,0.277989,479678.000000,252907.000000
1519.868515,0.280405,476890.000000,250042.000000
1523.011664,0.282981,473405.000000,246747.000000
1526.150462,0.285703,470037.000000,243461.000000
1529.284906,0.287440,466420.000000,240623.000000
1532.414998,0.287457,462360.000000,238519.000000
1535.540737,0.287224,457987.000000,236390.000000
1538.662124,0.287456,453227.000000,233808.000000
1542.817202,0.286171,447406.000000,231489.000000
1545.928433,0.284322,442064.000000,229701.000000
1549.035311,0.280966,436619.000000,228632.000000
1552.137837,0.277549,431327.000000,227645.000000
1555.236010,0.275001,425604.000000,225946.000000
1558.329830,0.272871,419782.000000,223951.000000
1561.419298,0.271090,413789.000000,221661.000000
1564.504413,0.268694,407625.000000,219567.000000
1567.585176,0.267583,401258.000000,216691.000000
1571.686088,0.266213,392494.000000,212628.000000
1574.756695,0.266689,386060.000000,208913.000000
1577.822949,0.266538,379068.000000,205201.000000
1580.884850,0.268149,372237.000000,200757.000000
1583.942399,0.268602,365532.000000,196935.000000
1586.995595,0.268722,358457.000000,193070.000000
1590.044439,0.269536,351337.000000,188881.000000
1593.088930,0.267821,343946.000000,185639.000000
1596.129068,0.266471,337142.000000,182533.000000
1600.175815,0.263607,327373.000000,178417.000000
1603.205798,0.260493,320074.000000,175694.000000
1606.231427,0.256404,312860.000000,173359.000000
1609.252704,0.252479,305444.000000,170786.000000
1612.269629,0.250860,298028.000000,167262.000000
1615.282201,0.245891,290981.000000,165186.000000
1618.290420,0.243432,283873.000000,162066.000000
1621.294287,0.238321,276705.000000,159844.000000
1624.293801,0.235958,269751.000000,156677.000000
1628.286383,0.230566,260451.000000,153165.000000
1631.275741,0.225980,253416.000000,150610.000000
1634.260747,0.221732,246537.000000,147962.000000
1637.241400,0.219844,239613.000000,144433.000000
1640.217700,0.216029,232837.000000,141587.000000
1643.189648,0.212012,225975.000000,138691.000000
1646.157243,0.209583,219107.000000,135230.000000
1649.120486,0.204652,211528.000000,132043.000000
1652.079376,0.200816,203786.000000,128339.000000
1656.017792,0.189141,192538.000000,124559.000000
1658.966526,0.183200,183108.000000,120090.000000
1661.910907,0.171665,172102.000000,115910.000000
1664.850936,0.157026,159840.000000,111342.000000
1667.786612,0.139380,145318.000000,105424.000000
1670.717936,0.120855,129601.000000,98119.000000
1673.644907,0.096894,113097.000000,90481.000000
1676.567525,0.073464,96798.000000,81734.000000
1679.485791,0.057998,82152.000000,71882.000000
1683.370042,0.043582,65700.000000,59427.000000
1686.278151,0.043687,55737.000000,50403.000000
1689.181909,0.039770,47483.000000,43328.000000
1692.081313,0.050323,40873.000000,36401.000000
1694.976365,0.050938,35375.000000,31460.000000
1697.867065,0.056546,30676.000000,26931.000000
1700.753412,0.059482,26860.000000,23422.000000
