Method:,Column 1,,
Host Date-Time:,10/12/20 @ 15:12:56,,
Header Version:,1,,
System Temp hundredths:,3383,,
Detector Temp hundredths:,3024,,
Humidity hundredths:,338,,
Lamp PD:,3648,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.071029,91207.000000,77446.000000
905.391135,0.066150,100140.000000,85992.000000
909.293086,0.066572,108241.000000,92858.000000
913.190685,0.067234,116884.000000,100120.000000
917.083931,0.069574,127518.000000,108642.000000
920.972825,0.071135,140036.000000,118879.000000
926.151245,0.070946,160442.000000,136261.000000
930.029983,0.070923,176924.000000,150267.000000
933.904368,0.065131,192482.000000,165676.000000
937.774400,0.061484,207019.000000,179691.000000
941.640080,0.058624,220214.000000,192407.000000
945.501407,0.056040,231781.000000,203722.000000
949.358382,0.052211,242385.000000,214929.000000
953.211004,0.050514,252506.000000,224780.000000
957.059273,0.050288,262404.000000,233713.000000
962.183529,0.048905,275634.000000,246279.000000
966.021642,0.048224,285310.000000,255325.000000
969.855403,0.048275,294814.000000,263799.000000
973.684811,0.046398,303951.000000,273153.000000
977.509867,0.046276,312634.000000,281035.000000
981.330570,0.046268,320588.000000,288190.000000
985.146920,0.045787,327227.000000,294484.000000
988.958918,0.046435,332863.000000,299110.000000
992.766563,0.047074,337748.000000,303053.000000
997.836653,0.048655,342296.000000,306018.000000
1001.634142,0.049308,344897.000000,307880.000000
1005.427279,0.049727,346533.000000,309042.000000
1009.216063,0.049291,347364.000000,310094.000000
1013.000494,0.047375,347610.000000,311686.000000
1016.780573,0.045191,347104.000000,312801.000000
1020.556299,0.042879,346356.000000,313793.000000
1024.327673,0.040446,345314.000000,314607.000000
1028.094694,0.038229,344068.000000,315076.000000
1033.110618,0.037017,342670.000000,314673.000000
1036.867483,0.036030,341443.000000,314259.000000
1040.619996,0.035345,340565.000000,313946.000000
1044.368155,0.035169,339602.000000,313185.000000
1048.111963,0.034863,339187.000000,313023.000000
1051.851417,0.034777,338370.000000,312331.000000
1055.586519,0.035146,337732.000000,311477.000000
1059.317269,0.035834,337270.000000,310559.000000
1063.043666,0.035443,337131.000000,310710.000000
1068.005424,0.037419,337198.000000,309361.000000
1071.721665,0.038494,337936.000000,309272.000000
1075.433553,0.038570,338814.000000,310021.000000
1079.141089,0.039642,339835.000000,310189.000000
1082.844272,0.039853,341087.000000,311180.000000
1086.543103,0.040789,342595.000000,311883.000000
1090.237580,0.040672,344242.000000,313467.000000
1093.927706,0.041707,346318.000000,314607.000000
1097.613478,0.043019,348067.000000,315242.000000
1102.521071,0.046044,350874.000000,315578.000000
1106.196688,0.047524,352530.000000,315989.000000
1109.867952,0.050467,354393.000000,315514.000000
1113.534864,0.052510,356181.000000,315617.000000
1117.197422,0.054078,357783.000000,315894.000000
1120.855629,0.054625,359117.000000,316673.000000
1124.509482,0.055334,360790.000000,317629.000000
1128.158984,0.056184,361832.000000,317924.000000
1131.804132,0.056262,363284.000000,319142.000000
1136.657559,0.058005,364834.000000,319220.000000
1140.292552,0.059291,365983.000000,319279.000000
1143.923192,0.061318,367533.000000,319138.000000
1147.549479,0.062781,368590.000000,318979.000000
1151.171414,0.065323,369591.000000,317979.000000
1154.788996,0.066123,370608.000000,318267.000000
1158.402225,0.066888,371792.000000,318722.000000
1162.011102,0.067003,373034.000000,319702.000000
1165.615627,0.065467,374075.000000,321730.000000
1170.414889,0.061672,375979.000000,326206.000000
1174.009257,0.059400,377809.000000,329513.000000
1177.599273,0.056430,379926.000000,333633.000000
1181.184936,0.053692,382215.000000,337766.000000
1184.766246,0.050196,385401.000000,343334.000000
1188.343204,0.047647,388776.000000,348379.000000
1191.915809,0.045125,392428.000000,353700.000000
1195.484062,0.043076,395791.000000,358418.000000
1199.047962,0.041201,399382.000000,363235.000000
1203.793059,0.040009,405070.000000,369421.000000
1207.346803,0.039950,409052.000000,373103.000000
1210.896194,0.038910,412904.000000,377519.000000
1214.441233,0.038830,416885.000000,381229.000000
1217.981920,0.039755,421320.000000,384465.000000
1221.518253,0.040252,425284.000000,387639.000000
1225.050234,0.041334,429183.000000,390219.000000
1228.577863,0.041768,433814.000000,394036.000000
1232.101139,0.043385,438565.000000,396871.000000
1236.792070,0.045336,444300.000000,400258.000000
1240.305190,0.046474,448060.000000,402589.000000
1243.813957,0.046502,452297.000000,406370.000000
1247.318372,0.046385,455893.000000,409711.000000
1250.818434,0.046346,459082.000000,412614.000000
1254.314143,0.046224,462510.000000,415812.000000
1257.805500,0.046002,466532.000000,419642.000000
1261.292505,0.045496,470752.000000,423932.000000
1264.775157,0.046421,474874.000000,426734.000000
1269.411922,0.046213,480696.000000,432173.000000
1272.884417,0.046979,486062.000000,436227.000000
1276.352561,0.047350,490790.000000,440094.000000
1279.816351,0.047520,494557.000000,443299.000000
1283.275789,0.046681,498768.000000,447938.000000
1286.730874,0.047703,502917.000000,450602.000000
1290.181607,0.048153,506587.000000,453420.000000
1293.627987,0.048830,509239.000000,455084.000000
1297.070015,0.048894,511855.000000,457354.000000
1301.652615,0.049724,515095.000000,459371.000000
1305.084486,0.050636,516531.000000,459685.000000
1308.512005,0.051595,517299.000000,459353.000000
1311.935171,0.053019,518312.000000,458746.000000
1315.353985,0.054290,518822.000000,457855.000000
1318.768446,0.055576,518589.000000,456297.000000
1322.178555,0.057884,518088.000000,453440.000000
1325.584311,0.060532,517825.000000,450455.000000
1328.985715,0.063809,517743.000000,446998.000000
1333.514148,0.068863,517179.000000,441345.000000
1336.905396,0.071947,516086.000000,437296.000000
1340.292291,0.074952,515807.000000,434045.000000
1343.674833,0.076861,515261.000000,431684.000000
1347.053022,0.078070,514494.000000,429843.000000
1350.426860,0.079508,513196.000000,427342.000000
1353.796344,0.079193,511820.000000,426505.000000
1357.161476,0.078906,510453.000000,425647.000000
1360.522255,0.080488,508989.000000,422883.000000
1364.996523,0.081968,506578.000000,419448.000000
1368.347147,0.082541,504705.000000,417346.000000
1371.693417,0.081843,502623.000000,416293.000000
1375.035335,0.079046,499288.000000,416203.000000
1378.372901,0.075187,496007.000000,417158.000000
1381.706114,0.071940,493126.000000,417848.000000
1385.034974,0.069579,489992.000000,417455.000000
1388.359481,0.068883,487730.000000,416195.000000
1391.679637,0.069097,486234.000000,414714.000000
1396.099739,0.069186,485318.000000,413848.000000
1399.409738,0.068447,485002.000000,414282.000000
1402.715385,0.066811,484535.000000,415446.000000
1406.016679,0.066183,484521.000000,416035.000000
1409.313620,0.066071,485069.000000,416613.000000
1412.606208,0.066778,485477.000000,416285.000000
1415.894445,0.067707,485710.000000,415595.000000
1419.178328,0.068427,486186.000000,415313.000000
1422.457859,0.071266,487691.000000,413884.000000
1426.823796,0.074467,489071.000000,412007.000000
1430.093171,0.077079,490374.000000,410628.000000
1433.358193,0.079961,491971.000000,409240.000000
1436.618863,0.083187,493431.000000,407417.000000
1439.875180,0.087241,495220.000000,405095.000000
1443.127144,0.092601,496699.000000,401321.000000
1446.374756,0.098291,498105.000000,397219.000000
1449.618016,0.104690,499484.000000,392493.000000
1453.935591,0.115184,501051.000000,384324.000000
1457.168694,0.124197,501839.000000,377023.000000
1460.397445,0.134821,502305.000000,368253.000000
1463.621843,0.146259,502914.000000,359116.000000
1466.841888,0.159149,502990.000000,348667.000000
1470.057581,0.169734,502944.000000,340240.000000
1473.268921,0.175000,502843.000000,336072.000000
1476.475909,0.174205,502522.000000,336473.000000
1479.678544,0.165336,501687.000000,342844.000000
1483.941954,0.147476,500616.000000,356475.000000
1487.134433,0.134120,499704.000000,366938.000000
1490.322559,0.122735,498255.000000,375592.000000
1493.506333,0.113897,496773.000000,382174.000000
1496.685754,0.107028,495016.000000,386893.000000
1499.860823,0.100953,492977.000000,390727.000000
1503.031539,0.097091,491156.000000,392761.000000
1506.197903,0.094754,489004.000000,393150.000000
1509.359914,0.093242,486639.000000,392613.000000
1513.569158,0.092727,482899.000000,390058.000000
1516.721012,0.092743,479678.000000,387442.000000
1519.868515,0.094115,476890.000000,383975.000000
1523.011664,0.095851,473405.000000,379649.000000
1526.150462,0.097801,470037.000000,375259.000000
1529.284906,0.101426,466420.000000,369276.000000
1532.414998,0.104061,462360.000000,363847.000000
1535.540737,0.108768,457987.000000,356521.000000
1538.662124,0.112712,453227.000000,349626.000000
1542.817202,0.117295,447406.000000,341513.000000
1545.928433,0.121733,442064.000000,334004.000000
1549.035311,0.125874,436619.000000,326760.000000
1552.137837,0.130185,431327.000000,319611.000000
1555.236010,0.135256,425604.000000,311709.000000
1558.329830,0.138918,419782.000000,304864.000000
1561.419298,0.142034,413789.000000,298363.000000
1564.504413,0.145183,407625.000000,291795.000000
1567.585176,0.147996,401258.000000,285383.000000
1571.686088,0.152259,392494.000000,276423.000000
1574.756695,0.155809,386060.000000,269678.000000
1577.822949,0.158732,379068.000000,263018.000000
1580.884850,0.162307,372237.000000,256161.000000
1583.942399,0.165886,365532.000000,249482.000000
1586.995595,0.169246,358457.000000,242768.000000
1590.044439,0.172709,351337.000000,236056.000000
1593.088930,0.175819,343946.000000,229441.000000
1596.129068,0.179479,337142.000000,223015.000000
1600.175815,0.184451,327373.000000,214088.000000
1603.205798,0.187768,320074.000000,207722.000000
1606.231427,0.191224,312860.000000,201431.000000
1609.252704,0.194752,305444.000000,195065.000000
1612.269629,0.198218,298028.000000,188816.000000
1615.282201,0.200930,290981.000000,183204.000000
1618.290420,0.203975,283873.000000,177480.000000
1621.294287,0.207345,276705.000000,171661.000000
1624.293801,0.209755,269751.000000,166421.000000
1628.286383,0.215261,260451.000000,158659.000000
1631.275741,0.217022,253416.000000,153749.000000
1634.260747,0.219992,246537.000000,148556.000000
1637.241400,0.222943,239613.000000,143406.000000
1640.217700,0.223138,232837.000000,139288.000000
1643.189648,0.225077,225975.000000,134581.000000
1646.157243,0.226059,219107.000000,130196.000000
1649.120486,0.225042,211528.000000,125987.000000
1652.079376,0.226443,203786.000000,120985.000000
1656.017792,0.224431,192538.000000,114838.000000
1658.966526,0.224310,183108.000000,109244.000000
1661.910907,0.222350,172102.000000,103142.000000
1664.850936,0.215497,159840.000000,97317.000000
1667.786612,0.201430,145318.000000,91388.000000
1670.717936,0.178828,129601.000000,85858.000000
1673.644907,0.149835,113097.000000,80097.000000
1676.567525,0.118222,96798.000000,73730.000000
1679.485791,0.095812,82152.000000,65888.000000
1683.370042,0.073883,65700.000000,55422.000000
1686.278151,0.070017,55737.000000,47438.000000
1689.181909,0.068001,47483.000000,40601.000000
1692.081313,0.069259,40873.000000,34848.000000
1694.976365,0.081044,35375.000000,29353.000000
1697.867065,0.085519,30676.000000,25193.000000
1700.753412,0.088741,26860.000000,21896.000000
