Method:,Column 1,,
Host Date-Time:,10/12/20 @ 14:49:32,,
Header Version:,1,,
System Temp hundredths:,3192,,
Detector Temp hundredths:,2795,,
Humidity hundredths:,557,,
Lamp PD:,3654,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.123286,91207.000000,68666.000000
905.391135,0.116867,100140.000000,76514.000000
909.293086,0.113971,108241.000000,83257.000000
913.190685,0.114450,116884.000000,89806.000000
917.083931,0.116429,127518.000000,97531.000000
920.972825,0.118425,140036.000000,106614.000000
926.151245,0.120352,160442.000000,121609.000000
930.029983,0.118990,176924.000000,134523.000000
933.904368,0.115283,192482.000000,147607.000000
937.774400,0.111983,207019.000000,159966.000000
941.640080,0.107865,220214.000000,171783.000000
945.501407,0.105011,231781.000000,181998.000000
949.358382,0.102237,242385.000000,191544.000000
953.211004,0.101435,252506.000000,199911.000000
957.059273,0.100312,262404.000000,208285.000000
962.183529,0.098695,275634.000000,219603.000000
966.021642,0.097226,285310.000000,228082.000000
969.855403,0.096631,294814.000000,236003.000000
973.684811,0.094670,303951.000000,244418.000000
977.509867,0.094528,312634.000000,251483.000000
981.330570,0.094050,320588.000000,258165.000000
985.146920,0.092514,327227.000000,264445.000000
988.958918,0.091174,332863.000000,269831.000000
992.766563,0.089543,337748.000000,274821.000000
997.836653,0.089369,342296.000000,278633.000000
1001.634142,0.088552,344897.000000,281279.000000
1005.427279,0.087601,346533.000000,283233.000000
1009.216063,0.087197,347364.000000,284176.000000
1013.000494,0.086847,347610.000000,284607.000000
1016.780573,0.085885,347104.000000,284823.000000
1020.556299,0.086007,346356.000000,284129.000000
1024.327673,0.085784,345314.000000,283420.000000
1028.094694,0.085110,344068.000000,282836.000000
1033.110618,0.085274,342670.000000,281580.000000
1036.867483,0.086466,341443.000000,279803.000000
1040.619996,0.086278,340565.000000,279204.000000
1044.368155,0.086197,339602.000000,278467.000000
1048.111963,0.087029,339187.000000,277594.000000
1051.851417,0.087763,338370.000000,276458.000000
1055.586519,0.088739,337732.000000,275317.000000
1059.317269,0.089527,337270.000000,274442.000000
1063.043666,0.090094,337131.000000,273971.000000
1068.005424,0.090934,337198.000000,273496.000000
1071.721665,0.092373,337936.000000,273188.000000
1075.433553,0.092702,338814.000000,273690.000000
1079.141089,0.093318,339835.000000,274126.000000
1082.844272,0.094007,341087.000000,274700.000000
1086.543103,0.094344,342595.000000,275700.000000
1090.237580,0.095665,344242.000000,276184.000000
1093.927706,0.097025,346318.000000,276981.000000
1097.613478,0.098073,348067.000000,277709.000000
1102.521071,0.100310,350874.000000,278510.000000
1106.196688,0.103189,352530.000000,277976.000000
1109.867952,0.107457,354393.000000,276712.000000
1113.534864,0.113587,356181.000000,274210.000000
1117.197422,0.122988,357783.000000,269545.000000
1120.855629,0.133881,359117.000000,263849.000000
1124.509482,0.145697,360790.000000,257963.000000
1128.158984,0.154305,361832.000000,253631.000000
1131.804132,0.158305,363284.000000,252314.000000
1136.657559,0.153967,364834.000000,255934.000000
1140.292552,0.147323,365983.000000,260698.000000
1143.923192,0.137612,367533.000000,267722.000000
1147.549479,0.127437,368590.000000,274857.000000
1151.171414,0.119867,369591.000000,280449.000000
1154.788996,0.113071,370608.000000,285656.000000
1158.402225,0.107236,371792.000000,290445.000000
1162.011102,0.104358,373034.000000,293353.000000
1165.615627,0.101256,374075.000000,296280.000000
1170.414889,0.097488,375979.000000,300383.000000
1174.009257,0.096180,377809.000000,302756.000000
1177.599273,0.095337,379926.000000,305044.000000
1181.184936,0.094285,382215.000000,307626.000000
1184.766246,0.093678,385401.000000,310624.000000
1188.343204,0.093528,388776.000000,313452.000000
1191.915809,0.093975,392428.000000,316071.000000
1195.484062,0.093432,395791.000000,319179.000000
1199.047962,0.093867,399382.000000,321752.000000
1203.793059,0.095643,405070.000000,325003.000000
1207.346803,0.095846,409052.000000,328044.000000
1210.896194,0.095658,412904.000000,331277.000000
1214.441233,0.096399,416885.000000,333901.000000
1217.981920,0.096837,421320.000000,337113.000000
1221.518253,0.097930,425284.000000,339429.000000
1225.050234,0.098066,429183.000000,342434.000000
1228.577863,0.098206,433814.000000,346017.000000
1232.101139,0.098480,438565.000000,349586.000000
1236.792070,0.099862,444300.000000,353032.000000
1240.305190,0.100778,448060.000000,355270.000000
1243.813957,0.101707,452297.000000,357863.000000
1247.318372,0.102513,455893.000000,360039.000000
1250.818434,0.103894,459082.000000,361407.000000
1254.314143,0.105387,462510.000000,362856.000000
1257.805500,0.106646,466532.000000,364952.000000
1261.292505,0.108564,470752.000000,366630.000000
1264.775157,0.110486,474874.000000,368207.000000
1269.411922,0.112862,480696.000000,370688.000000
1272.884417,0.115024,486062.000000,372965.000000
1276.352561,0.117546,490790.000000,374412.000000
1279.816351,0.120442,494557.000000,374778.000000
1283.275789,0.122995,498768.000000,375754.000000
1286.730874,0.125170,502917.000000,376987.000000
1290.181607,0.128664,506587.000000,376695.000000
1293.627987,0.131718,509239.000000,376014.000000
1297.070015,0.133606,511855.000000,376306.000000
1301.652615,0.136157,515095.000000,376470.000000
1305.084486,0.138153,516531.000000,375788.000000
1308.512005,0.139383,517299.000000,375283.000000
1311.935171,0.141027,518312.000000,374597.000000
1315.353985,0.142336,518822.000000,373837.000000
1318.768446,0.143297,518589.000000,372843.000000
1322.178555,0.144452,518088.000000,371494.000000
1325.584311,0.145145,517825.000000,370713.000000
1328.985715,0.145494,517743.000000,370357.000000
1333.514148,0.145227,517179.000000,370181.000000
1336.905396,0.145700,516086.000000,368996.000000
1340.292291,0.144927,515807.000000,369454.000000
1343.674833,0.143958,515261.000000,369887.000000
1347.053022,0.143080,514494.000000,370084.000000
1350.426860,0.142282,513196.000000,369829.000000
1353.796344,0.141765,511820.000000,369277.000000
1357.161476,0.141258,510453.000000,368721.000000
1360.522255,0.140623,508989.000000,368201.000000
1364.996523,0.140465,506578.000000,366591.000000
1368.347147,0.139515,504705.000000,366035.000000
1371.693417,0.139047,502623.000000,364918.000000
1375.035335,0.139195,499288.000000,362373.000000
1378.372901,0.138574,496007.000000,360507.000000
1381.706114,0.138460,493126.000000,358507.000000
1385.034974,0.138573,489992.000000,356136.000000
1388.359481,0.140197,487730.000000,353169.000000
1391.679637,0.141480,486234.000000,351047.000000
1396.099739,0.143440,485318.000000,348808.000000
1399.409738,0.144471,485002.000000,347754.000000
1402.715385,0.144824,484535.000000,347137.000000
1406.016679,0.144868,484521.000000,347092.000000
1409.313620,0.144865,485069.000000,347487.000000
1412.606208,0.144132,485477.000000,348367.000000
1415.894445,0.143401,485710.000000,349121.000000
1419.178328,0.144057,486186.000000,348936.000000
1422.457859,0.144724,487691.000000,349479.000000
1426.823796,0.145195,489071.000000,350088.000000
1430.093171,0.145318,490374.000000,350921.000000
1433.358193,0.145740,491971.000000,351722.000000
1436.618863,0.145772,493431.000000,352740.000000
1439.875180,0.146067,495220.000000,353778.000000
1443.127144,0.147650,496699.000000,353544.000000
1446.374756,0.148462,498105.000000,353882.000000
1449.618016,0.149923,499484.000000,353670.000000
1453.935591,0.152180,501051.000000,352941.000000
1457.168694,0.152974,501839.000000,352850.000000
1460.397445,0.154780,502305.000000,351712.000000
1463.621843,0.156219,502914.000000,350974.000000
1466.841888,0.157819,502990.000000,349736.000000
1470.057581,0.159958,502944.000000,347986.000000
1473.268921,0.161648,502843.000000,346565.000000
1476.475909,0.163893,502522.000000,344558.000000
1479.678544,0.166512,501687.000000,341917.000000
1483.941954,0.170132,500616.000000,338355.000000
1487.134433,0.172952,499704.000000,335553.000000
1490.322559,0.175910,498255.000000,332309.000000
1493.506333,0.178133,496773.000000,329629.000000
1496.685754,0.180913,495016.000000,326367.000000
1499.860823,0.182939,492977.000000,323510.000000
1503.031539,0.185705,491156.000000,320269.000000
1506.197903,0.188637,489004.000000,316720.000000
1509.359914,0.191489,486639.000000,313125.000000
1513.569158,0.195928,482899.000000,307559.000000
1516.721012,0.198225,479678.000000,303896.000000
1519.868515,0.200830,476890.000000,300323.000000
1523.011664,0.203060,473405.000000,296601.000000
1526.150462,0.205684,470037.000000,292717.000000
1529.284906,0.208085,466420.000000,288863.000000
1532.414998,0.210904,462360.000000,284496.000000
1535.540737,0.213610,457987.000000,280055.000000
1538.662124,0.216442,453227.000000,275343.000000
1542.817202,0.221400,447406.000000,268721.000000
1545.928433,0.223950,442064.000000,263958.000000
1549.035311,0.227577,436619.000000,258539.000000
1552.137837,0.231094,431327.000000,253345.000000
1555.236010,0.235657,425604.000000,247371.000000
1558.329830,0.239223,419782.000000,241992.000000
1561.419298,0.242928,413789.000000,236511.000000
1564.504413,0.247066,407625.000000,230778.000000
1567.585176,0.251427,401258.000000,224904.000000
1571.686088,0.257654,392494.000000,216860.000000
1574.756695,0.263547,386060.000000,210430.000000
1577.822949,0.267990,379068.000000,204516.000000
1580.884850,0.270757,372237.000000,199555.000000
1583.942399,0.274106,365532.000000,194455.000000
1586.995595,0.275446,358457.000000,190104.000000
1590.044439,0.276554,351337.000000,185853.000000
1593.088930,0.277296,343946.000000,181633.000000
1596.129068,0.277974,337142.000000,177762.000000
1600.175815,0.279206,327373.000000,172122.000000
1603.205798,0.280836,320074.000000,167654.000000
1606.231427,0.282367,312860.000000,163299.000000
1609.252704,0.285248,305444.000000,158374.000000
1612.269629,0.287083,298028.000000,153877.000000
1615.282201,0.292551,290981.000000,148359.000000
1618.290420,0.296015,283873.000000,143585.000000
1621.294287,0.298968,276705.000000,139011.000000
1624.293801,0.304056,269751.000000,133939.000000
1628.286383,0.309195,260451.000000,127800.000000
1631.275741,0.310920,253416.000000,123855.000000
1634.260747,0.314249,246537.000000,119573.000000
1637.241400,0.316568,239613.000000,115596.000000
1640.217700,0.322504,232837.000000,110802.000000
1643.189648,0.329480,225975.000000,105823.000000
1646.157243,0.346722,219107.000000,98613.000000
1649.120486,0.369993,211528.000000,90235.000000
1652.079376,0.393943,203786.000000,82268.000000
1656.017792,0.419869,192538.000000,73223.000000
1658.966526,0.421661,183108.000000,69350.000000
1661.910907,0.407984,172102.000000,67267.000000
1664.850936,0.390866,159840.000000,64986.000000
1667.786612,0.373169,145318.000000,61539.000000
1670.717936,0.353001,129601.000000,57492.000000
1673.644907,0.327793,113097.000000,53169.000000
1676.567525,0.304580,96798.000000,48005.000000
1679.485791,0.285596,82152.000000,42562.000000
1683.370042,0.259373,65700.000000,36157.000000
1686.278151,0.254516,55737.000000,31019.000000
1689.181909,0.239010,47483.000000,27386.000000
1692.081313,0.241979,40873.000000,23413.000000
1694.976365,0.237324,35375.000000,20482.000000
1697.867065,0.243438,30676.000000,17513.000000
1700.753412,0.255046,26860.000000,14930.000000
