Method:,Column 1,,
Host Date-Time:,10/12/20 @ 14:45:11,,
Header Version:,1,,
System Temp hundredths:,3002,,
Detector Temp hundredths:,2629,,
Humidity hundredths:,731,,
Lamp PD:,3657,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.083354,91207.000000,75279.000000
905.391135,0.079937,100140.000000,83305.000000
909.293086,0.077264,108241.000000,90600.000000
913.190685,0.078528,116884.000000,97550.000000
917.083931,0.079823,127518.000000,106108.000000
920.972825,0.080757,140036.000000,116274.000000
926.151245,0.082529,160442.000000,132675.000000
930.029983,0.080960,176924.000000,146834.000000
933.904368,0.076861,192482.000000,161261.000000
937.774400,0.071835,207019.000000,175459.000000
941.640080,0.069226,220214.000000,187767.000000
945.501407,0.064700,231781.000000,199700.000000
949.358382,0.062152,242385.000000,210065.000000
953.211004,0.059806,252506.000000,220022.000000
957.059273,0.058987,262404.000000,229078.000000
962.183529,0.057054,275634.000000,241701.000000
966.021642,0.056332,285310.000000,250602.000000
969.855403,0.055896,294814.000000,259210.000000
973.684811,0.053756,303951.000000,268564.000000
977.509867,0.054149,312634.000000,275986.000000
981.330570,0.053624,320588.000000,283350.000000
985.146920,0.053150,327227.000000,289534.000000
988.958918,0.052349,332863.000000,295064.000000
992.766563,0.052154,337748.000000,299529.000000
997.836653,0.050983,342296.000000,304382.000000
1001.634142,0.050911,344897.000000,306746.000000
1005.427279,0.049997,346533.000000,308850.000000
1009.216063,0.049443,347364.000000,309986.000000
1013.000494,0.048799,347610.000000,310666.000000
1016.780573,0.048984,347104.000000,310081.000000
1020.556299,0.048779,346356.000000,309559.000000
1024.327673,0.048938,345314.000000,308515.000000
1028.094694,0.048753,344068.000000,307533.000000
1033.110618,0.049125,342670.000000,306021.000000
1036.867483,0.048636,341443.000000,305269.000000
1040.619996,0.048663,340565.000000,304465.000000
1044.368155,0.049520,339602.000000,303005.000000
1048.111963,0.049714,339187.000000,302500.000000
1051.851417,0.049717,338370.000000,301769.000000
1055.586519,0.049622,337732.000000,301266.000000
1059.317269,0.049534,337270.000000,300915.000000
1063.043666,0.049447,337131.000000,300851.000000
1068.005424,0.050016,337198.000000,300517.000000
1071.721665,0.049783,337936.000000,301336.000000
1075.433553,0.050542,338814.000000,301592.000000
1079.141089,0.049919,339835.000000,302935.000000
1082.844272,0.051258,341087.000000,303115.000000
1086.543103,0.051005,342595.000000,304632.000000
1090.237580,0.051208,344242.000000,305954.000000
1093.927706,0.051695,346318.000000,307454.000000
1097.613478,0.050758,348067.000000,309674.000000
1102.521071,0.051077,350874.000000,311942.000000
1106.196688,0.050891,352530.000000,313549.000000
1109.867952,0.049900,354393.000000,315926.000000
1113.534864,0.049919,356181.000000,317506.000000
1117.197422,0.049055,357783.000000,319569.000000
1120.855629,0.048531,359117.000000,321148.000000
1124.509482,0.048684,360790.000000,322530.000000
1128.158984,0.048244,361832.000000,323790.000000
1131.804132,0.047741,363284.000000,325466.000000
1136.657559,0.048352,364834.000000,326395.000000
