Method:,Column 1,,
Host Date-Time:,10/12/20 @ 14:46:36,,
Header Version:,1,,
System Temp hundredths:,3081,,
Detector Temp hundredths:,2692,,
Humidity hundredths:,678,,
Lamp PD:,3655,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.207465,91207.000000,56567.000000
905.391135,0.197588,100140.000000,63536.000000
909.293086,0.196570,108241.000000,68837.000000
913.190685,0.195418,116884.000000,74531.000000
917.083931,0.196695,127518.000000,81073.000000
920.972825,0.197704,140036.000000,88825.000000
926.151245,0.197809,160442.000000,101744.000000
930.029983,0.196990,176924.000000,112408.000000
933.904368,0.192910,192482.000000,123447.000000
937.774400,0.189184,207019.000000,133914.000000
941.640080,0.186641,220214.000000,143286.000000
945.501407,0.182666,231781.000000,152199.000000
949.358382,0.182039,242385.000000,159392.000000
953.211004,0.179930,252506.000000,166856.000000
957.059273,0.179613,262404.000000,173523.000000
962.183529,0.177042,275634.000000,183354.000000
966.021642,0.176954,285310.000000,189829.000000
969.855403,0.175018,294814.000000,197029.000000
973.684811,0.175766,303951.000000,202786.000000
977.509867,0.174130,312634.000000,209366.000000
981.330570,0.172867,320588.000000,215318.000000
985.146920,0.172577,327227.000000,219924.000000
988.958918,0.171657,332863.000000,224186.000000
992.766563,0.170845,337748.000000,227902.000000
997.836653,0.170125,342296.000000,231354.000000
1001.634142,0.169603,344897.000000,233392.000000
1005.427279,0.169491,346533.000000,234560.000000
1009.216063,0.167904,347364.000000,235983.000000
1013.000494,0.166476,347610.000000,236928.000000
1016.780573,0.165250,347104.000000,237252.000000
1020.556299,0.164252,346356.000000,237285.000000
1024.327673,0.163006,345314.000000,237251.000000
1028.094694,0.162010,344068.000000,236938.000000
1033.110618,0.161811,342670.000000,236083.000000
1036.867483,0.161230,341443.000000,235553.000000
1040.619996,0.160827,340565.000000,235165.000000
1044.368155,0.161046,339602.000000,234382.000000
1048.111963,0.160813,339187.000000,234221.000000
1051.851417,0.160744,338370.000000,233694.000000
1055.586519,0.160873,337732.000000,233184.000000
1059.317269,0.160268,337270.000000,233190.000000
1063.043666,0.161789,337131.000000,232279.000000
1068.005424,0.161955,337198.000000,232236.000000
1071.721665,0.162954,337936.000000,232210.000000
1075.433553,0.163622,338814.000000,232455.000000
1079.141089,0.164119,339835.000000,232889.000000
1082.844272,0.165276,341087.000000,233125.000000
1086.543103,0.166589,342595.000000,233449.000000
1090.237580,0.168008,344242.000000,233806.000000
1093.927706,0.169996,346318.000000,234142.000000
1097.613478,0.172874,348067.000000,233770.000000
1102.521071,0.178105,350874.000000,232834.000000
1106.196688,0.185421,352530.000000,230025.000000
1109.867952,0.196581,354393.000000,225374.000000
1113.534864,0.211544,356181.000000,218840.000000
1117.197422,0.228809,357783.000000,211257.000000
1120.855629,0.247569,359117.000000,203080.000000
1124.509482,0.263594,360790.000000,196635.000000
1128.158984,0.270280,361832.000000,194190.000000
1131.804132,0.269660,363284.000000,195248.000000
1136.657559,0.254715,364834.000000,202946.000000
1140.292552,0.240040,365983.000000,210582.000000
1143.923192,0.227274,367533.000000,217782.000000
1147.549479,0.219442,368590.000000,222383.000000
1151.171414,0.214665,369591.000000,225453.000000
1154.788996,0.213582,370608.000000,226638.000000
1158.402225,0.213408,371792.000000,227453.000000
1162.011102,0.213260,373034.000000,228291.000000
1165.615627,0.211764,374075.000000,229718.000000
1170.414889,0.209399,375979.000000,232148.000000
1174.009257,0.207982,377809.000000,234040.000000
1177.599273,0.203153,379926.000000,237983.000000
1181.184936,0.198275,382215.000000,242121.000000
1184.766246,0.191381,385401.000000,248046.000000
1188.343204,0.186107,388776.000000,253275.000000
1191.915809,0.181896,392428.000000,258145.000000
1195.484062,0.177936,395791.000000,262742.000000
1199.047962,0.176783,399382.000000,265831.000000
1203.793059,0.175784,405070.000000,270238.000000
1207.346803,0.175603,409052.000000,273008.000000
1210.896194,0.176059,412904.000000,275290.000000
1214.441233,0.175753,416885.000000,278140.000000
1217.981920,0.175824,421320.000000,281053.000000
1221.518253,0.175909,425284.000000,283642.000000
1225.050234,0.174954,429183.000000,286872.000000
1228.577863,0.175361,433814.000000,289696.000000
1232.101139,0.174904,438565.000000,293177.000000
1236.792070,0.175119,444300.000000,296864.000000
1240.305190,0.174796,448060.000000,299599.000000
1243.813957,0.174899,452297.000000,302360.000000
1247.318372,0.175077,455893.000000,304639.000000
1250.818434,0.174920,459082.000000,306881.000000
1254.314143,0.175763,462510.000000,308573.000000
1257.805500,0.175631,466532.000000,311351.000000
1261.292505,0.176366,470752.000000,313636.000000
1264.775157,0.177381,474874.000000,315644.000000
1269.411922,0.178358,480696.000000,318796.000000
1272.884417,0.179601,486062.000000,321433.000000
1276.352561,0.180048,490790.000000,324226.000000
1279.816351,0.181501,494557.000000,325623.000000
1283.275789,0.182174,498768.000000,327887.000000
1286.730874,0.184376,502917.000000,328943.000000
1290.181607,0.184781,506587.000000,331034.000000
1293.627987,0.186405,509239.000000,331525.000000
1297.070015,0.187584,511855.000000,332325.000000
1301.652615,0.188583,515095.000000,333660.000000
1305.084486,0.190493,516531.000000,333122.000000
1308.512005,0.191725,517299.000000,332672.000000
1311.935171,0.193515,518312.000000,331953.000000
1315.353985,0.195596,518822.000000,330691.000000
1318.768446,0.197059,518589.000000,329431.000000
1322.178555,0.199305,518088.000000,327415.000000
1325.584311,0.201455,517825.000000,325633.000000
1328.985715,0.204681,517743.000000,323172.000000
1333.514148,0.209223,517179.000000,319461.000000
1336.905396,0.213464,516086.000000,315688.000000
1340.292291,0.218934,515807.000000,311568.000000
1343.674833,0.224237,515261.000000,307461.000000
1347.053022,0.228684,514494.000000,303876.000000
1350.426860,0.230843,513196.000000,301606.000000
1353.796344,0.230822,511820.000000,300812.000000
1357.161476,0.230833,510453.000000,300001.000000
1360.522255,0.232930,508989.000000,297700.000000
1364.996523,0.237899,506578.000000,292919.000000
1368.347147,0.241562,504705.000000,289385.000000
1371.693417,0.243937,502623.000000,286619.000000
1375.035335,0.243025,499288.000000,285316.000000
1378.372901,0.239825,496007.000000,285537.000000
1381.706114,0.237324,493126.000000,285518.000000
1385.034974,0.236185,489992.000000,284449.000000
1388.359481,0.236757,487730.000000,282763.000000
1391.679637,0.236451,486234.000000,282094.000000
1396.099739,0.236648,485318.000000,281435.000000
1399.409738,0.234034,485002.000000,282950.000000
1402.715385,0.232715,484535.000000,283537.000000
1406.016679,0.230334,484521.000000,285088.000000
1409.313620,0.228591,485069.000000,286558.000000
1412.606208,0.226904,485477.000000,287915.000000
1415.894445,0.226775,485710.000000,288139.000000
1419.178328,0.228482,486186.000000,287290.000000
1422.457859,0.229320,487691.000000,287624.000000
1426.823796,0.228421,489071.000000,289035.000000
1430.093171,0.227293,490374.000000,290559.000000
1433.358193,0.226241,491971.000000,292212.000000
1436.618863,0.225252,493431.000000,293748.000000
1439.875180,0.225063,495220.000000,294941.000000
1443.127144,0.225414,496699.000000,295583.000000
1446.374756,0.226553,498105.000000,295643.000000
1449.618016,0.228030,499484.000000,295455.000000
1453.935591,0.229073,501051.000000,295671.000000
1457.168694,0.228159,501839.000000,296760.000000
1460.397445,0.227391,502305.000000,297561.000000
1463.621843,0.227122,502914.000000,298107.000000
1466.841888,0.226381,502990.000000,298661.000000
1470.057581,0.225477,502944.000000,299256.000000
1473.268921,0.224431,502843.000000,299917.000000
1476.475909,0.223189,502522.000000,300584.000000
1479.678544,0.223364,501687.000000,299964.000000
1483.941954,0.222583,500616.000000,299862.000000
1487.134433,0.222336,499704.000000,299486.000000
1490.322559,0.222634,498255.000000,298413.000000
1493.506333,0.222668,496773.000000,297502.000000
1496.685754,0.223598,495016.000000,295816.000000
1499.860823,0.223915,492977.000000,294382.000000
1503.031539,0.223073,491156.000000,293864.000000
1506.197903,0.224650,489004.000000,291516.000000
1509.359914,0.225252,486639.000000,289704.000000
1513.569158,0.227114,482899.000000,286248.000000
1516.721012,0.229068,479678.000000,283062.000000
1519.868515,0.230928,476890.000000,280214.000000
1523.011664,0.232672,473405.000000,277052.000000
1526.150462,0.234282,470037.000000,274063.000000
1529.284906,0.235079,466420.000000,271455.000000
1532.414998,0.236534,462360.000000,268192.000000
1535.540737,0.238347,457987.000000,264549.000000
1538.662124,0.238937,453227.000000,261444.000000
1542.817202,0.241647,447406.000000,256481.000000
1545.928433,0.242651,442064.000000,252833.000000
1549.035311,0.244563,436619.000000,248622.000000
1552.137837,0.245710,431327.000000,244961.000000
1555.236010,0.247656,425604.000000,240630.000000
1558.329830,0.249435,419782.000000,236368.000000
1561.419298,0.250902,413789.000000,232208.000000
1564.504413,0.253255,407625.000000,227513.000000
1567.585176,0.255510,401258.000000,222799.000000
1571.686088,0.258752,392494.000000,216312.000000
1574.756695,0.262556,386060.000000,210911.000000
1577.822949,0.267126,379068.000000,204923.000000
1580.884850,0.271027,372237.000000,199431.000000
1583.942399,0.276200,365532.000000,193520.000000
1586.995595,0.282354,358457.000000,187104.000000
1590.044439,0.286567,351337.000000,181617.000000
1593.088930,0.291669,343946.000000,175720.000000
1596.129068,0.296917,337142.000000,170175.000000
1600.175815,0.303396,327373.000000,162797.000000
1603.205798,0.310384,320074.000000,156627.000000
1606.231427,0.317145,312860.000000,150732.000000
1609.252704,0.328522,305444.000000,143354.000000
1612.269629,0.337695,298028.000000,136950.000000
1615.282201,0.353312,290981.000000,128989.000000
1618.290420,0.369066,283873.000000,121355.000000
1621.294287,0.382995,276705.000000,114557.000000
1624.293801,0.391501,269751.000000,109512.000000
1628.286383,0.401004,260451.000000,103448.000000
1631.275741,0.410248,253416.000000,98534.000000
1634.260747,0.419827,246537.000000,93768.000000
1637.241400,0.434229,239613.000000,88162.000000
1640.217700,0.459018,232837.000000,80916.000000
1643.189648,0.489775,225975.000000,73162.000000
1646.157243,0.531649,219107.000000,64418.000000
1649.120486,0.575972,211528.000000,56156.000000
1652.079376,0.622887,203786.000000,48561.000000
1656.017792,0.664964,192538.000000,41644.000000
1658.966526,0.672434,183108.000000,38929.000000
1661.910907,0.657950,172102.000000,37830.000000
1664.850936,0.626412,159840.000000,37781.000000
1667.786612,0.598293,145318.000000,36646.000000
1670.717936,0.558628,129601.000000,35808.000000
1673.644907,0.533715,113097.000000,33093.000000
1676.567525,0.516383,96798.000000,29477.000000
1679.485791,0.503200,82152.000000,25788.000000
1683.370042,0.459935,65700.000000,22784.000000
1686.278151,0.438840,55737.000000,20291.000000
1689.181909,0.420326,47483.000000,18039.000000
1692.081313,0.404260,40873.000000,16113.000000
1694.976365,0.400989,35375.000000,14051.000000
1697.867065,0.398167,30676.000000,12264.000000
1700.753412,0.393476,26860.000000,10855.000000
