Method:,Column 1,,
Host Date-Time:,14/1/21 @ 10:50:46,,
Header Version:,1,,
System Temp hundredths:,2727,,
Detector Temp hundredths:,2264,,
Humidity hundredths:,1233,,
Lamp PD:,3656,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.118006,91207.000000,69506.000000
905.391135,0.111816,100140.000000,77409.000000
909.293086,0.108353,108241.000000,84341.000000
913.190685,0.106230,116884.000000,91522.000000
917.083931,0.109664,127518.000000,99062.000000
920.972825,0.108491,140036.000000,109081.000000
926.151245,0.107752,160442.000000,125189.000000
930.029983,0.105995,176924.000000,138609.000000
933.904368,0.103138,192482.000000,151793.000000
937.774400,0.098903,207019.000000,164857.000000
941.640080,0.097856,220214.000000,175788.000000
945.501407,0.094273,231781.000000,186554.000000
949.358382,0.092873,242385.000000,195719.000000
953.211004,0.091319,252506.000000,204622.000000
957.059273,0.090866,262404.000000,212865.000000
962.183529,0.088859,275634.000000,224633.000000
966.021642,0.088112,285310.000000,232919.000000
969.855403,0.086620,294814.000000,241506.000000
973.684811,0.086017,303951.000000,249337.000000
977.509867,0.085029,312634.000000,257044.000000
981.330570,0.084263,320588.000000,264049.000000
985.146920,0.082671,327227.000000,270507.000000
988.958918,0.082090,332863.000000,275534.000000
992.766563,0.080788,337748.000000,280417.000000
997.836653,0.079566,342296.000000,284994.000000
1001.634142,0.078336,344897.000000,287974.000000
1005.427279,0.078095,346533.000000,289501.000000
1009.216063,0.076347,347364.000000,291365.000000
1013.000494,0.076455,347610.000000,291499.000000
1016.780573,0.076022,347104.000000,291365.000000
1020.556299,0.074540,346356.000000,291731.000000
1024.327673,0.074175,345314.000000,291098.000000
1028.094694,0.073856,344068.000000,290261.000000
1033.110618,0.074086,342670.000000,288928.000000
1036.867483,0.073915,341443.000000,288007.000000
1040.619996,0.074218,340565.000000,287066.000000
1044.368155,0.074530,339602.000000,286049.000000
1048.111963,0.075786,339187.000000,284874.000000
1051.851417,0.076332,338370.000000,283831.000000
1055.586519,0.077162,337732.000000,282755.000000
1059.317269,0.076830,337270.000000,282584.000000
1063.043666,0.078197,337131.000000,281580.000000
1068.005424,0.078766,337198.000000,281267.000000
1071.721665,0.079341,337936.000000,281510.000000
1075.433553,0.079537,338814.000000,282114.000000
1079.141089,0.079684,339835.000000,282868.000000
1082.844272,0.080399,341087.000000,283443.000000
1086.543103,0.081105,342595.000000,284234.000000
1090.237580,0.081116,344242.000000,285593.000000
1093.927706,0.082578,346318.000000,286350.000000
1097.613478,0.083039,348067.000000,287491.000000
1102.521071,0.085252,350874.000000,288336.000000
1106.196688,0.087873,352530.000000,287954.000000
1109.867952,0.090850,354393.000000,287498.000000
1113.534864,0.094131,356181.000000,286774.000000
1117.197422,0.097637,357783.000000,285748.000000
1120.855629,0.098275,359117.000000,286392.000000
1124.509482,0.101361,360790.000000,285689.000000
1128.158984,0.105429,361832.000000,283843.000000
1131.804132,0.109323,363284.000000,282438.000000
1136.657559,0.112284,364834.000000,281716.000000
1140.292552,0.109915,365983.000000,284149.000000
1143.923192,0.106163,367533.000000,287828.000000
1147.549479,0.101210,368590.000000,291967.000000
1151.171414,0.097401,369591.000000,295339.000000
1154.788996,0.094350,370608.000000,298239.000000
1158.402225,0.093958,371792.000000,299462.000000
1162.011102,0.093013,373034.000000,301117.000000
1165.615627,0.093673,374075.000000,301499.000000
1170.414889,0.093870,375979.000000,302896.000000
1174.009257,0.093498,377809.000000,304631.000000
1177.599273,0.094009,379926.000000,305978.000000
1181.184936,0.092958,382215.000000,308567.000000
1184.766246,0.091166,385401.000000,312426.000000
1188.343204,0.088698,388776.000000,316958.000000
1191.915809,0.085947,392428.000000,321968.000000
1195.484062,0.084014,395791.000000,326176.000000
1199.047962,0.083372,399382.000000,329622.000000
1203.793059,0.081954,405070.000000,335410.000000
1207.346803,0.081971,409052.000000,338694.000000
1210.896194,0.082775,412904.000000,341251.000000
1214.441233,0.082793,416885.000000,344527.000000
1217.981920,0.083719,421320.000000,347451.000000
1221.518253,0.085067,425284.000000,349633.000000
1225.050234,0.085119,429183.000000,352796.000000
1228.577863,0.084887,433814.000000,356793.000000
1232.101139,0.084704,438565.000000,360853.000000
1236.792070,0.084048,444300.000000,366124.000000
1240.305190,0.084444,448060.000000,368886.000000
1243.813957,0.084819,452297.000000,372053.000000
