Method:,Column 1,,
Host Date-Time:,14/1/21 @ 10:50:13,,
Header Version:,1,,
System Temp hundredths:,2701,,
Detector Temp hundredths:,2242,,
Humidity hundredths:,1271,,
Lamp PD:,3655,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.128312,91207.000000,67876.000000
905.391135,0.123478,100140.000000,75358.000000
909.293086,0.120012,108241.000000,82107.000000
913.190685,0.121622,116884.000000,88335.000000
917.083931,0.123431,127518.000000,95971.000000
920.972825,0.122346,140036.000000,105656.000000
926.151245,0.121601,160442.000000,121260.000000
930.029983,0.117366,176924.000000,135027.000000
933.904368,0.112456,192482.000000,148571.000000
937.774400,0.109538,207019.000000,160869.000000
941.640080,0.106782,220214.000000,172212.000000
945.501407,0.103558,231781.000000,182608.000000
949.358382,0.102187,242385.000000,191566.000000
953.211004,0.100168,252506.000000,200495.000000
957.059273,0.098870,262404.000000,208978.000000
962.183529,0.099225,275634.000000,219335.000000
966.021642,0.097813,285310.000000,227774.000000
969.855403,0.096815,294814.000000,235903.000000
973.684811,0.096654,303951.000000,243304.000000
977.509867,0.096275,312634.000000,250473.000000
981.330570,0.096261,320588.000000,256854.000000
985.146920,0.094628,327227.000000,263161.000000
988.958918,0.093875,332863.000000,268158.000000
992.766563,0.094593,337748.000000,271644.000000
997.836653,0.095161,342296.000000,274942.000000
1001.634142,0.096625,344897.000000,276099.000000
1005.427279,0.098199,346533.000000,276405.000000
1009.216063,0.098614,347364.000000,276803.000000
1013.000494,0.099501,347610.000000,276434.000000
1016.780573,0.099892,347104.000000,275783.000000
1020.556299,0.100008,346356.000000,275115.000000
1024.327673,0.100901,345314.000000,273724.000000
1028.094694,0.100822,344068.000000,272786.000000
1033.110618,0.100195,342670.000000,272070.000000
1036.867483,0.099964,341443.000000,271240.000000
1040.619996,0.099244,340565.000000,270992.000000
1044.368155,0.098891,339602.000000,270445.000000
1048.111963,0.098593,339187.000000,270300.000000
1051.851417,0.098335,338370.000000,269809.000000
1055.586519,0.097385,337732.000000,269890.000000
1059.317269,0.096569,337270.000000,270028.000000
1063.043666,0.096430,337131.000000,270003.000000
1068.005424,0.096864,337198.000000,269787.000000
1071.721665,0.096685,337936.000000,270489.000000
1075.433553,0.097305,338814.000000,270805.000000
1079.141089,0.097525,339835.000000,271483.000000
1082.844272,0.097701,341087.000000,272373.000000
1086.543103,0.096934,342595.000000,274061.000000
1090.237580,0.096879,344242.000000,275413.000000
1093.927706,0.096672,346318.000000,277206.000000
1097.613478,0.096398,348067.000000,278782.000000
1102.521071,0.096283,350874.000000,281105.000000
1106.196688,0.095895,352530.000000,282684.000000
1109.867952,0.094936,354393.000000,284806.000000
