Method:,Column 1,,
Host Date-Time:,14/1/21 @ 10:57:14,,
Header Version:,1,,
System Temp hundredths:,3014,,
Detector Temp hundredths:,2564,,
Humidity hundredths:,916,,
Lamp PD:,3650,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.069848,91207.000000,77657.000000
905.391135,0.066251,100140.000000,85972.000000
909.293086,0.064864,108241.000000,93224.000000
913.190685,0.066298,116884.000000,100336.000000
917.083931,0.067035,127518.000000,109279.000000
920.972825,0.070576,140036.000000,119032.000000
926.151245,0.071265,160442.000000,136161.000000
930.029983,0.069979,176924.000000,150594.000000
933.904368,0.065731,192482.000000,165447.000000
937.774400,0.063094,207019.000000,179026.000000
941.640080,0.060404,220214.000000,191620.000000
945.501407,0.056206,231781.000000,203644.000000
949.358382,0.053204,242385.000000,214438.000000
953.211004,0.052297,252506.000000,223859.000000
957.059273,0.051283,262404.000000,233178.000000
962.183529,0.050722,275634.000000,245251.000000
966.021642,0.049355,285310.000000,254661.000000
969.855403,0.049424,294814.000000,263102.000000
973.684811,0.048572,303951.000000,271789.000000
977.509867,0.048759,312634.000000,279433.000000
981.330570,0.048459,320588.000000,286740.000000
985.146920,0.048410,327227.000000,292711.000000
988.958918,0.047260,332863.000000,298542.000000
992.766563,0.048139,337748.000000,302311.000000
997.836653,0.047620,342296.000000,306748.000000
1001.634142,0.047105,344897.000000,309446.000000
1005.427279,0.046930,346533.000000,311039.000000
1009.216063,0.046665,347364.000000,311975.000000
1013.000494,0.046087,347610.000000,312612.000000
1016.780573,0.045846,347104.000000,312330.000000
1020.556299,0.045892,346356.000000,311624.000000
1024.327673,0.046305,345314.000000,310391.000000
1028.094694,0.046306,344068.000000,309270.000000
1033.110618,0.046884,342670.000000,307604.000000
1036.867483,0.046881,341443.000000,306505.000000
1040.619996,0.046819,340565.000000,305760.000000
1044.368155,0.047360,339602.000000,304516.000000
1048.111963,0.047713,339187.000000,303897.000000
1051.851417,0.047260,338370.000000,303481.000000
1055.586519,0.047155,337732.000000,302982.000000
1059.317269,0.047007,337270.000000,302671.000000
1063.043666,0.047342,337131.000000,302313.000000
1068.005424,0.046719,337198.000000,302807.000000
1071.721665,0.047051,337936.000000,303238.000000
1075.433553,0.047823,338814.000000,303486.000000
1079.141089,0.046550,339835.000000,305294.000000
1082.844272,0.047693,341087.000000,305613.000000
1086.543103,0.047389,342595.000000,307179.000000
1090.237580,0.047707,344242.000000,308430.000000
1093.927706,0.047397,346318.000000,310512.000000
1097.613478,0.047572,348067.000000,311954.000000
1102.521071,0.047301,350874.000000,314666.000000
1106.196688,0.046297,352530.000000,316883.000000
1109.867952,0.046178,354393.000000,318645.000000
1113.534864,0.045583,356181.000000,320692.000000
1117.197422,0.045299,357783.000000,322345.000000
1120.855629,0.044079,359117.000000,324457.000000
1124.509482,0.043953,360790.000000,326063.000000
1128.158984,0.043565,361832.000000,327297.000000
1131.804132,0.043669,363284.000000,328532.000000
1136.657559,0.044041,364834.000000,329651.000000
1140.292552,0.044199,365983.000000,330569.000000
1143.923192,0.044994,367533.000000,331362.000000
1147.549479,0.045555,368590.000000,331886.000000
1151.171414,0.046819,369591.000000,331820.000000
1154.788996,0.048409,370608.000000,331517.000000
1158.402225,0.050395,371792.000000,331059.000000
1162.011102,0.052289,373034.000000,330719.000000
1165.615627,0.054268,374075.000000,330134.000000
1170.414889,0.057284,375979.000000,329518.000000
1174.009257,0.059347,377809.000000,329553.000000
1177.599273,0.061541,379926.000000,329730.000000
1181.184936,0.063690,382215.000000,330079.000000
1184.766246,0.066030,385401.000000,331042.000000
1188.343204,0.067388,388776.000000,332898.000000
1191.915809,0.071078,392428.000000,333182.000000
1195.484062,0.073288,395791.000000,334332.000000
1199.047962,0.076895,399382.000000,334575.000000
1203.793059,0.080668,405070.000000,336405.000000
1207.346803,0.082403,409052.000000,338357.000000
1210.896194,0.083611,412904.000000,340595.000000
1214.441233,0.083676,416885.000000,343827.000000
1217.981920,0.083218,421320.000000,347852.000000
1221.518253,0.082492,425284.000000,351712.000000
1225.050234,0.080360,429183.000000,356683.000000
1228.577863,0.078650,433814.000000,361954.000000
1232.101139,0.076605,438565.000000,367645.000000
1236.792070,0.076674,444300.000000,372394.000000
1240.305190,0.076739,448060.000000,375489.000000
1243.813957,0.076366,452297.000000,379365.000000
1247.318372,0.077450,455893.000000,381428.000000
1250.818434,0.077289,459082.000000,384239.000000
1254.314143,0.078275,462510.000000,386230.000000
1257.805500,0.078560,466532.000000,389333.000000
1261.292505,0.078821,470752.000000,392619.000000
1264.775157,0.079933,474874.000000,395044.000000
1269.411922,0.080764,480696.000000,399123.000000
1272.884417,0.081160,486062.000000,403210.000000
1276.352561,0.080714,490790.000000,407551.000000
1279.816351,0.080480,494557.000000,410900.000000
1283.275789,0.079747,498768.000000,415099.000000
1286.730874,0.078527,502917.000000,419729.000000
1290.181607,0.078158,506587.000000,423152.000000
1293.627987,0.077608,509239.000000,425906.000000
1297.070015,0.076886,511855.000000,428806.000000
1301.652615,0.075914,515095.000000,432487.000000
1305.084486,0.074829,516531.000000,434778.000000
1308.512005,0.073846,517299.000000,436411.000000
1311.935171,0.073415,518312.000000,437700.000000
1315.353985,0.072844,518822.000000,438707.000000
1318.768446,0.071815,518589.000000,439550.000000
1322.178555,0.072038,518088.000000,438900.000000
1325.584311,0.071939,517825.000000,438777.000000
1328.985715,0.072094,517743.000000,438551.000000
1333.514148,0.072262,517179.000000,437904.000000
1336.905396,0.073051,516086.000000,436185.000000
1340.292291,0.074152,515807.000000,434846.000000
1343.674833,0.074384,515261.000000,434153.000000
1347.053022,0.076242,514494.000000,431657.000000
1350.426860,0.077627,513196.000000,429197.000000
1353.796344,0.079616,511820.000000,426090.000000
1357.161476,0.081450,510453.000000,423161.000000
1360.522255,0.084176,508989.000000,419307.000000
1364.996523,0.086677,506578.000000,414925.000000
1368.347147,0.088056,504705.000000,412080.000000
1371.693417,0.088864,502623.000000,409617.000000
1375.035335,0.089519,499288.000000,406286.000000
1378.372901,0.089669,496007.000000,403477.000000
1381.706114,0.090658,493126.000000,400221.000000
1385.034974,0.090771,489992.000000,397574.000000
1388.359481,0.091763,487730.000000,394836.000000
1391.679637,0.091992,486234.000000,393417.000000
1396.099739,0.093746,485318.000000,391093.000000
1399.409738,0.095302,485002.000000,389441.000000
1402.715385,0.096997,484535.000000,387550.000000
1406.016679,0.099337,484521.000000,385457.000000
1409.313620,0.102268,485069.000000,383297.000000
1412.606208,0.105585,485477.000000,380701.000000
1415.894445,0.109925,485710.000000,377096.000000
1419.178328,0.114993,486186.000000,373086.000000
1422.457859,0.121436,487691.000000,368730.000000
1426.823796,0.130438,489071.000000,362188.000000
1430.093171,0.139053,490374.000000,356020.000000
1433.358193,0.148431,491971.000000,349549.000000
1436.618863,0.159245,493431.000000,341965.000000
1439.875180,0.169871,495220.000000,334909.000000
1443.127144,0.179546,496699.000000,328509.000000
1446.374756,0.187602,498105.000000,323384.000000
1449.618016,0.194679,499484.000000,319038.000000
1453.935591,0.200789,501051.000000,315568.000000
1457.168694,0.201860,501839.000000,315286.000000
1460.397445,0.202332,502305.000000,315236.000000
1463.621843,0.203754,502914.000000,314586.000000
1466.841888,0.206071,502990.000000,312960.000000
1470.057581,0.209299,502944.000000,310614.000000
1473.268921,0.214611,502843.000000,306776.000000
1476.475909,0.219509,502522.000000,303142.000000
1479.678544,0.224692,501687.000000,299048.000000
1483.941954,0.231372,500616.000000,293855.000000
1487.134433,0.236330,499704.000000,289990.000000
1490.322559,0.240570,498255.000000,286340.000000
1493.506333,0.244391,496773.000000,282987.000000
1496.685754,0.247325,495016.000000,280088.000000
1499.860823,0.250181,492977.000000,277106.000000
1503.031539,0.253192,491156.000000,274175.000000
1506.197903,0.254910,489004.000000,271896.000000
1509.359914,0.258719,486639.000000,268218.000000
1513.569158,0.262860,482899.000000,263631.000000
1516.721012,0.264874,479678.000000,260661.000000
1519.868515,0.268428,476890.000000,257034.000000
1523.011664,0.270175,473405.000000,254131.000000
1526.150462,0.273612,470037.000000,250334.000000
1529.284906,0.274734,466420.000000,247767.000000
1532.414998,0.275963,462360.000000,244916.000000
1535.540737,0.276496,457987.000000,242302.000000
1538.662124,0.276420,453227.000000,239826.000000
1542.817202,0.275470,447406.000000,237264.000000
1545.928433,0.272864,442064.000000,235842.000000
1549.035311,0.270623,436619.000000,234142.000000
1552.137837,0.267824,431327.000000,232800.000000
1555.236010,0.265766,425604.000000,230802.000000
1558.329830,0.263149,419782.000000,229021.000000
1561.419298,0.259885,413789.000000,227454.000000
1564.504413,0.258820,407625.000000,224616.000000
1567.585176,0.258017,401258.000000,221517.000000
1571.686088,0.258213,392494.000000,216581.000000
1574.756695,0.258143,386060.000000,213065.000000
1577.822949,0.258750,379068.000000,208914.000000
1580.884850,0.259750,372237.000000,204677.000000
1583.942399,0.261837,365532.000000,200027.000000
1586.995595,0.262230,358457.000000,195978.000000
1590.044439,0.262832,351337.000000,191819.000000
1593.088930,0.261545,343946.000000,188341.000000
1596.129068,0.260594,337142.000000,185020.000000
1600.175815,0.256693,327373.000000,181280.000000
1603.205798,0.254123,320074.000000,178290.000000
1606.231427,0.252759,312860.000000,174820.000000
1609.252704,0.248717,305444.000000,172272.000000
1612.269629,0.245921,298028.000000,169175.000000
1615.282201,0.243239,290981.000000,166198.000000
1618.290420,0.239859,283873.000000,163405.000000
1621.294287,0.237395,276705.000000,160185.000000
1624.293801,0.233740,269751.000000,157479.000000
1628.286383,0.229971,260451.000000,153375.000000
1631.275741,0.224389,253416.000000,151163.000000
1634.260747,0.220967,246537.000000,148223.000000
1637.241400,0.218397,239613.000000,144915.000000
1640.217700,0.216072,232837.000000,141573.000000
1643.189648,0.210983,225975.000000,139020.000000
1646.157243,0.210577,219107.000000,134921.000000
1649.120486,0.205940,211528.000000,131652.000000
1652.079376,0.201466,203786.000000,128147.000000
1656.017792,0.193596,192538.000000,123288.000000
1658.966526,0.188176,183108.000000,118722.000000
1661.910907,0.180186,172102.000000,113658.000000
1664.850936,0.169382,159840.000000,108219.000000
1667.786612,0.159303,145318.000000,100697.000000
1670.717936,0.147835,129601.000000,92209.000000
1673.644907,0.134488,113097.000000,82978.000000
1676.567525,0.119189,96798.000000,73566.000000
1679.485791,0.111817,82152.000000,63504.000000
1683.370042,0.106205,65700.000000,51447.000000
1686.278151,0.109616,55737.000000,43304.000000
1689.181909,0.109830,47483.000000,36873.000000
1692.081313,0.113112,40873.000000,31501.000000
1694.976365,0.121113,35375.000000,26766.000000
1697.867065,0.116637,30676.000000,23451.000000
1700.753412,0.123196,26860.000000,20226.000000
