Method:,Column 1,,
Host Date-Time:,14/1/21 @ 10:57:38,,
Header Version:,1,,
System Temp hundredths:,3034,,
Detector Temp hundredths:,2568,,
Humidity hundredths:,897,,
Lamp PD:,3650,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.087301,91207.000000,74598.000000
905.391135,0.083333,100140.000000,82656.000000
909.293086,0.080937,108241.000000,89837.000000
913.190685,0.083903,116884.000000,96350.000000
917.083931,0.085745,127518.000000,104671.000000
920.972825,0.086321,140036.000000,114794.000000
926.151245,0.086825,160442.000000,131369.000000
930.029983,0.083770,176924.000000,145887.000000
933.904368,0.079936,192482.000000,160123.000000
937.774400,0.075593,207019.000000,173947.000000
941.640080,0.073099,220214.000000,186100.000000
945.501407,0.069144,231781.000000,197667.000000
949.358382,0.066676,242385.000000,207888.000000
953.211004,0.064226,252506.000000,217794.000000
957.059273,0.063977,262404.000000,226461.000000
962.183529,0.062863,275634.000000,238490.000000
966.021642,0.062153,285310.000000,247266.000000
969.855403,0.062171,294814.000000,255492.000000
973.684811,0.062448,303951.000000,263242.000000
977.509867,0.062583,312634.000000,270678.000000
981.330570,0.062869,320588.000000,277382.000000
985.146920,0.062462,327227.000000,283392.000000
988.958918,0.062549,332863.000000,288215.000000
992.766563,0.062875,337748.000000,292225.000000
997.836653,0.062850,342296.000000,296177.000000
1001.634142,0.063510,344897.000000,297975.000000
1005.427279,0.063151,346533.000000,299636.000000
1009.216063,0.063600,347364.000000,300044.000000
1013.000494,0.064094,347610.000000,299915.000000
1016.780573,0.063944,347104.000000,299582.000000
1020.556299,0.063560,346356.000000,299201.000000
1024.327673,0.063814,345314.000000,298126.000000
1028.094694,0.063800,344068.000000,297060.000000
1033.110618,0.063562,342670.000000,296015.000000
1036.867483,0.063012,341443.000000,295329.000000
1040.619996,0.062583,340565.000000,294861.000000
1044.368155,0.062726,339602.000000,293930.000000
1048.111963,0.061466,339187.000000,294424.000000
1051.851417,0.061435,338370.000000,293736.000000
1055.586519,0.061068,337732.000000,293430.000000
1059.317269,0.060726,337270.000000,293259.000000
1063.043666,0.060020,337131.000000,293615.000000
1068.005424,0.060184,337198.000000,293563.000000
1071.721665,0.060605,337936.000000,293920.000000
1075.433553,0.060123,338814.000000,295011.000000
1079.141089,0.060120,339835.000000,295902.000000
1082.844272,0.060101,341087.000000,297005.000000
1086.543103,0.060998,342595.000000,297703.000000
1090.237580,0.060461,344242.000000,299504.000000
1093.927706,0.060626,346318.000000,301196.000000
1097.613478,0.060156,348067.000000,303045.000000
1102.521071,0.059648,350874.000000,305846.000000
1106.196688,0.059018,352530.000000,307736.000000
1109.867952,0.058872,354393.000000,309466.000000
1113.534864,0.058255,356181.000000,311470.000000
1117.197422,0.058302,357783.000000,312837.000000
1120.855629,0.057822,359117.000000,314350.000000
1124.509482,0.058178,360790.000000,315556.000000
1128.158984,0.057545,361832.000000,316929.000000
1131.804132,0.059240,363284.000000,316961.000000
1136.657559,0.059525,364834.000000,318105.000000
1140.292552,0.060985,365983.000000,318036.000000
1143.923192,0.062857,367533.000000,318009.000000
1147.549479,0.063302,368590.000000,318597.000000
1151.171414,0.065044,369591.000000,318183.000000
1154.788996,0.066400,370608.000000,318064.000000
1158.402225,0.068443,371792.000000,317583.000000
1162.011102,0.070064,373034.000000,317457.000000
1165.615627,0.072057,374075.000000,316885.000000
1170.414889,0.075842,375979.000000,315734.000000
1174.009257,0.078036,377809.000000,315672.000000
1177.599273,0.081562,379926.000000,314874.000000
1181.184936,0.084887,382215.000000,314355.000000
1184.766246,0.088081,385401.000000,314653.000000
1188.343204,0.092221,388776.000000,314397.000000
1191.915809,0.095818,392428.000000,314733.000000
1195.484062,0.099006,395791.000000,315108.000000
1199.047962,0.102146,399382.000000,315677.000000
1203.793059,0.104788,405070.000000,318231.000000
1207.346803,0.104834,409052.000000,321325.000000
1210.896194,0.103679,412904.000000,325215.000000
1214.441233,0.101787,416885.000000,329784.000000
1217.981920,0.099068,421320.000000,335385.000000
1221.518253,0.096479,425284.000000,340565.000000
1225.050234,0.093727,429183.000000,345872.000000
1228.577863,0.092328,433814.000000,350732.000000
1232.101139,0.090710,438565.000000,355897.000000
1236.792070,0.090849,444300.000000,360435.000000
1240.305190,0.090700,448060.000000,363610.000000
1243.813957,0.091065,452297.000000,366740.000000
1247.318372,0.091359,455893.000000,369406.000000
1250.818434,0.091548,459082.000000,371828.000000
1254.314143,0.091936,462510.000000,374270.000000
1257.805500,0.093040,466532.000000,376566.000000
1261.292505,0.092699,470752.000000,380271.000000
1264.775157,0.093983,474874.000000,382468.000000
1269.411922,0.094192,480696.000000,386971.000000
1272.884417,0.094377,486062.000000,391124.000000
1276.352561,0.094013,490790.000000,395260.000000
1279.816351,0.094073,494557.000000,398239.000000
1283.275789,0.093306,498768.000000,402339.000000
1286.730874,0.092459,502917.000000,406478.000000
1290.181607,0.092016,506587.000000,409862.000000
1293.627987,0.091197,509239.000000,412786.000000
1297.070015,0.090529,511855.000000,415545.000000
1301.652615,0.090327,515095.000000,418370.000000
1305.084486,0.089722,516531.000000,420121.000000
1308.512005,0.089565,517299.000000,420898.000000
1311.935171,0.089064,518312.000000,422209.000000
1315.353985,0.089556,518822.000000,422146.000000
1318.768446,0.089629,518589.000000,421885.000000
1322.178555,0.089525,518088.000000,421579.000000
1325.584311,0.089787,517825.000000,421110.000000
1328.985715,0.090195,517743.000000,420648.000000
1333.514148,0.091035,517179.000000,419378.000000
1336.905396,0.091794,516086.000000,417761.000000
1340.292291,0.092674,515807.000000,416690.000000
1343.674833,0.094063,515261.000000,414920.000000
1347.053022,0.095539,514494.000000,412897.000000
1350.426860,0.098426,513196.000000,409126.000000
1353.796344,0.101185,511820.000000,405445.000000
1357.161476,0.103623,510453.000000,402099.000000
1360.522255,0.107767,508989.000000,397138.000000
1364.996523,0.110905,506578.000000,392411.000000
1368.347147,0.113245,504705.000000,388859.000000
1371.693417,0.114987,502623.000000,385705.000000
1375.035335,0.116413,499288.000000,381890.000000
1378.372901,0.117431,496007.000000,378492.000000
1381.706114,0.118503,493126.000000,375366.000000
1385.034974,0.119779,489992.000000,371886.000000
1388.359481,0.121773,487730.000000,368474.000000
1391.679637,0.124092,486234.000000,365387.000000
1396.099739,0.127619,485318.000000,361749.000000
1399.409738,0.130175,485002.000000,359392.000000
1402.715385,0.133515,484535.000000,356295.000000
1406.016679,0.136438,484521.000000,353895.000000
1409.313620,0.140384,485069.000000,351091.000000
1412.606208,0.145118,485477.000000,347577.000000
1415.894445,0.150684,485710.000000,343315.000000
1419.178328,0.157100,486186.000000,338612.000000
1422.457859,0.165216,487691.000000,333372.000000
1426.823796,0.175907,489071.000000,326186.000000
1430.093171,0.185656,490374.000000,319795.000000
1433.358193,0.194855,491971.000000,314112.000000
1436.618863,0.202567,493431.000000,309499.000000
1439.875180,0.210763,495220.000000,304814.000000
1443.127144,0.217315,496699.000000,301147.000000
1446.374756,0.223759,498105.000000,297551.000000
1449.618016,0.230227,499484.000000,293964.000000
1453.935591,0.239810,501051.000000,288451.000000
1457.168694,0.246287,501839.000000,284628.000000
1460.397445,0.253924,502305.000000,279926.000000
1463.621843,0.260843,502914.000000,275836.000000
1466.841888,0.267887,502990.000000,271439.000000
1470.057581,0.274535,502944.000000,267291.000000
1473.268921,0.280624,502843.000000,263517.000000
1476.475909,0.285199,502522.000000,260589.000000
1479.678544,0.289391,501687.000000,257657.000000
1483.941954,0.294878,500616.000000,253879.000000
1487.134433,0.298211,499704.000000,251479.000000
1490.322559,0.302092,498255.000000,248519.000000
1493.506333,0.305901,496773.000000,245616.000000
1496.685754,0.308849,495016.000000,243092.000000
1499.860823,0.313130,492977.000000,239716.000000
1503.031539,0.315964,491156.000000,237277.000000
1506.197903,0.318842,489004.000000,234677.000000
1509.359914,0.322677,486639.000000,231489.000000
1513.569158,0.326541,482899.000000,227675.000000
1516.721012,0.328127,479678.000000,225332.000000
1519.868515,0.330487,476890.000000,222808.000000
1523.011664,0.332004,473405.000000,220409.000000
1526.150462,0.333013,470037.000000,218333.000000
1529.284906,0.334915,466420.000000,215706.000000
1532.414998,0.335454,462360.000000,213563.000000
1535.540737,0.336812,457987.000000,210883.000000
1538.662124,0.336773,453227.000000,208710.000000
1542.817202,0.337316,447406.000000,205772.000000
1545.928433,0.338036,442064.000000,202978.000000
1549.035311,0.339448,436619.000000,199827.000000
1552.137837,0.340848,431327.000000,196770.000000
1555.236010,0.342307,425604.000000,193508.000000
1558.329830,0.344311,419782.000000,189982.000000
1561.419298,0.346652,413789.000000,186263.000000
1564.504413,0.348617,407625.000000,182660.000000
1567.585176,0.351980,401258.000000,178420.000000
1571.686088,0.354148,392494.000000,173654.000000
1574.756695,0.355723,386060.000000,170189.000000
1577.822949,0.355483,379068.000000,167199.000000
1580.884850,0.355759,372237.000000,164082.000000
1583.942399,0.356453,365532.000000,160869.000000
1586.995595,0.356787,358457.000000,157634.000000
1590.044439,0.354304,351337.000000,155389.000000
1593.088930,0.353195,343946.000000,152509.000000
1596.129068,0.351250,337142.000000,150163.000000
1600.175815,0.349460,327373.000000,146414.000000
1603.205798,0.347359,320074.000000,143844.000000
1606.231427,0.343609,312860.000000,141821.000000
1609.252704,0.340544,305444.000000,139440.000000
1612.269629,0.335604,298028.000000,137611.000000
1615.282201,0.332532,290981.000000,135311.000000
1618.290420,0.327123,283873.000000,133660.000000
1621.294287,0.323068,276705.000000,131507.000000
1624.293801,0.319489,269751.000000,129263.000000
1628.286383,0.313296,260451.000000,126599.000000
1631.275741,0.308888,253416.000000,124436.000000
1634.260747,0.305298,246537.000000,122063.000000
1637.241400,0.301957,239613.000000,119551.000000
1640.217700,0.296951,232837.000000,117517.000000
1643.189648,0.293310,225975.000000,115014.000000
1646.157243,0.290238,219107.000000,112310.000000
1649.120486,0.284951,211528.000000,109753.000000
1652.079376,0.280575,203786.000000,106807.000000
1656.017792,0.273949,192538.000000,102463.000000
1658.966526,0.267103,183108.000000,98993.000000
1661.910907,0.257628,172102.000000,95095.000000
1664.850936,0.246485,159840.000000,90615.000000
1667.786612,0.236775,145318.000000,84245.000000
1670.717936,0.223907,129601.000000,77393.000000
1673.644907,0.210948,113097.000000,69583.000000
1676.567525,0.194815,96798.000000,61809.000000
1679.485791,0.186549,82152.000000,53465.000000
1683.370042,0.190815,65700.000000,42340.000000
1686.278151,0.188889,55737.000000,36079.000000
1689.181909,0.191868,47483.000000,30526.000000
1692.081313,0.197651,40873.000000,25929.000000
1694.976365,0.194185,35375.000000,22621.000000
1697.867065,0.203204,30676.000000,19213.000000
1700.753412,0.196593,26860.000000,17081.000000
