Method:,Column 1,,
Host Date-Time:,17/12/20 @ 16:28:33,,
Header Version:,1,,
System Temp hundredths:,3119,,
Detector Temp hundredths:,2717,,
Humidity hundredths:,1328,,
Lamp PD:,3653,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.095339,91207.000000,73230.000000
905.391135,0.089461,100140.000000,81498.000000
909.293086,0.086566,108241.000000,88680.000000
913.190685,0.086553,116884.000000,95764.000000
917.083931,0.086796,127518.000000,104418.000000
920.972825,0.087332,140036.000000,114527.000000
926.151245,0.087762,160442.000000,131086.000000
930.029983,0.086206,176924.000000,145071.000000
933.904368,0.080227,192482.000000,160016.000000
937.774400,0.077274,207019.000000,173275.000000
941.640080,0.073054,220214.000000,186119.000000
945.501407,0.069770,231781.000000,197382.000000
949.358382,0.067758,242385.000000,207371.000000
953.211004,0.064747,252506.000000,217533.000000
957.059273,0.063327,262404.000000,226800.000000
962.183529,0.060074,275634.000000,240026.000000
966.021642,0.060083,285310.000000,248447.000000
969.855403,0.058011,294814.000000,257951.000000
973.684811,0.057020,303951.000000,266553.000000
977.509867,0.056328,312634.000000,274605.000000
981.330570,0.055895,320588.000000,281872.000000
985.146920,0.053861,327227.000000,289060.000000
988.958918,0.053252,332863.000000,294451.000000
992.766563,0.052351,337748.000000,299393.000000
997.836653,0.051255,342296.000000,304191.000000
1001.634142,0.049936,344897.000000,307435.000000
1005.427279,0.048913,346533.000000,309622.000000
1009.216063,0.047123,347364.000000,311646.000000
1013.000494,0.045699,347610.000000,312891.000000
1016.780573,0.044183,347104.000000,313528.000000
1020.556299,0.043327,346356.000000,313470.000000
1024.327673,0.042943,345314.000000,312803.000000
1028.094694,0.041682,344068.000000,312581.000000
1033.110618,0.041799,342670.000000,311227.000000
1036.867483,0.040762,341443.000000,310854.000000
1040.619996,0.040487,340565.000000,310251.000000
1044.368155,0.039070,339602.000000,310385.000000
1048.111963,0.039188,339187.000000,309921.000000
1051.851417,0.037970,338370.000000,310043.000000
1055.586519,0.037736,337732.000000,309625.000000
