Method:,Column 1,,
Host Date-Time:,17/12/20 @ 16:28:48,,
Header Version:,1,,
System Temp hundredths:,3139,,
Detector Temp hundredths:,2738,,
Humidity hundredths:,1318,,
Lamp PD:,3652,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.056157,91207.000000,80144.000000
905.391135,0.048392,100140.000000,89581.000000
909.293086,0.046346,108241.000000,97285.000000
913.190685,0.047655,116884.000000,104737.000000
917.083931,0.048073,127518.000000,114156.000000
920.972825,0.047842,140036.000000,125429.000000
926.151245,0.048860,160442.000000,143370.000000
930.029983,0.046114,176924.000000,159101.000000
933.904368,0.041799,192482.000000,174820.000000
937.774400,0.039898,207019.000000,188848.000000
941.640080,0.036660,220214.000000,202388.000000
945.501407,0.033969,231781.000000,214343.000000
949.358382,0.031128,242385.000000,225620.000000
953.211004,0.030316,252506.000000,235481.000000
957.059273,0.028498,262404.000000,245738.000000
962.183529,0.027573,275634.000000,258678.000000
966.021642,0.026302,285310.000000,268544.000000
969.855403,0.025753,294814.000000,277840.000000
973.684811,0.025443,303951.000000,286656.000000
977.509867,0.025244,312634.000000,294980.000000
981.330570,0.024684,320588.000000,302875.000000
985.146920,0.024610,327227.000000,309200.000000
988.958918,0.023765,332863.000000,315138.000000
992.766563,0.023078,337748.000000,320269.000000
997.836653,0.022046,342296.000000,325354.000000
1001.634142,0.021253,344897.000000,328425.000000
1005.427279,0.020379,346533.000000,330648.000000
1009.216063,0.018637,347364.000000,332773.000000
1013.000494,0.017371,347610.000000,333981.000000
1016.780573,0.015958,347104.000000,334581.000000
1020.556299,0.015180,346356.000000,334459.000000
1024.327673,0.014531,345314.000000,333951.000000
1028.094694,0.014421,344068.000000,332831.000000
1033.110618,0.014500,342670.000000,331418.000000
1036.867483,0.014164,341443.000000,330487.000000
1040.619996,0.013147,340565.000000,330410.000000
1044.368155,0.012064,339602.000000,330298.000000
1048.111963,0.011925,339187.000000,330000.000000
1051.851417,0.010975,338370.000000,329926.000000
1055.586519,0.010817,337732.000000,329424.000000
1059.317269,0.010357,337270.000000,329322.000000
1063.043666,0.010194,337131.000000,329310.000000
1068.005424,0.010759,337198.000000,328947.000000
1071.721665,0.011103,337936.000000,329406.000000
1075.433553,0.011132,338814.000000,330240.000000
1079.141089,0.011967,339835.000000,330599.000000
1082.844272,0.012446,341087.000000,331451.000000
1086.543103,0.013792,342595.000000,331886.000000
1090.237580,0.014777,344242.000000,332726.000000
1093.927706,0.016472,346318.000000,333429.000000
1097.613478,0.018907,348067.000000,333239.000000
1102.521071,0.023124,350874.000000,332680.000000
1106.196688,0.026854,352530.000000,331392.000000
1109.867952,0.030395,354393.000000,330438.000000
1113.534864,0.033925,356181.000000,329417.000000
1117.197422,0.035763,357783.000000,329501.000000
1120.855629,0.036672,359117.000000,330038.000000
1124.509482,0.038697,360790.000000,330033.000000
1128.158984,0.039391,361832.000000,330458.000000
1131.804132,0.040088,363284.000000,331252.000000
1136.657559,0.041646,364834.000000,331474.000000
1140.292552,0.042797,365983.000000,331638.000000
1143.923192,0.044233,367533.000000,331943.000000
1147.549479,0.045157,368590.000000,332190.000000
1151.171414,0.046633,369591.000000,331962.000000
1154.788996,0.047178,370608.000000,332458.000000
1158.402225,0.047328,371792.000000,333405.000000
1162.011102,0.048105,373034.000000,333921.000000
1165.615627,0.047401,374075.000000,335396.000000
1170.414889,0.044622,375979.000000,339267.000000
1174.009257,0.041440,377809.000000,343425.000000
1177.599273,0.038478,379926.000000,347713.000000
1181.184936,0.033847,382215.000000,353558.000000
1184.766246,0.029696,385401.000000,359929.000000
1188.343204,0.025403,388776.000000,366688.000000
1191.915809,0.023752,392428.000000,371542.000000
1195.484062,0.021816,395791.000000,376400.000000
1199.047962,0.020193,399382.000000,381237.000000
1203.793059,0.019212,405070.000000,387541.000000
1207.346803,0.018284,409052.000000,392188.000000
1210.896194,0.017339,412904.000000,396744.000000
1214.441233,0.016636,416885.000000,401218.000000
1217.981920,0.015484,421320.000000,406563.000000
1221.518253,0.015233,425284.000000,410626.000000
1225.050234,0.014220,429183.000000,415358.000000
1228.577863,0.014741,433814.000000,419336.000000
1232.101139,0.014213,438565.000000,424445.000000
1236.792070,0.014176,444300.000000,430032.000000
1240.305190,0.014150,448060.000000,433697.000000
1243.813957,0.013966,452297.000000,437983.000000
1247.318372,0.014083,455893.000000,441347.000000
1250.818434,0.014294,459082.000000,444218.000000
1254.314143,0.013934,462510.000000,447906.000000
1257.805500,0.013785,466532.000000,451956.000000
1261.292505,0.013621,470752.000000,456217.000000
1264.775157,0.013571,474874.000000,460264.000000
1269.411922,0.013060,480696.000000,466456.000000
1272.884417,0.013432,486062.000000,471259.000000
1276.352561,0.013389,490790.000000,475890.000000
1279.816351,0.013724,494557.000000,479173.000000
1283.275789,0.013897,498768.000000,483061.000000
1286.730874,0.014662,502917.000000,486222.000000
1290.181607,0.015300,506587.000000,489051.000000
1293.627987,0.016092,509239.000000,490715.000000
1297.070015,0.016848,511855.000000,492378.000000
1301.652615,0.017268,515095.000000,495016.000000
1305.084486,0.017951,516531.000000,495616.000000
1308.512005,0.019050,517299.000000,495099.000000
1311.935171,0.019740,518312.000000,495281.000000
1315.353985,0.021274,518822.000000,494020.000000
1318.768446,0.023170,518589.000000,491647.000000
1322.178555,0.025840,518088.000000,488161.000000
1325.584311,0.029424,517825.000000,483904.000000
1328.985715,0.033409,517743.000000,479408.000000
1333.514148,0.040484,517179.000000,471148.000000
1336.905396,0.044920,516086.000000,465374.000000
1340.292291,0.049120,515807.000000,460646.000000
1343.674833,0.052416,515261.000000,456679.000000
1347.053022,0.054331,514494.000000,453993.000000
1350.426860,0.055959,513196.000000,451153.000000
1353.796344,0.056727,511820.000000,449149.000000
1357.161476,0.056710,510453.000000,447967.000000
1360.522255,0.056041,508989.000000,447371.000000
1364.996523,0.055565,506578.000000,445740.000000
1368.347147,0.054428,504705.000000,445256.000000
1371.693417,0.053944,502623.000000,443913.000000
1375.035335,0.052107,499288.000000,442837.000000
1378.372901,0.049157,496007.000000,442926.000000
1381.706114,0.046618,493126.000000,442935.000000
1385.034974,0.043929,489992.000000,442853.000000
1388.359481,0.042257,487730.000000,442509.000000
1391.679637,0.040213,486234.000000,443233.000000
1396.099739,0.038375,485318.000000,444275.000000
1399.409738,0.036568,485002.000000,445836.000000
1402.715385,0.034761,484535.000000,447264.000000
1406.016679,0.032955,484521.000000,449115.000000
1409.313620,0.031757,485069.000000,450865.000000
1412.606208,0.030569,485477.000000,452480.000000
1415.894445,0.030305,485710.000000,452973.000000
1419.178328,0.030931,486186.000000,452764.000000
1422.457859,0.032510,487691.000000,452517.000000
1426.823796,0.035849,489071.000000,450322.000000
1430.093171,0.038330,490374.000000,448949.000000
1433.358193,0.039697,491971.000000,448996.000000
1436.618863,0.040277,493431.000000,449728.000000
1439.875180,0.039011,495220.000000,452676.000000
1443.127144,0.037290,496699.000000,455830.000000
1446.374756,0.034928,498105.000000,459614.000000
1449.618016,0.032676,499484.000000,463282.000000
1453.935591,0.029411,501051.000000,468243.000000
1457.168694,0.026860,501839.000000,471742.000000
1460.397445,0.023774,502305.000000,475547.000000
1463.621843,0.020692,502914.000000,479515.000000
1466.841888,0.018075,502990.000000,482486.000000
1470.057581,0.015982,502944.000000,484772.000000
1473.268921,0.014459,502843.000000,486377.000000
1476.475909,0.013258,502522.000000,487413.000000
1479.678544,0.012838,501687.000000,487074.000000
1483.941954,0.011944,500616.000000,487036.000000
1487.134433,0.012121,499704.000000,485950.000000
1490.322559,0.011313,498255.000000,485444.000000
1493.506333,0.011135,496773.000000,484198.000000
1496.685754,0.010878,495016.000000,482771.000000
1499.860823,0.010222,492977.000000,481509.000000
1503.031539,0.010262,491156.000000,479686.000000
1506.197903,0.010602,489004.000000,477211.000000
1509.359914,0.010401,486639.000000,475123.000000
1513.569158,0.010432,482899.000000,471438.000000
1516.721012,0.010313,479678.000000,468422.000000
1519.868515,0.010976,476890.000000,464988.000000
1523.011664,0.010562,473405.000000,462031.000000
1526.150462,0.010209,470037.000000,459117.000000
1529.284906,0.010360,466420.000000,455425.000000
1532.414998,0.010592,462360.000000,451220.000000
1535.540737,0.010394,457987.000000,447156.000000
1538.662124,0.009946,453227.000000,442965.000000
1542.817202,0.010604,447406.000000,436614.000000
1545.928433,0.010585,442064.000000,431420.000000
1549.035311,0.010471,436619.000000,426218.000000
1552.137837,0.010920,431327.000000,420617.000000
1555.236010,0.010596,425604.000000,415346.000000
1558.329830,0.011240,419782.000000,409057.000000
1561.419298,0.011942,413789.000000,402566.000000
1564.504413,0.011539,407625.000000,396937.000000
1567.585176,0.012303,401258.000000,390050.000000
1571.686088,0.012559,392494.000000,381306.000000
1574.756695,0.012761,386060.000000,374881.000000
1577.822949,0.013634,379068.000000,367353.000000
1580.884850,0.013535,372237.000000,360815.000000
1583.942399,0.014617,365532.000000,353434.000000
1586.995595,0.015016,358457.000000,346275.000000
1590.044439,0.016181,351337.000000,338488.000000
1593.088930,0.017042,343946.000000,330711.000000
1596.129068,0.018914,337142.000000,322774.000000
1600.175815,0.021632,327373.000000,311466.000000
1603.205798,0.023434,320074.000000,303261.000000
1606.231427,0.026694,312860.000000,294209.000000
1609.252704,0.029634,305444.000000,285297.000000
1612.269629,0.034203,298028.000000,275457.000000
1615.282201,0.039787,290981.000000,265508.000000
1618.290420,0.046291,283873.000000,255172.000000
1621.294287,0.052417,276705.000000,245245.000000
1624.293801,0.060411,269751.000000,234721.000000
1628.286383,0.070427,260451.000000,221462.000000
1631.275741,0.077990,253416.000000,211760.000000
1634.260747,0.083471,246537.000000,203428.000000
1637.241400,0.088181,239613.000000,195582.000000
1640.217700,0.092209,232837.000000,188297.000000
1643.189648,0.094500,225975.000000,181786.000000
1646.157243,0.095153,219107.000000,175996.000000
1649.120486,0.097646,211528.000000,168936.000000
1652.079376,0.098075,203786.000000,162592.000000
1656.017792,0.100589,192538.000000,152731.000000
1658.966526,0.100134,183108.000000,145403.000000
1661.910907,0.098394,172102.000000,137212.000000
1664.850936,0.098772,159840.000000,127325.000000
1667.786612,0.095844,145318.000000,116540.000000
1670.717936,0.085414,129601.000000,106462.000000
1673.644907,0.070348,113097.000000,96184.000000
1676.567525,0.043784,96798.000000,87515.000000
1679.485791,0.024080,82152.000000,77721.000000
1683.370042,0.002373,65700.000000,65342.000000
1686.278151,-0.006964,55737.000000,56638.000000
1689.181909,-0.013791,47483.000000,49015.000000
1692.081313,-0.012133,40873.000000,42031.000000
1694.976365,-0.005138,35375.000000,35796.000000
1697.867065,-0.006185,30676.000000,31116.000000
1700.753412,-0.001888,26860.000000,26977.000000
