Method:,Column 1,,
Host Date-Time:,17/12/20 @ 16:29:6,,
Header Version:,1,,
System Temp hundredths:,3142,,
Detector Temp hundredths:,2720,,
Humidity hundredths:,1309,,
Lamp PD:,3652,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.185088,91207.000000,59558.000000
905.391135,0.180662,100140.000000,66061.000000
909.293086,0.180080,108241.000000,71501.000000
913.190685,0.180994,116884.000000,77048.000000
917.083931,0.182971,127518.000000,83676.000000
920.972825,0.184600,140036.000000,91546.000000
926.151245,0.186098,160442.000000,104525.000000
930.029983,0.185291,176924.000000,115477.000000
933.904368,0.177564,192482.000000,127887.000000
937.774400,0.174422,207019.000000,138544.000000
941.640080,0.171276,220214.000000,148446.000000
945.501407,0.167665,231781.000000,157548.000000
949.358382,0.164638,242385.000000,165908.000000
953.211004,0.163556,252506.000000,173267.000000
957.059273,0.162686,262404.000000,180420.000000
962.183529,0.161673,275634.000000,189959.000000
966.021642,0.159704,285310.000000,197521.000000
969.855403,0.159667,294814.000000,204118.000000
973.684811,0.159308,303951.000000,210618.000000
977.509867,0.159107,312634.000000,216735.000000
981.330570,0.159000,320588.000000,222304.000000
985.146920,0.159468,327227.000000,226663.000000
988.958918,0.159009,332863.000000,230811.000000
992.766563,0.159069,337748.000000,234166.000000
997.836653,0.160090,342296.000000,236762.000000
1001.634142,0.160700,344897.000000,238226.000000
1005.427279,0.161821,346533.000000,238739.000000
1009.216063,0.161869,347364.000000,239285.000000
1013.000494,0.162371,347610.000000,239178.000000
1016.780573,0.163026,347104.000000,238470.000000
1020.556299,0.162813,346356.000000,238073.000000
1024.327673,0.162975,345314.000000,237268.000000
1028.094694,0.162668,344068.000000,236579.000000
1033.110618,0.162741,342670.000000,235578.000000
1036.867483,0.162097,341443.000000,235083.000000
1040.619996,0.162057,340565.000000,234500.000000
1044.368155,0.161415,339602.000000,234183.000000
1048.111963,0.161493,339187.000000,233855.000000
1051.851417,0.162291,338370.000000,232863.000000
1055.586519,0.161239,337732.000000,232988.000000
1059.317269,0.161370,337270.000000,232599.000000
1063.043666,0.161454,337131.000000,232458.000000
1068.005424,0.160119,337198.000000,233220.000000
1071.721665,0.160862,337936.000000,233331.000000
1075.433553,0.161256,338814.000000,233725.000000
1079.141089,0.161438,339835.000000,234331.000000
1082.844272,0.160690,341087.000000,235600.000000
1086.543103,0.161249,342595.000000,236337.000000
1090.237580,0.162039,344242.000000,237042.000000
1093.927706,0.160721,346318.000000,239196.000000
1097.613478,0.161215,348067.000000,240131.000000
1102.521071,0.161051,350874.000000,242159.000000
1106.196688,0.159819,352530.000000,243993.000000
1109.867952,0.159068,354393.000000,245707.000000
