Method:,Column 1,,
Host Date-Time:,17/12/20 @ 16:23:0,,
Header Version:,1,,
System Temp hundredths:,2897,,
Detector Temp hundredths:,2518,,
Humidity hundredths:,1635,,
Lamp PD:,3656,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.101617,91207.000000,72179.000000
905.391135,0.096677,100140.000000,80155.000000
909.293086,0.096087,108241.000000,86757.000000
913.190685,0.094683,116884.000000,93988.000000
917.083931,0.094932,127518.000000,102480.000000
920.972825,0.097946,140036.000000,111762.000000
926.151245,0.095790,160442.000000,128685.000000
930.029983,0.093071,176924.000000,142796.000000
933.904368,0.089388,192482.000000,156676.000000
937.774400,0.084946,207019.000000,170241.000000
941.640080,0.080864,220214.000000,182802.000000
945.501407,0.078988,231781.000000,193237.000000
949.358382,0.075265,242385.000000,203817.000000
953.211004,0.075074,252506.000000,212421.000000
957.059273,0.073483,262404.000000,221558.000000
962.183529,0.071169,275634.000000,233972.000000
966.021642,0.071181,285310.000000,242179.000000
969.855403,0.069636,294814.000000,251138.000000
973.684811,0.068753,303951.000000,259448.000000
977.509867,0.067584,312634.000000,267579.000000
981.330570,0.067185,320588.000000,274639.000000
985.146920,0.066822,327227.000000,280561.000000
988.958918,0.066472,332863.000000,285623.000000
992.766563,0.066536,337748.000000,289772.000000
997.836653,0.067182,342296.000000,293238.000000
1001.634142,0.068106,344897.000000,294838.000000
1005.427279,0.069266,346533.000000,295446.000000
1009.216063,0.070210,347364.000000,295512.000000
1013.000494,0.070470,347610.000000,295544.000000
1016.780573,0.070704,347104.000000,294955.000000
1020.556299,0.071787,346356.000000,293586.000000
1024.327673,0.071341,345314.000000,293004.000000
1028.094694,0.070799,344068.000000,292311.000000
1033.110618,0.071086,342670.000000,290931.000000
1036.867483,0.070550,341443.000000,290247.000000
1040.619996,0.069468,340565.000000,290223.000000
1044.368155,0.068185,339602.000000,290259.000000
1048.111963,0.069366,339187.000000,289117.000000
1051.851417,0.068465,338370.000000,289019.000000
1055.586519,0.067876,337732.000000,288866.000000
1059.317269,0.067325,337270.000000,288837.000000
1063.043666,0.067239,337131.000000,288775.000000
1068.005424,0.067124,337198.000000,288909.000000
1071.721665,0.067681,337936.000000,289170.000000
1075.433553,0.067713,338814.000000,289900.000000
1079.141089,0.067312,339835.000000,291042.000000
1082.844272,0.067158,341087.000000,292218.000000
1086.543103,0.068103,342595.000000,292872.000000
1090.237580,0.067333,344242.000000,294802.000000
1093.927706,0.067038,346318.000000,296782.000000
1097.613478,0.066525,348067.000000,298633.000000
1102.521071,0.067373,350874.000000,300454.000000
1106.196688,0.066116,352530.000000,302747.000000
1109.867952,0.066556,354393.000000,304039.000000
1113.534864,0.065714,356181.000000,306166.000000
1117.197422,0.066237,357783.000000,307173.000000
1120.855629,0.064995,359117.000000,309201.000000
1124.509482,0.066089,360790.000000,309860.000000
1128.158984,0.066366,361832.000000,310557.000000
1131.804132,0.067830,363284.000000,310754.000000
1136.657559,0.068922,364834.000000,311296.000000
1140.292552,0.070287,365983.000000,311296.000000
1143.923192,0.072481,367533.000000,311039.000000
1147.549479,0.074928,368590.000000,310181.000000
1151.171414,0.077576,369591.000000,309133.000000
1154.788996,0.080732,370608.000000,307739.000000
1158.402225,0.084728,371792.000000,305895.000000
1162.011102,0.088344,373034.000000,304372.000000
1165.615627,0.092190,374075.000000,302530.000000
1170.414889,0.097256,375979.000000,300544.000000
1174.009257,0.100929,377809.000000,299463.000000
1177.599273,0.105183,379926.000000,298206.000000
1181.184936,0.108380,382215.000000,297802.000000
1184.766246,0.112589,385401.000000,297388.000000
1188.343204,0.113744,388776.000000,299196.000000
1191.915809,0.114477,392428.000000,301497.000000
1195.484062,0.113642,395791.000000,304666.000000
1199.047962,0.111658,399382.000000,308838.000000
1203.793059,0.109828,405070.000000,314559.000000
1207.346803,0.108056,409052.000000,318950.000000
1210.896194,0.107268,412904.000000,322538.000000
1214.441233,0.106669,416885.000000,326097.000000
1217.981920,0.104675,421320.000000,331083.000000
1221.518253,0.103277,425284.000000,335276.000000
1225.050234,0.100644,429183.000000,340407.000000
1228.577863,0.098930,433814.000000,345441.000000
1232.101139,0.098048,438565.000000,349934.000000
1236.792070,0.097590,444300.000000,354884.000000
1240.305190,0.097469,448060.000000,357987.000000
1243.813957,0.098329,452297.000000,360657.000000
1247.318372,0.098532,455893.000000,363355.000000
1250.818434,0.100248,459082.000000,364454.000000
1254.314143,0.100872,462510.000000,366648.000000
1257.805500,0.101972,466532.000000,368901.000000
1261.292505,0.102547,470752.000000,371745.000000
1264.775157,0.103499,474874.000000,374179.000000
1269.411922,0.103367,480696.000000,378882.000000
1272.884417,0.103177,486062.000000,383279.000000
1276.352561,0.103092,490790.000000,387083.000000
1279.816351,0.102020,494557.000000,391018.000000
1283.275789,0.100462,498768.000000,395764.000000
1286.730874,0.099260,502917.000000,400162.000000
1290.181607,0.098662,506587.000000,403638.000000
1293.627987,0.097539,509239.000000,406802.000000
1297.070015,0.096546,511855.000000,409827.000000
1301.652615,0.095584,515095.000000,413336.000000
1305.084486,0.095338,516531.000000,414723.000000
1308.512005,0.095977,517299.000000,414729.000000
1311.935171,0.095485,518312.000000,416012.000000
1315.353985,0.095824,518822.000000,416097.000000
1318.768446,0.095951,518589.000000,415788.000000
1322.178555,0.096040,518088.000000,415302.000000
1325.584311,0.096977,517825.000000,414196.000000
1328.985715,0.098065,517743.000000,413094.000000
1333.514148,0.099798,517179.000000,411001.000000
1336.905396,0.100731,516086.000000,409252.000000
1340.292291,0.103402,515807.000000,406523.000000
1343.674833,0.105438,515261.000000,404193.000000
1347.053022,0.109250,514494.000000,400065.000000
1350.426860,0.113571,513196.000000,395105.000000
1353.796344,0.118580,511820.000000,389527.000000
1357.161476,0.123250,510453.000000,384331.000000
1360.522255,0.128024,508989.000000,379039.000000
1364.996523,0.133268,506578.000000,372716.000000
1368.347147,0.135992,504705.000000,369016.000000
1371.693417,0.136966,502623.000000,366671.000000
1375.035335,0.136880,499288.000000,364310.000000
1378.372901,0.137073,496007.000000,361755.000000
1381.706114,0.136643,493126.000000,360010.000000
1385.034974,0.136549,489992.000000,357800.000000
1388.359481,0.136640,487730.000000,356073.000000
1391.679637,0.136864,486234.000000,354798.000000
1396.099739,0.136888,485318.000000,354110.000000
1399.409738,0.136910,485002.000000,353862.000000
1402.715385,0.137244,484535.000000,353249.000000
1406.016679,0.137160,484521.000000,353307.000000
1409.313620,0.137907,485069.000000,353099.000000
1412.606208,0.138752,485477.000000,352709.000000
1415.894445,0.140239,485710.000000,351672.000000
1419.178328,0.141608,486186.000000,350909.000000
1422.457859,0.145587,487691.000000,348785.000000
1426.823796,0.151344,489071.000000,345166.000000
1430.093171,0.155473,490374.000000,342811.000000
1433.358193,0.158574,491971.000000,341480.000000
1436.618863,0.162375,493431.000000,339509.000000
1439.875180,0.167404,495220.000000,336817.000000
1443.127144,0.174445,496699.000000,332390.000000
1446.374756,0.182696,498105.000000,327058.000000
1449.618016,0.192058,499484.000000,320969.000000
1453.935591,0.206450,501051.000000,311481.000000
1457.168694,0.218590,501839.000000,303371.000000
1460.397445,0.230906,502305.000000,295163.000000
1463.621843,0.244663,502914.000000,286306.000000
1466.841888,0.258483,502990.000000,277381.000000
1470.057581,0.272478,502944.000000,268560.000000
