Method:,Column 1,,
Host Date-Time:,17/12/20 @ 16:22:46,,
Header Version:,1,,
System Temp hundredths:,2881,,
Detector Temp hundredths:,2507,,
Humidity hundredths:,1663,,
Lamp PD:,3658,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.117450,91207.000000,69595.000000
905.391135,0.112692,100140.000000,77253.000000
909.293086,0.111931,108241.000000,83649.000000
913.190685,0.110569,116884.000000,90612.000000
917.083931,0.111457,127518.000000,98654.000000
920.972825,0.112137,140036.000000,108169.000000
926.151245,0.111893,160442.000000,124001.000000
930.029983,0.108850,176924.000000,137701.000000
933.904368,0.103900,192482.000000,151527.000000
937.774400,0.099227,207019.000000,164734.000000
941.640080,0.095950,220214.000000,176561.000000
945.501407,0.092477,231781.000000,187327.000000
949.358382,0.090395,242385.000000,196839.000000
953.211004,0.088951,252506.000000,205741.000000
957.059273,0.086314,262404.000000,215108.000000
962.183529,0.085167,275634.000000,226551.000000
966.021642,0.083948,285310.000000,235163.000000
969.855403,0.083160,294814.000000,243438.000000
973.684811,0.081286,303951.000000,252068.000000
977.509867,0.080405,312634.000000,259795.000000
981.330570,0.079890,320588.000000,266721.000000
985.146920,0.079175,327227.000000,272693.000000
988.958918,0.078669,332863.000000,277713.000000
992.766563,0.078780,337748.000000,281717.000000
997.836653,0.079488,342296.000000,285045.000000
1001.634142,0.080325,344897.000000,286658.000000
1005.427279,0.080740,346533.000000,287743.000000
1009.216063,0.081462,347364.000000,287954.000000
1013.000494,0.082246,347610.000000,287638.000000
1016.780573,0.082204,347104.000000,287247.000000
1020.556299,0.082257,346356.000000,286593.000000
1024.327673,0.082774,345314.000000,285391.000000
1028.094694,0.082063,344068.000000,284827.000000
1033.110618,0.082340,342670.000000,283489.000000
1036.867483,0.081386,341443.000000,283095.000000
1040.619996,0.080714,340565.000000,282804.000000
1044.368155,0.080367,339602.000000,282230.000000
1048.111963,0.080372,339187.000000,281882.000000
1051.851417,0.079565,338370.000000,281726.000000
1055.586519,0.078505,337732.000000,281882.000000
1059.317269,0.077873,337270.000000,281906.000000
1063.043666,0.077764,337131.000000,281861.000000
1068.005424,0.077525,337198.000000,282072.000000
1071.721665,0.078104,337936.000000,282313.000000
1075.433553,0.077292,338814.000000,283576.000000
1079.141089,0.078005,339835.000000,283964.000000
1082.844272,0.077809,341087.000000,285139.000000
1086.543103,0.078139,342595.000000,286182.000000
1090.237580,0.078188,344242.000000,287525.000000
1093.927706,0.078289,346318.000000,289192.000000
1097.613478,0.077743,348067.000000,291018.000000
1102.521071,0.077706,350874.000000,293390.000000
1106.196688,0.077056,352530.000000,295216.000000
1109.867952,0.077058,354393.000000,296775.000000
1113.534864,0.076281,356181.000000,298806.000000
