Method:,Column 1,,
Host Date-Time:,10/12/20 @ 16:32:17,,
Header Version:,1,,
System Temp hundredths:,3279,,
Detector Temp hundredths:,2910,,
Humidity hundredths:,410,,
Lamp PD:,3653,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.292463,91207.000000,46512.000000
905.391135,0.288649,100140.000000,51518.000000
909.293086,0.286887,108241.000000,55912.000000
913.190685,0.291454,116884.000000,59745.000000
917.083931,0.291244,127518.000000,65212.000000
920.972825,0.291873,140036.000000,71510.000000
926.151245,0.292544,160442.000000,81804.000000
930.029983,0.289577,176924.000000,90826.000000
933.904368,0.285869,192482.000000,99660.000000
937.774400,0.279609,207019.000000,108743.000000
941.640080,0.275168,220214.000000,116863.000000
945.501407,0.270760,231781.000000,124256.000000
949.358382,0.268875,242385.000000,130506.000000
953.211004,0.268037,252506.000000,136218.000000
957.059273,0.267019,262404.000000,141890.000000
962.183529,0.265976,275634.000000,149402.000000
966.021642,0.267123,285310.000000,154239.000000
969.855403,0.268279,294814.000000,158953.000000
973.684811,0.272846,303951.000000,162165.000000
977.509867,0.276068,312634.000000,165565.000000
981.330570,0.282649,320588.000000,167224.000000
985.146920,0.288481,327227.000000,168410.000000
988.958918,0.292052,332863.000000,169908.000000
992.766563,0.295774,337748.000000,170930.000000
997.836653,0.298704,342296.000000,172067.000000
1001.634142,0.299488,344897.000000,173062.000000
1005.427279,0.299375,346533.000000,173928.000000
1009.216063,0.298805,347364.000000,174574.000000
1013.000494,0.296993,347610.000000,175428.000000
1016.780573,0.295174,347104.000000,175908.000000
1020.556299,0.292672,346356.000000,176543.000000
1024.327673,0.291046,345314.000000,176672.000000
1028.094694,0.287138,344068.000000,177626.000000
1033.110618,0.283739,342670.000000,178294.000000
1036.867483,0.280373,341443.000000,179038.000000
1040.619996,0.277836,340565.000000,179624.000000
1044.368155,0.275618,339602.000000,180033.000000
1048.111963,0.273491,339187.000000,180696.000000
1051.851417,0.271795,338370.000000,180966.000000
1055.586519,0.270846,337732.000000,181020.000000
1059.317269,0.269316,337270.000000,181410.000000
1063.043666,0.267670,337131.000000,182024.000000
1068.005424,0.266066,337198.000000,182734.000000
1071.721665,0.265303,337936.000000,183456.000000
1075.433553,0.264592,338814.000000,184234.000000
1079.141089,0.262094,339835.000000,185855.000000
1082.844272,0.260369,341087.000000,187282.000000
1086.543103,0.258774,342595.000000,188802.000000
1090.237580,0.258012,344242.000000,190043.000000
1093.927706,0.256307,346318.000000,191941.000000
1097.613478,0.254565,348067.000000,193686.000000
1102.521071,0.252727,350874.000000,196076.000000
1106.196688,0.250816,352530.000000,197870.000000
1109.867952,0.250645,354393.000000,198994.000000
