Method:,Column 1,,
Host Date-Time:,10/12/20 @ 16:30:58,,
Header Version:,1,,
System Temp hundredths:,3273,,
Detector Temp hundredths:,2887,,
Humidity hundredths:,430,,
Lamp PD:,3653,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.096034,91207.000000,73113.000000
905.391135,0.088045,100140.000000,81764.000000
909.293086,0.085876,108241.000000,88821.000000
913.190685,0.085149,116884.000000,96074.000000
917.083931,0.089625,127518.000000,103740.000000
920.972825,0.090296,140036.000000,113748.000000
926.151245,0.091208,160442.000000,130050.000000
930.029983,0.089672,176924.000000,143918.000000
933.904368,0.084555,192482.000000,158429.000000
937.774400,0.079440,207019.000000,172413.000000
941.640080,0.076637,220214.000000,184590.000000
945.501407,0.072286,231781.000000,196242.000000
949.358382,0.069083,242385.000000,206739.000000
953.211004,0.066980,252506.000000,216417.000000
957.059273,0.064413,262404.000000,226234.000000
962.183529,0.061441,275634.000000,239272.000000
966.021642,0.059797,285310.000000,248611.000000
969.855403,0.058151,294814.000000,257868.000000
973.684811,0.057176,303951.000000,266457.000000
977.509867,0.055482,312634.000000,275140.000000
981.330570,0.054037,320588.000000,283081.000000
985.146920,0.053247,327227.000000,289469.000000
988.958918,0.051786,332863.000000,295447.000000
992.766563,0.050637,337748.000000,300577.000000
997.836653,0.048300,342296.000000,306268.000000
1001.634142,0.047489,344897.000000,309172.000000
1005.427279,0.045745,346533.000000,311889.000000
1009.216063,0.045456,347364.000000,312845.000000
1013.000494,0.044522,347610.000000,313740.000000
1016.780573,0.042675,347104.000000,314619.000000
1020.556299,0.041618,346356.000000,314706.000000
1024.327673,0.041424,345314.000000,313899.000000
1028.094694,0.040437,344068.000000,313478.000000
1033.110618,0.040838,342670.000000,311916.000000
1036.867483,0.040502,341443.000000,311040.000000
1040.619996,0.040673,340565.000000,310118.000000
1044.368155,0.041563,339602.000000,308608.000000
1048.111963,0.041987,339187.000000,307930.000000
1051.851417,0.042212,338370.000000,307029.000000
1055.586519,0.042868,337732.000000,305988.000000
1059.317269,0.042495,337270.000000,305832.000000
1063.043666,0.042358,337131.000000,305802.000000
1068.005424,0.043123,337198.000000,305325.000000
1071.721665,0.044220,337936.000000,305221.000000
1075.433553,0.044886,338814.000000,305545.000000
1079.141089,0.045559,339835.000000,305991.000000
1082.844272,0.046124,341087.000000,306719.000000
1086.543103,0.046524,342595.000000,307792.000000
1090.237580,0.046831,344242.000000,309053.000000
1093.927706,0.047812,346318.000000,310215.000000
1097.613478,0.048517,348067.000000,311276.000000
1102.521071,0.051499,350874.000000,311639.000000
1106.196688,0.054071,352530.000000,311261.000000
1109.867952,0.057324,354393.000000,310571.000000
1113.534864,0.060236,356181.000000,310052.000000
1117.197422,0.062694,357783.000000,309689.000000
1120.855629,0.063881,359117.000000,309995.000000
1124.509482,0.066825,360790.000000,309335.000000
1128.158984,0.070449,361832.000000,307651.000000
1131.804132,0.074847,363284.000000,305773.000000
1136.657559,0.077238,364834.000000,305392.000000
1140.292552,0.075475,365983.000000,307600.000000
1143.923192,0.071373,367533.000000,311834.000000
1147.549479,0.067380,368590.000000,315619.000000
1151.171414,0.063140,369591.000000,319581.000000
1154.788996,0.061835,370608.000000,321425.000000
1158.402225,0.060970,371792.000000,323095.000000
1162.011102,0.061088,373034.000000,324086.000000
1165.615627,0.060576,374075.000000,325374.000000
1170.414889,0.061544,375979.000000,326302.000000
1174.009257,0.060494,377809.000000,328684.000000
1177.599273,0.061030,379926.000000,330118.000000
1181.184936,0.060199,382215.000000,332743.000000
1184.766246,0.058416,385401.000000,336897.000000
1188.343204,0.057116,388776.000000,340866.000000
1191.915809,0.055000,392428.000000,345748.000000
1195.484062,0.053034,395791.000000,350293.000000
1199.047962,0.051526,399382.000000,354701.000000
1203.793059,0.051127,405070.000000,360083.000000
1207.346803,0.051370,409052.000000,363420.000000
1210.896194,0.051942,412904.000000,366359.000000
1214.441233,0.053108,416885.000000,368900.000000
1217.981920,0.053179,421320.000000,372763.000000
1221.518253,0.054051,425284.000000,375516.000000
1225.050234,0.053497,429183.000000,379442.000000
1228.577863,0.053553,433814.000000,383487.000000
1232.101139,0.053396,438565.000000,387827.000000
1236.792070,0.053251,444300.000000,393030.000000
1240.305190,0.053291,448060.000000,396319.000000
1243.813957,0.053093,452297.000000,400249.000000
1247.318372,0.053735,455893.000000,402836.000000
1250.818434,0.054809,459082.000000,404652.000000
1254.314143,0.055591,462510.000000,406940.000000
1257.805500,0.056360,466532.000000,409752.000000
1261.292505,0.057571,470752.000000,412307.000000
1264.775157,0.057978,474874.000000,415528.000000
1269.411922,0.058295,480696.000000,420316.000000
1272.884417,0.058518,486062.000000,424789.000000
1276.352561,0.058998,490790.000000,428448.000000
1279.816351,0.059254,494557.000000,431482.000000
1283.275789,0.060118,498768.000000,434291.000000
1286.730874,0.060871,502917.000000,437145.000000
1290.181607,0.061679,506587.000000,439516.000000
1293.627987,0.062359,509239.000000,441126.000000
1297.070015,0.063682,511855.000000,442043.000000
1301.652615,0.064353,515095.000000,444155.000000
1305.084486,0.065434,516531.000000,444286.000000
1308.512005,0.065642,517299.000000,444733.000000
1311.935171,0.065845,518312.000000,445396.000000
1315.353985,0.066195,518822.000000,445475.000000
1318.768446,0.066358,518589.000000,445108.000000
1322.178555,0.066118,518088.000000,444924.000000
1325.584311,0.065590,517825.000000,445239.000000
1328.985715,0.065500,517743.000000,445261.000000
1333.514148,0.065414,517179.000000,444864.000000
1336.905396,0.065328,516086.000000,444011.000000
1340.292291,0.065662,515807.000000,443430.000000
1343.674833,0.065917,515261.000000,442701.000000
1347.053022,0.066947,514494.000000,440995.000000
1350.426860,0.067943,513196.000000,438874.000000
1353.796344,0.068452,511820.000000,437185.000000
1357.161476,0.068807,510453.000000,435661.000000
1360.522255,0.069040,508989.000000,434179.000000
1364.996523,0.069899,506578.000000,431268.000000
1368.347147,0.069775,504705.000000,429796.000000
1371.693417,0.070516,502623.000000,427294.000000
1375.035335,0.071560,499288.000000,423439.000000
1378.372901,0.071654,496007.000000,420566.000000
1381.706114,0.071813,493126.000000,417970.000000
1385.034974,0.072095,489992.000000,415044.000000
1388.359481,0.073022,487730.000000,412247.000000
1391.679637,0.074361,486234.000000,409717.000000
1396.099739,0.074700,485318.000000,408626.000000
1399.409738,0.075112,485002.000000,407973.000000
1402.715385,0.074818,484535.000000,407856.000000
1406.016679,0.072764,484521.000000,409778.000000
1409.313620,0.071640,485069.000000,411305.000000
1412.606208,0.069887,485477.000000,413315.000000
1415.894445,0.068390,485710.000000,414942.000000
1419.178328,0.066896,486186.000000,416780.000000
1422.457859,0.066348,487691.000000,418598.000000
1426.823796,0.065123,489071.000000,420968.000000
1430.093171,0.064790,490374.000000,422413.000000
1433.358193,0.063792,491971.000000,424764.000000
1436.618863,0.062826,493431.000000,426973.000000
1439.875180,0.061810,495220.000000,429525.000000
1443.127144,0.060375,496699.000000,432233.000000
1446.374756,0.060243,498105.000000,433589.000000
1449.618016,0.059384,499484.000000,435650.000000
1453.935591,0.059463,501051.000000,436937.000000
1457.168694,0.059374,501839.000000,437714.000000
1460.397445,0.059576,502305.000000,437917.000000
1463.621843,0.059827,502914.000000,438194.000000
1466.841888,0.061200,502990.000000,436877.000000
1470.057581,0.061628,502944.000000,436407.000000
1473.268921,0.062681,502843.000000,435263.000000
1476.475909,0.063419,502522.000000,434246.000000
1479.678544,0.064321,501687.000000,432625.000000
1483.941954,0.066855,500616.000000,429190.000000
1487.134433,0.068802,499704.000000,426492.000000
1490.322559,0.071676,498255.000000,422450.000000
1493.506333,0.075416,496773.000000,417582.000000
1496.685754,0.079876,495016.000000,411854.000000
1499.860823,0.085441,492977.000000,404935.000000
1503.031539,0.091640,491156.000000,397722.000000
1506.197903,0.098327,489004.000000,389929.000000
1509.359914,0.104191,486639.000000,382839.000000
1513.569158,0.111996,482899.000000,373130.000000
1516.721012,0.116992,479678.000000,366402.000000
1519.868515,0.121321,476890.000000,360659.000000
1523.011664,0.123830,473405.000000,355961.000000
1526.150462,0.125696,470037.000000,351914.000000
1529.284906,0.127460,466420.000000,347790.000000
1532.414998,0.128686,462360.000000,343791.000000
1535.540737,0.130026,457987.000000,339490.000000
1538.662124,0.131455,453227.000000,334858.000000
1542.817202,0.133847,447406.000000,328742.000000
1545.928433,0.135580,442064.000000,323523.000000
1549.035311,0.137389,436619.000000,318210.000000
1552.137837,0.138953,431327.000000,313223.000000
1555.236010,0.142333,425604.000000,306671.000000
1558.329830,0.145477,419782.000000,300294.000000
1561.419298,0.149270,413789.000000,293433.000000
1564.504413,0.151540,407625.000000,287555.000000
1567.585176,0.153156,401258.000000,282012.000000
1571.686088,0.153022,392494.000000,275938.000000
1574.756695,0.152578,386060.000000,271692.000000
1577.822949,0.151738,379068.000000,267288.000000
1580.884850,0.150933,372237.000000,262958.000000
1583.942399,0.152379,365532.000000,257363.000000
1586.995595,0.152584,358457.000000,252263.000000
1590.044439,0.153831,351337.000000,246543.000000
1593.088930,0.156051,343946.000000,240126.000000
1596.129068,0.158770,337142.000000,233907.000000
1600.175815,0.158900,327373.000000,227061.000000
1603.205798,0.160581,320074.000000,221141.000000
1606.231427,0.161184,312860.000000,215857.000000
1609.252704,0.161168,305444.000000,210748.000000
