Method:,Column 1,,
Host Date-Time:,15/1/21 @ 15:22:37,,
Header Version:,1,,
System Temp hundredths:,3072,,
Detector Temp hundredths:,2643,,
Humidity hundredths:,48,,
Lamp PD:,3653,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.144902,91207.000000,65332.000000
905.391135,0.142125,100140.000000,72191.000000
909.293086,0.142191,108241.000000,78019.000000
913.190685,0.143099,116884.000000,84073.000000
917.083931,0.145586,127518.000000,91198.000000
920.972825,0.146127,140036.000000,100026.000000
926.151245,0.145827,160442.000000,114681.000000
930.029983,0.144507,176924.000000,126847.000000
933.904368,0.139150,192482.000000,139714.000000
937.774400,0.137652,207019.000000,150785.000000
941.640080,0.132706,220214.000000,162233.000000
945.501407,0.128939,231781.000000,172242.000000
949.358382,0.126348,242385.000000,181200.000000
953.211004,0.125743,252506.000000,189029.000000
957.059273,0.123817,262404.000000,197312.000000
962.183529,0.121739,275634.000000,208254.000000
966.021642,0.120485,285310.000000,216188.000000
969.855403,0.120498,294814.000000,223383.000000
973.684811,0.118842,303951.000000,231186.000000
977.509867,0.118936,312634.000000,237739.000000
981.330570,0.118486,320588.000000,244040.000000
985.146920,0.119317,327227.000000,248618.000000
988.958918,0.119349,332863.000000,252881.000000
992.766563,0.120348,337748.000000,256003.000000
997.836653,0.121973,342296.000000,258481.000000
1001.634142,0.122249,344897.000000,260280.000000
1005.427279,0.124527,346533.000000,260146.000000
1009.216063,0.124597,347364.000000,260728.000000
1013.000494,0.125578,347610.000000,260324.000000
1016.780573,0.127041,347104.000000,259071.000000
1020.556299,0.128065,346356.000000,257904.000000
1024.327673,0.127823,345314.000000,257271.000000
1028.094694,0.127970,344068.000000,256256.000000
1033.110618,0.128235,342670.000000,255059.000000
1036.867483,0.128271,341443.000000,254125.000000
1040.619996,0.128419,340565.000000,253385.000000
1044.368155,0.127193,339602.000000,253383.000000
1048.111963,0.127168,339187.000000,253088.000000
1051.851417,0.126642,338370.000000,252784.000000
1055.586519,0.125970,337732.000000,252698.000000
1059.317269,0.125730,337270.000000,252492.000000
1063.043666,0.124778,337131.000000,252942.000000
1068.005424,0.124770,337198.000000,252997.000000
1071.721665,0.124918,337936.000000,253464.000000
1075.433553,0.125393,338814.000000,253845.000000
1079.141089,0.124834,339835.000000,254938.000000
1082.844272,0.124786,341087.000000,255905.000000
1086.543103,0.124921,342595.000000,256957.000000
1090.237580,0.124692,344242.000000,258328.000000
1093.927706,0.123932,346318.000000,260341.000000
1097.613478,0.124705,348067.000000,261191.000000
1102.521071,0.123740,350874.000000,263883.000000
1106.196688,0.122349,352530.000000,265979.000000
1109.867952,0.122439,354393.000000,267329.000000
1113.534864,0.121457,356181.000000,269286.000000
1117.197422,0.120622,357783.000000,271018.000000
1120.855629,0.119422,359117.000000,272781.000000
1124.509482,0.119317,360790.000000,274118.000000
1128.158984,0.118889,361832.000000,275181.000000
