Method:,Column 1,,
Host Date-Time:,17/12/20 @ 14:55:54,,
Header Version:,1,,
System Temp hundredths:,3004,,
Detector Temp hundredths:,2570,,
Humidity hundredths:,1462,,
Lamp PD:,3654,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.233562,91207.000000,53268.000000
905.391135,0.222898,100140.000000,59939.000000
909.293086,0.221191,108241.000000,65043.000000
913.190685,0.221313,116884.000000,70217.000000
917.083931,0.222239,127518.000000,76442.000000
920.972825,0.224834,140036.000000,83446.000000
926.151245,0.223174,160442.000000,95972.000000
930.029983,0.222768,176924.000000,105930.000000
933.904368,0.217975,192482.000000,116524.000000
937.774400,0.213985,207019.000000,126481.000000
941.640080,0.212167,220214.000000,135107.000000
945.501407,0.207778,231781.000000,143648.000000
949.358382,0.205914,242385.000000,150866.000000
953.211004,0.204953,252506.000000,157514.000000
957.059273,0.203156,262404.000000,164367.000000
962.183529,0.202804,275634.000000,172794.000000
966.021642,0.200252,285310.000000,179914.000000
969.855403,0.199897,294814.000000,186059.000000
973.684811,0.198558,303951.000000,192418.000000
977.509867,0.197643,312634.000000,198332.000000
981.330570,0.196973,320588.000000,203692.000000
985.146920,0.195493,327227.000000,208620.000000
988.958918,0.194684,332863.000000,212609.000000
992.766563,0.194187,337748.000000,215976.000000
997.836653,0.192876,342296.000000,219546.000000
1001.634142,0.192812,344897.000000,221247.000000
1005.427279,0.191964,346533.000000,222731.000000
1009.216063,0.190870,347364.000000,223828.000000
1013.000494,0.189851,347610.000000,224513.000000
1016.780573,0.188557,347104.000000,224855.000000
1020.556299,0.186492,346356.000000,225440.000000
1024.327673,0.186066,345314.000000,224982.000000
1028.094694,0.186109,344068.000000,224148.000000
1033.110618,0.185033,342670.000000,223791.000000
1036.867483,0.185202,341443.000000,222903.000000
1040.619996,0.184675,340565.000000,222600.000000
1044.368155,0.184960,339602.000000,221825.000000
1048.111963,0.185509,339187.000000,221274.000000
1051.851417,0.185416,338370.000000,220788.000000
1055.586519,0.185189,337732.000000,220487.000000
1059.317269,0.185717,337270.000000,219918.000000
1063.043666,0.185969,337131.000000,219700.000000
1068.005424,0.187707,337198.000000,218866.000000
1071.721665,0.189013,337936.000000,218686.000000
1075.433553,0.188929,338814.000000,219297.000000
1079.141089,0.189654,339835.000000,219591.000000
1082.844272,0.191617,341087.000000,219406.000000
1086.543103,0.193062,342595.000000,219644.000000
1090.237580,0.194652,344242.000000,219893.000000
1093.927706,0.196407,346318.000000,220327.000000
1097.613478,0.198966,348067.000000,220139.000000
1102.521071,0.205819,350874.000000,218440.000000
1106.196688,0.213010,352530.000000,215867.000000
1109.867952,0.223153,354393.000000,211998.000000
1113.534864,0.236770,356181.000000,206491.000000
1117.197422,0.254900,357783.000000,198939.000000
1120.855629,0.272012,359117.000000,191966.000000
1124.509482,0.287931,360790.000000,185919.000000
1128.158984,0.295179,361832.000000,183370.000000
1131.804132,0.293434,363284.000000,184847.000000
1136.657559,0.279716,364834.000000,191593.000000
1140.292552,0.264927,365983.000000,198854.000000
1143.923192,0.253003,367533.000000,205255.000000
1147.549479,0.245281,368590.000000,209538.000000
1151.171414,0.242621,369591.000000,211398.000000
1154.788996,0.241243,370608.000000,212653.000000
1158.402225,0.240138,371792.000000,213876.000000
1162.011102,0.239720,373034.000000,214797.000000
1165.615627,0.238875,374075.000000,215816.000000
1170.414889,0.237074,375979.000000,217816.000000
1174.009257,0.235260,377809.000000,219792.000000
1177.599273,0.231885,379926.000000,222748.000000
1181.184936,0.226607,382215.000000,226830.000000
1184.766246,0.220249,385401.000000,232094.000000
1188.343204,0.215230,388776.000000,236848.000000
1191.915809,0.209387,392428.000000,242311.000000
1195.484062,0.206838,395791.000000,245826.000000
1199.047962,0.205636,399382.000000,248744.000000
1203.793059,0.205344,405070.000000,252456.000000
1207.346803,0.205002,409052.000000,255139.000000
1210.896194,0.205499,412904.000000,257247.000000
1214.441233,0.205419,416885.000000,259775.000000
1217.981920,0.205402,421320.000000,262549.000000
1221.518253,0.205486,425284.000000,264968.000000
1225.050234,0.204858,429183.000000,267784.000000
1228.577863,0.205014,433814.000000,270576.000000
1232.101139,0.204799,438565.000000,273675.000000
1236.792070,0.204617,444300.000000,277370.000000
1240.305190,0.204346,448060.000000,279892.000000
1243.813957,0.204934,452297.000000,282156.000000
1247.318372,0.204686,455893.000000,284562.000000
1250.818434,0.205441,459082.000000,286055.000000
1254.314143,0.205584,462510.000000,288096.000000
1257.805500,0.206537,466532.000000,289964.000000
1261.292505,0.207069,470752.000000,292229.000000
1264.775157,0.208295,474874.000000,293957.000000
1269.411922,0.208968,480696.000000,297100.000000
1272.884417,0.210267,486062.000000,299519.000000
1276.352561,0.211012,490790.000000,301914.000000
1279.816351,0.212832,494557.000000,302959.000000
1283.275789,0.213958,498768.000000,304748.000000
1286.730874,0.215588,502917.000000,306132.000000
1290.181607,0.216782,506587.000000,307519.000000
1293.627987,0.217955,509239.000000,308295.000000
1297.070015,0.219609,511855.000000,308701.000000
1301.652615,0.220957,515095.000000,309692.000000
1305.084486,0.221663,516531.000000,310051.000000
1308.512005,0.223920,517299.000000,308903.000000
1311.935171,0.225522,518312.000000,308368.000000
1315.353985,0.227062,518822.000000,307579.000000
1318.768446,0.229313,518589.000000,305851.000000
1322.178555,0.231036,518088.000000,304346.000000
1325.584311,0.233845,517825.000000,302230.000000
1328.985715,0.236225,517743.000000,300531.000000
1333.514148,0.241197,517179.000000,296786.000000
1336.905396,0.244712,516086.000000,293772.000000
1340.292291,0.249881,515807.000000,290139.000000
1343.674833,0.255552,515261.000000,286072.000000
1347.053022,0.259614,514494.000000,282987.000000
1350.426860,0.262132,513196.000000,280641.000000
1353.796344,0.261936,511820.000000,280015.000000
1357.161476,0.262361,510453.000000,278994.000000
1360.522255,0.264530,508989.000000,276808.000000
1364.996523,0.269120,506578.000000,272600.000000
1368.347147,0.272547,504705.000000,269458.000000
1371.693417,0.274625,502623.000000,267065.000000
1375.035335,0.272819,499288.000000,266399.000000
1378.372901,0.269923,496007.000000,266419.000000
1381.706114,0.267859,493126.000000,266133.000000
1385.034974,0.265539,489992.000000,265858.000000
1388.359481,0.266529,487730.000000,264028.000000
1391.679637,0.266850,486234.000000,263024.000000
1396.099739,0.266158,485318.000000,262947.000000
1399.409738,0.264406,485002.000000,263838.000000
1402.715385,0.261947,484535.000000,265081.000000
1406.016679,0.260180,484521.000000,266154.000000
1409.313620,0.258094,485069.000000,267738.000000
1412.606208,0.257653,485477.000000,268235.000000
1415.894445,0.257069,485710.000000,268725.000000
1419.178328,0.256955,486186.000000,269059.000000
1422.457859,0.258850,487691.000000,268717.000000
1426.823796,0.258596,489071.000000,269635.000000
1430.093171,0.257299,490374.000000,271162.000000
1433.358193,0.255603,491971.000000,273109.000000
1436.618863,0.254736,493431.000000,274467.000000
1439.875180,0.254001,495220.000000,275929.000000
1443.127144,0.254741,496699.000000,276282.000000
1446.374756,0.256689,498105.000000,275824.000000
1449.618016,0.257720,499484.000000,275932.000000
1453.935591,0.258218,501051.000000,276480.000000
1457.168694,0.256457,501839.000000,278040.000000
1460.397445,0.256742,502305.000000,278116.000000
1463.621843,0.255855,502914.000000,279022.000000
1466.841888,0.255551,502990.000000,279260.000000
1470.057581,0.254483,502944.000000,279922.000000
1473.268921,0.254301,502843.000000,279983.000000
1476.475909,0.252661,502522.000000,280863.000000
1479.678544,0.251220,501687.000000,281328.000000
1483.941954,0.250964,500616.000000,280893.000000
1487.134433,0.251634,499704.000000,279949.000000
1490.322559,0.251095,498255.000000,279484.000000
1493.506333,0.251724,496773.000000,278249.000000
1496.685754,0.251793,495016.000000,277221.000000
1499.860823,0.251850,492977.000000,276043.000000
1503.031539,0.251563,491156.000000,275205.000000
1506.197903,0.252781,489004.000000,273232.000000
1509.359914,0.253458,486639.000000,271487.000000
1513.569158,0.255699,482899.000000,268014.000000
1516.721012,0.256643,479678.000000,265648.000000
1519.868515,0.257756,476890.000000,263428.000000
1523.011664,0.259365,473405.000000,260536.000000
1526.150462,0.260802,470037.000000,257828.000000
1529.284906,0.262475,466420.000000,254860.000000
1532.414998,0.262655,462360.000000,252537.000000
1535.540737,0.264765,457987.000000,248936.000000
1538.662124,0.265711,453227.000000,245813.000000
1542.817202,0.267607,447406.000000,241599.000000
