Method:,Column 1,,
Host Date-Time:,17/12/20 @ 14:55:37,,
Header Version:,1,,
System Temp hundredths:,3004,,
Detector Temp hundredths:,2553,,
Humidity hundredths:,1481,,
Lamp PD:,3655,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.264695,91207.000000,49583.000000
905.391135,0.257725,100140.000000,55320.000000
909.293086,0.258170,108241.000000,59734.000000
913.190685,0.256549,116884.000000,64745.000000
917.083931,0.255771,127518.000000,70762.000000
920.972825,0.257269,140036.000000,77441.000000
926.151245,0.258331,160442.000000,88509.000000
930.029983,0.254708,176924.000000,98419.000000
933.904368,0.252848,192482.000000,107533.000000
937.774400,0.247977,207019.000000,116959.000000
941.640080,0.244433,220214.000000,125433.000000
945.501407,0.240841,231781.000000,133118.000000
949.358382,0.238558,242385.000000,139942.000000
953.211004,0.237681,252506.000000,146080.000000
957.059273,0.237696,262404.000000,151801.000000
962.183529,0.236672,275634.000000,159831.000000
966.021642,0.235431,285310.000000,165915.000000
969.855403,0.234277,294814.000000,171898.000000
973.684811,0.234727,303951.000000,177042.000000
977.509867,0.232509,312634.000000,183032.000000
981.330570,0.231803,320588.000000,187994.000000
985.146920,0.231360,327227.000000,192083.000000
988.958918,0.231137,332863.000000,195492.000000
992.766563,0.229838,337748.000000,198955.000000
997.836653,0.229364,342296.000000,201854.000000
1001.634142,0.228178,344897.000000,203944.000000
1005.427279,0.228025,346533.000000,204984.000000
1009.216063,0.226890,347364.000000,206013.000000
1013.000494,0.225491,347610.000000,206824.000000
1016.780573,0.224609,347104.000000,206943.000000
1020.556299,0.222570,346356.000000,207469.000000
1024.327673,0.222124,345314.000000,207057.000000
1028.094694,0.221775,344068.000000,206476.000000
1033.110618,0.222312,342670.000000,205383.000000
1036.867483,0.220132,341443.000000,205677.000000
1040.619996,0.220811,340565.000000,204828.000000
1044.368155,0.220517,339602.000000,204387.000000
1048.111963,0.221860,339187.000000,203507.000000
1051.851417,0.220827,338370.000000,203500.000000
1055.586519,0.220364,337732.000000,203333.000000
1059.317269,0.220071,337270.000000,203192.000000
1063.043666,0.221432,337131.000000,202473.000000
1068.005424,0.221709,337198.000000,202384.000000
1071.721665,0.222156,337936.000000,202618.000000
1075.433553,0.223674,338814.000000,202436.000000
1079.141089,0.223436,339835.000000,203157.000000
1082.844272,0.225087,341087.000000,203132.000000
1086.543103,0.226836,342595.000000,203210.000000
1090.237580,0.227208,344242.000000,204012.000000
1093.927706,0.228805,346318.000000,204489.000000
1097.613478,0.231265,348067.000000,204361.000000
1102.521071,0.238096,350874.000000,202794.000000
1106.196688,0.244136,352530.000000,200937.000000
1109.867952,0.253562,354393.000000,197662.000000
1113.534864,0.267969,356181.000000,192177.000000
1117.197422,0.284972,357783.000000,185630.000000
1120.855629,0.303951,359117.000000,178355.000000
1124.509482,0.319193,360790.000000,173006.000000
1128.158984,0.327430,361832.000000,170246.000000
1131.804132,0.324054,363284.000000,172263.000000
1136.657559,0.309791,364834.000000,178774.000000
1140.292552,0.294995,365983.000000,185552.000000
1143.923192,0.282629,367533.000000,191720.000000
1147.549479,0.275355,368590.000000,195519.000000
1151.171414,0.271427,369591.000000,197831.000000
