Method:,Column 1,,
Host Date-Time:,17/12/20 @ 14:52:46,,
Header Version:,1,,
System Temp hundredths:,2908,,
Detector Temp hundredths:,2444,,
Humidity hundredths:,1596,,
Lamp PD:,3657,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.138155,91207.000000,66355.000000
905.391135,0.131511,100140.000000,73977.000000
909.293086,0.127518,108241.000000,80700.000000
913.190685,0.129701,116884.000000,86707.000000
917.083931,0.135173,127518.000000,93411.000000
920.972825,0.133782,140036.000000,102910.000000
926.151245,0.133499,160442.000000,117983.000000
930.029983,0.133079,176924.000000,130229.000000
933.904368,0.130651,192482.000000,142475.000000
937.774400,0.125488,207019.000000,155068.000000
941.640080,0.124535,220214.000000,165314.000000
945.501407,0.123185,231781.000000,174539.000000
949.358382,0.120359,242385.000000,183716.000000
953.211004,0.119616,252506.000000,191715.000000
957.059273,0.119579,262404.000000,199247.000000
962.183529,0.117845,275634.000000,210130.000000
966.021642,0.116845,285310.000000,218008.000000
969.855403,0.116072,294814.000000,225671.000000
973.684811,0.115867,303951.000000,232775.000000
977.509867,0.114975,312634.000000,239917.000000
981.330570,0.114807,320588.000000,246116.000000
985.146920,0.114019,327227.000000,251669.000000
988.958918,0.112447,332863.000000,256932.000000
992.766563,0.112445,337748.000000,260704.000000
997.836653,0.112094,342296.000000,264428.000000
1001.634142,0.111051,344897.000000,267078.000000
1005.427279,0.109908,346533.000000,269052.000000
1009.216063,0.110142,347364.000000,269552.000000
1013.000494,0.109671,347610.000000,270036.000000
1016.780573,0.108924,347104.000000,270107.000000
1020.556299,0.108568,346356.000000,269746.000000
1024.327673,0.108594,345314.000000,268918.000000
1028.094694,0.108884,344068.000000,267769.000000
1033.110618,0.108736,342670.000000,266772.000000
1036.867483,0.109840,341443.000000,265142.000000
1040.619996,0.109939,340565.000000,264400.000000
1044.368155,0.110241,339602.000000,263469.000000
1048.111963,0.111247,339187.000000,262538.000000
1051.851417,0.111704,338370.000000,261630.000000
1055.586519,0.111664,337732.000000,261161.000000
1059.317269,0.112489,337270.000000,260309.000000
1063.043666,0.112652,337131.000000,260104.000000
1068.005424,0.114746,337198.000000,258904.000000
1071.721665,0.114938,337936.000000,259356.000000
1075.433553,0.115438,338814.000000,259731.000000
1079.141089,0.116074,339835.000000,260132.000000
1082.844272,0.117359,341087.000000,260319.000000
1086.543103,0.118019,342595.000000,261073.000000
1090.237580,0.118858,344242.000000,261822.000000
1093.927706,0.119736,346318.000000,262869.000000
1097.613478,0.120166,348067.000000,263935.000000
1102.521071,0.123419,350874.000000,264078.000000
1106.196688,0.126251,352530.000000,263600.000000
