Method:,Column 1,,
Host Date-Time:,14/1/21 @ 16:23:56,,
Header Version:,1,,
System Temp hundredths:,2872,,
Detector Temp hundredths:,2384,,
Humidity hundredths:,1128,,
Lamp PD:,3654,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.078923,91207.000000,76051.000000
905.391135,0.073869,100140.000000,84477.000000
909.293086,0.072458,108241.000000,91608.000000
913.190685,0.072230,116884.000000,98975.000000
917.083931,0.075454,127518.000000,107181.000000
920.972825,0.072074,140036.000000,118622.000000
926.151245,0.072933,160442.000000,135639.000000
930.029983,0.069783,176924.000000,150662.000000
933.904368,0.065508,192482.000000,165532.000000
937.774400,0.061206,207019.000000,179806.000000
941.640080,0.058918,220214.000000,192277.000000
945.501407,0.056981,231781.000000,203281.000000
949.358382,0.053317,242385.000000,214382.000000
953.211004,0.053478,252506.000000,223251.000000
957.059273,0.052325,262404.000000,232619.000000
962.183529,0.051372,275634.000000,244884.000000
966.021642,0.050253,285310.000000,254135.000000
969.855403,0.050042,294814.000000,262728.000000
973.684811,0.049434,303951.000000,271250.000000
977.509867,0.048588,312634.000000,279543.000000
981.330570,0.047711,320588.000000,287234.000000
985.146920,0.047494,327227.000000,293329.000000
988.958918,0.047665,332863.000000,298264.000000
992.766563,0.047179,337748.000000,302980.000000
997.836653,0.048531,342296.000000,306105.000000
1001.634142,0.048984,344897.000000,308110.000000
1005.427279,0.049951,346533.000000,308883.000000
1009.216063,0.050991,347364.000000,308883.000000
1013.000494,0.051689,347610.000000,308605.000000
1016.780573,0.051521,347104.000000,308275.000000
1020.556299,0.052977,346356.000000,306581.000000
1024.327673,0.052647,345314.000000,305891.000000
1028.094694,0.052349,344068.000000,304997.000000
1033.110618,0.052410,342670.000000,303715.000000
1036.867483,0.052416,341443.000000,302623.000000
1040.619996,0.050663,340565.000000,303066.000000
1044.368155,0.050479,339602.000000,302337.000000
1048.111963,0.050606,339187.000000,301879.000000
1051.851417,0.050080,338370.000000,301517.000000
1055.586519,0.049802,337732.000000,301141.000000
1059.317269,0.049521,337270.000000,300924.000000
1063.043666,0.048608,337131.000000,301433.000000
1068.005424,0.048472,337198.000000,301587.000000
1071.721665,0.049252,337936.000000,301705.000000
1075.433553,0.049194,338814.000000,302529.000000
1079.141089,0.049147,339835.000000,303474.000000
1082.844272,0.048889,341087.000000,304773.000000
1086.543103,0.049562,342595.000000,305646.000000
1090.237580,0.049153,344242.000000,307405.000000
1093.927706,0.049043,346318.000000,309337.000000
1097.613478,0.048519,348067.000000,311275.000000
1102.521071,0.048579,350874.000000,313742.000000
1106.196688,0.047429,352530.000000,316058.000000
1109.867952,0.047141,354393.000000,317939.000000
1113.534864,0.047347,356181.000000,319392.000000
1117.197422,0.046189,357783.000000,321685.000000
1120.855629,0.046097,359117.000000,322953.000000
1124.509482,0.046392,360790.000000,324237.000000
1128.158984,0.047097,361832.000000,324646.000000
1131.804132,0.047968,363284.000000,325296.000000
1136.657559,0.050002,364834.000000,325157.000000
1140.292552,0.050862,365983.000000,325536.000000
1143.923192,0.052307,367533.000000,325829.000000
1147.549479,0.054461,368590.000000,325149.000000
1151.171414,0.056851,369591.000000,324243.000000
1154.788996,0.060032,370608.000000,322762.000000
1158.402225,0.063168,371792.000000,321464.000000
1162.011102,0.067515,373034.000000,319325.000000
1165.615627,0.070697,374075.000000,317879.000000
1170.414889,0.075177,375979.000000,316218.000000
1174.009257,0.078395,377809.000000,315411.000000
1177.599273,0.082746,379926.000000,314017.000000
1181.184936,0.086607,382215.000000,313113.000000
1184.766246,0.089923,385401.000000,313321.000000
1188.343204,0.091076,388776.000000,315227.000000
1191.915809,0.091938,392428.000000,317557.000000
1195.484062,0.091380,395791.000000,320690.000000
1199.047962,0.089445,399382.000000,325045.000000
1203.793059,0.087301,405070.000000,331306.000000
1207.346803,0.086284,409052.000000,335347.000000
1210.896194,0.086044,412904.000000,338692.000000
1214.441233,0.084546,416885.000000,343139.000000
1217.981920,0.083200,421320.000000,347866.000000
1221.518253,0.081660,425284.000000,352386.000000
1225.050234,0.079789,429183.000000,357152.000000
1228.577863,0.078715,433814.000000,361900.000000
1232.101139,0.077228,438565.000000,367118.000000
1236.792070,0.076937,444300.000000,372168.000000
1240.305190,0.077149,448060.000000,375135.000000
1243.813957,0.077469,452297.000000,378403.000000
1247.318372,0.078310,455893.000000,380674.000000
1250.818434,0.078943,459082.000000,382778.000000
1254.314143,0.080294,462510.000000,384439.000000
1257.805500,0.081516,466532.000000,386692.000000
1261.292505,0.081878,470752.000000,389865.000000
1264.775157,0.082974,474874.000000,392287.000000
1269.411922,0.082465,480696.000000,397563.000000
1272.884417,0.082884,486062.000000,401613.000000
1276.352561,0.082088,490790.000000,406263.000000
1279.816351,0.081182,494557.000000,410237.000000
1283.275789,0.080655,498768.000000,414232.000000
1286.730874,0.079170,502917.000000,419108.000000
1290.181607,0.078319,506587.000000,422995.000000
1293.627987,0.077151,509239.000000,426354.000000
1297.070015,0.076304,511855.000000,429381.000000
1301.652615,0.075116,515095.000000,433283.000000
1305.084486,0.075141,516531.000000,434466.000000
1308.512005,0.075208,517299.000000,435044.000000
1311.935171,0.075122,518312.000000,435983.000000
1315.353985,0.075040,518822.000000,436494.000000
1318.768446,0.075141,518589.000000,436197.000000
1322.178555,0.075035,518088.000000,435882.000000
1325.584311,0.075510,517825.000000,435184.000000
1328.985715,0.076027,517743.000000,434598.000000
1333.514148,0.077876,517179.000000,432280.000000
1336.905396,0.078840,516086.000000,430410.000000
1340.292291,0.081251,515807.000000,427796.000000
1343.674833,0.083685,515261.000000,424954.000000
1347.053022,0.086510,514494.000000,421571.000000
1350.426860,0.090876,513196.000000,416301.000000
1353.796344,0.095101,511820.000000,411165.000000
1357.161476,0.099880,510453.000000,405579.000000
1360.522255,0.104387,508989.000000,400241.000000
1364.996523,0.109721,506578.000000,393482.000000
1368.347147,0.111600,504705.000000,390335.000000
1371.693417,0.113627,502623.000000,386915.000000
1375.035335,0.113042,499288.000000,384866.000000
