Method:,Column 1,,
Host Date-Time:,14/1/21 @ 16:23:34,,
Header Version:,1,,
System Temp hundredths:,2850,,
Detector Temp hundredths:,2375,,
Humidity hundredths:,1157,,
Lamp PD:,3655,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.074079,91207.000000,76904.000000
905.391135,0.067657,100140.000000,85694.000000
909.293086,0.066512,108241.000000,92871.000000
913.190685,0.065736,116884.000000,100466.000000
917.083931,0.066308,127518.000000,109462.000000
920.972825,0.063544,140036.000000,120975.000000
926.151245,0.064819,160442.000000,138197.000000
930.029983,0.063303,176924.000000,152927.000000
933.904368,0.058474,192482.000000,168235.000000
937.774400,0.056488,207019.000000,181770.000000
941.640080,0.053890,220214.000000,194516.000000
945.501407,0.051685,231781.000000,205775.000000
949.358382,0.049779,242385.000000,216136.000000
953.211004,0.048446,252506.000000,225853.000000
957.059273,0.047971,262404.000000,234963.000000
962.183529,0.046600,275634.000000,247590.000000
966.021642,0.044950,285310.000000,257257.000000
969.855403,0.045264,294814.000000,265634.000000
973.684811,0.044212,303951.000000,274531.000000
977.509867,0.042974,312634.000000,283180.000000
981.330570,0.043525,320588.000000,290016.000000
985.146920,0.044079,327227.000000,295645.000000
988.958918,0.043578,332863.000000,301084.000000
992.766563,0.044124,337748.000000,305119.000000
997.836653,0.046119,342296.000000,307810.000000
1001.634142,0.047516,344897.000000,309153.000000
1005.427279,0.047092,346533.000000,310923.000000
1009.216063,0.046882,347364.000000,311819.000000
1013.000494,0.045427,347610.000000,313087.000000
1016.780573,0.042814,347104.000000,314518.000000
1020.556299,0.040622,346356.000000,315428.000000
1024.327673,0.038511,345314.000000,316012.000000
1028.094694,0.037045,344068.000000,315936.000000
1033.110618,0.035643,342670.000000,315670.000000
1036.867483,0.034084,341443.000000,315671.000000
1040.619996,0.033896,340565.000000,314995.000000
1044.368155,0.033526,339602.000000,314372.000000
1048.111963,0.033507,339187.000000,314002.000000
1051.851417,0.033689,338370.000000,313114.000000
1055.586519,0.033979,337732.000000,312315.000000
1059.317269,0.034899,337270.000000,311228.000000
1063.043666,0.035325,337131.000000,310795.000000
1068.005424,0.036645,337198.000000,309913.000000
1071.721665,0.037621,337936.000000,309894.000000
1075.433553,0.038450,338814.000000,310107.000000
1079.141089,0.038686,339835.000000,310872.000000
1082.844272,0.040151,341087.000000,310967.000000
1086.543103,0.040693,342595.000000,311952.000000
1090.237580,0.041483,344242.000000,312882.000000
1093.927706,0.043224,346318.000000,313510.000000
1097.613478,0.043963,348067.000000,314557.000000
1102.521071,0.046708,350874.000000,315096.000000
1106.196688,0.048917,352530.000000,314977.000000
1109.867952,0.051118,354393.000000,315041.000000
1113.534864,0.053722,356181.000000,314738.000000
1117.197422,0.055497,357783.000000,314864.000000
1120.855629,0.056625,359117.000000,315218.000000
1124.509482,0.057638,360790.000000,315949.000000
1128.158984,0.057757,361832.000000,316774.000000
1131.804132,0.058194,363284.000000,317726.000000
1136.657559,0.060230,364834.000000,317589.000000
1140.292552,0.061207,365983.000000,317873.000000
1143.923192,0.063962,367533.000000,317201.000000
1147.549479,0.065599,368590.000000,316916.000000
1151.171414,0.067757,369591.000000,316202.000000
1154.788996,0.068853,370608.000000,316273.000000
1158.402225,0.070031,371792.000000,316424.000000
1162.011102,0.070430,373034.000000,317189.000000
1165.615627,0.068561,374075.000000,319446.000000
1170.414889,0.065750,375979.000000,323157.000000
1174.009257,0.063344,377809.000000,326534.000000
1177.599273,0.060727,379926.000000,330348.000000
1181.184936,0.058470,382215.000000,334070.000000
1184.766246,0.055919,385401.000000,338839.000000
1188.343204,0.052762,388776.000000,344300.000000
1191.915809,0.050880,392428.000000,349044.000000
1195.484062,0.048839,395791.000000,353693.000000
1199.047962,0.046647,399382.000000,358708.000000
1203.793059,0.045505,405070.000000,364775.000000
1207.346803,0.044844,409052.000000,368922.000000
1210.896194,0.044506,412904.000000,372686.000000
1214.441233,0.044075,416885.000000,376653.000000
1217.981920,0.044753,421320.000000,380066.000000
1221.518253,0.045502,425284.000000,382981.000000
1225.050234,0.045984,429183.000000,386063.000000
1228.577863,0.047985,433814.000000,388435.000000
1232.101139,0.049606,438565.000000,391226.000000
1236.792070,0.051471,444300.000000,394644.000000
1240.305190,0.052201,448060.000000,397315.000000
1243.813957,0.052090,452297.000000,401175.000000
1247.318372,0.052252,455893.000000,404214.000000
1250.818434,0.052396,459082.000000,406906.000000
1254.314143,0.052095,462510.000000,410229.000000
1257.805500,0.051888,466532.000000,413993.000000
1261.292505,0.051942,470752.000000,417686.000000
1264.775157,0.052384,474874.000000,420915.000000
1269.411922,0.052768,480696.000000,425699.000000
1272.884417,0.052935,486062.000000,430285.000000
1276.352561,0.052995,490790.000000,434411.000000
1279.816351,0.053416,494557.000000,437321.000000
1283.275789,0.053613,498768.000000,440845.000000
1286.730874,0.054387,502917.000000,443720.000000
1290.181607,0.054506,506587.000000,446836.000000
1293.627987,0.055645,509239.000000,447999.000000
1297.070015,0.056127,511855.000000,449801.000000
1301.652615,0.056641,515095.000000,452112.000000
1305.084486,0.058068,516531.000000,451885.000000
1308.512005,0.059056,517299.000000,451529.000000
1311.935171,0.060379,518312.000000,451037.000000
1315.353985,0.061741,518822.000000,450067.000000
1318.768446,0.063868,518589.000000,447667.000000
1322.178555,0.065231,518088.000000,445833.000000
1325.584311,0.067961,517825.000000,442815.000000
1328.985715,0.071131,517743.000000,439525.000000
1333.514148,0.075933,517179.000000,434218.000000
1336.905396,0.078825,516086.000000,430425.000000
1340.292291,0.082203,515807.000000,426859.000000
1343.674833,0.083431,515261.000000,425203.000000
1347.053022,0.085296,514494.000000,422751.000000
1350.426860,0.086304,513196.000000,420707.000000
1353.796344,0.086746,511820.000000,419152.000000
1357.161476,0.086616,510453.000000,418157.000000
1360.522255,0.087794,508989.000000,415829.000000
1364.996523,0.089289,506578.000000,412437.000000
1368.347147,0.089590,504705.000000,410627.000000
1371.693417,0.089174,502623.000000,409325.000000
1375.035335,0.086440,499288.000000,409177.000000
1378.372901,0.083187,496007.000000,409544.000000
1381.706114,0.080297,493126.000000,409884.000000
1385.034974,0.078097,489992.000000,409347.000000
1388.359481,0.077228,487730.000000,408274.000000
1391.679637,0.077517,486234.000000,406751.000000
1396.099739,0.077334,485318.000000,406156.000000
1399.409738,0.076719,485002.000000,406466.000000
1402.715385,0.075403,484535.000000,407307.000000
1406.016679,0.075003,484521.000000,407671.000000
1409.313620,0.074404,485069.000000,408695.000000
1412.606208,0.075167,485477.000000,408321.000000
1415.894445,0.076116,485710.000000,407625.000000
1419.178328,0.077048,486186.000000,407150.000000
1422.457859,0.079107,487691.000000,406479.000000
1426.823796,0.082313,489071.000000,404631.000000
1430.093171,0.084443,490374.000000,403724.000000
1433.358193,0.087328,491971.000000,402357.000000
1436.618863,0.090363,493431.000000,400741.000000
1439.875180,0.094383,495220.000000,398488.000000
1443.127144,0.098535,496699.000000,395875.000000
1446.374756,0.104350,498105.000000,391716.000000
1449.618016,0.110743,499484.000000,387060.000000
1453.935591,0.120356,501051.000000,379775.000000
1457.168694,0.128644,501839.000000,373182.000000
1460.397445,0.138703,502305.000000,364976.000000
1463.621843,0.149395,502914.000000,356532.000000
1466.841888,0.161262,502990.000000,346974.000000
1470.057581,0.171757,502944.000000,338659.000000
1473.268921,0.178186,502843.000000,333616.000000
1476.475909,0.177312,502522.000000,334074.000000
1479.678544,0.170053,501687.000000,339141.000000
1483.941954,0.153584,500616.000000,351496.000000
1487.134433,0.140209,499704.000000,361829.000000
1490.322559,0.128972,498255.000000,370237.000000
1493.506333,0.120060,496773.000000,376789.000000
1496.685754,0.112823,495016.000000,381765.000000
1499.860823,0.107639,492977.000000,384758.000000
1503.031539,0.103703,491156.000000,386827.000000
1506.197903,0.101544,489004.000000,387051.000000
1509.359914,0.099661,486639.000000,386853.000000
1513.569158,0.098806,482899.000000,384636.000000
1516.721012,0.099354,479678.000000,381589.000000
1519.868515,0.099998,476890.000000,378809.000000
1523.011664,0.101122,473405.000000,375069.000000
1526.150462,0.103887,470037.000000,370037.000000
1529.284906,0.106372,466420.000000,365094.000000
1532.414998,0.110077,462360.000000,358842.000000
1535.540737,0.113508,457987.000000,352651.000000
1538.662124,0.116554,453227.000000,346547.000000
1542.817202,0.121880,447406.000000,337926.000000
1545.928433,0.125816,442064.000000,330879.000000
1549.035311,0.129913,436619.000000,323735.000000
1552.137837,0.134405,431327.000000,316520.000000
1555.236010,0.138238,425604.000000,309576.000000
1558.329830,0.142126,419782.000000,302620.000000
1561.419298,0.144075,413789.000000,296964.000000
1564.504413,0.147480,407625.000000,290256.000000
1567.585176,0.149511,401258.000000,284389.000000
1571.686088,0.153507,392494.000000,275630.000000
1574.756695,0.156904,386060.000000,268999.000000
1577.822949,0.160123,379068.000000,262177.000000
1580.884850,0.163038,372237.000000,255730.000000
1583.942399,0.166839,365532.000000,248935.000000
1586.995595,0.169604,358457.000000,242568.000000
1590.044439,0.172411,351337.000000,236218.000000
1593.088930,0.175988,343946.000000,229352.000000
1596.129068,0.178807,337142.000000,223360.000000
1600.175815,0.182528,327373.000000,215038.000000
1603.205798,0.186130,320074.000000,208507.000000
1606.231427,0.189436,312860.000000,202262.000000
1609.252704,0.191682,305444.000000,196449.000000
1612.269629,0.195040,298028.000000,190203.000000
1615.282201,0.198547,290981.000000,184212.000000
1618.290420,0.200494,283873.000000,178908.000000
1621.294287,0.204094,276705.000000,172951.000000
1624.293801,0.206083,269751.000000,167834.000000
1628.286383,0.211101,260451.000000,160186.000000
1631.275741,0.213037,253416.000000,155166.000000
1634.260747,0.217197,246537.000000,149515.000000
1637.241400,0.218769,239613.000000,144791.000000
1640.217700,0.219064,232837.000000,140601.000000
1643.189648,0.220691,225975.000000,135947.000000
1646.157243,0.222716,219107.000000,131202.000000
1649.120486,0.221318,211528.000000,127072.000000
1652.079376,0.224055,203786.000000,121652.000000
1656.017792,0.223694,192538.000000,115033.000000
1658.966526,0.225432,183108.000000,108962.000000
1661.910907,0.226582,172102.000000,102142.000000
1664.850936,0.227157,159840.000000,94739.000000
1667.786612,0.224170,145318.000000,86726.000000
1670.717936,0.216275,129601.000000,78765.000000
1673.644907,0.202823,113097.000000,70897.000000
1676.567525,0.190452,96798.000000,62433.000000
1679.485791,0.175014,82152.000000,54904.000000
1683.370042,0.163543,65700.000000,45084.000000
