Method:,Column 1,,
Host Date-Time:,14/1/21 @ 16:19:9,,
Header Version:,1,,
System Temp hundredths:,2575,,
Detector Temp hundredths:,2146,,
Humidity hundredths:,1545,,
Lamp PD:,3660,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.192605,91207.000000,58536.000000
905.391135,0.186174,100140.000000,65228.000000
909.293086,0.183127,108241.000000,71001.000000
913.190685,0.177552,116884.000000,77661.000000
917.083931,0.178715,127518.000000,84500.000000
920.972825,0.178884,140036.000000,92759.000000
926.151245,0.179275,160442.000000,106180.000000
930.029983,0.177605,176924.000000,117539.000000
933.904368,0.173437,192482.000000,129108.000000
937.774400,0.171698,207019.000000,139416.000000
941.640080,0.169720,220214.000000,148979.000000
945.501407,0.167541,231781.000000,157593.000000
949.358382,0.165855,242385.000000,165444.000000
953.211004,0.164457,252506.000000,172908.000000
957.059273,0.165286,262404.000000,179343.000000
962.183529,0.162685,275634.000000,189517.000000
966.021642,0.162452,285310.000000,196275.000000
969.855403,0.161845,294814.000000,203097.000000
973.684811,0.161578,303951.000000,209520.000000
977.509867,0.160691,312634.000000,215946.000000
981.330570,0.160421,320588.000000,221578.000000
985.146920,0.160391,327227.000000,226182.000000
988.958918,0.159105,332863.000000,230760.000000
992.766563,0.158057,337748.000000,234712.000000
997.836653,0.157655,342296.000000,238093.000000
1001.634142,0.156928,344897.000000,240304.000000
1005.427279,0.157236,346533.000000,241273.000000
1009.216063,0.155361,347364.000000,242898.000000
1013.000494,0.154527,347610.000000,243537.000000
1016.780573,0.153166,347104.000000,243946.000000
1020.556299,0.152186,346356.000000,243970.000000
1024.327673,0.151967,345314.000000,243359.000000
1028.094694,0.150516,344068.000000,243292.000000
1033.110618,0.149588,342670.000000,242822.000000
1036.867483,0.149585,341443.000000,241954.000000
1040.619996,0.150491,340565.000000,240829.000000
1044.368155,0.150497,339602.000000,240145.000000
1048.111963,0.150469,339187.000000,239867.000000
1051.851417,0.149727,338370.000000,239698.000000
1055.586519,0.150387,337732.000000,238883.000000
1059.317269,0.149276,337270.000000,239167.000000
1063.043666,0.149630,337131.000000,238874.000000
1068.005424,0.150591,337198.000000,238393.000000
1071.721665,0.152102,337936.000000,238085.000000
1075.433553,0.152673,338814.000000,238390.000000
1079.141089,0.153166,339835.000000,238837.000000
1082.844272,0.154738,341087.000000,238851.000000
1086.543103,0.155766,342595.000000,239340.000000
1090.237580,0.157357,344242.000000,239611.000000
1093.927706,0.159575,346318.000000,239828.000000
1097.613478,0.161629,348067.000000,239902.000000
1102.521071,0.168441,350874.000000,238073.000000
1106.196688,0.175798,352530.000000,235179.000000
1109.867952,0.186167,354393.000000,230844.000000
1113.534864,0.199900,356181.000000,224787.000000
1117.197422,0.219468,357783.000000,215850.000000
1120.855629,0.239035,359117.000000,207110.000000
1124.509482,0.255701,360790.000000,200241.000000
1128.158984,0.264681,361832.000000,196710.000000
1131.804132,0.263083,363284.000000,198227.000000
1136.657559,0.249349,364834.000000,205469.000000
1140.292552,0.232220,365983.000000,214408.000000
1143.923192,0.219856,367533.000000,221534.000000
1147.549479,0.210694,368590.000000,226908.000000
1151.171414,0.207327,369591.000000,229295.000000
1154.788996,0.206374,370608.000000,230431.000000
1158.402225,0.205787,371792.000000,231480.000000
1162.011102,0.205830,373034.000000,232230.000000
1165.615627,0.204491,374075.000000,233597.000000
1170.414889,0.203259,375979.000000,235453.000000
1174.009257,0.200066,377809.000000,238345.000000
1177.599273,0.196377,379926.000000,241725.000000
1181.184936,0.191198,382215.000000,246099.000000
1184.766246,0.185138,385401.000000,251637.000000
1188.343204,0.178716,388776.000000,257622.000000
1191.915809,0.173804,392428.000000,263000.000000
1195.484062,0.170379,395791.000000,267354.000000
1199.047962,0.168134,399382.000000,271178.000000
1203.793059,0.167760,405070.000000,275277.000000
1207.346803,0.167670,409052.000000,278041.000000
1210.896194,0.168046,412904.000000,280416.000000
1214.441233,0.167347,416885.000000,283576.000000
1217.981920,0.167738,421320.000000,286335.000000
1221.518253,0.167960,425284.000000,288881.000000
1225.050234,0.166824,429183.000000,292293.000000
1228.577863,0.167217,433814.000000,295180.000000
1232.101139,0.166351,438565.000000,299008.000000
1236.792070,0.166761,444300.000000,302632.000000
1240.305190,0.166336,448060.000000,305492.000000
1243.813957,0.166581,452297.000000,308207.000000
1247.318372,0.167235,455893.000000,310190.000000
1250.818434,0.167617,459082.000000,312085.000000
1254.314143,0.167926,462510.000000,314192.000000
1257.805500,0.167799,466532.000000,317017.000000
1261.292505,0.168861,470752.000000,319103.000000
1264.775157,0.169341,474874.000000,321542.000000
1269.411922,0.170411,480696.000000,324683.000000
1272.884417,0.171926,486062.000000,327164.000000
1276.352561,0.172687,490790.000000,329768.000000
1279.816351,0.174235,494557.000000,331117.000000
1283.275789,0.175616,498768.000000,332876.000000
1286.730874,0.177899,502917.000000,333885.000000
1290.181607,0.178937,506587.000000,335519.000000
1293.627987,0.180679,509239.000000,335925.000000
1297.070015,0.181866,511855.000000,336729.000000
1301.652615,0.182467,515095.000000,338392.000000
1305.084486,0.184563,516531.000000,337702.000000
1308.512005,0.185987,517299.000000,337097.000000
1311.935171,0.187704,518312.000000,336424.000000
1315.353985,0.189182,518822.000000,335611.000000
1318.768446,0.191206,518589.000000,333901.000000
1322.178555,0.194046,518088.000000,331404.000000
1325.584311,0.196314,517825.000000,329510.000000
1328.985715,0.199430,517743.000000,327103.000000
1333.514148,0.204026,517179.000000,323307.000000
1336.905396,0.208500,516086.000000,319317.000000
1340.292291,0.213854,515807.000000,315234.000000
1343.674833,0.219094,515261.000000,311124.000000
1347.053022,0.223477,514494.000000,307541.000000
1350.426860,0.225919,513196.000000,305045.000000
1353.796344,0.226993,511820.000000,303476.000000
1357.161476,0.226421,510453.000000,303064.000000
1360.522255,0.228187,508989.000000,300969.000000
1364.996523,0.233683,506578.000000,295776.000000
1368.347147,0.238138,504705.000000,291675.000000
1371.693417,0.239843,502623.000000,289334.000000
1375.035335,0.238785,499288.000000,288115.000000
1378.372901,0.236198,496007.000000,287932.000000
1381.706114,0.233347,493126.000000,288145.000000
1385.034974,0.231592,489992.000000,287473.000000
1388.359481,0.231326,487730.000000,286321.000000
1391.679637,0.232859,486234.000000,284437.000000
1396.099739,0.232993,485318.000000,283814.000000
1399.409738,0.230769,485002.000000,285085.000000
1402.715385,0.228382,484535.000000,286380.000000
1406.016679,0.226303,484521.000000,287746.000000
1409.313620,0.224454,485069.000000,289301.000000
1412.606208,0.222906,485477.000000,290578.000000
1415.894445,0.223195,485710.000000,290524.000000
1419.178328,0.223616,486186.000000,290527.000000
1422.457859,0.224555,487691.000000,290797.000000
1426.823796,0.224857,489071.000000,291417.000000
1430.093171,0.223534,490374.000000,293085.000000
1433.358193,0.222025,491971.000000,295063.000000
1436.618863,0.220052,493431.000000,297286.000000
1439.875180,0.220554,495220.000000,298019.000000
1443.127144,0.221041,496699.000000,298574.000000
1446.374756,0.222452,498105.000000,298448.000000
1449.618016,0.224173,499484.000000,298091.000000
1453.935591,0.224127,501051.000000,299058.000000
1457.168694,0.224062,501839.000000,299573.000000
1460.397445,0.223087,502305.000000,300525.000000
1463.621843,0.222153,502914.000000,301537.000000
1466.841888,0.221693,502990.000000,301902.000000
1470.057581,0.220671,502944.000000,302586.000000
1473.268921,0.220107,502843.000000,302918.000000
1476.475909,0.219513,502522.000000,303139.000000
1479.678544,0.218201,501687.000000,303551.000000
1483.941954,0.217536,500616.000000,303367.000000
1487.134433,0.217919,499704.000000,302548.000000
1490.322559,0.217373,498255.000000,302050.000000
1493.506333,0.217743,496773.000000,300895.000000
1496.685754,0.218826,495016.000000,299084.000000
1499.860823,0.218839,492977.000000,297843.000000
1503.031539,0.218868,491156.000000,296723.000000
1506.197903,0.219685,489004.000000,294868.000000
1509.359914,0.220571,486639.000000,292844.000000
1513.569158,0.222505,482899.000000,289302.000000
1516.721012,0.224083,479678.000000,286330.000000
1519.868515,0.226256,476890.000000,283245.000000
1523.011664,0.228196,473405.000000,279922.000000
1526.150462,0.228877,470037.000000,277495.000000
1529.284906,0.230854,466420.000000,274109.000000
1532.414998,0.231888,462360.000000,271077.000000
1535.540737,0.233294,457987.000000,267645.000000
1538.662124,0.233818,453227.000000,264544.000000
1542.817202,0.236851,447406.000000,259329.000000
