Method:,Column 1,,
Host Date-Time:,15/1/21 @ 15:19:34,,
Header Version:,1,,
System Temp hundredths:,2954,,
Detector Temp hundredths:,2512,,
Humidity hundredths:,121,,
Lamp PD:,3655,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.066200,91207.000000,78312.000000
905.391135,0.059131,100140.000000,87393.000000
909.293086,0.057950,108241.000000,94720.000000
913.190685,0.056993,116884.000000,102509.000000
917.083931,0.058893,127518.000000,111347.000000
920.972825,0.058558,140036.000000,122372.000000
926.151245,0.058617,160442.000000,140185.000000
930.029983,0.055473,176924.000000,155709.000000
933.904368,0.051424,192482.000000,170988.000000
937.774400,0.048004,207019.000000,185356.000000
941.640080,0.045391,220214.000000,198360.000000
945.501407,0.042755,231781.000000,210050.000000
949.358382,0.039848,242385.000000,221135.000000
953.211004,0.039177,252506.000000,230725.000000
957.059273,0.036894,262404.000000,241033.000000
962.183529,0.036435,275634.000000,253453.000000
966.021642,0.035246,285310.000000,263070.000000
969.855403,0.034368,294814.000000,272383.000000
973.684811,0.033832,303951.000000,281172.000000
977.509867,0.033185,312634.000000,289635.000000
981.330570,0.032941,320588.000000,297171.000000
985.146920,0.033000,327227.000000,303284.000000
988.958918,0.033143,332863.000000,308406.000000
992.766563,0.033634,337748.000000,312578.000000
997.836653,0.034526,342296.000000,316137.000000
1001.634142,0.036191,344897.000000,317321.000000
1005.427279,0.035382,346533.000000,319420.000000
1009.216063,0.034970,347364.000000,320490.000000
1013.000494,0.033670,347610.000000,321679.000000
1016.780573,0.031389,347104.000000,322902.000000
1020.556299,0.028728,346356.000000,324186.000000
1024.327673,0.026943,345314.000000,324542.000000
1028.094694,0.025115,344068.000000,324735.000000
1033.110618,0.024043,342670.000000,324215.000000
1036.867483,0.021861,341443.000000,324681.000000
1040.619996,0.022279,340565.000000,323535.000000
1044.368155,0.021951,339602.000000,322864.000000
1048.111963,0.022349,339187.000000,322174.000000
1051.851417,0.022011,338370.000000,321648.000000
1055.586519,0.022392,337732.000000,320760.000000
1059.317269,0.023159,337270.000000,319756.000000
1063.043666,0.023740,337131.000000,319197.000000
1068.005424,0.025069,337198.000000,318285.000000
1071.721665,0.025559,337936.000000,318622.000000
1075.433553,0.026941,338814.000000,318435.000000
1079.141089,0.027445,339835.000000,319024.000000
1082.844272,0.028590,341087.000000,319356.000000
1086.543103,0.029082,342595.000000,320405.000000
1090.237580,0.029909,344242.000000,321333.000000
1093.927706,0.031146,346318.000000,322351.000000
1097.613478,0.032236,348067.000000,323167.000000
1102.521071,0.035707,350874.000000,323180.000000
1106.196688,0.037209,352530.000000,323584.000000
1109.867952,0.039851,354393.000000,323321.000000
1113.534864,0.043010,356181.000000,322597.000000
1117.197422,0.044361,357783.000000,323042.000000
1120.855629,0.045211,359117.000000,323612.000000
1124.509482,0.046206,360790.000000,324376.000000
1128.158984,0.047105,361832.000000,324640.000000
1131.804132,0.047226,363284.000000,325852.000000
1136.657559,0.048614,364834.000000,326198.000000
1140.292552,0.050421,365983.000000,325867.000000
1143.923192,0.052249,367533.000000,325872.000000
1147.549479,0.054591,368590.000000,325052.000000
1151.171414,0.056084,369591.000000,324816.000000
1154.788996,0.057688,370608.000000,324509.000000
1158.402225,0.059754,371792.000000,324001.000000
1162.011102,0.060086,373034.000000,324835.000000
1165.615627,0.058392,374075.000000,327014.000000
1170.414889,0.055249,375979.000000,331066.000000
1174.009257,0.052290,377809.000000,334952.000000
1177.599273,0.049859,379926.000000,338719.000000
1181.184936,0.047939,382215.000000,342270.000000
1184.766246,0.045302,385401.000000,347225.000000
1188.343204,0.042279,388776.000000,352712.000000
1191.915809,0.040840,392428.000000,357207.000000
1195.484062,0.038589,395791.000000,362140.000000
1199.047962,0.036255,399382.000000,367395.000000
1203.793059,0.035421,405070.000000,373344.000000
1207.346803,0.035213,409052.000000,377195.000000
1210.896194,0.035065,412904.000000,380876.000000
1214.441233,0.035043,416885.000000,384568.000000
1217.981920,0.035619,421320.000000,388144.000000
1221.518253,0.036398,425284.000000,391094.000000
1225.050234,0.037021,429183.000000,394114.000000
1228.577863,0.037631,433814.000000,397807.000000
1232.101139,0.039793,438565.000000,400167.000000
1236.792070,0.041567,444300.000000,403747.000000
1240.305190,0.042405,448060.000000,406379.000000
1243.813957,0.042469,452297.000000,410161.000000
1247.318372,0.042550,455893.000000,413345.000000
1250.818434,0.042043,459082.000000,416723.000000
1254.314143,0.042328,462510.000000,419559.000000
1257.805500,0.042242,466532.000000,423291.000000
1261.292505,0.041913,470752.000000,427444.000000
1264.775157,0.042755,474874.000000,430352.000000
1269.411922,0.042700,480696.000000,435683.000000
1272.884417,0.043357,486062.000000,439880.000000
1276.352561,0.043300,490790.000000,444218.000000
1279.816351,0.043651,494557.000000,447265.000000
1283.275789,0.043989,498768.000000,450723.000000
1286.730874,0.044308,502917.000000,454138.000000
1290.181607,0.044640,506587.000000,457103.000000
1293.627987,0.045109,509239.000000,459000.000000
1297.070015,0.046105,511855.000000,460301.000000
1301.652615,0.046752,515095.000000,462525.000000
1305.084486,0.047874,516531.000000,462618.000000
1308.512005,0.049358,517299.000000,461725.000000
1311.935171,0.050687,518312.000000,461216.000000
1315.353985,0.052221,518822.000000,460042.000000
1318.768446,0.053691,518589.000000,458281.000000
1322.178555,0.055673,518088.000000,455754.000000
1325.584311,0.058471,517825.000000,452597.000000
1328.985715,0.061213,517743.000000,449678.000000
1333.514148,0.066377,517179.000000,443878.000000
1336.905396,0.069459,516086.000000,439808.000000
1340.292291,0.072157,515807.000000,436848.000000
1343.674833,0.074095,515261.000000,434442.000000
1347.053022,0.075490,514494.000000,432405.000000
1350.426860,0.076399,513196.000000,430412.000000
1353.796344,0.076685,511820.000000,428975.000000
1357.161476,0.076976,510453.000000,427543.000000
1360.522255,0.077586,508989.000000,425718.000000
1364.996523,0.079351,506578.000000,421983.000000
1368.347147,0.080150,504705.000000,419650.000000
1371.693417,0.079522,502623.000000,418524.000000
1375.035335,0.076917,499288.000000,418248.000000
1378.372901,0.073276,496007.000000,418998.000000
1381.706114,0.070346,493126.000000,419384.000000
1385.034974,0.067971,489992.000000,419004.000000
1388.359481,0.066992,487730.000000,418011.000000
1391.679637,0.067428,486234.000000,416310.000000
1396.099739,0.067328,485318.000000,415622.000000
1399.409738,0.066542,485002.000000,416104.000000
1402.715385,0.065419,484535.000000,416779.000000
1406.016679,0.064854,484521.000000,417310.000000
1409.313620,0.064568,485069.000000,418057.000000
1412.606208,0.065594,485477.000000,417421.000000
1415.894445,0.066245,485710.000000,416996.000000
1419.178328,0.067032,486186.000000,416649.000000
1422.457859,0.069521,487691.000000,415550.000000
1426.823796,0.072164,489071.000000,414198.000000
1430.093171,0.075119,490374.000000,412485.000000
1433.358193,0.077403,491971.000000,411658.000000
1436.618863,0.080489,493431.000000,409956.000000
1439.875180,0.084592,495220.000000,407574.000000
1443.127144,0.088953,496699.000000,404707.000000
1446.374756,0.094476,498105.000000,400724.000000
1449.618016,0.100694,499484.000000,396121.000000
1453.935591,0.110691,501051.000000,388321.000000
1457.168694,0.119062,501839.000000,381507.000000
1460.397445,0.129096,502305.000000,373140.000000
1463.621843,0.139746,502914.000000,364542.000000
1466.841888,0.151628,502990.000000,354757.000000
1470.057581,0.162439,502944.000000,346004.000000
1473.268921,0.168642,502843.000000,341028.000000
1476.475909,0.167806,502522.000000,341467.000000
1479.678544,0.160071,501687.000000,347026.000000
1483.941954,0.143611,500616.000000,359661.000000
1487.134433,0.130368,499704.000000,370122.000000
1490.322559,0.119755,498255.000000,378178.000000
1493.506333,0.109526,496773.000000,386040.000000
1496.685754,0.102792,495016.000000,390685.000000
