Method:,Column 1,,
Host Date-Time:,15/1/21 @ 15:21:11,,
Header Version:,1,,
System Temp hundredths:,3023,,
Detector Temp hundredths:,2585,,
Humidity hundredths:,77,,
Lamp PD:,3654,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.080199,91207.000000,75828.000000
905.391135,0.076602,100140.000000,83947.000000
909.293086,0.074202,108241.000000,91241.000000
913.190685,0.073108,116884.000000,98775.000000
917.083931,0.074434,127518.000000,107433.000000
920.972825,0.075448,140036.000000,117704.000000
926.151245,0.076906,160442.000000,134404.000000
930.029983,0.073584,176924.000000,149349.000000
933.904368,0.070522,192482.000000,163632.000000
937.774400,0.067380,207019.000000,177268.000000
941.640080,0.064098,220214.000000,189997.000000
945.501407,0.061733,231781.000000,201069.000000
949.358382,0.058937,242385.000000,211626.000000
953.211004,0.057734,252506.000000,221074.000000
957.059273,0.056550,262404.000000,230367.000000
962.183529,0.055496,275634.000000,242570.000000
966.021642,0.054385,285310.000000,251728.000000
969.855403,0.053154,294814.000000,260852.000000
973.684811,0.052114,303951.000000,269581.000000
977.509867,0.051673,312634.000000,277564.000000
981.330570,0.051002,320588.000000,285066.000000
985.146920,0.048977,327227.000000,292329.000000
988.958918,0.048525,332863.000000,297674.000000
992.766563,0.047985,337748.000000,302418.000000
997.836653,0.047138,342296.000000,307089.000000
1001.634142,0.045933,344897.000000,310282.000000
1005.427279,0.045287,346533.000000,312218.000000
1009.216063,0.045060,347364.000000,313130.000000
1013.000494,0.044128,347610.000000,314025.000000
1016.780573,0.043180,347104.000000,314253.000000
1020.556299,0.042606,346356.000000,313991.000000
1024.327673,0.042148,345314.000000,313376.000000
1028.094694,0.041843,344068.000000,312465.000000
1033.110618,0.042297,342670.000000,310870.000000
1036.867483,0.042113,341443.000000,309888.000000
1040.619996,0.042527,340565.000000,308797.000000
1044.368155,0.043026,339602.000000,307570.000000
1048.111963,0.044063,339187.000000,306462.000000
1051.851417,0.045021,338370.000000,305050.000000
1055.586519,0.045247,337732.000000,304316.000000
1059.317269,0.045287,337270.000000,303872.000000
1063.043666,0.046363,337131.000000,302995.000000
1068.005424,0.046685,337198.000000,302831.000000
1071.721665,0.047501,337936.000000,302924.000000
1075.433553,0.047555,338814.000000,303673.000000
1079.141089,0.048402,339835.000000,303995.000000
1082.844272,0.048076,341087.000000,305344.000000
1086.543103,0.049204,342595.000000,305898.000000
1090.237580,0.049802,344242.000000,306946.000000
1093.927706,0.050103,346318.000000,308583.000000
1097.613478,0.050970,348067.000000,309523.000000
1102.521071,0.053420,350874.000000,310264.000000
1106.196688,0.056038,352530.000000,309855.000000
1109.867952,0.059056,354393.000000,309335.000000
1113.534864,0.061518,356181.000000,309138.000000
1117.197422,0.063803,357783.000000,308899.000000
1120.855629,0.066157,359117.000000,308375.000000
1124.509482,0.069126,360790.000000,307701.000000
1128.158984,0.072183,361832.000000,306425.000000
1131.804132,0.075581,363284.000000,305257.000000
1136.657559,0.077590,364834.000000,305144.000000
1140.292552,0.076555,365983.000000,306836.000000
1143.923192,0.071886,367533.000000,311466.000000
1147.549479,0.068239,368590.000000,314996.000000
1151.171414,0.064556,369591.000000,318541.000000
1154.788996,0.061841,370608.000000,321421.000000
1158.402225,0.060913,371792.000000,323137.000000
1162.011102,0.061285,373034.000000,323939.000000
1165.615627,0.061395,374075.000000,324761.000000
1170.414889,0.060984,375979.000000,326723.000000
1174.009257,0.060929,377809.000000,328355.000000
1177.599273,0.060746,379926.000000,330334.000000
1181.184936,0.059981,382215.000000,332910.000000
1184.766246,0.058176,385401.000000,337083.000000
1188.343204,0.055769,388776.000000,341925.000000
1191.915809,0.054299,392428.000000,346307.000000
1195.484062,0.052383,395791.000000,350819.000000
1199.047962,0.050759,399382.000000,355328.000000
1203.793059,0.050598,405070.000000,360522.000000
1207.346803,0.050493,409052.000000,364154.000000
1210.896194,0.051256,412904.000000,366938.000000
