Method:,Column 1,,
Host Date-Time:,15/1/21 @ 15:16:29,,
Header Version:,1,,
System Temp hundredths:,2791,,
Detector Temp hundredths:,2449,,
Humidity hundredths:,271,,
Lamp PD:,3657,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.085570,91207.000000,74896.000000
905.391135,0.078001,100140.000000,83677.000000
909.293086,0.074459,108241.000000,91187.000000
913.190685,0.072998,116884.000000,98800.000000
917.083931,0.075275,127518.000000,107225.000000
920.972825,0.073685,140036.000000,118183.000000
926.151245,0.074415,160442.000000,135177.000000
930.029983,0.071695,176924.000000,150000.000000
933.904368,0.067125,192482.000000,164917.000000
937.774400,0.064384,207019.000000,178495.000000
941.640080,0.060765,220214.000000,191461.000000
945.501407,0.058441,231781.000000,202599.000000
949.358382,0.055837,242385.000000,213142.000000
953.211004,0.054628,252506.000000,222661.000000
957.059273,0.052669,262404.000000,232435.000000
962.183529,0.052061,275634.000000,244496.000000
966.021642,0.051106,285310.000000,253636.000000
969.855403,0.049274,294814.000000,263193.000000
973.684811,0.048513,303951.000000,271826.000000
977.509867,0.048213,312634.000000,279784.000000
981.330570,0.047294,320588.000000,287510.000000
985.146920,0.047053,327227.000000,293627.000000
988.958918,0.046416,332863.000000,299123.000000
992.766563,0.045608,337748.000000,304078.000000
997.836653,0.044158,342296.000000,309203.000000
1001.634142,0.043305,344897.000000,312165.000000
1005.427279,0.042381,346533.000000,314314.000000
1009.216063,0.041139,347364.000000,315970.000000
1013.000494,0.039339,347610.000000,317507.000000
1016.780573,0.037086,347104.000000,318694.000000
1020.556299,0.036941,346356.000000,318113.000000
1024.327673,0.036202,345314.000000,317696.000000
1028.094694,0.035681,344068.000000,316930.000000
1033.110618,0.035796,342670.000000,315559.000000
1036.867483,0.035215,341443.000000,314850.000000
1040.619996,0.034958,340565.000000,314226.000000
1044.368155,0.033680,339602.000000,314261.000000
1048.111963,0.033750,339187.000000,313826.000000
1051.851417,0.033111,338370.000000,313531.000000
1055.586519,0.031827,337732.000000,313867.000000
1059.317269,0.032037,337270.000000,313286.000000
1063.043666,0.032992,337131.000000,312469.000000
1068.005424,0.033331,337198.000000,312287.000000
1071.721665,0.033684,337936.000000,312716.000000
1075.433553,0.034389,338814.000000,313020.000000
1079.141089,0.034646,339835.000000,313778.000000
1082.844272,0.035450,341087.000000,314351.000000
1086.543103,0.037200,342595.000000,314471.000000
1090.237580,0.038139,344242.000000,315301.000000
1093.927706,0.040264,346318.000000,315654.000000
1097.613478,0.042936,348067.000000,315302.000000
1102.521071,0.046963,350874.000000,314911.000000
1106.196688,0.050579,352530.000000,313774.000000
1109.867952,0.054739,354393.000000,312425.000000
1113.534864,0.057703,356181.000000,311866.000000
1117.197422,0.060169,357783.000000,311495.000000
1120.855629,0.061365,359117.000000,311796.000000
1124.509482,0.063221,360790.000000,311913.000000
1128.158984,0.064148,361832.000000,312147.000000
1131.804132,0.065217,363284.000000,312629.000000
1136.657559,0.067320,364834.000000,312446.000000
1140.292552,0.068103,365983.000000,312866.000000
1143.923192,0.070099,367533.000000,312750.000000
1147.549479,0.070597,368590.000000,313290.000000
1151.171414,0.071959,369591.000000,313157.000000
1154.788996,0.072918,370608.000000,313326.000000
1158.402225,0.073809,371792.000000,313683.000000
1162.011102,0.073762,373034.000000,314765.000000
1165.615627,0.073685,374075.000000,315699.000000
1170.414889,0.071352,375979.000000,319015.000000
1174.009257,0.068779,377809.000000,322473.000000
1177.599273,0.065743,379926.000000,326555.000000
1181.184936,0.061214,382215.000000,331966.000000
1184.766246,0.057284,385401.000000,337776.000000
1188.343204,0.053554,388776.000000,343673.000000
1191.915809,0.051096,392428.000000,348870.000000
1195.484062,0.049161,395791.000000,353431.000000
1199.047962,0.048100,399382.000000,357510.000000
1203.793059,0.046882,405070.000000,363620.000000
1207.346803,0.045017,409052.000000,368775.000000
1210.896194,0.044804,412904.000000,372430.000000
1214.441233,0.044542,416885.000000,376248.000000
1217.981920,0.043694,421320.000000,380994.000000
1221.518253,0.042945,425284.000000,385242.000000
