Method:,Column 1,,
Host Date-Time:,15/1/21 @ 15:20:12,,
Header Version:,1,,
System Temp hundredths:,2990,,
Detector Temp hundredths:,2535,,
Humidity hundredths:,97,,
Lamp PD:,3654,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.124502,91207.000000,68474.000000
905.391135,0.119800,100140.000000,75999.000000
909.293086,0.118749,108241.000000,82346.000000
913.190685,0.117907,116884.000000,89094.000000
917.083931,0.118916,127518.000000,96974.000000
920.972825,0.119502,140036.000000,106350.000000
926.151245,0.119742,160442.000000,121780.000000
930.029983,0.117585,176924.000000,134959.000000
933.904368,0.113935,192482.000000,148066.000000
937.774400,0.109389,207019.000000,160924.000000
941.640080,0.106061,220214.000000,172498.000000
945.501407,0.102824,231781.000000,182917.000000
949.358382,0.100368,242385.000000,192370.000000
953.211004,0.099642,252506.000000,200738.000000
957.059273,0.098033,262404.000000,209381.000000
962.183529,0.097527,275634.000000,220194.000000
966.021642,0.097131,285310.000000,228132.000000
969.855403,0.095985,294814.000000,236354.000000
973.684811,0.095170,303951.000000,244137.000000
977.509867,0.094787,312634.000000,251333.000000
981.330570,0.095157,320588.000000,257508.000000
985.146920,0.094235,327227.000000,263399.000000
988.958918,0.093953,332863.000000,268110.000000
992.766563,0.093906,337748.000000,272074.000000
997.836653,0.095085,342296.000000,274990.000000
1001.634142,0.095189,344897.000000,277013.000000
1005.427279,0.096242,346533.000000,277653.000000
1009.216063,0.097890,347364.000000,277265.000000
1013.000494,0.097945,347610.000000,277426.000000
1016.780573,0.098585,347104.000000,276614.000000
1020.556299,0.099147,346356.000000,275661.000000
1024.327673,0.099227,345314.000000,274781.000000
1028.094694,0.099616,344068.000000,273545.000000
1033.110618,0.099078,342670.000000,272771.000000
1036.867483,0.098646,341443.000000,272065.000000
1040.619996,0.098245,340565.000000,271616.000000
1044.368155,0.097344,339602.000000,271410.000000
1048.111963,0.097744,339187.000000,270829.000000
1051.851417,0.096185,338370.000000,271148.000000
1055.586519,0.097038,337732.000000,270106.000000
1059.317269,0.096466,337270.000000,270092.000000
1063.043666,0.095742,337131.000000,270431.000000
1068.005424,0.095769,337198.000000,270468.000000
1071.721665,0.096354,337936.000000,270695.000000
1075.433553,0.096651,338814.000000,271213.000000
1079.141089,0.097044,339835.000000,271784.000000
1082.844272,0.096098,341087.000000,273380.000000
1086.543103,0.097137,342595.000000,273933.000000
1090.237580,0.096733,344242.000000,275506.000000
1093.927706,0.096492,346318.000000,277321.000000
1097.613478,0.095575,348067.000000,279311.000000
1102.521071,0.096094,350874.000000,281227.000000
1106.196688,0.095324,352530.000000,283056.000000
1109.867952,0.095105,354393.000000,284695.000000
1113.534864,0.095021,356181.000000,286187.000000
1117.197422,0.094141,357783.000000,288057.000000
1120.855629,0.093833,359117.000000,289336.000000
1124.509482,0.094215,360790.000000,290429.000000
1128.158984,0.094977,361832.000000,290757.000000
1131.804132,0.095639,363284.000000,291479.000000
1136.657559,0.097756,364834.000000,291299.000000
1140.292552,0.098194,365983.000000,291922.000000
1143.923192,0.099569,367533.000000,292232.000000
1147.549479,0.102357,368590.000000,291197.000000
1151.171414,0.103987,369591.000000,290894.000000
1154.788996,0.107614,370608.000000,289268.000000
1158.402225,0.111656,371792.000000,287504.000000
1162.011102,0.115228,373034.000000,286102.000000
1165.615627,0.118108,374075.000000,285004.000000
1170.414889,0.122750,375979.000000,283409.000000
1174.009257,0.126505,377809.000000,282337.000000
1177.599273,0.130866,379926.000000,281082.000000
1181.184936,0.134242,382215.000000,280586.000000
1184.766246,0.137001,385401.000000,281133.000000
1188.343204,0.138812,388776.000000,282415.000000
1191.915809,0.139536,392428.000000,284593.000000
1195.484062,0.138356,395791.000000,287813.000000
1199.047962,0.137070,399382.000000,291285.000000
1203.793059,0.135195,405070.000000,296712.000000
1207.346803,0.134145,409052.000000,300354.000000
1210.896194,0.133347,412904.000000,303740.000000
1214.441233,0.132403,416885.000000,307336.000000
1217.981920,0.130991,421320.000000,311617.000000
1221.518253,0.129105,425284.000000,315918.000000
1225.050234,0.127996,429183.000000,319629.000000
1228.577863,0.125443,433814.000000,324983.000000
1232.101139,0.124407,438565.000000,329327.000000
1236.792070,0.124156,444300.000000,333826.000000
1240.305190,0.124107,448060.000000,336689.000000
1243.813957,0.124700,452297.000000,339409.000000
1247.318372,0.125454,455893.000000,341514.000000
1250.818434,0.126928,459082.000000,342738.000000
1254.314143,0.128277,462510.000000,344226.000000
1257.805500,0.129548,466532.000000,346205.000000
1261.292505,0.130294,470752.000000,348737.000000
1264.775157,0.130346,474874.000000,351749.000000
1269.411922,0.130478,480696.000000,355953.000000
1272.884417,0.130364,486062.000000,360021.000000
1276.352561,0.130323,490790.000000,363557.000000
1279.816351,0.129480,494557.000000,367059.000000
1283.275789,0.128358,498768.000000,371142.000000
1286.730874,0.126844,502917.000000,375537.000000
1290.181607,0.126569,506587.000000,378517.000000
1293.627987,0.125379,509239.000000,381542.000000
1297.070015,0.124645,511855.000000,384151.000000
1301.652615,0.123517,515095.000000,387588.000000
1305.084486,0.122939,516531.000000,389186.000000
1308.512005,0.123041,517299.000000,389673.000000
1311.935171,0.123390,518312.000000,390123.000000
1315.353985,0.122914,518822.000000,390935.000000
1318.768446,0.122971,518589.000000,390708.000000
1322.178555,0.123937,518088.000000,389463.000000
1325.584311,0.123564,517825.000000,389600.000000
1328.985715,0.125079,517743.000000,388182.000000
1333.514148,0.125984,517179.000000,386952.000000
1336.905396,0.127621,516086.000000,384681.000000
1340.292291,0.129413,515807.000000,382890.000000
1343.674833,0.131588,515261.000000,380574.000000
1347.053022,0.135198,514494.000000,376862.000000
1350.426860,0.138954,513196.000000,372674.000000
1353.796344,0.143605,511820.000000,367716.000000
1357.161476,0.148214,510453.000000,362862.000000
1360.522255,0.152640,508989.000000,358153.000000
1364.996523,0.158425,506578.000000,351740.000000
1368.347147,0.160871,504705.000000,348471.000000
1371.693417,0.162019,502623.000000,346117.000000
1375.035335,0.162028,499288.000000,343814.000000
1378.372901,0.161678,496007.000000,341830.000000
1381.706114,0.161847,493126.000000,339712.000000
1385.034974,0.161609,489992.000000,337738.000000
1388.359481,0.162229,487730.000000,335699.000000
1391.679637,0.162249,486234.000000,334654.000000
1396.099739,0.162103,485318.000000,334136.000000
1399.409738,0.161931,485002.000000,334051.000000
1402.715385,0.162056,484535.000000,333633.000000
1406.016679,0.162277,484521.000000,333454.000000
1409.313620,0.163525,485069.000000,332873.000000
1412.606208,0.163688,485477.000000,333028.000000
1415.894445,0.165434,485710.000000,331851.000000
1419.178328,0.167291,486186.000000,330759.000000
1422.457859,0.171245,487691.000000,328776.000000
1426.823796,0.176874,489071.000000,325460.000000
1430.093171,0.180920,490374.000000,323301.000000
1433.358193,0.184461,491971.000000,321720.000000
1436.618863,0.188306,493431.000000,319831.000000
1439.875180,0.193290,495220.000000,317328.000000
1443.127144,0.199911,496699.000000,313460.000000
1446.374756,0.208060,498105.000000,308504.000000
1449.618016,0.217666,499484.000000,302591.000000
1453.935591,0.231975,501051.000000,293702.000000
1457.168694,0.243549,501839.000000,286428.000000
1460.397445,0.257296,502305.000000,277761.000000
1463.621843,0.270107,502914.000000,270014.000000
1466.841888,0.283794,502990.000000,261677.000000
1470.057581,0.298368,502944.000000,253018.000000
1473.268921,0.312504,502843.000000,244866.000000
1476.475909,0.325914,502522.000000,237269.000000
1479.678544,0.337269,501687.000000,230762.000000
1483.941954,0.354376,500616.000000,221375.000000
1487.134433,0.365145,499704.000000,215560.000000
1490.322559,0.375737,498255.000000,209756.000000
1493.506333,0.383890,496773.000000,205243.000000
1496.685754,0.390198,495016.000000,201568.000000
1499.860823,0.393265,492977.000000,199325.000000
1503.031539,0.395061,491156.000000,197769.000000
1506.197903,0.394718,489004.000000,197058.000000
1509.359914,0.392064,486639.000000,197307.000000
1513.569158,0.389335,482899.000000,197025.000000
1516.721012,0.385988,479678.000000,197225.000000
1519.868515,0.383619,476890.000000,197151.000000
1523.011664,0.381819,473405.000000,196523.000000
1526.150462,0.381072,470037.000000,195461.000000
1529.284906,0.379132,466420.000000,194825.000000
1532.414998,0.378946,462360.000000,193212.000000
1535.540737,0.378426,457987.000000,191614.000000
1538.662124,0.377096,453227.000000,190204.000000
1542.817202,0.375948,447406.000000,188258.000000
1545.928433,0.377718,442064.000000,185254.000000
1549.035311,0.379583,436619.000000,182188.000000
1552.137837,0.382527,431327.000000,178764.000000
1555.236010,0.385630,425604.000000,175136.000000
1558.329830,0.391878,419782.000000,170273.000000
1561.419298,0.398356,413789.000000,165357.000000
1564.504413,0.405501,407625.000000,160236.000000
1567.585176,0.412792,401258.000000,155107.000000
1571.686088,0.419186,392494.000000,149502.000000
1574.756695,0.424386,386060.000000,145301.000000
1577.822949,0.425793,379068.000000,142208.000000
1580.884850,0.427096,372237.000000,139227.000000
1583.942399,0.427802,365532.000000,136497.000000
1586.995595,0.427721,358457.000000,133880.000000
1590.044439,0.425463,351337.000000,131905.000000
1593.088930,0.420381,343946.000000,130650.000000
1596.129068,0.417567,337142.000000,128898.000000
1600.175815,0.409955,327373.000000,127376.000000
