Method:,Column 1,,
Host Date-Time:,10/12/20 @ 10:46:11,,
Header Version:,1,,
System Temp hundredths:,2686,,
Detector Temp hundredths:,2213,,
Humidity hundredths:,1193,,
Lamp PD:,3667,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.128171,91207.000000,67898.000000
905.391135,0.121001,100140.000000,75789.000000
909.293086,0.116855,108241.000000,82706.000000
913.190685,0.118941,116884.000000,88882.000000
917.083931,0.116647,127518.000000,97482.000000
920.972825,0.117193,140036.000000,106917.000000
926.151245,0.117256,160442.000000,122479.000000
930.029983,0.115252,176924.000000,135686.000000
933.904368,0.110133,192482.000000,149368.000000
937.774400,0.106965,207019.000000,161825.000000
941.640080,0.104766,220214.000000,173013.000000
945.501407,0.102681,231781.000000,182977.000000
949.358382,0.100583,242385.000000,192275.000000
953.211004,0.100030,252506.000000,200559.000000
957.059273,0.099319,262404.000000,208762.000000
962.183529,0.097350,275634.000000,220284.000000
966.021642,0.095548,285310.000000,228965.000000
969.855403,0.094430,294814.000000,237202.000000
973.684811,0.092818,303951.000000,245463.000000
977.509867,0.091334,312634.000000,253339.000000
981.330570,0.091268,320588.000000,259824.000000
985.146920,0.089284,327227.000000,266419.000000
988.958918,0.089120,332863.000000,271110.000000
992.766563,0.088118,337748.000000,275724.000000
997.836653,0.087135,342296.000000,280070.000000
1001.634142,0.085800,344897.000000,283067.000000
1005.427279,0.085815,346533.000000,284400.000000
1009.216063,0.083968,347364.000000,286297.000000
1013.000494,0.083147,347610.000000,287042.000000
1016.780573,0.082302,347104.000000,287182.000000
1020.556299,0.081409,346356.000000,287153.000000
1024.327673,0.081014,345314.000000,286550.000000
1028.094694,0.080745,344068.000000,285693.000000
1033.110618,0.081055,342670.000000,284329.000000
1036.867483,0.080333,341443.000000,283782.000000
1040.619996,0.081802,340565.000000,282097.000000
1044.368155,0.081799,339602.000000,281301.000000
1048.111963,0.083089,339187.000000,280124.000000
1051.851417,0.083221,338370.000000,279364.000000
1055.586519,0.084307,337732.000000,278141.000000
1059.317269,0.083997,337270.000000,277959.000000
1063.043666,0.084930,337131.000000,277248.000000
1068.005424,0.085390,337198.000000,277010.000000
1071.721665,0.086314,337936.000000,277026.000000
1075.433553,0.086708,338814.000000,277494.000000
1079.141089,0.087075,339835.000000,278095.000000
1082.844272,0.086920,341087.000000,279219.000000
1086.543103,0.087895,342595.000000,279825.000000
1090.237580,0.088533,344242.000000,280757.000000
1093.927706,0.088795,346318.000000,282280.000000
1097.613478,0.089976,348067.000000,282935.000000
1102.521071,0.092394,350874.000000,283633.000000
1106.196688,0.095215,352530.000000,283127.000000
1109.867952,0.098447,354393.000000,282513.000000
1113.534864,0.101539,356181.000000,281924.000000
1117.197422,0.103703,357783.000000,281784.000000
1120.855629,0.106523,359117.000000,281004.000000
1124.509482,0.109802,360790.000000,280190.000000
1128.158984,0.112925,361832.000000,278986.000000
1131.804132,0.116467,363284.000000,277830.000000
1136.657559,0.119837,364834.000000,276859.000000
1140.292552,0.118206,365983.000000,278776.000000
1143.923192,0.114559,367533.000000,282317.000000
1147.549479,0.108827,368590.000000,286891.000000
1151.171414,0.105192,369591.000000,290088.000000
1154.788996,0.103324,370608.000000,292140.000000
1158.402225,0.100808,371792.000000,294776.000000
1162.011102,0.100918,373034.000000,295686.000000
1165.615627,0.101208,374075.000000,296313.000000
1170.414889,0.101817,375979.000000,297404.000000
1174.009257,0.101668,377809.000000,298954.000000
1177.599273,0.100905,379926.000000,301158.000000
1181.184936,0.100070,382215.000000,303555.000000
1184.766246,0.098503,385401.000000,307192.000000
1188.343204,0.096227,388776.000000,311510.000000
1191.915809,0.094414,392428.000000,315752.000000
1195.484062,0.091339,395791.000000,320721.000000
1199.047962,0.090255,399382.000000,324439.000000
1203.793059,0.090097,405070.000000,329180.000000
1207.346803,0.089854,409052.000000,332602.000000
1210.896194,0.090663,412904.000000,335109.000000
1214.441233,0.091400,416885.000000,337766.000000
1217.981920,0.091212,421320.000000,341507.000000
1221.518253,0.092537,425284.000000,343670.000000
1225.050234,0.092361,429183.000000,346962.000000
1228.577863,0.092578,433814.000000,350530.000000
1232.101139,0.092320,438565.000000,354580.000000
1236.792070,0.091971,444300.000000,359505.000000
1240.305190,0.092183,448060.000000,362371.000000
1243.813957,0.092766,452297.000000,365307.000000
1247.318372,0.093562,455893.000000,367537.000000
1250.818434,0.094305,459082.000000,369475.000000
1254.314143,0.095130,462510.000000,371528.000000
1257.805500,0.096930,466532.000000,373208.000000
1261.292505,0.097822,470752.000000,375812.000000
1264.775157,0.098828,474874.000000,378225.000000
1269.411922,0.099541,480696.000000,382234.000000
1272.884417,0.099480,486062.000000,386555.000000
1276.352561,0.099738,490790.000000,390084.000000
1279.816351,0.100471,494557.000000,392415.000000
1283.275789,0.100726,498768.000000,395524.000000
1286.730874,0.101668,502917.000000,397950.000000
1290.181607,0.102575,506587.000000,400018.000000
1293.627987,0.103732,509239.000000,401042.000000
1297.070015,0.105155,511855.000000,401783.000000
1301.652615,0.105573,515095.000000,403938.000000
1305.084486,0.106853,516531.000000,403872.000000
1308.512005,0.107396,517299.000000,403967.000000
1311.935171,0.107804,518312.000000,404378.000000
1315.353985,0.108088,518822.000000,404511.000000
1318.768446,0.107476,518589.000000,404900.000000
1322.178555,0.106944,518088.000000,405004.000000
1325.584311,0.106415,517825.000000,405292.000000
1328.985715,0.106042,517743.000000,405576.000000
1333.514148,0.105588,517179.000000,405558.000000
1336.905396,0.105425,516086.000000,404853.000000
1340.292291,0.105201,515807.000000,404843.000000
1343.674833,0.105802,515261.000000,403855.000000
1347.053022,0.106251,514494.000000,402837.000000
1350.426860,0.107144,513196.000000,400995.000000
1353.796344,0.108824,511820.000000,398376.000000
1357.161476,0.109118,510453.000000,397043.000000
1360.522255,0.109559,508989.000000,395503.000000
1364.996523,0.109756,506578.000000,393451.000000
1368.347147,0.109614,504705.000000,392124.000000
1371.693417,0.110874,502623.000000,389375.000000
1375.035335,0.111508,499288.000000,386227.000000
1378.372901,0.111781,496007.000000,383448.000000
1381.706114,0.112327,493126.000000,380742.000000
1385.034974,0.111840,489992.000000,378747.000000
1388.359481,0.113880,487730.000000,375232.000000
1391.679637,0.114418,486234.000000,373618.000000
1396.099739,0.115467,485318.000000,372014.000000
1399.409738,0.115419,485002.000000,371813.000000
1402.715385,0.115286,484535.000000,371569.000000
1406.016679,0.113914,484521.000000,372734.000000
1409.313620,0.112555,485069.000000,374325.000000
1412.606208,0.110388,485477.000000,376514.000000
1415.894445,0.109392,485710.000000,377559.000000
1419.178328,0.107723,486186.000000,379384.000000
1422.457859,0.106918,487691.000000,381265.000000
1426.823796,0.106085,489071.000000,383078.000000
1430.093171,0.105352,490374.000000,384747.000000
1433.358193,0.104714,491971.000000,386568.000000
1436.618863,0.103363,493431.000000,388923.000000
1439.875180,0.101767,495220.000000,391770.000000
1443.127144,0.101226,496699.000000,393430.000000
1446.374756,0.100013,498105.000000,395647.000000
1449.618016,0.099963,499484.000000,396788.000000
1453.935591,0.099341,501051.000000,398603.000000
1457.168694,0.099337,501839.000000,399234.000000
1460.397445,0.100368,502305.000000,398657.000000
1463.621843,0.100530,502914.000000,398992.000000
1466.841888,0.101251,502990.000000,398390.000000
1470.057581,0.102309,502944.000000,397384.000000
1473.268921,0.103427,502843.000000,396283.000000
1476.475909,0.103778,502522.000000,395710.000000
1479.678544,0.105903,501687.000000,393124.000000
1483.941954,0.107685,500616.000000,390679.000000
1487.134433,0.110036,499704.000000,387862.000000
1490.322559,0.113143,498255.000000,383980.000000
1493.506333,0.116815,496773.000000,379615.000000
1496.685754,0.121271,495016.000000,374411.000000
1499.860823,0.127202,492977.000000,367811.000000
1503.031539,0.133744,491156.000000,360974.000000
1506.197903,0.140707,489004.000000,353676.000000
1509.359914,0.147614,486639.000000,346412.000000
1513.569158,0.155881,482899.000000,337268.000000
1516.721012,0.160790,479678.000000,331253.000000
1519.868515,0.165715,476890.000000,325614.000000
1523.011664,0.168835,473405.000000,320921.000000
1526.150462,0.170996,470037.000000,317056.000000
1529.284906,0.172771,466420.000000,313333.000000
1532.414998,0.174293,462360.000000,309519.000000
1535.540737,0.175731,457987.000000,305578.000000
1538.662124,0.177559,453227.000000,301132.000000
1542.817202,0.180162,447406.000000,295488.000000
1545.928433,0.180278,442064.000000,291882.000000
1549.035311,0.183131,436619.000000,286399.000000
1552.137837,0.185248,431327.000000,281552.000000
1555.236010,0.188123,425604.000000,275983.000000
1558.329830,0.192082,419782.000000,269738.000000
1561.419298,0.196000,413789.000000,263499.000000
1564.504413,0.197913,407625.000000,258433.000000
1567.585176,0.200015,401258.000000,253168.000000
1571.686088,0.200142,392494.000000,247566.000000
1574.756695,0.199347,386060.000000,243954.000000
1577.822949,0.198595,379068.000000,239951.000000
1580.884850,0.198458,372237.000000,235701.000000
1583.942399,0.199407,365532.000000,230950.000000
1586.995595,0.199952,358457.000000,226196.000000
1590.044439,0.201526,351337.000000,220901.000000
1593.088930,0.203487,343946.000000,215280.000000
1596.129068,0.206179,337142.000000,209717.000000
1600.175815,0.207795,327373.000000,202884.000000
1603.205798,0.209661,320074.000000,197510.000000
1606.231427,0.211208,312860.000000,192372.000000
1609.252704,0.211058,305444.000000,187877.000000
1612.269629,0.211759,298028.000000,183020.000000
1615.282201,0.214874,290981.000000,177415.000000
1618.290420,0.216509,283873.000000,172431.000000
1621.294287,0.219909,276705.000000,166766.000000
1624.293801,0.221740,269751.000000,161891.000000
1628.286383,0.227740,260451.000000,154165.000000
1631.275741,0.235566,253416.000000,147322.000000
1634.260747,0.244599,246537.000000,140373.000000
1637.241400,0.253178,239613.000000,133762.000000
1640.217700,0.257467,232837.000000,128702.000000
1643.189648,0.254345,225975.000000,125810.000000
1646.157243,0.250843,219107.000000,122974.000000
1649.120486,0.244547,211528.000000,120454.000000
1652.079376,0.243147,203786.000000,116420.000000
1656.017792,0.239808,192538.000000,110843.000000
1658.966526,0.241617,183108.000000,104976.000000
1661.910907,0.247031,172102.000000,97444.000000
1664.850936,0.249622,159840.000000,89963.000000
1667.786612,0.251898,145318.000000,81362.000000
1670.717936,0.252642,129601.000000,72438.000000
1673.644907,0.246498,113097.000000,64114.000000
1676.567525,0.236927,96798.000000,56097.000000
1679.485791,0.230311,82152.000000,48340.000000
1683.370042,0.221981,65700.000000,39408.000000
1686.278151,0.219365,55737.000000,33634.000000
1689.181909,0.218505,47483.000000,28710.000000
1692.081313,0.214697,40873.000000,24931.000000
1694.976365,0.204678,35375.000000,22081.000000
1697.867065,0.205152,30676.000000,19127.000000
1700.753412,0.193527,26860.000000,17202.000000
