Method:,Column 1,,
Host Date-Time:,10/12/20 @ 10:54:45,,
Header Version:,1,,
System Temp hundredths:,2985,,
Detector Temp hundredths:,2581,,
Humidity hundredths:,901,,
Lamp PD:,3659,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.105188,91207.000000,71588.000000
905.391135,0.099836,100140.000000,79574.000000
909.293086,0.099026,108241.000000,86172.000000
913.190685,0.099828,116884.000000,92881.000000
917.083931,0.101771,127518.000000,100879.000000
920.972825,0.101990,140036.000000,110726.000000
926.151245,0.103760,160442.000000,126345.000000
930.029983,0.100188,176924.000000,140475.000000
933.904368,0.095754,192482.000000,154396.000000
937.774400,0.091024,207019.000000,167875.000000
941.640080,0.087259,220214.000000,180130.000000
945.501407,0.084170,231781.000000,190945.000000
949.358382,0.081463,242385.000000,200929.000000
953.211004,0.078395,252506.000000,210803.000000
957.059273,0.077979,262404.000000,219276.000000
962.183529,0.076834,275634.000000,230940.000000
966.021642,0.076118,285310.000000,239441.000000
969.855403,0.075384,294814.000000,247836.000000
973.684811,0.075141,303951.000000,255660.000000
977.509867,0.075636,312634.000000,262664.000000
981.330570,0.076166,320588.000000,269018.000000
985.146920,0.075449,327227.000000,275043.000000
988.958918,0.075452,332863.000000,279778.000000
992.766563,0.075508,337748.000000,283847.000000
997.836653,0.075269,342296.000000,287828.000000
1001.634142,0.075241,344897.000000,290034.000000
1005.427279,0.076111,346533.000000,290826.000000
1009.216063,0.076155,347364.000000,291494.000000
1013.000494,0.076086,347610.000000,291747.000000
1016.780573,0.076051,347104.000000,291346.000000
1020.556299,0.076843,346356.000000,290188.000000
1024.327673,0.076533,345314.000000,289522.000000
1028.094694,0.076259,344068.000000,288659.000000
1033.110618,0.076315,342670.000000,287449.000000
1036.867483,0.076044,341443.000000,286599.000000
1040.619996,0.075738,340565.000000,286063.000000
1044.368155,0.074928,339602.000000,285787.000000
1048.111963,0.074611,339187.000000,285646.000000
1051.851417,0.074552,338370.000000,284997.000000
1055.586519,0.074083,337732.000000,284767.000000
1059.317269,0.073427,337270.000000,284807.000000
1063.043666,0.073454,337131.000000,284672.000000
1068.005424,0.073671,337198.000000,284586.000000
1071.721665,0.073431,337936.000000,285367.000000
1075.433553,0.073594,338814.000000,286001.000000
1079.141089,0.073821,339835.000000,286713.000000
1082.844272,0.073646,341087.000000,287885.000000
1086.543103,0.073683,342595.000000,289133.000000
1090.237580,0.073610,344242.000000,290572.000000
1093.927706,0.073825,346318.000000,292180.000000
1097.613478,0.073106,348067.000000,294142.000000
1102.521071,0.073502,350874.000000,296244.000000
1106.196688,0.072703,352530.000000,298190.000000
1109.867952,0.072901,354393.000000,299629.000000
1113.534864,0.073227,356181.000000,300915.000000
1117.197422,0.072548,357783.000000,302741.000000
1120.855629,0.072385,359117.000000,303984.000000
1124.509482,0.072127,360790.000000,305582.000000
1128.158984,0.072427,361832.000000,306253.000000
1131.804132,0.073627,363284.000000,306633.000000
1136.657559,0.074442,364834.000000,307364.000000
1140.292552,0.075445,365983.000000,307621.000000
1143.923192,0.076953,367533.000000,307853.000000
1147.549479,0.078134,368590.000000,307900.000000
1151.171414,0.080797,369591.000000,306849.000000
1154.788996,0.082079,370608.000000,306786.000000
1158.402225,0.084451,371792.000000,306090.000000
1162.011102,0.086491,373034.000000,305673.000000
1165.615627,0.088784,374075.000000,304912.000000
1170.414889,0.092337,375979.000000,303967.000000
1174.009257,0.094910,377809.000000,303642.000000
1177.599273,0.098882,379926.000000,302564.000000
1181.184936,0.102212,382215.000000,302062.000000
1184.766246,0.105630,385401.000000,302192.000000
1188.343204,0.109225,388776.000000,302325.000000
1191.915809,0.114444,392428.000000,301520.000000
1195.484062,0.117468,395791.000000,301994.000000
1199.047962,0.119692,399382.000000,303177.000000
1203.793059,0.123172,405070.000000,305041.000000
1207.346803,0.123871,409052.000000,307544.000000
1210.896194,0.122270,412904.000000,311587.000000
1214.441233,0.119885,416885.000000,316323.000000
1217.981920,0.117935,421320.000000,321127.000000
1221.518253,0.114446,425284.000000,326763.000000
1225.050234,0.112073,429183.000000,331566.000000
1228.577863,0.109502,433814.000000,337133.000000
1232.101139,0.108664,438565.000000,341484.000000
1236.792070,0.107910,444300.000000,346550.000000
1240.305190,0.108010,448060.000000,349403.000000
1243.813957,0.108019,452297.000000,352699.000000
1247.318372,0.108965,455893.000000,354730.000000
1250.818434,0.109381,459082.000000,356869.000000
1254.314143,0.110703,462510.000000,358441.000000
1257.805500,0.110244,466532.000000,361941.000000
1261.292505,0.111014,470752.000000,364568.000000
1264.775157,0.111680,474874.000000,367196.000000
1269.411922,0.112274,480696.000000,371190.000000
1272.884417,0.112781,486062.000000,374896.000000
1276.352561,0.111798,490790.000000,379400.000000
1279.816351,0.111746,494557.000000,382358.000000
1283.275789,0.110623,498768.000000,386612.000000
1286.730874,0.110575,502917.000000,389871.000000
1290.181607,0.109721,506587.000000,393489.000000
1293.627987,0.109031,509239.000000,396178.000000
1297.070015,0.108974,511855.000000,398266.000000
1301.652615,0.108134,515095.000000,401563.000000
1305.084486,0.108312,516531.000000,402517.000000
1308.512005,0.107708,517299.000000,403677.000000
1311.935171,0.107436,518312.000000,404721.000000
1315.353985,0.107153,518822.000000,405383.000000
1318.768446,0.107627,518589.000000,404759.000000
1322.178555,0.108338,518088.000000,403706.000000
1325.584311,0.108074,517825.000000,403747.000000
1328.985715,0.108531,517743.000000,403258.000000
1333.514148,0.109471,517179.000000,401948.000000
1336.905396,0.110069,516086.000000,400547.000000
1340.292291,0.111876,515807.000000,398668.000000
1343.674833,0.112704,515261.000000,397487.000000
1347.053022,0.115096,514494.000000,394716.000000
1350.426860,0.117178,513196.000000,391837.000000
