Method:,Column 1,,
Host Date-Time:,10/12/20 @ 10:48:58,,
Header Version:,1,,
System Temp hundredths:,2822,,
Detector Temp hundredths:,2351,,
Humidity hundredths:,1040,,
Lamp PD:,3663,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.064418,91207.000000,78634.000000
905.391135,0.056945,100140.000000,87834.000000
909.293086,0.054807,108241.000000,95408.000000
913.190685,0.054686,116884.000000,103055.000000
917.083931,0.055772,127518.000000,112150.000000
920.972825,0.055664,140036.000000,123190.000000
926.151245,0.054835,160442.000000,141411.000000
930.029983,0.053517,176924.000000,156412.000000
933.904368,0.049210,192482.000000,171862.000000
937.774400,0.047526,207019.000000,185560.000000
941.640080,0.044877,220214.000000,198595.000000
945.501407,0.042249,231781.000000,210295.000000
949.358382,0.039827,242385.000000,221146.000000
953.211004,0.039407,252506.000000,230603.000000
957.059273,0.040015,262404.000000,239307.000000
962.183529,0.038266,275634.000000,252387.000000
966.021642,0.037090,285310.000000,261955.000000
969.855403,0.036380,294814.000000,271124.000000
973.684811,0.036383,303951.000000,279525.000000
977.509867,0.036083,312634.000000,287709.000000
981.330570,0.036028,320588.000000,295066.000000
985.146920,0.035588,327227.000000,301482.000000
988.958918,0.035688,332863.000000,306604.000000
992.766563,0.037122,337748.000000,310078.000000
997.836653,0.037919,342296.000000,313677.000000
1001.634142,0.039500,344897.000000,314912.000000
1005.427279,0.039412,346533.000000,316470.000000
1009.216063,0.039207,347364.000000,317379.000000
1013.000494,0.037393,347610.000000,318933.000000
1016.780573,0.035263,347104.000000,320034.000000
1020.556299,0.033288,346356.000000,320800.000000
1024.327673,0.030701,345314.000000,321746.000000
1028.094694,0.029450,344068.000000,321510.000000
1033.110618,0.026809,342670.000000,322157.000000
