Method:,Column 1,,
Host Date-Time:,15/1/21 @ 14:47:23,,
Header Version:,1,,
System Temp hundredths:,2252,,
Detector Temp hundredths:,2165,,
Humidity hundredths:,790,,
Lamp PD:,3669,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.101599,91207.000000,72182.000000
905.391135,0.095211,100140.000000,80426.000000
909.293086,0.090299,108241.000000,87921.000000
913.190685,0.089387,116884.000000,95141.000000
917.083931,0.090602,127518.000000,103507.000000
920.972825,0.089949,140036.000000,113839.000000
926.151245,0.089867,160442.000000,130452.000000
930.029983,0.087252,176924.000000,144722.000000
933.904368,0.084344,192482.000000,158506.000000
937.774400,0.082753,207019.000000,171103.000000
941.640080,0.082509,220214.000000,182111.000000
945.501407,0.080255,231781.000000,192674.000000
949.358382,0.079176,242385.000000,201990.000000
953.211004,0.079842,252506.000000,210102.000000
957.059273,0.078701,262404.000000,218912.000000
962.183529,0.077306,275634.000000,230689.000000
966.021642,0.075952,285310.000000,239533.000000
969.855403,0.076212,294814.000000,247364.000000
973.684811,0.074530,303951.000000,256020.000000
977.509867,0.073118,312634.000000,264191.000000
981.330570,0.072768,320588.000000,271131.000000
985.146920,0.072385,327227.000000,276990.000000
988.958918,0.070892,332863.000000,282731.000000
992.766563,0.070296,337748.000000,287274.000000
997.836653,0.068901,342296.000000,292079.000000
1001.634142,0.068666,344897.000000,294458.000000
1005.427279,0.068066,346533.000000,296264.000000
1009.216063,0.067645,347364.000000,297262.000000
1013.000494,0.067519,347610.000000,297559.000000
1016.780573,0.067025,347104.000000,297464.000000
1020.556299,0.067062,346356.000000,296798.000000
1024.327673,0.066381,345314.000000,296369.000000
1028.094694,0.066301,344068.000000,295354.000000
1033.110618,0.067006,342670.000000,293677.000000
1036.867483,0.067105,341443.000000,292559.000000
1040.619996,0.067204,340565.000000,291740.000000
1044.368155,0.067255,339602.000000,290881.000000
1048.111963,0.069391,339187.000000,289100.000000
1051.851417,0.068631,338370.000000,288909.000000
1055.586519,0.069252,337732.000000,287952.000000
1059.317269,0.069991,337270.000000,287069.000000
1063.043666,0.070785,337131.000000,286427.000000
1068.005424,0.071146,337198.000000,286246.000000
1071.721665,0.072804,337936.000000,285779.000000
1075.433553,0.073393,338814.000000,286133.000000
1079.141089,0.074383,339835.000000,286342.000000
1082.844272,0.074962,341087.000000,287014.000000
1086.543103,0.075832,342595.000000,287706.000000
1090.237580,0.077259,344242.000000,288141.000000
1093.927706,0.078758,346318.000000,288880.000000
1097.613478,0.080296,348067.000000,289312.000000
1102.521071,0.082518,350874.000000,290157.000000
1106.196688,0.085752,352530.000000,289364.000000
1109.867952,0.089737,354393.000000,288236.000000
1113.534864,0.096027,356181.000000,285525.000000
1117.197422,0.104509,357783.000000,281262.000000
1120.855629,0.115054,359117.000000,275538.000000
1124.509482,0.126393,360790.000000,269688.000000
1128.158984,0.135963,361832.000000,264572.000000
1131.804132,0.140553,363284.000000,262841.000000
1136.657559,0.138153,364834.000000,265425.000000
1140.292552,0.130271,365983.000000,271138.000000
1143.923192,0.122018,367533.000000,277510.000000
1147.549479,0.113130,368590.000000,284062.000000
1151.171414,0.105650,369591.000000,289782.000000
1154.788996,0.098607,370608.000000,295330.000000
1158.402225,0.093918,371792.000000,299490.000000
1162.011102,0.090693,373034.000000,302730.000000
1165.615627,0.086520,374075.000000,306506.000000
1170.414889,0.083826,375979.000000,309983.000000
1174.009257,0.082851,377809.000000,312192.000000
1177.599273,0.081453,379926.000000,314953.000000
1181.184936,0.080719,382215.000000,317387.000000
1184.766246,0.080813,385401.000000,319963.000000
1188.343204,0.080600,388776.000000,322923.000000
1191.915809,0.080626,392428.000000,325937.000000
1195.484062,0.081456,395791.000000,328103.000000
1199.047962,0.080994,399382.000000,331432.000000
1203.793059,0.082141,405070.000000,335266.000000
1207.346803,0.082532,409052.000000,338257.000000
1210.896194,0.082696,412904.000000,341313.000000
1214.441233,0.083774,416885.000000,343750.000000
1217.981920,0.083725,421320.000000,347446.000000
1221.518253,0.084750,425284.000000,349888.000000
1225.050234,0.085316,429183.000000,352636.000000
1228.577863,0.085428,433814.000000,356349.000000
1232.101139,0.086096,438565.000000,359698.000000
1236.792070,0.087107,444300.000000,363554.000000
1240.305190,0.088008,448060.000000,365871.000000
1243.813957,0.089056,452297.000000,368441.000000
1247.318372,0.089857,455893.000000,370686.000000
