Method:,Column 1,,
Host Date-Time:,15/1/21 @ 10:50:23,,
Header Version:,1,,
System Temp hundredths:,2626,,
Detector Temp hundredths:,2185,,
Humidity hundredths:,756,,
Lamp PD:,3661,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.205153,91207.000000,56869.000000
905.391135,0.195215,100140.000000,63884.000000
909.293086,0.191464,108241.000000,69651.000000
913.190685,0.190482,116884.000000,75383.000000
917.083931,0.193110,127518.000000,81745.000000
920.972825,0.192572,140036.000000,89881.000000
926.151245,0.190411,160442.000000,103492.000000
930.029983,0.189106,176924.000000,114467.000000
933.904368,0.185241,192482.000000,125646.000000
937.774400,0.183443,207019.000000,135696.000000
941.640080,0.179782,220214.000000,145567.000000
945.501407,0.178113,231781.000000,153803.000000
949.358382,0.176928,242385.000000,161279.000000
953.211004,0.175754,252506.000000,168468.000000
957.059273,0.175412,262404.000000,175210.000000
962.183529,0.173516,275634.000000,184849.000000
966.021642,0.173802,285310.000000,191212.000000
969.855403,0.171650,294814.000000,198563.000000
973.684811,0.171578,303951.000000,204751.000000
977.509867,0.170110,312634.000000,211313.000000
981.330570,0.170114,320588.000000,216687.000000
985.146920,0.169136,327227.000000,221673.000000
988.958918,0.168996,332863.000000,225564.000000
992.766563,0.167419,337748.000000,229707.000000
997.836653,0.167432,342296.000000,232793.000000
1001.634142,0.165765,344897.000000,235464.000000
1005.427279,0.165172,346533.000000,236904.000000
1009.216063,0.164191,347364.000000,238009.000000
1013.000494,0.163083,347610.000000,238786.000000
1016.780573,0.163306,347104.000000,238316.000000
1020.556299,0.160840,346356.000000,239157.000000
1024.327673,0.160589,345314.000000,238575.000000
1028.094694,0.159588,344068.000000,238263.000000
1033.110618,0.160630,342670.000000,236726.000000
1036.867483,0.160060,341443.000000,236188.000000
1040.619996,0.159218,340565.000000,236038.000000
1044.368155,0.158856,339602.000000,235567.000000
1048.111963,0.159235,339187.000000,235074.000000
1051.851417,0.159638,338370.000000,234290.000000
1055.586519,0.159427,337732.000000,233962.000000
1059.317269,0.159797,337270.000000,233443.000000
1063.043666,0.160225,337131.000000,233117.000000
1068.005424,0.160438,337198.000000,233049.000000
1071.721665,0.161505,337936.000000,232986.000000
1075.433553,0.162853,338814.000000,232867.000000
1079.141089,0.162756,339835.000000,233621.000000
1082.844272,0.164327,341087.000000,233635.000000
1086.543103,0.165150,342595.000000,234224.000000
1090.237580,0.166643,344242.000000,234542.000000
1093.927706,0.169116,346318.000000,234617.000000
1097.613478,0.171253,348067.000000,234644.000000
