Method:,Column 1,,
Host Date-Time:,15/1/21 @ 10:47:9,,
Header Version:,1,,
System Temp hundredths:,2410,,
Detector Temp hundredths:,2013,,
Humidity hundredths:,1034,,
Lamp PD:,3664,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.071607,91207.000000,77343.000000
905.391135,0.067323,100140.000000,85760.000000
909.293086,0.063241,108241.000000,93573.000000
913.190685,0.064544,116884.000000,100742.000000
917.083931,0.065547,127518.000000,109654.000000
920.972825,0.065577,140036.000000,120410.000000
926.151245,0.064876,160442.000000,138179.000000
930.029983,0.063342,176924.000000,152913.000000
933.904368,0.058856,192482.000000,168087.000000
937.774400,0.056287,207019.000000,181854.000000
941.640080,0.054059,220214.000000,194440.000000
945.501407,0.052528,231781.000000,205376.000000
949.358382,0.050648,242385.000000,215704.000000
953.211004,0.050526,252506.000000,224774.000000
957.059273,0.049493,262404.000000,234141.000000
962.183529,0.049860,275634.000000,245738.000000
966.021642,0.048918,285310.000000,254917.000000
969.855403,0.048333,294814.000000,263764.000000
973.684811,0.048208,303951.000000,272017.000000
977.509867,0.048979,312634.000000,279291.000000
981.330570,0.049209,320588.000000,286245.000000
985.146920,0.050296,327227.000000,291443.000000
988.958918,0.050078,332863.000000,296611.000000
992.766563,0.050480,337748.000000,300686.000000
997.836653,0.050495,342296.000000,304724.000000
1001.634142,0.051190,344897.000000,306549.000000
1005.427279,0.051159,346533.000000,308025.000000
1009.216063,0.051882,347364.000000,308250.000000
1013.000494,0.051903,347610.000000,308453.000000
1016.780573,0.052099,347104.000000,307865.000000
1020.556299,0.052148,346356.000000,307167.000000
1024.327673,0.052701,345314.000000,305853.000000
1028.094694,0.051919,344068.000000,305299.000000
1033.110618,0.051924,342670.000000,304055.000000
1036.867483,0.051507,341443.000000,303257.000000
1040.619996,0.051205,340565.000000,302688.000000
1044.368155,0.051417,339602.000000,301685.000000
1048.111963,0.050835,339187.000000,301720.000000
1051.851417,0.050130,338370.000000,301482.000000
1055.586519,0.049955,337732.000000,301035.000000
1059.317269,0.049013,337270.000000,301276.000000
1063.043666,0.049138,337131.000000,301065.000000
1068.005424,0.049072,337198.000000,301171.000000
1071.721665,0.049572,337936.000000,301483.000000
1075.433553,0.049673,338814.000000,302196.000000
1079.141089,0.048762,339835.000000,303743.000000
1082.844272,0.048910,341087.000000,304758.000000
1086.543103,0.048498,342595.000000,306396.000000
1090.237580,0.048501,344242.000000,307867.000000
1093.927706,0.048162,346318.000000,309965.000000
1097.613478,0.047631,348067.000000,311912.000000
1102.521071,0.047818,350874.000000,314292.000000
1106.196688,0.047258,352530.000000,316183.000000
1109.867952,0.046568,354393.000000,318359.000000
1113.534864,0.047121,356181.000000,319558.000000
1117.197422,0.046474,357783.000000,321474.000000
1120.855629,0.045493,359117.000000,323402.000000
1124.509482,0.046042,360790.000000,324498.000000
1128.158984,0.045600,361832.000000,325767.000000
1131.804132,0.046323,363284.000000,326530.000000
1136.657559,0.047912,364834.000000,326726.000000
1140.292552,0.049243,365983.000000,326752.000000
1143.923192,0.050791,367533.000000,326968.000000
1147.549479,0.051675,368590.000000,327242.000000
1151.171414,0.053800,369591.000000,326529.000000
1154.788996,0.055072,370608.000000,326470.000000
1158.402225,0.056400,371792.000000,326513.000000
1162.011102,0.058864,373034.000000,325750.000000
1165.615627,0.061456,374075.000000,324715.000000
1170.414889,0.064558,375979.000000,324045.000000
1174.009257,0.067665,377809.000000,323301.000000
1177.599273,0.071392,379926.000000,322335.000000
1181.184936,0.074126,382215.000000,322242.000000
1184.766246,0.078081,385401.000000,321982.000000
1188.343204,0.081515,388776.000000,322244.000000
1191.915809,0.085365,392428.000000,322400.000000
1195.484062,0.088715,395791.000000,322664.000000
1199.047962,0.092335,399382.000000,322889.000000
1203.793059,0.095098,405070.000000,325411.000000
1207.346803,0.095112,409052.000000,328599.000000
1210.896194,0.094562,412904.000000,332114.000000
1214.441233,0.092337,416885.000000,337038.000000
1217.981920,0.089360,421320.000000,342967.000000
1221.518253,0.087187,425284.000000,347930.000000
1225.050234,0.084028,429183.000000,353683.000000
1228.577863,0.081955,433814.000000,359210.000000
1232.101139,0.080879,438565.000000,364045.000000
1236.792070,0.080981,444300.000000,368719.000000
1240.305190,0.080627,448060.000000,372142.000000
1243.813957,0.080941,452297.000000,375390.000000
1247.318372,0.081362,455893.000000,378008.000000
1250.818434,0.081315,459082.000000,380693.000000
1254.314143,0.082213,462510.000000,382744.000000
1257.805500,0.082649,466532.000000,385685.000000
1261.292505,0.083459,470752.000000,388448.000000
1264.775157,0.084583,474874.000000,390837.000000
1269.411922,0.084250,480696.000000,395932.000000
1272.884417,0.084521,486062.000000,400102.000000
1276.352561,0.084064,490790.000000,404419.000000
1279.816351,0.083783,494557.000000,407787.000000
1283.275789,0.083155,498768.000000,411854.000000
1286.730874,0.082652,502917.000000,415762.000000
1290.181607,0.082027,506587.000000,419399.000000
