Method:,Column 1,,
Host Date-Time:,14/1/21 @ 12:10:40,,
Header Version:,1,,
System Temp hundredths:,3062,,
Detector Temp hundredths:,2633,,
Humidity hundredths:,863,,
Lamp PD:,3648,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.033995,91207.000000,84340.000000
905.391135,0.028127,100140.000000,93860.000000
909.293086,0.029254,108241.000000,101190.000000
913.190685,0.027331,116884.000000,109755.000000
917.083931,0.029284,127518.000000,119203.000000
920.972825,0.029366,140036.000000,130880.000000
926.151245,0.031771,160442.000000,149124.000000
930.029983,0.030772,176924.000000,164822.000000
933.904368,0.029980,192482.000000,179643.000000
937.774400,0.028795,207019.000000,193738.000000
941.640080,0.027702,220214.000000,206606.000000
945.501407,0.027287,231781.000000,217666.000000
949.358382,0.026704,242385.000000,227930.000000
953.211004,0.027710,252506.000000,236898.000000
957.059273,0.028321,262404.000000,245838.000000
962.183529,0.028550,275634.000000,258097.000000
966.021642,0.030071,285310.000000,266223.000000
969.855403,0.030291,294814.000000,274952.000000
973.684811,0.031020,303951.000000,282998.000000
977.509867,0.032420,312634.000000,290146.000000
981.330570,0.032729,320588.000000,297316.000000
985.146920,0.033305,327227.000000,303071.000000
988.958918,0.034200,332863.000000,307656.000000
992.766563,0.034948,337748.000000,311634.000000
997.836653,0.034230,342296.000000,316353.000000
1001.634142,0.034887,344897.000000,318275.000000
1005.427279,0.035020,346533.000000,319687.000000
1009.216063,0.034374,347364.000000,320930.000000
1013.000494,0.033880,347610.000000,321523.000000
1016.780573,0.033443,347104.000000,321378.000000
1020.556299,0.033412,346356.000000,320709.000000
1024.327673,0.033703,345314.000000,319530.000000
1028.094694,0.033585,344068.000000,318463.000000
1033.110618,0.034131,342670.000000,316771.000000
1036.867483,0.033326,341443.000000,316222.000000
1040.619996,0.032477,340565.000000,316026.000000
1044.368155,0.031774,339602.000000,315643.000000
1048.111963,0.030990,339187.000000,315827.000000
1051.851417,0.029545,338370.000000,316116.000000
1055.586519,0.028705,337732.000000,316131.000000
1059.317269,0.027951,337270.000000,316247.000000
1063.043666,0.027171,337131.000000,316685.000000
1068.005424,0.026494,337198.000000,317242.000000
1071.721665,0.025857,337936.000000,318403.000000
1075.433553,0.025427,338814.000000,319547.000000
1079.141089,0.024286,339835.000000,321353.000000
1082.844272,0.024155,341087.000000,322634.000000
1086.543103,0.023656,342595.000000,324433.000000
1090.237580,0.023450,344242.000000,326147.000000
1093.927706,0.024075,346318.000000,327642.000000
1097.613478,0.025204,348067.000000,328442.000000
1102.521071,0.027863,350874.000000,329070.000000
1106.196688,0.029790,352530.000000,329159.000000
1109.867952,0.031233,354393.000000,329801.000000
1113.534864,0.033378,356181.000000,329832.000000
1117.197422,0.033983,357783.000000,330854.000000
1120.855629,0.034936,359117.000000,331360.000000
1124.509482,0.035846,360790.000000,332207.000000
1128.158984,0.035116,361832.000000,333727.000000
1131.804132,0.035541,363284.000000,334738.000000
1136.657559,0.035100,364834.000000,336508.000000
1140.292552,0.035975,365983.000000,336888.000000
1143.923192,0.036385,367533.000000,337996.000000
1147.549479,0.036303,368590.000000,339032.000000
1151.171414,0.036065,369591.000000,340139.000000
1154.788996,0.035394,370608.000000,341602.000000
1158.402225,0.035634,371792.000000,342504.000000
1162.011102,0.035470,373034.000000,343778.000000
1165.615627,0.034468,374075.000000,345534.000000
1170.414889,0.030993,375979.000000,350083.000000
1174.009257,0.028604,377809.000000,353727.000000
1177.599273,0.025306,379926.000000,358421.000000
1181.184936,0.021437,382215.000000,363807.000000
1184.766246,0.017461,385401.000000,370213.000000
1188.343204,0.014432,388776.000000,376069.000000
1191.915809,0.012590,392428.000000,381215.000000
1195.484062,0.011035,395791.000000,385861.000000
1199.047962,0.009483,399382.000000,390756.000000
1203.793059,0.008513,405070.000000,397207.000000
1207.346803,0.007399,409052.000000,402142.000000
1210.896194,0.006134,412904.000000,407113.000000
1214.441233,0.005702,416885.000000,411447.000000
1217.981920,0.005078,421320.000000,416422.000000
1221.518253,0.004650,425284.000000,420755.000000
1225.050234,0.003298,429183.000000,425936.000000
1228.577863,0.003390,433814.000000,430441.000000
1232.101139,0.002891,438565.000000,435655.000000
1236.792070,0.002865,444300.000000,441379.000000
1240.305190,0.003166,448060.000000,444806.000000
1243.813957,0.002513,452297.000000,449687.000000
1247.318372,0.002379,455893.000000,453402.000000
1250.818434,0.002246,459082.000000,456714.000000
1254.314143,0.001880,462510.000000,460512.000000
1257.805500,0.001318,466532.000000,465118.000000
1261.292505,0.001221,470752.000000,469430.000000
1264.775157,0.000588,474874.000000,474232.000000
1269.411922,0.000016,480696.000000,480678.000000
1272.884417,-0.000344,486062.000000,486447.000000
1276.352561,-0.000514,490790.000000,491371.000000
1279.816351,-0.000444,494557.000000,495063.000000
1283.275789,-0.000390,498768.000000,499216.000000
1286.730874,-0.000305,502917.000000,503270.000000
1290.181607,0.000265,506587.000000,506278.000000
1293.627987,0.000027,509239.000000,509207.000000
1297.070015,0.000651,511855.000000,511088.000000
1301.652615,0.000683,515095.000000,514286.000000
1305.084486,0.000543,516531.000000,515886.000000
1308.512005,0.000810,517299.000000,516335.000000
1311.935171,0.001139,518312.000000,516954.000000
1315.353985,0.001519,518822.000000,517011.000000
1318.768446,0.002570,518589.000000,515529.000000
1322.178555,0.004522,518088.000000,512722.000000
1325.584311,0.006529,517825.000000,510098.000000
1328.985715,0.009549,517743.000000,506483.000000
1333.514148,0.014215,517179.000000,500525.000000
1336.905396,0.016858,516086.000000,496437.000000
1340.292291,0.019802,515807.000000,492817.000000
1343.674833,0.022079,515261.000000,489720.000000
1347.053022,0.023854,514494.000000,486997.000000
1350.426860,0.024909,513196.000000,484590.000000
1353.796344,0.024921,511820.000000,483277.000000
1357.161476,0.024767,510453.000000,482157.000000
1360.522255,0.023710,508989.000000,481946.000000
1364.996523,0.022730,506578.000000,480747.000000
1368.347147,0.022791,504705.000000,478902.000000
1371.693417,0.021810,502623.000000,478005.000000
1375.035335,0.020541,499288.000000,476223.000000
1378.372901,0.018824,496007.000000,474967.000000
1381.706114,0.016926,493126.000000,474277.000000
1385.034974,0.015099,489992.000000,473249.000000
1388.359481,0.013005,487730.000000,473341.000000
1391.679637,0.012227,486234.000000,472736.000000
1396.099739,0.011293,485318.000000,472861.000000
1399.409738,0.010024,485002.000000,473936.000000
1402.715385,0.009040,484535.000000,474554.000000
1406.016679,0.007826,484521.000000,475868.000000
1409.313620,0.006881,485069.000000,477444.000000
1412.606208,0.006108,485477.000000,478697.000000
1415.894445,0.006383,485710.000000,478623.000000
1419.178328,0.006492,486186.000000,478972.000000
1422.457859,0.008169,487691.000000,478603.000000
1426.823796,0.011402,489071.000000,476398.000000
1430.093171,0.013525,490374.000000,475338.000000
1433.358193,0.014873,491971.000000,475408.000000
1436.618863,0.014910,493431.000000,476778.000000
1439.875180,0.014753,495220.000000,478680.000000
1443.127144,0.013549,496699.000000,481442.000000
1446.374756,0.012009,498105.000000,484520.000000
1449.618016,0.010443,499484.000000,487617.000000
1453.935591,0.009091,501051.000000,490672.000000
1457.168694,0.007157,501839.000000,493637.000000
1460.397445,0.004751,502305.000000,496840.000000
1463.621843,0.002998,502914.000000,499454.000000
1466.841888,0.001077,502990.000000,501744.000000
1470.057581,-0.000199,502944.000000,503174.000000
1473.268921,-0.001152,502843.000000,504179.000000
1476.475909,-0.002013,502522.000000,504857.000000
1479.678544,-0.001403,501687.000000,503310.000000
1483.941954,-0.001698,500616.000000,502577.000000
1487.134433,-0.001535,499704.000000,501473.000000
1490.322559,-0.001444,498255.000000,499914.000000
1493.506333,-0.001247,496773.000000,498201.000000
1496.685754,-0.001361,495016.000000,496570.000000
1499.860823,-0.001095,492977.000000,494222.000000
1503.031539,-0.000459,491156.000000,491675.000000
1506.197903,-0.000007,489004.000000,489012.000000
1509.359914,0.000491,486639.000000,486089.000000
1513.569158,0.000830,482899.000000,481977.000000
1516.721012,0.001388,479678.000000,478147.000000
1519.868515,0.002508,476890.000000,474144.000000
1523.011664,0.002419,473405.000000,470775.000000
1526.150462,0.003077,470037.000000,466719.000000
1529.284906,0.003680,466420.000000,462484.000000
1532.414998,0.003716,462360.000000,458421.000000
1535.540737,0.004993,457987.000000,452752.000000
1538.662124,0.005100,453227.000000,447936.000000
1542.817202,0.006967,447406.000000,440286.000000
1545.928433,0.007842,442064.000000,434153.000000
1549.035311,0.008391,436619.000000,428264.000000
1552.137837,0.009393,431327.000000,422098.000000
1555.236010,0.010548,425604.000000,415392.000000
1558.329830,0.012083,419782.000000,408264.000000
1561.419298,0.013035,413789.000000,401554.000000
1564.504413,0.014350,407625.000000,394376.000000
1567.585176,0.015703,401258.000000,387009.000000
