Method:,Column 1,,
Host Date-Time:,14/1/21 @ 12:1:30,,
Header Version:,1,,
System Temp hundredths:,2631,,
Detector Temp hundredths:,2251,,
Humidity hundredths:,1386,,
Lamp PD:,3658,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.328747,91207.000000,42784.000000
905.391135,0.323786,100140.000000,47514.000000
909.293086,0.326064,108241.000000,51089.000000
913.190685,0.321463,116884.000000,55756.000000
917.083931,0.325139,127518.000000,60316.000000
920.972825,0.326887,140036.000000,65971.000000
926.151245,0.325420,160442.000000,75840.000000
930.029983,0.322697,176924.000000,84157.000000
933.904368,0.318159,192482.000000,92519.000000
937.774400,0.315767,207019.000000,100056.000000
941.640080,0.313169,220214.000000,107072.000000
945.501407,0.308703,231781.000000,113861.000000
949.358382,0.308780,242385.000000,119049.000000
953.211004,0.307560,252506.000000,124369.000000
957.059273,0.310930,262404.000000,128245.000000
962.183529,0.310070,275634.000000,134978.000000
966.021642,0.312840,285310.000000,138828.000000
969.855403,0.315974,294814.000000,142421.000000
973.684811,0.319827,303951.000000,145538.000000
977.509867,0.325450,312634.000000,147770.000000
981.330570,0.331640,320588.000000,149385.000000
985.146920,0.339317,327227.000000,149807.000000
988.958918,0.344115,332863.000000,150713.000000
992.766563,0.348728,337748.000000,151309.000000
997.836653,0.353293,342296.000000,151743.000000
1001.634142,0.354670,344897.000000,152412.000000
1005.427279,0.355067,346533.000000,152995.000000
1009.216063,0.355407,347364.000000,153242.000000
1013.000494,0.354057,347610.000000,153828.000000
1016.780573,0.351939,347104.000000,154355.000000
1020.556299,0.351343,346356.000000,154234.000000
1024.327673,0.347073,345314.000000,155289.000000
1028.094694,0.345283,344068.000000,155368.000000
1033.110618,0.340229,342670.000000,156548.000000
1036.867483,0.336984,341443.000000,157157.000000
1040.619996,0.334591,340565.000000,157619.000000
1044.368155,0.330988,339602.000000,158483.000000
1048.111963,0.329638,339187.000000,158782.000000
1051.851417,0.326071,338370.000000,159706.000000
1055.586519,0.325063,337732.000000,159775.000000
