Method:,Column 1,,
Host Date-Time:,14/1/21 @ 12:1:19,,
Header Version:,1,,
System Temp hundredths:,2613,,
Detector Temp hundredths:,2234,,
Humidity hundredths:,1410,,
Lamp PD:,3658,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.278172,91207.000000,48068.000000
905.391135,0.273245,100140.000000,53378.000000
909.293086,0.269588,108241.000000,58184.000000
913.190685,0.274405,116884.000000,62137.000000
917.083931,0.271793,127518.000000,68199.000000
920.972825,0.272565,140036.000000,74761.000000
926.151245,0.270623,160442.000000,86039.000000
930.029983,0.267243,176924.000000,95619.000000
933.904368,0.265611,192482.000000,104419.000000
937.774400,0.262640,207019.000000,113076.000000
941.640080,0.259676,220214.000000,121107.000000
945.501407,0.256753,231781.000000,128329.000000
949.358382,0.256779,242385.000000,134192.000000
953.211004,0.256305,252506.000000,139948.000000
957.059273,0.258547,262404.000000,144685.000000
962.183529,0.259350,275634.000000,151699.000000
966.021642,0.260780,285310.000000,156508.000000
969.855403,0.264173,294814.000000,160463.000000
973.684811,0.267251,303951.000000,164268.000000
977.509867,0.273789,312634.000000,166436.000000
981.330570,0.278971,320588.000000,168646.000000
985.146920,0.283744,327227.000000,170257.000000
988.958918,0.289280,332863.000000,170996.000000
992.766563,0.293934,337748.000000,171656.000000
997.836653,0.297120,342296.000000,172696.000000
1001.634142,0.298397,344897.000000,173497.000000
1005.427279,0.298891,346533.000000,174122.000000
1009.216063,0.298584,347364.000000,174663.000000
1013.000494,0.299242,347610.000000,174522.000000
1016.780573,0.295975,347104.000000,175584.000000
1020.556299,0.294101,346356.000000,175963.000000
1024.327673,0.291913,345314.000000,176320.000000
1028.094694,0.288855,344068.000000,176925.000000
1033.110618,0.285137,342670.000000,177721.000000
1036.867483,0.282523,341443.000000,178154.000000
1040.619996,0.279342,340565.000000,179002.000000
1044.368155,0.277671,339602.000000,179184.000000
1048.111963,0.275203,339187.000000,179985.000000
1051.851417,0.273189,338370.000000,180386.000000
1055.586519,0.271232,337732.000000,180859.000000
1059.317269,0.269489,337270.000000,181338.000000
1063.043666,0.267956,337131.000000,181904.000000
1068.005424,0.266632,337198.000000,182496.000000
1071.721665,0.265213,337936.000000,183494.000000
1075.433553,0.262956,338814.000000,184929.000000
1079.141089,0.261494,339835.000000,186112.000000
1082.844272,0.258857,341087.000000,187935.000000
1086.543103,0.257745,342595.000000,189250.000000
1090.237580,0.254840,344242.000000,191436.000000
1093.927706,0.253785,346318.000000,193059.000000
1097.613478,0.251403,348067.000000,195101.000000
1102.521071,0.249989,350874.000000,197316.000000
1106.196688,0.248088,352530.000000,199117.000000
1109.867952,0.247130,354393.000000,200611.000000
1113.534864,0.246440,356181.000000,201944.000000
1117.197422,0.246584,357783.000000,202785.000000
1120.855629,0.246851,359117.000000,203416.000000
1124.509482,0.248959,360790.000000,203374.000000
1128.158984,0.252389,361832.000000,202357.000000
1131.804132,0.256021,363284.000000,201477.000000
1136.657559,0.261535,364834.000000,199784.000000
1140.292552,0.264732,365983.000000,198943.000000
1143.923192,0.269780,367533.000000,197477.000000
1147.549479,0.274396,368590.000000,195951.000000
1151.171414,0.280863,369591.000000,193579.000000
1154.788996,0.286220,370608.000000,191732.000000
1158.402225,0.290775,371792.000000,190338.000000
1162.011102,0.295215,373034.000000,189031.000000
1165.615627,0.299754,374075.000000,187588.000000
1170.414889,0.305214,375979.000000,186187.000000
1174.009257,0.309955,377809.000000,185062.000000
1177.599273,0.314718,379926.000000,184069.000000
1181.184936,0.319522,382215.000000,183141.000000
1184.766246,0.323811,385401.000000,182853.000000
1188.343204,0.330572,388776.000000,181605.000000
1191.915809,0.336523,392428.000000,180816.000000
1195.484062,0.342874,395791.000000,179718.000000
1199.047962,0.346266,399382.000000,179938.000000
1203.793059,0.349180,405070.000000,181280.000000
1207.346803,0.349893,409052.000000,182762.000000
1210.896194,0.350814,412904.000000,184092.000000
1214.441233,0.351172,416885.000000,185714.000000
1217.981920,0.350205,421320.000000,188108.000000
1221.518253,0.346161,425284.000000,191654.000000
