Method:,Column 1,,
Host Date-Time:,14/1/21 @ 15:0:48,,
Header Version:,1,,
System Temp hundredths:,3035,,
Detector Temp hundredths:,2615,,
Humidity hundredths:,965,,
Lamp PD:,3648,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.171379,91207.000000,61468.000000
905.391135,0.169032,100140.000000,67854.000000
909.293086,0.167308,108241.000000,73635.000000
913.190685,0.166128,116884.000000,79731.000000
917.083931,0.169984,127518.000000,86216.000000
920.972825,0.170826,140036.000000,94496.000000
926.151245,0.172373,160442.000000,107881.000000
930.029983,0.169497,176924.000000,119754.000000
933.904368,0.165672,192482.000000,131437.000000
937.774400,0.160085,207019.000000,143194.000000
941.640080,0.157280,220214.000000,153308.000000
945.501407,0.154334,231781.000000,162459.000000
949.358382,0.151774,242385.000000,170896.000000
953.211004,0.150079,252506.000000,178728.000000
957.059273,0.148597,262404.000000,186369.000000
962.183529,0.147705,275634.000000,196168.000000
966.021642,0.146684,285310.000000,203532.000000
969.855403,0.146529,294814.000000,210387.000000
973.684811,0.146130,303951.000000,217107.000000
977.509867,0.147000,312634.000000,222862.000000
981.330570,0.146459,320588.000000,228817.000000
985.146920,0.146750,327227.000000,233399.000000
988.958918,0.147208,332863.000000,237169.000000
992.766563,0.147573,337748.000000,240447.000000
997.836653,0.147350,342296.000000,243810.000000
1001.634142,0.147760,344897.000000,245431.000000
1005.427279,0.147466,346533.000000,246762.000000
1009.216063,0.147561,347364.000000,247300.000000
1013.000494,0.148258,347610.000000,247078.000000
1016.780573,0.147824,347104.000000,246965.000000
1020.556299,0.147621,346356.000000,246548.000000
1024.327673,0.146879,345314.000000,246227.000000
1028.094694,0.146632,344068.000000,245478.000000
1033.110618,0.147933,342670.000000,243749.000000
1036.867483,0.145907,341443.000000,244012.000000
1040.619996,0.145692,340565.000000,243505.000000
1044.368155,0.145089,339602.000000,243154.000000
1048.111963,0.145384,339187.000000,242692.000000
1051.851417,0.144797,338370.000000,242435.000000
1055.586519,0.143476,337732.000000,242715.000000
1059.317269,0.143207,337270.000000,242533.000000
1063.043666,0.142910,337131.000000,242599.000000
1068.005424,0.142459,337198.000000,242899.000000
1071.721665,0.143216,337936.000000,243007.000000
1075.433553,0.142539,338814.000000,244018.000000
1079.141089,0.142918,339835.000000,244540.000000
1082.844272,0.142787,341087.000000,245515.000000
1086.543103,0.142827,342595.000000,246578.000000
1090.237580,0.142750,344242.000000,247807.000000
1093.927706,0.142145,346318.000000,249649.000000
1097.613478,0.142677,348067.000000,250603.000000
1102.521071,0.142371,350874.000000,252802.000000
1106.196688,0.141327,352530.000000,254606.000000
1109.867952,0.141123,354393.000000,256072.000000
1113.534864,0.140750,356181.000000,257585.000000
1117.197422,0.140652,357783.000000,258802.000000
1120.855629,0.140179,359117.000000,260050.000000
1124.509482,0.140243,360790.000000,261223.000000
1128.158984,0.140066,361832.000000,262084.000000
1131.804132,0.140639,363284.000000,262789.000000
1136.657559,0.141875,364834.000000,263160.000000
1140.292552,0.142736,365983.000000,263466.000000
1143.923192,0.144629,367533.000000,263431.000000
1147.549479,0.144966,368590.000000,263984.000000
1151.171414,0.146445,369591.000000,263801.000000
1154.788996,0.147773,370608.000000,263719.000000
1158.402225,0.149388,371792.000000,263580.000000
1162.011102,0.151509,373034.000000,263172.000000
1165.615627,0.154036,374075.000000,262375.000000
1170.414889,0.157194,375979.000000,261800.000000
1174.009257,0.159485,377809.000000,261690.000000
1177.599273,0.162723,379926.000000,261202.000000
1181.184936,0.166097,382215.000000,260742.000000
1184.766246,0.169459,385401.000000,260888.000000
1188.343204,0.173182,388776.000000,260926.000000
1191.915809,0.177536,392428.000000,260750.000000
1195.484062,0.180789,395791.000000,261022.000000
1199.047962,0.183323,399382.000000,261858.000000
1203.793059,0.185704,405070.000000,264135.000000
1207.346803,0.186654,409052.000000,266149.000000
1210.896194,0.184844,412904.000000,269777.000000
1214.441233,0.183585,416885.000000,273169.000000
1217.981920,0.180867,421320.000000,277808.000000
1221.518253,0.177086,425284.000000,282874.000000
1225.050234,0.174375,429183.000000,287255.000000
1228.577863,0.172734,433814.000000,291454.000000
1232.101139,0.171865,438565.000000,295236.000000
1236.792070,0.171182,444300.000000,299567.000000
1240.305190,0.171342,448060.000000,301991.000000
1243.813957,0.170889,452297.000000,305165.000000
1247.318372,0.171261,455893.000000,307328.000000
1250.818434,0.171171,459082.000000,309542.000000
1254.314143,0.171522,462510.000000,311601.000000
1257.805500,0.172661,466532.000000,313488.000000
1261.292505,0.173152,470752.000000,315966.000000
1264.775157,0.174385,474874.000000,317829.000000
1269.411922,0.174027,480696.000000,321991.000000
1272.884417,0.173663,486062.000000,325858.000000
1276.352561,0.173783,490790.000000,328937.000000
1279.816351,0.172365,494557.000000,332546.000000
1283.275789,0.172760,498768.000000,335072.000000
1286.730874,0.171725,502917.000000,338666.000000
1290.181607,0.171069,506587.000000,341653.000000
1293.627987,0.170847,509239.000000,343617.000000
1297.070015,0.170120,511855.000000,345961.000000
1301.652615,0.168972,515095.000000,349072.000000
1305.084486,0.168976,516531.000000,350042.000000
1308.512005,0.168733,517299.000000,350759.000000
1311.935171,0.168558,518312.000000,351587.000000
1315.353985,0.167885,518822.000000,352479.000000
1318.768446,0.168366,518589.000000,351931.000000
1322.178555,0.167694,518088.000000,352135.000000
1325.584311,0.168930,517825.000000,350956.000000
1328.985715,0.168614,517743.000000,351156.000000
1333.514148,0.169825,517179.000000,349797.000000
1336.905396,0.170366,516086.000000,348623.000000
1340.292291,0.171335,515807.000000,347658.000000
1343.674833,0.172881,515261.000000,346056.000000
1347.053022,0.174030,514494.000000,344628.000000
1350.426860,0.177208,513196.000000,341252.000000
1353.796344,0.179424,511820.000000,338605.000000
1357.161476,0.182553,510453.000000,335276.000000
1360.522255,0.186298,508989.000000,331444.000000
1364.996523,0.189722,506578.000000,327284.000000
1368.347147,0.191807,504705.000000,324512.000000
1371.693417,0.194015,502623.000000,321534.000000
1375.035335,0.195517,499288.000000,318298.000000
1378.372901,0.195783,496007.000000,316013.000000
1381.706114,0.197268,493126.000000,313105.000000
1385.034974,0.198260,489992.000000,310405.000000
1388.359481,0.200809,487730.000000,307164.000000
1391.679637,0.203054,486234.000000,304643.000000
1396.099739,0.206630,485318.000000,301576.000000
1399.409738,0.209125,485002.000000,299653.000000
1402.715385,0.211952,484535.000000,297422.000000
1406.016679,0.215129,484521.000000,295246.000000
1409.313620,0.220013,485069.000000,292274.000000
1412.606208,0.224619,485477.000000,289434.000000
1415.894445,0.230408,485710.000000,285739.000000
1419.178328,0.236710,486186.000000,281898.000000
1422.457859,0.244855,487691.000000,277517.000000
1426.823796,0.256938,489071.000000,270666.000000
1430.093171,0.266046,490374.000000,265755.000000
1433.358193,0.275497,491971.000000,260881.000000
1436.618863,0.284649,493431.000000,256199.000000
1439.875180,0.292542,495220.000000,252497.000000
1443.127144,0.299737,496699.000000,249090.000000
1446.374756,0.305199,498105.000000,246673.000000
1449.618016,0.312030,499484.000000,243496.000000
1453.935591,0.321250,501051.000000,239129.000000
1457.168694,0.328266,501839.000000,235667.000000
1460.397445,0.336100,502305.000000,231669.000000
