Method:,Column 1,,
Host Date-Time:,14/1/21 @ 15:1:24,,
Header Version:,1,,
System Temp hundredths:,3052,,
Detector Temp hundredths:,2659,,
Humidity hundredths:,956,,
Lamp PD:,3648,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.140662,91207.000000,65973.000000
905.391135,0.136263,100140.000000,73172.000000
909.293086,0.137926,108241.000000,78789.000000
913.190685,0.137774,116884.000000,85110.000000
917.083931,0.142961,127518.000000,91751.000000
920.972825,0.141609,140036.000000,101072.000000
926.151245,0.142052,160442.000000,115682.000000
930.029983,0.137834,176924.000000,128811.000000
933.904368,0.136084,192482.000000,140704.000000
937.774400,0.130879,207019.000000,153155.000000
941.640080,0.126544,220214.000000,164551.000000
945.501407,0.123056,231781.000000,174591.000000
949.358382,0.120300,242385.000000,183741.000000
953.211004,0.118315,252506.000000,192290.000000
957.059273,0.116356,262404.000000,200731.000000
962.183529,0.115705,275634.000000,211168.000000
966.021642,0.114649,285310.000000,219113.000000
969.855403,0.114887,294814.000000,226288.000000
973.684811,0.113170,303951.000000,234225.000000
977.509867,0.114385,312634.000000,240243.000000
981.330570,0.114315,320588.000000,246395.000000
985.146920,0.114202,327227.000000,251563.000000
988.958918,0.114796,332863.000000,255546.000000
992.766563,0.113519,337748.000000,260060.000000
997.836653,0.113550,342296.000000,263543.000000
1001.634142,0.114018,344897.000000,265260.000000
1005.427279,0.113876,346533.000000,266605.000000
1009.216063,0.114082,347364.000000,267118.000000
1013.000494,0.114703,347610.000000,266925.000000
1016.780573,0.113922,347104.000000,267016.000000
1020.556299,0.113856,346356.000000,266481.000000
1024.327673,0.113983,345314.000000,265602.000000
1028.094694,0.114209,344068.000000,264506.000000
1033.110618,0.113524,342670.000000,263847.000000
1036.867483,0.113858,341443.000000,262700.000000
1040.619996,0.113458,340565.000000,262266.000000
1044.368155,0.112367,339602.000000,262182.000000
1048.111963,0.112048,339187.000000,262054.000000
1051.851417,0.111671,338370.000000,261650.000000
1055.586519,0.110853,337732.000000,261649.000000
1059.317269,0.110840,337270.000000,261299.000000
1063.043666,0.110952,337131.000000,261124.000000
1068.005424,0.110382,337198.000000,261519.000000
1071.721665,0.111076,337936.000000,261673.000000
1075.433553,0.110741,338814.000000,262555.000000
1079.141089,0.111017,339835.000000,263179.000000
1082.844272,0.111184,341087.000000,264047.000000
1086.543103,0.110550,342595.000000,265602.000000
1090.237580,0.111167,344242.000000,266500.000000
1093.927706,0.110955,346318.000000,268238.000000
1097.613478,0.110745,348067.000000,269723.000000
1102.521071,0.111165,350874.000000,271635.000000
1106.196688,0.110163,352530.000000,273548.000000
1109.867952,0.110138,354393.000000,275009.000000
1113.534864,0.109866,356181.000000,276570.000000
1117.197422,0.109174,357783.000000,278257.000000
1120.855629,0.108469,359117.000000,279748.000000
1124.509482,0.109357,360790.000000,280477.000000
1128.158984,0.109739,361832.000000,281040.000000
1131.804132,0.110547,363284.000000,281643.000000
1136.657559,0.111714,364834.000000,282086.000000
1140.292552,0.113136,365983.000000,282049.000000
1143.923192,0.114476,367533.000000,282371.000000
1147.549479,0.115354,368590.000000,282611.000000
1151.171414,0.116958,369591.000000,282334.000000
1154.788996,0.118752,370608.000000,281944.000000
1158.402225,0.120658,371792.000000,281606.000000
1162.011102,0.122296,373034.000000,281483.000000
1165.615627,0.124667,374075.000000,280732.000000
1170.414889,0.128557,375979.000000,279645.000000
1174.009257,0.130965,377809.000000,279452.000000
1177.599273,0.135019,379926.000000,278407.000000
1181.184936,0.137582,382215.000000,278436.000000
1184.766246,0.141183,385401.000000,278439.000000
1188.343204,0.145561,388776.000000,278060.000000
1191.915809,0.149264,392428.000000,278289.000000
1195.484062,0.152842,395791.000000,278371.000000
1199.047962,0.156227,399382.000000,278716.000000
1203.793059,0.158041,405070.000000,281507.000000
1207.346803,0.158726,409052.000000,283826.000000
1210.896194,0.157772,412904.000000,287129.000000
1214.441233,0.155701,416885.000000,291283.000000
1217.981920,0.152574,421320.000000,296509.000000
1221.518253,0.149764,425284.000000,301242.000000
1225.050234,0.147106,429183.000000,305870.000000
1228.577863,0.145436,433814.000000,310361.000000
1232.101139,0.144257,438565.000000,314613.000000
1236.792070,0.143902,444300.000000,318988.000000
1240.305190,0.143545,448060.000000,321952.000000
1243.813957,0.143980,452297.000000,324671.000000
1247.318372,0.144395,455893.000000,326940.000000
1250.818434,0.144411,459082.000000,329215.000000
1254.314143,0.144918,462510.000000,331286.000000
1257.805500,0.145985,466532.000000,333347.000000
1261.292505,0.146370,470752.000000,336064.000000
1264.775157,0.146759,474874.000000,338703.000000
1269.411922,0.146994,480696.000000,342670.000000
1272.884417,0.146360,486062.000000,347002.000000
1276.352561,0.146349,490790.000000,350386.000000
1279.816351,0.146271,494557.000000,353139.000000
1283.275789,0.145570,498768.000000,356721.000000
1286.730874,0.144616,502917.000000,360479.000000
1290.181607,0.144695,506587.000000,363044.000000
1293.627987,0.143569,509239.000000,365892.000000
1297.070015,0.143273,511855.000000,368022.000000
1301.652615,0.142762,515095.000000,370788.000000
1305.084486,0.141828,516531.000000,372622.000000
1308.512005,0.142499,517299.000000,372600.000000
1311.935171,0.142167,518312.000000,373615.000000
1315.353985,0.141838,518822.000000,374266.000000
1318.768446,0.142184,518589.000000,373800.000000
1322.178555,0.142788,518088.000000,372920.000000
1325.584311,0.142997,517825.000000,372551.000000
1328.985715,0.143224,517743.000000,372298.000000
1333.514148,0.144314,517179.000000,370960.000000
1336.905396,0.145091,516086.000000,369514.000000
1340.292291,0.146355,515807.000000,368241.000000
1343.674833,0.147538,515261.000000,366851.000000
1347.053022,0.149032,514494.000000,365047.000000
1350.426860,0.151709,513196.000000,361888.000000
1353.796344,0.154488,511820.000000,358616.000000
1357.161476,0.157724,510453.000000,355003.000000
1360.522255,0.160662,508989.000000,351598.000000
1364.996523,0.165131,506578.000000,346350.000000
1368.347147,0.167275,504705.000000,343370.000000
1371.693417,0.169283,502623.000000,340376.000000
1375.035335,0.170175,499288.000000,337424.000000
1378.372901,0.171471,496007.000000,334208.000000
1381.706114,0.172925,493126.000000,331156.000000
1385.034974,0.173582,489992.000000,328554.000000
1388.359481,0.176229,487730.000000,325050.000000
1391.679637,0.178429,486234.000000,322416.000000
1396.099739,0.181628,485318.000000,319447.000000
1399.409738,0.184465,485002.000000,317160.000000
1402.715385,0.187427,484535.000000,314701.000000
1406.016679,0.191456,484521.000000,311786.000000
1409.313620,0.195179,485069.000000,309474.000000
1412.606208,0.199683,485477.000000,306539.000000
1415.894445,0.205748,485710.000000,302433.000000
1419.178328,0.212519,486186.000000,298046.000000
1422.457859,0.220719,487691.000000,293377.000000
1426.823796,0.231868,489071.000000,286750.000000
1430.093171,0.241949,490374.000000,280917.000000
1433.358193,0.250975,491971.000000,276035.000000
1436.618863,0.259527,493431.000000,271456.000000
1439.875180,0.267072,495220.000000,267748.000000
1443.127144,0.275197,496699.000000,263570.000000
1446.374756,0.281777,498105.000000,260342.000000
1449.618016,0.287274,499484.000000,257779.000000
1453.935591,0.297052,501051.000000,252831.000000
1457.168694,0.304494,501839.000000,248926.000000
1460.397445,0.311367,502305.000000,245245.000000
1463.621843,0.318918,502914.000000,241310.000000
1466.841888,0.326172,502990.000000,237349.000000
1470.057581,0.332556,502944.000000,233864.000000
1473.268921,0.338667,502843.000000,230550.000000
1476.475909,0.343426,502522.000000,227892.000000
1479.678544,0.347957,501687.000000,225152.000000
1483.941954,0.353851,500616.000000,221643.000000
1487.134433,0.357946,499704.000000,219163.000000
1490.322559,0.361619,498255.000000,216687.000000
