Method:,Column 1,,
Host Date-Time:,14/1/21 @ 15:4:0,,
Header Version:,1,,
System Temp hundredths:,3111,,
Detector Temp hundredths:,2731,,
Humidity hundredths:,878,,
Lamp PD:,3644,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.103154,91207.000000,71924.000000
905.391135,0.096125,100140.000000,80257.000000
909.293086,0.093666,108241.000000,87242.000000
913.190685,0.093598,116884.000000,94223.000000
917.083931,0.095373,127518.000000,102376.000000
920.972825,0.097235,140036.000000,111945.000000
926.151245,0.093992,160442.000000,129219.000000
930.029983,0.093844,176924.000000,142542.000000
933.904368,0.086600,192482.000000,157685.000000
937.774400,0.084729,207019.000000,170326.000000
941.640080,0.080161,220214.000000,183098.000000
945.501407,0.075835,231781.000000,194645.000000
949.358382,0.074208,242385.000000,204314.000000
953.211004,0.072102,252506.000000,213880.000000
957.059273,0.069683,262404.000000,223505.000000
962.183529,0.069357,275634.000000,234950.000000
966.021642,0.067136,285310.000000,244445.000000
969.855403,0.066419,294814.000000,253005.000000
973.684811,0.064764,303951.000000,261842.000000
977.509867,0.064942,312634.000000,269212.000000
981.330570,0.064092,320588.000000,276602.000000
985.146920,0.062708,327227.000000,283231.000000
988.958918,0.062302,332863.000000,288379.000000
992.766563,0.061583,337748.000000,293096.000000
997.836653,0.060104,342296.000000,298056.000000
1001.634142,0.058948,344897.000000,301121.000000
1005.427279,0.057645,346533.000000,303459.000000
1009.216063,0.055708,347364.000000,305546.000000
1013.000494,0.054159,347610.000000,306855.000000
1016.780573,0.053168,347104.000000,307108.000000
1020.556299,0.052018,346356.000000,307259.000000
1024.327673,0.050643,345314.000000,307306.000000
1028.094694,0.050804,344068.000000,306084.000000
1033.110618,0.051182,342670.000000,304575.000000
1036.867483,0.050568,341443.000000,303914.000000
1040.619996,0.049362,340565.000000,303975.000000
1044.368155,0.048155,339602.000000,303959.000000
1048.111963,0.048126,339187.000000,303608.000000
1051.851417,0.047800,338370.000000,303104.000000
1055.586519,0.047378,337732.000000,302827.000000
1059.317269,0.047275,337270.000000,302484.000000
1063.043666,0.047060,337131.000000,302509.000000
1068.005424,0.047990,337198.000000,301922.000000
1071.721665,0.048270,337936.000000,302388.000000
1075.433553,0.048811,338814.000000,302796.000000
1079.141089,0.048673,339835.000000,303805.000000
1082.844272,0.050212,341087.000000,303846.000000
1086.543103,0.050987,342595.000000,304645.000000
1090.237580,0.052685,344242.000000,304915.000000
1093.927706,0.054138,346318.000000,305729.000000
1097.613478,0.056721,348067.000000,305451.000000
