Method:,Column 1,,
Host Date-Time:,14/1/21 @ 15:4:17,,
Header Version:,1,,
System Temp hundredths:,3106,,
Detector Temp hundredths:,2721,,
Humidity hundredths:,869,,
Lamp PD:,3645,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.209111,91207.000000,56353.000000
905.391135,0.204714,100140.000000,62502.000000
909.293086,0.205771,108241.000000,67394.000000
913.190685,0.206789,116884.000000,72605.000000
917.083931,0.208214,127518.000000,78951.000000
920.972825,0.207510,140036.000000,86842.000000
926.151245,0.208308,160442.000000,99314.000000
930.029983,0.207343,176924.000000,109760.000000
933.904368,0.202093,192482.000000,120864.000000
937.774400,0.195670,207019.000000,131929.000000
941.640080,0.192383,220214.000000,141404.000000
945.501407,0.188856,231781.000000,150045.000000
949.358382,0.186239,242385.000000,157858.000000
953.211004,0.183868,252506.000000,165350.000000
957.059273,0.183414,262404.000000,172011.000000
962.183529,0.180682,275634.000000,181824.000000
966.021642,0.180469,285310.000000,188299.000000
969.855403,0.179879,294814.000000,194836.000000
973.684811,0.179852,303951.000000,200887.000000
977.509867,0.178877,312634.000000,207090.000000
981.330570,0.178603,320588.000000,212493.000000
985.146920,0.178778,327227.000000,216806.000000
988.958918,0.178048,332863.000000,220911.000000
992.766563,0.179008,337748.000000,223658.000000
997.836653,0.180023,342296.000000,226141.000000
1001.634142,0.180141,344897.000000,227797.000000
1005.427279,0.180332,346533.000000,228777.000000
1009.216063,0.181194,347364.000000,228871.000000
1013.000494,0.181278,347610.000000,228989.000000
1016.780573,0.181250,347104.000000,228670.000000
1020.556299,0.181218,346356.000000,228194.000000
1024.327673,0.180916,345314.000000,227666.000000
1028.094694,0.180781,344068.000000,226915.000000
1033.110618,0.180581,342670.000000,226097.000000
1036.867483,0.180333,341443.000000,225416.000000
1040.619996,0.179703,340565.000000,225163.000000
1044.368155,0.180722,339602.000000,224000.000000
1048.111963,0.179939,339187.000000,224130.000000
1051.851417,0.179410,338370.000000,223863.000000
1055.586519,0.179995,337732.000000,223140.000000
1059.317269,0.179813,337270.000000,222928.000000
1063.043666,0.179543,337131.000000,222975.000000
1068.005424,0.179627,337198.000000,222976.000000
1071.721665,0.178749,337936.000000,223916.000000
1075.433553,0.179080,338814.000000,224327.000000
1079.141089,0.179207,339835.000000,224937.000000
1082.844272,0.179164,341087.000000,225788.000000
1086.543103,0.179751,342595.000000,226480.000000
1090.237580,0.180217,344242.000000,227325.000000
1093.927706,0.180262,346318.000000,228672.000000
1097.613478,0.180128,348067.000000,229898.000000
1102.521071,0.179873,350874.000000,231888.000000
1106.196688,0.178948,352530.000000,233479.000000
1109.867952,0.178356,354393.000000,235033.000000
1113.534864,0.177357,356181.000000,236763.000000
1117.197422,0.177222,357783.000000,237902.000000
1120.855629,0.176259,359117.000000,239319.000000
1124.509482,0.176483,360790.000000,240310.000000
1128.158984,0.175942,361832.000000,241304.000000
1131.804132,0.177112,363284.000000,241621.000000
1136.657559,0.177851,364834.000000,242239.000000
1140.292552,0.180429,365983.000000,241564.000000
1143.923192,0.182309,367533.000000,241539.000000
1147.549479,0.184974,368590.000000,240752.000000
1151.171414,0.187613,369591.000000,239943.000000
1154.788996,0.192154,370608.000000,238101.000000
1158.402225,0.196401,371792.000000,236537.000000
1162.011102,0.200522,373034.000000,235086.000000
1165.615627,0.205212,374075.000000,233210.000000
1170.414889,0.211349,375979.000000,231108.000000
1174.009257,0.214236,377809.000000,230694.000000
1177.599273,0.217139,379926.000000,230441.000000
1181.184936,0.218536,382215.000000,231085.000000
1184.766246,0.219298,385401.000000,232603.000000
1188.343204,0.220157,388776.000000,234176.000000
1191.915809,0.223093,392428.000000,234783.000000
1195.484062,0.224941,395791.000000,235790.000000
1199.047962,0.226668,399382.000000,236985.000000
1203.793059,0.228112,405070.000000,239562.000000
1207.346803,0.228355,409052.000000,241782.000000
1210.896194,0.226788,412904.000000,244941.000000
1214.441233,0.223580,416885.000000,249136.000000
1217.981920,0.220304,421320.000000,253693.000000
1221.518253,0.216767,425284.000000,258174.000000
1225.050234,0.213118,429183.000000,262739.000000
1228.577863,0.211290,433814.000000,266694.000000
1232.101139,0.208986,438565.000000,271049.000000
1236.792070,0.208871,444300.000000,274666.000000
1240.305190,0.208472,448060.000000,277245.000000
1243.813957,0.210321,452297.000000,278678.000000
1247.318372,0.212504,455893.000000,279485.000000
1250.818434,0.214269,459082.000000,280299.000000
1254.314143,0.216797,462510.000000,280753.000000
1257.805500,0.219556,466532.000000,281401.000000
1261.292505,0.222020,470752.000000,282340.000000
1264.775157,0.226123,474874.000000,282134.000000
1269.411922,0.228615,480696.000000,283959.000000
1272.884417,0.229945,486062.000000,286251.000000
1276.352561,0.231018,490790.000000,288322.000000
1279.816351,0.231444,494557.000000,290250.000000
1283.275789,0.231150,498768.000000,292920.000000
1286.730874,0.229003,502917.000000,296820.000000
1290.181607,0.227171,506587.000000,300250.000000
1293.627987,0.223603,509239.000000,304312.000000
1297.070015,0.222447,511855.000000,306690.000000
1301.652615,0.219174,515095.000000,310966.000000
1305.084486,0.217261,516531.000000,313210.000000
1308.512005,0.215802,517299.000000,314731.000000
1311.935171,0.213999,518312.000000,316659.000000
1315.353985,0.213165,518822.000000,317580.000000
1318.768446,0.212321,518589.000000,318055.000000
1322.178555,0.212805,518088.000000,317394.000000
1325.584311,0.212211,517825.000000,317667.000000
1328.985715,0.213145,517743.000000,316934.000000
1333.514148,0.215939,517179.000000,314559.000000
1336.905396,0.217682,516086.000000,312637.000000
1340.292291,0.220012,515807.000000,310796.000000
1343.674833,0.223529,515261.000000,307963.000000
1347.053022,0.228080,514494.000000,304299.000000
1350.426860,0.233426,513196.000000,299818.000000
1353.796344,0.239644,511820.000000,294763.000000
1357.161476,0.245817,510453.000000,289827.000000
1360.522255,0.252057,508989.000000,284873.000000
1364.996523,0.258024,506578.000000,279655.000000
1368.347147,0.261328,504705.000000,276509.000000
1371.693417,0.261154,502623.000000,275479.000000
1375.035335,0.260623,499288.000000,273986.000000
1378.372901,0.260199,496007.000000,272451.000000
1381.706114,0.261338,493126.000000,270159.000000
1385.034974,0.261390,489992.000000,268410.000000
1388.359481,0.262497,487730.000000,266491.000000
1391.679637,0.263519,486234.000000,265049.000000
1396.099739,0.263108,485318.000000,264800.000000
1399.409738,0.264207,485002.000000,263959.000000
1402.715385,0.265280,484535.000000,263054.000000
1406.016679,0.265603,484521.000000,262851.000000
1409.313620,0.266898,485069.000000,262365.000000
1412.606208,0.269334,485477.000000,261117.000000
1415.894445,0.272650,485710.000000,259255.000000
1419.178328,0.276629,486186.000000,257142.000000
1422.457859,0.282469,487691.000000,254493.000000
1426.823796,0.292072,489071.000000,249632.000000
1430.093171,0.300306,490374.000000,245596.000000
1433.358193,0.309524,491971.000000,241221.000000
1436.618863,0.320141,493431.000000,236094.000000
1439.875180,0.331231,495220.000000,230976.000000
1443.127144,0.341950,496699.000000,226018.000000
1446.374756,0.353062,498105.000000,220932.000000
1449.618016,0.364514,499484.000000,215778.000000
1453.935591,0.381209,501051.000000,208292.000000
1457.168694,0.394307,501839.000000,202422.000000
1460.397445,0.407344,502305.000000,196618.000000
1463.621843,0.420654,502914.000000,190915.000000
1466.841888,0.433115,502990.000000,185543.000000
1470.057581,0.446269,502944.000000,179991.000000
1473.268921,0.457752,502843.000000,175259.000000
1476.475909,0.468705,502522.000000,170785.000000
1479.678544,0.478140,501687.000000,166837.000000
1483.941954,0.491569,500616.000000,161412.000000
1487.134433,0.499718,499704.000000,158123.000000
1490.322559,0.509069,498255.000000,154306.000000
1493.506333,0.517308,496773.000000,150956.000000
1496.685754,0.524977,495016.000000,147789.000000
1499.860823,0.531941,492977.000000,144839.000000
1503.031539,0.538968,491156.000000,141988.000000
1506.197903,0.544343,489004.000000,139627.000000
1509.359914,0.551820,486639.000000,136580.000000
1513.569158,0.558356,482899.000000,133506.000000
1516.721012,0.562735,479678.000000,131285.000000
1519.868515,0.565971,476890.000000,129553.000000
1523.011664,0.570507,473405.000000,127270.000000
1526.150462,0.571848,470037.000000,125975.000000
1529.284906,0.576720,466420.000000,123611.000000
1532.414998,0.576373,462360.000000,122633.000000
1535.540737,0.578592,457987.000000,120854.000000
1538.662124,0.578512,453227.000000,119620.000000
1542.817202,0.581322,447406.000000,117322.000000
1545.928433,0.582309,442064.000000,115658.000000
1549.035311,0.585965,436619.000000,113276.000000
1552.137837,0.587213,431327.000000,111582.000000
1555.236010,0.590867,425604.000000,109179.000000
1558.329830,0.594001,419782.000000,106911.000000
1561.419298,0.598461,413789.000000,104308.000000
1564.504413,0.601593,407625.000000,102016.000000
1567.585176,0.602383,401258.000000,100240.000000
1571.686088,0.606967,392494.000000,97021.000000
1574.756695,0.612037,386060.000000,94323.000000
1577.822949,0.614038,379068.000000,92189.000000
1580.884850,0.616592,372237.000000,89997.000000
1583.942399,0.617171,365532.000000,88258.000000
1586.995595,0.616318,358457.000000,86720.000000
1590.044439,0.608793,351337.000000,86483.000000
1593.088930,0.601230,343946.000000,86151.000000
1596.129068,0.595075,337142.000000,85652.000000
1600.175815,0.585124,327373.000000,85098.000000
1603.205798,0.577029,320074.000000,84766.000000
1606.231427,0.570683,312860.000000,84075.000000
1609.252704,0.562980,305444.000000,83551.000000
1612.269629,0.557945,298028.000000,82473.000000
1615.282201,0.550257,290981.000000,81961.000000
1618.290420,0.540052,283873.000000,81860.000000
1621.294287,0.535628,276705.000000,80610.000000
1624.293801,0.527748,269751.000000,80023.000000
1628.286383,0.518099,260451.000000,79000.000000
1631.275741,0.512598,253416.000000,77846.000000
1634.260747,0.506719,246537.000000,76765.000000
1637.241400,0.501552,239613.000000,75502.000000
1640.217700,0.497304,232837.000000,74088.000000
1643.189648,0.492311,225975.000000,72736.000000
1646.157243,0.488079,219107.000000,71216.000000
1649.120486,0.479823,211528.000000,70072.000000
1652.079376,0.474194,203786.000000,68388.000000
1656.017792,0.464578,192538.000000,66060.000000
1658.966526,0.454152,183108.000000,64351.000000
1661.910907,0.443745,172102.000000,61950.000000
1664.850936,0.428920,159840.000000,59534.000000
1667.786612,0.413628,145318.000000,56065.000000
1670.717936,0.392160,129601.000000,52535.000000
1673.644907,0.374805,113097.000000,47714.000000
1676.567525,0.359618,96798.000000,42291.000000
1679.485791,0.344437,82152.000000,37169.000000
1683.370042,0.336252,65700.000000,30291.000000
1686.278151,0.331571,55737.000000,25976.000000
1689.181909,0.333307,47483.000000,22041.000000
1692.081313,0.332340,40873.000000,19015.000000
1694.976365,0.336136,35375.000000,16314.000000
1697.867065,0.343659,30676.000000,13904.000000
1700.753412,0.340014,26860.000000,12277.000000
