Method:,Column 1,,
Host Date-Time:,15/1/21 @ 12:14:13,,
Header Version:,1,,
System Temp hundredths:,3007,,
Detector Temp hundredths:,2550,,
Humidity hundredths:,223,,
Lamp PD:,3652,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.103034,91207.000000,71944.000000
905.391135,0.097225,100140.000000,80054.000000
909.293086,0.098074,108241.000000,86361.000000
913.190685,0.096540,116884.000000,93587.000000
917.083931,0.099170,127518.000000,101485.000000
920.972825,0.097876,140036.000000,111780.000000
926.151245,0.098095,160442.000000,128004.000000
930.029983,0.097215,176924.000000,141440.000000
933.904368,0.092353,192482.000000,155610.000000
937.774400,0.088185,207019.000000,168976.000000
941.640080,0.083753,220214.000000,181590.000000
945.501407,0.080000,231781.000000,192787.000000
949.358382,0.077367,242385.000000,202833.000000
953.211004,0.074888,252506.000000,212512.000000
957.059273,0.074285,262404.000000,221149.000000
962.183529,0.072373,275634.000000,233324.000000
966.021642,0.070937,285310.000000,242315.000000
969.855403,0.069371,294814.000000,251291.000000
973.684811,0.068661,303951.000000,259503.000000
977.509867,0.067553,312634.000000,267598.000000
981.330570,0.066605,320588.000000,275006.000000
985.146920,0.066415,327227.000000,280824.000000
988.958918,0.065488,332863.000000,286271.000000
992.766563,0.065260,337748.000000,290625.000000
997.836653,0.066488,342296.000000,293707.000000
1001.634142,0.066750,344897.000000,295760.000000
1005.427279,0.067666,346533.000000,296537.000000
1009.216063,0.068431,347364.000000,296725.000000
1013.000494,0.068867,347610.000000,296637.000000
1016.780573,0.069620,347104.000000,295692.000000
1020.556299,0.068608,346356.000000,295743.000000
1024.327673,0.069817,345314.000000,294034.000000
1028.094694,0.068955,344068.000000,293555.000000
1033.110618,0.069086,342670.000000,292274.000000
1036.867483,0.068325,341443.000000,291738.000000
1040.619996,0.067271,340565.000000,291695.000000
1044.368155,0.067685,339602.000000,290593.000000
1048.111963,0.066606,339187.000000,290960.000000
1051.851417,0.066035,338370.000000,290641.000000
1055.586519,0.064973,337732.000000,290803.000000
1059.317269,0.064897,337270.000000,290456.000000
1063.043666,0.064699,337131.000000,290469.000000
1068.005424,0.064004,337198.000000,290992.000000
1071.721665,0.064700,337936.000000,291162.000000
1075.433553,0.064787,338814.000000,291860.000000
1079.141089,0.064122,339835.000000,293188.000000
1082.844272,0.064880,341087.000000,293755.000000
1086.543103,0.064400,342595.000000,295380.000000
1090.237580,0.064535,344242.000000,296708.000000
1093.927706,0.065164,346318.000000,298065.000000
1097.613478,0.064602,348067.000000,299958.000000
1102.521071,0.064686,350874.000000,302319.000000
1106.196688,0.064667,352530.000000,303759.000000
1109.867952,0.064325,354393.000000,305605.000000
1113.534864,0.064046,356181.000000,307344.000000
1117.197422,0.063168,357783.000000,309351.000000
1120.855629,0.062587,359117.000000,310920.000000
1124.509482,0.063639,360790.000000,311613.000000
1128.158984,0.063521,361832.000000,312598.000000
1131.804132,0.066160,363284.000000,311951.000000
1136.657559,0.067918,364834.000000,312016.000000
1140.292552,0.069187,365983.000000,312086.000000
1143.923192,0.071323,367533.000000,311870.000000
1147.549479,0.072612,368590.000000,311840.000000
1151.171414,0.075677,369591.000000,310488.000000
1154.788996,0.078932,370608.000000,309017.000000
1158.402225,0.082788,371792.000000,307264.000000
1162.011102,0.086713,373034.000000,305517.000000
1165.615627,0.090810,374075.000000,303493.000000
1170.414889,0.095670,375979.000000,301643.000000
1174.009257,0.099460,377809.000000,300478.000000
1177.599273,0.104582,379926.000000,298619.000000
1181.184936,0.107748,382215.000000,298236.000000
1184.766246,0.111373,385401.000000,298222.000000
1188.343204,0.112997,388776.000000,299711.000000
1191.915809,0.113642,392428.000000,302077.000000
1195.484062,0.113441,395791.000000,304807.000000
1199.047962,0.110658,399382.000000,309550.000000
1203.793059,0.108737,405070.000000,315350.000000
1207.346803,0.107972,409052.000000,319012.000000
1210.896194,0.107299,412904.000000,322515.000000
1214.441233,0.106005,416885.000000,326596.000000
1217.981920,0.103789,421320.000000,331759.000000
1221.518253,0.102284,425284.000000,336043.000000
1225.050234,0.100174,429183.000000,340776.000000
1228.577863,0.098995,433814.000000,345389.000000
1232.101139,0.097156,438565.000000,350653.000000
1236.792070,0.096599,444300.000000,355695.000000
1240.305190,0.096874,448060.000000,358478.000000
1243.813957,0.097010,452297.000000,361754.000000
1247.318372,0.097440,455893.000000,364270.000000
1250.818434,0.098832,459082.000000,365644.000000
1254.314143,0.099282,462510.000000,367993.000000
1257.805500,0.100681,466532.000000,369999.000000
1261.292505,0.101479,470752.000000,372660.000000
1264.775157,0.101915,474874.000000,375546.000000
1269.411922,0.101930,480696.000000,380137.000000
1272.884417,0.101934,486062.000000,384377.000000
1276.352561,0.101387,490790.000000,388605.000000
1279.816351,0.100351,494557.000000,392523.000000
1283.275789,0.099236,498768.000000,396883.000000
1286.730874,0.097599,502917.000000,401696.000000
1290.181607,0.097127,506587.000000,405067.000000
1293.627987,0.096486,509239.000000,407789.000000
1297.070015,0.095995,511855.000000,410348.000000
1301.652615,0.095031,515095.000000,413863.000000
1305.084486,0.095091,516531.000000,414959.000000
1308.512005,0.094644,517299.000000,416004.000000
1311.935171,0.094983,518312.000000,416494.000000
1315.353985,0.095618,518822.000000,416294.000000
1318.768446,0.095690,518589.000000,416038.000000
1322.178555,0.096453,518088.000000,414907.000000
1325.584311,0.096719,517825.000000,414442.000000
1328.985715,0.098134,517743.000000,413029.000000
1333.514148,0.099832,517179.000000,410969.000000
1336.905396,0.101807,516086.000000,408240.000000
1340.292291,0.104492,515807.000000,405504.000000
1343.674833,0.106829,515261.000000,402901.000000
1347.053022,0.110242,514494.000000,399152.000000
