Method:,Column 1,,
Host Date-Time:,15/1/21 @ 12:11:19,,
Header Version:,1,,
System Temp hundredths:,2876,,
Detector Temp hundredths:,2414,,
Humidity hundredths:,311,,
Lamp PD:,3655,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.122143,91207.000000,68847.000000
905.391135,0.118248,100140.000000,76271.000000
909.293086,0.115701,108241.000000,82926.000000
913.190685,0.120665,116884.000000,88530.000000
917.083931,0.120226,127518.000000,96682.000000
920.972825,0.120565,140036.000000,106090.000000
926.151245,0.120535,160442.000000,121558.000000
930.029983,0.118729,176924.000000,134604.000000
933.904368,0.114980,192482.000000,147710.000000
937.774400,0.112621,207019.000000,159731.000000
941.640080,0.108690,220214.000000,171457.000000
945.501407,0.105814,231781.000000,181662.000000
949.358382,0.104522,242385.000000,190539.000000
953.211004,0.103809,252506.000000,198821.000000
957.059273,0.102338,262404.000000,207316.000000
962.183529,0.101436,275634.000000,218221.000000
966.021642,0.100790,285310.000000,226218.000000
969.855403,0.100406,294814.000000,233960.000000
973.684811,0.099696,303951.000000,241606.000000
977.509867,0.099628,312634.000000,248547.000000
981.330570,0.100126,320588.000000,254578.000000
985.146920,0.100652,327227.000000,259536.000000
988.958918,0.101055,332863.000000,263761.000000
992.766563,0.102223,337748.000000,266913.000000
997.836653,0.103896,342296.000000,269467.000000
1001.634142,0.105742,344897.000000,270363.000000
1005.427279,0.106990,346533.000000,270866.000000
1009.216063,0.107530,347364.000000,271178.000000
1013.000494,0.108532,347610.000000,270745.000000
1016.780573,0.109928,347104.000000,269483.000000
1020.556299,0.110144,346356.000000,268769.000000
1024.327673,0.110162,345314.000000,267949.000000
1028.094694,0.110708,344068.000000,266647.000000
1033.110618,0.111412,342670.000000,265133.000000
1036.867483,0.111237,341443.000000,264290.000000
1040.619996,0.110664,340565.000000,263959.000000
1044.368155,0.109883,339602.000000,263686.000000
1048.111963,0.109926,339187.000000,263338.000000
1051.851417,0.109507,338370.000000,262957.000000
1055.586519,0.108024,337732.000000,263359.000000
1059.317269,0.108794,337270.000000,262533.000000
1063.043666,0.108087,337131.000000,262852.000000
1068.005424,0.107566,337198.000000,263220.000000
1071.721665,0.107565,337936.000000,263797.000000
1075.433553,0.106835,338814.000000,264927.000000
1079.141089,0.107210,339835.000000,265496.000000
1082.844272,0.107134,341087.000000,266521.000000
1086.543103,0.106580,342595.000000,268041.000000
1090.237580,0.105846,344242.000000,269785.000000
1093.927706,0.105950,346318.000000,271347.000000
1097.613478,0.104440,348067.000000,273667.000000
1102.521071,0.105302,350874.000000,275327.000000
1106.196688,0.103651,352530.000000,277680.000000
1109.867952,0.103226,354393.000000,279421.000000
1113.534864,0.101724,356181.000000,281804.000000
1117.197422,0.101404,357783.000000,283280.000000
1120.855629,0.099844,359117.000000,285359.000000
1124.509482,0.099276,360790.000000,287064.000000
1128.158984,0.098784,361832.000000,288219.000000
1131.804132,0.099113,363284.000000,289157.000000
1136.657559,0.099124,364834.000000,290383.000000
1140.292552,0.100031,365983.000000,290690.000000
1143.923192,0.101747,367533.000000,290770.000000
1147.549479,0.103030,368590.000000,290746.000000
1151.171414,0.104224,369591.000000,290735.000000
1154.788996,0.106643,370608.000000,289916.000000
1158.402225,0.109837,371792.000000,288711.000000
