Method:,Column 1,,
Host Date-Time:,15/1/21 @ 12:7:24,,
Header Version:,1,,
System Temp hundredths:,2610,,
Detector Temp hundredths:,2230,,
Humidity hundredths:,620,,
Lamp PD:,3661,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.084290,91207.000000,75117.000000
905.391135,0.079957,100140.000000,83301.000000
909.293086,0.076421,108241.000000,90776.000000
913.190685,0.079053,116884.000000,97432.000000
917.083931,0.081957,127518.000000,105588.000000
920.972825,0.080742,140036.000000,116278.000000
926.151245,0.079934,160442.000000,133470.000000
930.029983,0.081146,176924.000000,146771.000000
933.904368,0.076244,192482.000000,161490.000000
937.774400,0.073278,207019.000000,174877.000000
941.640080,0.070989,220214.000000,187006.000000
945.501407,0.068160,231781.000000,198115.000000
949.358382,0.065543,242385.000000,208431.000000
953.211004,0.065200,252506.000000,217306.000000
957.059273,0.064712,262404.000000,226078.000000
962.183529,0.062766,275634.000000,238543.000000
966.021642,0.062327,285310.000000,247167.000000
969.855403,0.061583,294814.000000,255838.000000
973.684811,0.061088,303951.000000,264068.000000
977.509867,0.061108,312634.000000,271599.000000
981.330570,0.061301,320588.000000,278385.000000
985.146920,0.060237,327227.000000,284847.000000
988.958918,0.060326,332863.000000,289694.000000
992.766563,0.060268,337748.000000,293985.000000
997.836653,0.059565,342296.000000,298426.000000
1001.634142,0.059514,344897.000000,300729.000000
1005.427279,0.059604,346533.000000,302093.000000
1009.216063,0.058967,347364.000000,303262.000000
1013.000494,0.058732,347610.000000,303641.000000
1016.780573,0.058646,347104.000000,303259.000000
1020.556299,0.058741,346356.000000,302539.000000
1024.327673,0.058940,345314.000000,301491.000000
1028.094694,0.059236,344068.000000,300198.000000
1033.110618,0.059420,342670.000000,298852.000000
1036.867483,0.059735,341443.000000,297566.000000
1040.619996,0.059610,340565.000000,296886.000000
1044.368155,0.059812,339602.000000,295909.000000
1048.111963,0.060152,339187.000000,295316.000000
1051.851417,0.060029,338370.000000,294688.000000
1055.586519,0.059570,337732.000000,294444.000000
1059.317269,0.060180,337270.000000,293628.000000
1063.043666,0.060025,337131.000000,293612.000000
1068.005424,0.060090,337198.000000,293626.000000
1071.721665,0.059911,337936.000000,294390.000000
1075.433553,0.059841,338814.000000,295203.000000
1079.141089,0.060263,339835.000000,295805.000000
1082.844272,0.060147,341087.000000,296974.000000
1086.543103,0.060278,342595.000000,298197.000000
1090.237580,0.060706,344242.000000,299335.000000
1093.927706,0.061722,346318.000000,300437.000000
1097.613478,0.060583,348067.000000,302747.000000
1102.521071,0.060897,350874.000000,304968.000000
1106.196688,0.060162,352530.000000,306926.000000
1109.867952,0.059581,354393.000000,308961.000000
1113.534864,0.059529,356181.000000,310557.000000
1117.197422,0.058898,357783.000000,312408.000000
1120.855629,0.058622,359117.000000,313772.000000
1124.509482,0.058339,360790.000000,315439.000000
1128.158984,0.057740,361832.000000,316787.000000
1131.804132,0.057963,363284.000000,317895.000000
1136.657559,0.058706,364834.000000,318705.000000
1140.292552,0.059019,365983.000000,319479.000000
1143.923192,0.060195,367533.000000,319964.000000
1147.549479,0.060930,368590.000000,320342.000000
1151.171414,0.061668,369591.000000,320666.000000
1154.788996,0.062938,370608.000000,320610.000000
1158.402225,0.064766,371792.000000,320283.000000
1162.011102,0.067301,373034.000000,319483.000000
1165.615627,0.069168,374075.000000,319000.000000
1170.414889,0.072113,375979.000000,318457.000000
1174.009257,0.074583,377809.000000,318192.000000
1177.599273,0.077240,379926.000000,318023.000000
1181.184936,0.079171,382215.000000,318520.000000
1184.766246,0.080353,385401.000000,320302.000000
1188.343204,0.083591,388776.000000,320707.000000
1191.915809,0.086325,392428.000000,321688.000000
1195.484062,0.088973,395791.000000,322473.000000
1199.047962,0.092259,399382.000000,322946.000000
1203.793059,0.095970,405070.000000,324758.000000
1207.346803,0.097289,409052.000000,326956.000000
1210.896194,0.098755,412904.000000,328923.000000
1214.441233,0.098878,416885.000000,332000.000000
1217.981920,0.098895,421320.000000,335519.000000
1221.518253,0.097728,425284.000000,339587.000000
1225.050234,0.095929,429183.000000,344123.000000
1228.577863,0.094584,433814.000000,348915.000000
1232.101139,0.093464,438565.000000,353647.000000
1236.792070,0.092532,444300.000000,359041.000000
1240.305190,0.092436,448060.000000,362160.000000
1243.813957,0.092806,452297.000000,365273.000000
1247.318372,0.092603,455893.000000,368349.000000
1250.818434,0.093094,459082.000000,370507.000000
1254.314143,0.093895,462510.000000,372586.000000
1257.805500,0.094856,466532.000000,374995.000000
1261.292505,0.095073,470752.000000,378198.000000
1264.775157,0.096395,474874.000000,380350.000000
1269.411922,0.096427,480696.000000,384985.000000
1272.884417,0.097105,486062.000000,388675.000000
1276.352561,0.097064,490790.000000,392493.000000
1279.816351,0.097110,494557.000000,395463.000000
1283.275789,0.096213,498768.000000,399655.000000
1286.730874,0.095876,502917.000000,403293.000000
1290.181607,0.094871,506587.000000,407177.000000
1293.627987,0.094087,509239.000000,410048.000000
1297.070015,0.094036,511855.000000,412203.000000
1301.652615,0.092354,515095.000000,416422.000000
1305.084486,0.092212,516531.000000,417719.000000
1308.512005,0.091527,517299.000000,419001.000000
1311.935171,0.090649,518312.000000,420671.000000
1315.353985,0.090015,518822.000000,421700.000000
1318.768446,0.089630,518589.000000,421884.000000
1322.178555,0.089543,518088.000000,421561.000000
1325.584311,0.089071,517825.000000,421805.000000
1328.985715,0.089473,517743.000000,421348.000000
1333.514148,0.089898,517179.000000,420478.000000
1336.905396,0.090258,516086.000000,419241.000000
1340.292291,0.091669,515807.000000,417656.000000
1343.674833,0.091835,515261.000000,417054.000000
1347.053022,0.093240,514494.000000,415088.000000
1350.426860,0.094571,513196.000000,412774.000000
1353.796344,0.096339,511820.000000,409995.000000
1357.161476,0.098338,510453.000000,407022.000000
1360.522255,0.101044,508989.000000,403334.000000
1364.996523,0.103867,506578.000000,398822.000000
1368.347147,0.105186,504705.000000,396143.000000
1371.693417,0.105977,502623.000000,393791.000000
1375.035335,0.106453,499288.000000,390749.000000
1378.372901,0.107153,496007.000000,387556.000000
1381.706114,0.107355,493126.000000,385126.000000
1385.034974,0.107354,489992.000000,382679.000000
1388.359481,0.108198,487730.000000,380173.000000
1391.679637,0.109143,486234.000000,378183.000000
1396.099739,0.110409,485318.000000,376372.000000
1399.409738,0.111173,485002.000000,375466.000000
1402.715385,0.113183,484535.000000,373372.000000
1406.016679,0.115361,484521.000000,371494.000000
1409.313620,0.117949,485069.000000,369704.000000
1412.606208,0.122473,485477.000000,366181.000000
1415.894445,0.126073,485710.000000,363332.000000
1419.178328,0.131281,486186.000000,359353.000000
1422.457859,0.137187,487691.000000,355597.000000
1426.823796,0.147260,489071.000000,348427.000000
1430.093171,0.155877,490374.000000,342492.000000
1433.358193,0.165244,491971.000000,336276.000000
1436.618863,0.175354,493431.000000,329513.000000
1439.875180,0.186135,495220.000000,322599.000000
1443.127144,0.195968,496699.000000,316319.000000
1446.374756,0.204242,498105.000000,311228.000000
1449.618016,0.211291,499484.000000,307065.000000
1453.935591,0.217075,501051.000000,303953.000000
1457.168694,0.218742,501839.000000,303265.000000
1460.397445,0.219329,502305.000000,303137.000000
1463.621843,0.220882,502914.000000,302421.000000
1466.841888,0.222484,502990.000000,301353.000000
1470.057581,0.226254,502944.000000,298721.000000
1473.268921,0.230749,502843.000000,295586.000000
1476.475909,0.235759,502522.000000,292009.000000
1479.678544,0.240989,501687.000000,288034.000000
1483.941954,0.247859,500616.000000,282908.000000
1487.134433,0.252687,499704.000000,279271.000000
1490.322559,0.256532,498255.000000,276007.000000
1493.506333,0.260621,496773.000000,272607.000000
1496.685754,0.263284,495016.000000,269982.000000
1499.860823,0.266361,492977.000000,266972.000000
1503.031539,0.268818,491156.000000,264485.000000
1506.197903,0.271789,489004.000000,261531.000000
1509.359914,0.274568,486639.000000,258606.000000
1513.569158,0.278558,482899.000000,254272.000000
1516.721012,0.280903,479678.000000,251216.000000
1519.868515,0.284417,476890.000000,247743.000000
