Method:,Column 1,,
Host Date-Time:,15/1/21 @ 12:7:31,,
Header Version:,1,,
System Temp hundredths:,2618,,
Detector Temp hundredths:,2255,,
Humidity hundredths:,610,,
Lamp PD:,3660,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.080428,91207.000000,75788.000000
905.391135,0.074425,100140.000000,84369.000000
909.293086,0.071365,108241.000000,91839.000000
913.190685,0.072726,116884.000000,98862.000000
917.083931,0.074547,127518.000000,107405.000000
920.972825,0.076531,140036.000000,117411.000000
926.151245,0.074791,160442.000000,135060.000000
930.029983,0.073462,176924.000000,149391.000000
933.904368,0.069046,192482.000000,164189.000000
937.774400,0.066008,207019.000000,177829.000000
941.640080,0.063486,220214.000000,190265.000000
945.501407,0.059890,231781.000000,201924.000000
949.358382,0.057388,242385.000000,212382.000000
953.211004,0.056226,252506.000000,221843.000000
957.059273,0.054384,262404.000000,231519.000000
962.183529,0.053935,275634.000000,243443.000000
966.021642,0.052466,285310.000000,252843.000000
969.855403,0.052251,294814.000000,261395.000000
973.684811,0.051149,303951.000000,270181.000000
977.509867,0.050685,312634.000000,278196.000000
981.330570,0.050251,320588.000000,285559.000000
985.146920,0.050255,327227.000000,291470.000000
988.958918,0.050005,332863.000000,296661.000000
992.766563,0.048711,337748.000000,301913.000000
997.836653,0.048810,342296.000000,305909.000000
1001.634142,0.048453,344897.000000,308487.000000
1005.427279,0.048206,346533.000000,310126.000000
1009.216063,0.047498,347364.000000,311377.000000
1013.000494,0.047297,347610.000000,311742.000000
1016.780573,0.047138,347104.000000,311402.000000
1020.556299,0.047044,346356.000000,310798.000000
1024.327673,0.047347,345314.000000,309647.000000
1028.094694,0.047132,344068.000000,308683.000000
1033.110618,0.048281,342670.000000,306616.000000
1036.867483,0.048156,341443.000000,305606.000000
1040.619996,0.048553,340565.000000,304542.000000
1044.368155,0.048395,339602.000000,303791.000000
1048.111963,0.048737,339187.000000,303181.000000
1051.851417,0.048959,338370.000000,302296.000000
1055.586519,0.049299,337732.000000,301490.000000
1059.317269,0.048895,337270.000000,301358.000000
1063.043666,0.049006,337131.000000,301157.000000
1068.005424,0.049681,337198.000000,300749.000000
1071.721665,0.049343,337936.000000,301642.000000
1075.433553,0.049693,338814.000000,302182.000000
1079.141089,0.049907,339835.000000,302943.000000
1082.844272,0.050383,341087.000000,303726.000000
1086.543103,0.051722,342595.000000,304130.000000
1090.237580,0.051003,344242.000000,306098.000000
1093.927706,0.051063,346318.000000,307902.000000
1097.613478,0.051088,348067.000000,309439.000000
1102.521071,0.051162,350874.000000,311881.000000
1106.196688,0.050582,352530.000000,313772.000000
1109.867952,0.050333,354393.000000,315611.000000
1113.534864,0.050140,356181.000000,317344.000000
1117.197422,0.049536,357783.000000,319215.000000
1120.855629,0.048872,359117.000000,320896.000000
1124.509482,0.049002,360790.000000,322294.000000
1128.158984,0.048739,361832.000000,323421.000000
1131.804132,0.048815,363284.000000,324662.000000
1136.657559,0.049235,364834.000000,325732.000000
1140.292552,0.050406,365983.000000,325878.000000
1143.923192,0.050612,367533.000000,327103.000000
1147.549479,0.051811,368590.000000,327139.000000
1151.171414,0.052966,369591.000000,327156.000000
1154.788996,0.054205,370608.000000,327122.000000
1158.402225,0.055779,371792.000000,326980.000000
1162.011102,0.057992,373034.000000,326405.000000
1165.615627,0.060688,374075.000000,325290.000000
1170.414889,0.063447,375979.000000,324875.000000
1174.009257,0.065781,377809.000000,324707.000000
1177.599273,0.067734,379926.000000,325061.000000
1181.184936,0.070138,382215.000000,325214.000000
1184.766246,0.072899,385401.000000,325847.000000
1188.343204,0.074597,388776.000000,327418.000000
1191.915809,0.077868,392428.000000,328014.000000
1195.484062,0.080682,395791.000000,328688.000000
1199.047962,0.083937,399382.000000,329194.000000
1203.793059,0.087255,405070.000000,331341.000000
1207.346803,0.089473,409052.000000,332894.000000
1210.896194,0.091073,412904.000000,334793.000000
1214.441233,0.090974,416885.000000,338098.000000
1217.981920,0.090634,421320.000000,341962.000000
1221.518253,0.089549,425284.000000,346043.000000
1225.050234,0.088060,429183.000000,350415.000000
1228.577863,0.086667,433814.000000,355334.000000
1232.101139,0.085081,438565.000000,360540.000000
1236.792070,0.084829,444300.000000,365466.000000
1240.305190,0.084379,448060.000000,368941.000000
1243.813957,0.084314,452297.000000,372486.000000
1247.318372,0.084733,455893.000000,375085.000000
1250.818434,0.084874,459082.000000,377586.000000
1254.314143,0.085946,462510.000000,379468.000000
1257.805500,0.086992,466532.000000,381847.000000
1261.292505,0.087091,470752.000000,385213.000000
1264.775157,0.087961,474874.000000,387809.000000
1269.411922,0.088127,480696.000000,392413.000000
1272.884417,0.088887,486062.000000,396100.000000
1276.352561,0.088601,490790.000000,400216.000000
1279.816351,0.088720,494557.000000,403178.000000
1283.275789,0.087681,498768.000000,407584.000000
1286.730874,0.087021,502917.000000,411600.000000
1290.181607,0.086468,506587.000000,415132.000000
1293.627987,0.085846,509239.000000,417903.000000
1297.070015,0.085667,511855.000000,420223.000000
1301.652615,0.084206,515095.000000,424308.000000
1305.084486,0.084322,516531.000000,425377.000000
1308.512005,0.083359,517299.000000,426956.000000
1311.935171,0.083028,518312.000000,428118.000000
1315.353985,0.082499,518822.000000,429061.000000
1318.768446,0.081750,518589.000000,429609.000000
1322.178555,0.082095,518088.000000,428853.000000
1325.584311,0.081917,517825.000000,428811.000000
1328.985715,0.082291,517743.000000,428374.000000
1333.514148,0.082728,517179.000000,427477.000000
1336.905396,0.083572,516086.000000,425746.000000
1340.292291,0.084167,515807.000000,424933.000000
1343.674833,0.084713,515261.000000,423950.000000
1347.053022,0.085852,514494.000000,422210.000000
1350.426860,0.087754,513196.000000,419304.000000
1353.796344,0.088886,511820.000000,417091.000000
1357.161476,0.090959,510453.000000,413997.000000
1360.522255,0.094060,508989.000000,409872.000000
1364.996523,0.097039,506578.000000,405142.000000
1368.347147,0.098401,504705.000000,402380.000000
1371.693417,0.098408,502623.000000,400714.000000
1375.035335,0.099231,499288.000000,397301.000000
1378.372901,0.099185,496007.000000,394732.000000
1381.706114,0.099921,493126.000000,391775.000000
1385.034974,0.100455,489992.000000,388807.000000
1388.359481,0.101262,487730.000000,386294.000000
1391.679637,0.101851,486234.000000,384587.000000
1396.099739,0.102959,485318.000000,382884.000000
1399.409738,0.104864,485002.000000,380960.000000
1402.715385,0.106701,484535.000000,378987.000000
1406.016679,0.109134,484521.000000,376859.000000
1409.313620,0.111573,485069.000000,375172.000000
1412.606208,0.115572,485477.000000,372046.000000
1415.894445,0.119185,485710.000000,369141.000000
1419.178328,0.123356,486186.000000,365971.000000
1422.457859,0.130020,487691.000000,361514.000000
1426.823796,0.139626,489071.000000,354606.000000
1430.093171,0.148752,490374.000000,348157.000000
1433.358193,0.158006,491971.000000,341927.000000
1436.618863,0.168411,493431.000000,334823.000000
1439.875180,0.178215,495220.000000,328536.000000
1443.127144,0.188310,496699.000000,321946.000000
1446.374756,0.197499,498105.000000,316098.000000
1449.618016,0.204098,499484.000000,312193.000000
1453.935591,0.210252,501051.000000,308766.000000
1457.168694,0.212654,501839.000000,307546.000000
1460.397445,0.212604,502305.000000,307867.000000
1463.621843,0.213623,502914.000000,307518.000000
1466.841888,0.216007,502990.000000,305881.000000
1470.057581,0.219868,502944.000000,303146.000000
1473.268921,0.223702,502843.000000,300421.000000
1476.475909,0.229371,502522.000000,296336.000000
1479.678544,0.233758,501687.000000,292870.000000
1483.941954,0.241207,500616.000000,287275.000000
1487.134433,0.245674,499704.000000,283817.000000
1490.322559,0.249558,498255.000000,280475.000000
1493.506333,0.253924,496773.000000,276843.000000
1496.685754,0.257100,495016.000000,273854.000000
1499.860823,0.260200,492977.000000,270786.000000
1503.031539,0.262973,491156.000000,268069.000000
1506.197903,0.265297,489004.000000,265470.000000
1509.359914,0.267889,486639.000000,262614.000000
1513.569158,0.272132,482899.000000,258062.000000
1516.721012,0.274773,479678.000000,254787.000000
1519.868515,0.277456,476890.000000,251746.000000
1523.011664,0.279891,473405.000000,248509.000000
1526.150462,0.281245,470037.000000,245973.000000
1529.284906,0.283897,466420.000000,242594.000000
1532.414998,0.285383,462360.000000,239661.000000
1535.540737,0.286125,457987.000000,236989.000000
1538.662124,0.284941,453227.000000,235166.000000
1542.817202,0.283611,447406.000000,232858.000000
1545.928433,0.281174,442064.000000,231372.000000
1549.035311,0.278983,436619.000000,229678.000000
1552.137837,0.276619,431327.000000,228133.000000
1555.236010,0.273219,425604.000000,226875.000000
1558.329830,0.271005,419782.000000,224915.000000
1561.419298,0.268408,413789.000000,223034.000000
1564.504413,0.266394,407625.000000,220733.000000
1567.585176,0.264921,401258.000000,218023.000000
1571.686088,0.264787,392494.000000,213327.000000
1574.756695,0.264392,386060.000000,210021.000000
1577.822949,0.264056,379068.000000,206377.000000
1580.884850,0.265629,372237.000000,201925.000000
1583.942399,0.267138,365532.000000,197600.000000
1586.995595,0.267442,358457.000000,193640.000000
1590.044439,0.267856,351337.000000,189613.000000
1593.088930,0.267155,343946.000000,185924.000000
1596.129068,0.265129,337142.000000,183098.000000
1600.175815,0.261547,327373.000000,179265.000000
1603.205798,0.259348,320074.000000,176158.000000
1606.231427,0.256181,312860.000000,173448.000000
1609.252704,0.253202,305444.000000,170502.000000
1612.269629,0.248994,298028.000000,167982.000000
1615.282201,0.245965,290981.000000,165158.000000
1618.290420,0.242503,283873.000000,162413.000000
1621.294287,0.239521,276705.000000,159403.000000
1624.293801,0.235634,269751.000000,156794.000000
1628.286383,0.231128,260451.000000,152967.000000
1631.275741,0.226788,253416.000000,150330.000000
1634.260747,0.223438,246537.000000,147382.000000
1637.241400,0.220367,239613.000000,144259.000000
1640.217700,0.216993,232837.000000,141273.000000
1643.189648,0.213339,225975.000000,138268.000000
1646.157243,0.209448,219107.000000,135272.000000
1649.120486,0.206247,211528.000000,131559.000000
1652.079376,0.201642,203786.000000,128095.000000
1656.017792,0.197986,192538.000000,122048.000000
1658.966526,0.192666,183108.000000,117501.000000
1661.910907,0.188231,172102.000000,111572.000000
1664.850936,0.185131,159840.000000,104365.000000
1667.786612,0.178846,145318.000000,96266.000000
1670.717936,0.172620,129601.000000,87094.000000
1673.644907,0.168011,113097.000000,76814.000000
1676.567525,0.160739,96798.000000,66854.000000
1679.485791,0.156198,82152.000000,57335.000000
1683.370042,0.155847,65700.000000,45890.000000
1686.278151,0.161541,55737.000000,38424.000000
1689.181909,0.154459,47483.000000,33272.000000
1692.081313,0.156074,40873.000000,28534.000000
1694.976365,0.157497,35375.000000,24615.000000
1697.867065,0.158970,30676.000000,21273.000000
1700.753412,0.159010,26860.000000,18625.000000
