Method:,Column 1,,
Host Date-Time:,10/12/20 @ 12:18:2,,
Header Version:,1,,
System Temp hundredths:,3025,,
Detector Temp hundredths:,2607,,
Humidity hundredths:,711,,
Lamp PD:,3654,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.110118,91207.000000,70780.000000
905.391135,0.104594,100140.000000,78707.000000
909.293086,0.104922,108241.000000,85010.000000
913.190685,0.104019,116884.000000,91989.000000
917.083931,0.106902,127518.000000,99694.000000
920.972825,0.106207,140036.000000,109656.000000
926.151245,0.105058,160442.000000,125968.000000
930.029983,0.103116,176924.000000,139531.000000
933.904368,0.099021,192482.000000,153239.000000
937.774400,0.093645,207019.000000,166865.000000
941.640080,0.089725,220214.000000,179110.000000
945.501407,0.087324,231781.000000,189563.000000
949.358382,0.084528,242385.000000,199516.000000
953.211004,0.082901,252506.000000,208627.000000
957.059273,0.081475,262404.000000,217518.000000
962.183529,0.080583,275634.000000,228955.000000
966.021642,0.078789,285310.000000,237973.000000
969.855403,0.077981,294814.000000,246358.000000
973.684811,0.078095,303951.000000,253927.000000
977.509867,0.076420,312634.000000,262190.000000
981.330570,0.075948,320588.000000,269153.000000
985.146920,0.074933,327227.000000,275370.000000
988.958918,0.074580,332863.000000,280340.000000
992.766563,0.075401,337748.000000,283917.000000
997.836653,0.075551,342296.000000,287641.000000
1001.634142,0.075495,344897.000000,289864.000000
1005.427279,0.077260,346533.000000,290058.000000
1009.216063,0.077280,347364.000000,290740.000000
1013.000494,0.078215,347610.000000,290320.000000
1016.780573,0.079231,347104.000000,289220.000000
1020.556299,0.079701,346356.000000,288285.000000
1024.327673,0.079027,345314.000000,287864.000000
1028.094694,0.078139,344068.000000,287412.000000
