Method:,Column 1,,
Host Date-Time:,17/12/20 @ 15:23:50,,
Header Version:,1,,
System Temp hundredths:,3262,,
Detector Temp hundredths:,2892,,
Humidity hundredths:,1140,,
Lamp PD:,3650,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.069473,91207.000000,77724.000000
905.391135,0.065519,100140.000000,86117.000000
909.293086,0.063260,108241.000000,93569.000000
913.190685,0.063331,116884.000000,101024.000000
917.083931,0.065848,127518.000000,109578.000000
920.972825,0.066165,140036.000000,120247.000000
926.151245,0.067230,160442.000000,137432.000000
930.029983,0.066089,176924.000000,151949.000000
933.904368,0.062293,192482.000000,166762.000000
937.774400,0.059795,207019.000000,180391.000000
941.640080,0.054184,220214.000000,194384.000000
945.501407,0.052169,231781.000000,205546.000000
949.358382,0.048254,242385.000000,216896.000000
953.211004,0.047303,252506.000000,226448.000000
957.059273,0.046023,262404.000000,236019.000000
962.183529,0.043889,275634.000000,249140.000000
966.021642,0.042714,285310.000000,258585.000000
969.855403,0.041924,294814.000000,267685.000000
973.684811,0.040674,303951.000000,276777.000000
977.509867,0.040031,312634.000000,285105.000000
981.330570,0.039223,320588.000000,292903.000000
985.146920,0.038041,327227.000000,299784.000000
988.958918,0.036980,332863.000000,305693.000000
992.766563,0.035941,337748.000000,310922.000000
997.836653,0.034858,342296.000000,315896.000000
1001.634142,0.033508,344897.000000,319287.000000
1005.427279,0.033422,346533.000000,320865.000000
1009.216063,0.032068,347364.000000,322639.000000
1013.000494,0.031162,347610.000000,323542.000000
1016.780573,0.030223,347104.000000,323770.000000
1020.556299,0.030015,346356.000000,323227.000000
1024.327673,0.029111,345314.000000,322926.000000
1028.094694,0.027946,344068.000000,322625.000000
