Method:,Column 1,,
Host Date-Time:,17/12/20 @ 15:20:26,,
Header Version:,1,,
System Temp hundredths:,3199,,
Detector Temp hundredths:,2829,,
Humidity hundredths:,1192,,
Lamp PD:,3651,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.061989,91207.000000,79075.000000
905.391135,0.060310,100140.000000,87156.000000
909.293086,0.059323,108241.000000,94421.000000
913.190685,0.062416,116884.000000,101237.000000
917.083931,0.065868,127518.000000,109573.000000
920.972825,0.064878,140036.000000,120604.000000
926.151245,0.067676,160442.000000,137291.000000
930.029983,0.065172,176924.000000,152270.000000
933.904368,0.062374,192482.000000,166731.000000
937.774400,0.060571,207019.000000,180069.000000
941.640080,0.059580,220214.000000,191984.000000
945.501407,0.057856,231781.000000,202872.000000
949.358382,0.055531,242385.000000,213292.000000
953.211004,0.055362,252506.000000,222285.000000
957.059273,0.055407,262404.000000,230974.000000
962.183529,0.055007,275634.000000,242843.000000
966.021642,0.054795,285310.000000,251491.000000
969.855403,0.054906,294814.000000,259802.000000
973.684811,0.054505,303951.000000,268101.000000
977.509867,0.053918,312634.000000,276133.000000
981.330570,0.053221,320588.000000,283613.000000
985.146920,0.052836,327227.000000,289743.000000
988.958918,0.051986,332863.000000,295311.000000
992.766563,0.051973,337748.000000,299654.000000
997.836653,0.051203,342296.000000,304228.000000
1001.634142,0.050219,344897.000000,307235.000000
1005.427279,0.050420,346533.000000,308549.000000
1009.216063,0.050339,347364.000000,309347.000000
1013.000494,0.049578,347610.000000,310109.000000
1016.780573,0.049901,347104.000000,309427.000000
1020.556299,0.050170,346356.000000,308569.000000
1024.327673,0.049524,345314.000000,308099.000000
1028.094694,0.049919,344068.000000,306708.000000
1033.110618,0.050632,342670.000000,304961.000000
1036.867483,0.051444,341443.000000,303301.000000
1040.619996,0.052278,340565.000000,301941.000000
1044.368155,0.052029,339602.000000,301260.000000
1048.111963,0.053765,339187.000000,299691.000000
1051.851417,0.053770,338370.000000,298966.000000
1055.586519,0.054097,337732.000000,298178.000000
1059.317269,0.055003,337270.000000,297149.000000
1063.043666,0.055145,337131.000000,296930.000000
1068.005424,0.056554,337198.000000,296027.000000
1071.721665,0.056911,337936.000000,296431.000000
1075.433553,0.058221,338814.000000,296306.000000
1079.141089,0.057734,339835.000000,297532.000000
1082.844272,0.059282,341087.000000,297566.000000
1086.543103,0.059978,342595.000000,298403.000000
1090.237580,0.060805,344242.000000,299267.000000
1093.927706,0.060544,346318.000000,301253.000000
1097.613478,0.062089,348067.000000,301699.000000
1102.521071,0.062748,350874.000000,303671.000000
1106.196688,0.064817,352530.000000,303654.000000
1109.867952,0.068086,354393.000000,302970.000000
1113.534864,0.073599,356181.000000,300657.000000
1117.197422,0.080865,357783.000000,296999.000000
1120.855629,0.089447,359117.000000,292273.000000
1124.509482,0.098688,360790.000000,287453.000000
1128.158984,0.105059,361832.000000,284085.000000
1131.804132,0.107424,363284.000000,283676.000000
1136.657559,0.103085,364834.000000,287747.000000
1140.292552,0.096315,365983.000000,293188.000000
1143.923192,0.088294,367533.000000,299918.000000
1147.549479,0.079494,368590.000000,306937.000000
1151.171414,0.072516,369591.000000,312756.000000
1154.788996,0.066673,370608.000000,317864.000000
1158.402225,0.061804,371792.000000,322475.000000
1162.011102,0.057988,373034.000000,326408.000000
1165.615627,0.055484,374075.000000,329211.000000
1170.414889,0.052889,375979.000000,332870.000000
1174.009257,0.050813,377809.000000,336093.000000
1177.599273,0.049908,379926.000000,338681.000000
1181.184936,0.049107,382215.000000,341351.000000
1184.766246,0.049091,385401.000000,344209.000000
1188.343204,0.048860,388776.000000,347408.000000
1191.915809,0.049379,392428.000000,350252.000000
1195.484062,0.049519,395791.000000,353140.000000
1199.047962,0.050303,399382.000000,355701.000000
1203.793059,0.051276,405070.000000,359960.000000
1207.346803,0.052713,409052.000000,362298.000000
1210.896194,0.053009,412904.000000,365460.000000
1214.441233,0.053338,416885.000000,368704.000000
1217.981920,0.054196,421320.000000,371891.000000
1221.518253,0.055405,425284.000000,374347.000000
1225.050234,0.055369,429183.000000,377810.000000
1228.577863,0.056948,433814.000000,380501.000000
1232.101139,0.057801,438565.000000,383913.000000
1236.792070,0.058983,444300.000000,387876.000000
1240.305190,0.059628,448060.000000,390578.000000
1243.813957,0.060830,452297.000000,393182.000000
1247.318372,0.061855,455893.000000,395374.000000
1250.818434,0.063037,459082.000000,397057.000000
1254.314143,0.064571,462510.000000,398612.000000
1257.805500,0.066019,466532.000000,400740.000000
1261.292505,0.067338,470752.000000,403138.000000
1264.775157,0.068566,474874.000000,405520.000000
1269.411922,0.071042,480696.000000,408158.000000
1272.884417,0.072679,486062.000000,411162.000000
1276.352561,0.074776,490790.000000,413161.000000
1279.816351,0.077114,494557.000000,414097.000000
1283.275789,0.078797,498768.000000,416008.000000
1286.730874,0.081099,502917.000000,417251.000000
1290.181607,0.082532,506587.000000,418911.000000
1293.627987,0.084793,509239.000000,418918.000000
1297.070015,0.086405,511855.000000,419510.000000
1301.652615,0.088190,515095.000000,420434.000000
1305.084486,0.089487,516531.000000,420348.000000
1308.512005,0.090259,517299.000000,420226.000000
1311.935171,0.090806,518312.000000,420519.000000
1315.353985,0.091088,518822.000000,420659.000000
1318.768446,0.091842,518589.000000,419741.000000
1322.178555,0.091975,518088.000000,419207.000000
1325.584311,0.092340,517825.000000,418642.000000
1328.985715,0.092370,517743.000000,418547.000000
1333.514148,0.091762,517179.000000,418677.000000
1336.905396,0.090731,516086.000000,418785.000000
1340.292291,0.090212,515807.000000,419059.000000
1343.674833,0.089614,515261.000000,419192.000000
1347.053022,0.088543,514494.000000,419602.000000
1350.426860,0.087686,513196.000000,419370.000000
1353.796344,0.087195,511820.000000,418719.000000
1357.161476,0.086132,510453.000000,418624.000000
1360.522255,0.085766,508989.000000,417775.000000
1364.996523,0.084812,506578.000000,416710.000000
1368.347147,0.083988,504705.000000,415958.000000
1371.693417,0.084099,502623.000000,414136.000000
1375.035335,0.083108,499288.000000,412328.000000
1378.372901,0.083154,496007.000000,409575.000000
1381.706114,0.082788,493126.000000,407540.000000
1385.034974,0.083409,489992.000000,404371.000000
1388.359481,0.084695,487730.000000,401314.000000
1391.679637,0.086224,486234.000000,398677.000000
1396.099739,0.087456,485318.000000,396799.000000
1399.409738,0.089116,485002.000000,395028.000000
1402.715385,0.089710,484535.000000,394108.000000
1406.016679,0.089694,484521.000000,394111.000000
1409.313620,0.089576,485069.000000,394664.000000
1412.606208,0.089432,485477.000000,395127.000000
1415.894445,0.088862,485710.000000,395836.000000
1419.178328,0.088541,486186.000000,396517.000000
1422.457859,0.089753,487691.000000,396636.000000
1426.823796,0.090087,489071.000000,397452.000000
1430.093171,0.090734,490374.000000,397918.000000
1433.358193,0.091126,491971.000000,398854.000000
1436.618863,0.091388,493431.000000,399796.000000
1439.875180,0.091904,495220.000000,400769.000000
1443.127144,0.092934,496699.000000,401014.000000
1446.374756,0.093936,498105.000000,401222.000000
1449.618016,0.095570,499484.000000,400822.000000
1453.935591,0.097259,501051.000000,400519.000000
1457.168694,0.098870,501839.000000,399663.000000
1460.397445,0.100098,502305.000000,398905.000000
1463.621843,0.101803,502914.000000,397824.000000
1466.841888,0.103491,502990.000000,396340.000000
1470.057581,0.105316,502944.000000,394642.000000
1473.268921,0.106785,502843.000000,393231.000000
1476.475909,0.108615,502522.000000,391327.000000
1479.678544,0.111687,501687.000000,387923.000000
1483.941954,0.114605,500616.000000,384503.000000
1487.134433,0.117221,499704.000000,381498.000000
1490.322559,0.119488,498255.000000,378411.000000
1493.506333,0.122362,496773.000000,374797.000000
1496.685754,0.124556,495016.000000,371589.000000
1499.860823,0.126326,492977.000000,368554.000000
1503.031539,0.129225,491156.000000,364749.000000
1506.197903,0.130990,489004.000000,361678.000000
1509.359914,0.133429,486639.000000,357913.000000
1513.569158,0.136681,482899.000000,352513.000000
1516.721012,0.138710,479678.000000,348530.000000
1519.868515,0.141569,476890.000000,344230.000000
1523.011664,0.142919,473405.000000,340654.000000
1526.150462,0.144938,470037.000000,336662.000000
1529.284906,0.146486,466420.000000,332883.000000
1532.414998,0.148688,462360.000000,328316.000000
1535.540737,0.151174,457987.000000,323355.000000
1538.662124,0.153013,453227.000000,318642.000000
1542.817202,0.157672,447406.000000,311193.000000
1545.928433,0.160664,442064.000000,305366.000000
1549.035311,0.161841,436619.000000,300789.000000
1552.137837,0.165469,431327.000000,294671.000000
1555.236010,0.168965,425604.000000,288430.000000
1558.329830,0.172425,419782.000000,282227.000000
1561.419298,0.175368,413789.000000,276319.000000
1564.504413,0.178738,407625.000000,270099.000000
1567.585176,0.181499,401258.000000,264195.000000
1571.686088,0.187438,392494.000000,254915.000000
1574.756695,0.190457,386060.000000,248999.000000
1577.822949,0.193916,379068.000000,242550.000000
1580.884850,0.196605,372237.000000,236709.000000
1583.942399,0.199112,365532.000000,231107.000000
1586.995595,0.200542,358457.000000,225889.000000
1590.044439,0.200953,351337.000000,221193.000000
1593.088930,0.201311,343946.000000,216361.000000
1596.129068,0.201481,337142.000000,211998.000000
1600.175815,0.202113,327373.000000,205556.000000
1603.205798,0.203444,320074.000000,200358.000000
1606.231427,0.205525,312860.000000,194906.000000
1609.252704,0.206878,305444.000000,189694.000000
1612.269629,0.209635,298028.000000,183917.000000
1615.282201,0.213054,290981.000000,178160.000000
1618.290420,0.216088,283873.000000,172598.000000
1621.294287,0.219576,276705.000000,166894.000000
1624.293801,0.222713,269751.000000,161529.000000
1628.286383,0.227506,260451.000000,154248.000000
1631.275741,0.229489,253416.000000,149398.000000
1634.260747,0.232640,246537.000000,144292.000000
1637.241400,0.235407,239613.000000,139349.000000
1640.217700,0.239636,232837.000000,134096.000000
1643.189648,0.247071,225975.000000,127935.000000
1646.157243,0.261008,219107.000000,120129.000000
1649.120486,0.276336,211528.000000,111952.000000
1652.079376,0.293957,203786.000000,103566.000000
1656.017792,0.311985,192538.000000,93871.000000
1658.966526,0.312718,183108.000000,89123.000000
1661.910907,0.304150,172102.000000,85435.000000
1664.850936,0.292155,159840.000000,81570.000000
1667.786612,0.275586,145318.000000,77043.000000
1670.717936,0.257004,129601.000000,71714.000000
1673.644907,0.236137,113097.000000,65662.000000
1676.567525,0.216068,96798.000000,58857.000000
1679.485791,0.201867,82152.000000,51612.000000
1683.370042,0.182645,65700.000000,43144.000000
1686.278151,0.175682,55737.000000,37193.000000
1689.181909,0.176123,47483.000000,31653.000000
