Method:,Column 1,,
Host Date-Time:,17/12/20 @ 15:24:1,,
Header Version:,1,,
System Temp hundredths:,3266,,
Detector Temp hundredths:,2899,,
Humidity hundredths:,1135,,
Lamp PD:,3650,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.103444,91207.000000,71876.000000
905.391135,0.100355,100140.000000,79479.000000
909.293086,0.099686,108241.000000,86041.000000
913.190685,0.098213,116884.000000,93227.000000
917.083931,0.098763,127518.000000,101580.000000
920.972825,0.101116,140036.000000,110949.000000
926.151245,0.103423,160442.000000,126443.000000
930.029983,0.102662,176924.000000,139677.000000
933.904368,0.098610,192482.000000,153384.000000
937.774400,0.094977,207019.000000,166354.000000
941.640080,0.092118,220214.000000,178126.000000
945.501407,0.089585,231781.000000,188579.000000
949.358382,0.086958,242385.000000,198403.000000
953.211004,0.085811,252506.000000,207234.000000
957.059273,0.084235,262404.000000,216140.000000
962.183529,0.082733,275634.000000,227824.000000
966.021642,0.082302,285310.000000,236056.000000
969.855403,0.081561,294814.000000,244336.000000
973.684811,0.081189,303951.000000,252124.000000
977.509867,0.080389,312634.000000,259805.000000
981.330570,0.080221,320588.000000,266518.000000
985.146920,0.078658,327227.000000,273018.000000
988.958918,0.077979,332863.000000,278155.000000
992.766563,0.077645,337748.000000,282454.000000
997.836653,0.076661,342296.000000,286907.000000
1001.634142,0.076409,344897.000000,289255.000000
1005.427279,0.075731,346533.000000,291081.000000
1009.216063,0.074727,347364.000000,292454.000000
1013.000494,0.073986,347610.000000,293161.000000
1016.780573,0.073161,347104.000000,293291.000000
1020.556299,0.071847,346356.000000,293546.000000
1024.327673,0.071880,345314.000000,292640.000000
1028.094694,0.071720,344068.000000,291692.000000
1033.110618,0.072096,342670.000000,290255.000000
1036.867483,0.072027,341443.000000,289262.000000
1040.619996,0.071950,340565.000000,288569.000000
1044.368155,0.072532,339602.000000,287368.000000
1048.111963,0.073448,339187.000000,286412.000000
1051.851417,0.074264,338370.000000,285186.000000
1055.586519,0.074838,337732.000000,284272.000000
1059.317269,0.074536,337270.000000,284081.000000
1063.043666,0.074560,337131.000000,283948.000000
1068.005424,0.074842,337198.000000,283820.000000
1071.721665,0.075847,337936.000000,283784.000000
1075.433553,0.075519,338814.000000,284736.000000
1079.141089,0.075835,339835.000000,285386.000000
1082.844272,0.075754,341087.000000,286491.000000
1086.543103,0.076187,342595.000000,287471.000000
1090.237580,0.076025,344242.000000,288961.000000
1093.927706,0.076374,346318.000000,290470.000000
1097.613478,0.077749,348067.000000,291014.000000
