Method:,Column 1,,
Host Date-Time:,17/12/20 @ 15:23:0,,
Header Version:,1,,
System Temp hundredths:,3243,,
Detector Temp hundredths:,2889,,
Humidity hundredths:,1154,,
Lamp PD:,3649,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.155126,91207.000000,63812.000000
905.391135,0.150439,100140.000000,70822.000000
909.293086,0.150157,108241.000000,76601.000000
913.190685,0.152218,116884.000000,82326.000000
917.083931,0.154457,127518.000000,89354.000000
920.972825,0.154921,140036.000000,98021.000000
926.151245,0.156154,160442.000000,111986.000000
930.029983,0.153452,176924.000000,124261.000000
933.904368,0.149219,192482.000000,136512.000000
937.774400,0.144474,207019.000000,148435.000000
941.640080,0.140855,220214.000000,159217.000000
945.501407,0.137168,231781.000000,169009.000000
949.358382,0.133657,242385.000000,178176.000000
953.211004,0.133210,252506.000000,185807.000000
957.059273,0.131189,262404.000000,193991.000000
962.183529,0.129899,275634.000000,204378.000000
966.021642,0.128699,285310.000000,212138.000000
969.855403,0.127183,294814.000000,219971.000000
973.684811,0.127484,303951.000000,226631.000000
977.509867,0.126255,312634.000000,233766.000000
981.330570,0.125219,320588.000000,240286.000000
985.146920,0.124448,327227.000000,245698.000000
988.958918,0.124180,332863.000000,250084.000000
992.766563,0.125265,337748.000000,253121.000000
997.836653,0.125624,342296.000000,256317.000000
1001.634142,0.126326,344897.000000,257848.000000
1005.427279,0.126760,346533.000000,258812.000000
1009.216063,0.127281,347364.000000,259122.000000
1013.000494,0.128719,347610.000000,258448.000000
1016.780573,0.128544,347104.000000,258176.000000
1020.556299,0.129156,346356.000000,257257.000000
1024.327673,0.129347,345314.000000,256370.000000
1028.094694,0.129048,344068.000000,255621.000000
1033.110618,0.128225,342670.000000,255065.000000
1036.867483,0.128307,341443.000000,254104.000000
1040.619996,0.127459,340565.000000,253946.000000
1044.368155,0.126804,339602.000000,253610.000000
1048.111963,0.126042,339187.000000,253745.000000
1051.851417,0.126637,338370.000000,252787.000000
1055.586519,0.125964,337732.000000,252702.000000
1059.317269,0.125165,337270.000000,252821.000000
1063.043666,0.125314,337131.000000,252630.000000
1068.005424,0.124162,337198.000000,253351.000000
1071.721665,0.124735,337936.000000,253571.000000
1075.433553,0.125403,338814.000000,253839.000000
1079.141089,0.125364,339835.000000,254627.000000
1082.844272,0.124993,341087.000000,255783.000000
1086.543103,0.124888,342595.000000,256976.000000
1090.237580,0.125642,344242.000000,257764.000000
1093.927706,0.125284,346318.000000,259532.000000
1097.613478,0.124608,348067.000000,261249.000000
1102.521071,0.124745,350874.000000,263273.000000
1106.196688,0.123999,352530.000000,264970.000000
1109.867952,0.123487,354393.000000,266685.000000
1113.534864,0.122862,356181.000000,268416.000000
1117.197422,0.122378,357783.000000,269924.000000
1120.855629,0.121983,359117.000000,271177.000000
1124.509482,0.122896,360790.000000,271868.000000
1128.158984,0.122516,361832.000000,272892.000000
1131.804132,0.123856,363284.000000,273143.000000
1136.657559,0.125514,364834.000000,273263.000000
1140.292552,0.126570,365983.000000,273458.000000
1143.923192,0.127517,367533.000000,274018.000000
1147.549479,0.129805,368590.000000,273362.000000
1151.171414,0.132280,369591.000000,272547.000000
1154.788996,0.136240,370608.000000,270816.000000
1158.402225,0.139002,371792.000000,269959.000000
1162.011102,0.143112,373034.000000,268310.000000
1165.615627,0.145882,374075.000000,267348.000000
1170.414889,0.150333,375979.000000,265969.000000
1174.009257,0.154171,377809.000000,264912.000000
1177.599273,0.158097,379926.000000,263999.000000
1181.184936,0.161875,382215.000000,263289.000000
1184.766246,0.164292,385401.000000,264010.000000
1188.343204,0.166216,388776.000000,265145.000000
1191.915809,0.166409,392428.000000,267517.000000
1195.484062,0.165387,395791.000000,270445.000000
1199.047962,0.164879,399382.000000,273218.000000
1203.793059,0.162752,405070.000000,278470.000000
1207.346803,0.161012,409052.000000,282336.000000
1210.896194,0.160470,412904.000000,285351.000000
1214.441233,0.159037,416885.000000,289054.000000
1217.981920,0.157210,421320.000000,293361.000000
1221.518253,0.155829,425284.000000,297064.000000
1225.050234,0.153574,429183.000000,301348.000000
1228.577863,0.152506,433814.000000,305350.000000
1232.101139,0.150676,438565.000000,309997.000000
1236.792070,0.150520,444300.000000,314164.000000
1240.305190,0.150666,448060.000000,316716.000000
1243.813957,0.151349,452297.000000,319209.000000
1247.318372,0.151897,455893.000000,321341.000000
1250.818434,0.153323,459082.000000,322528.000000
1254.314143,0.154242,462510.000000,324249.000000
1257.805500,0.155216,466532.000000,326336.000000
1261.292505,0.155856,470752.000000,328803.000000
1264.775157,0.155951,474874.000000,331610.000000
1269.411922,0.156622,480696.000000,335157.000000
1272.884417,0.155913,486062.000000,339452.000000
1276.352561,0.155289,490790.000000,343247.000000
1279.816351,0.154591,494557.000000,346438.000000
1283.275789,0.153202,498768.000000,350507.000000
1286.730874,0.151876,502917.000000,354503.000000
1290.181607,0.151465,506587.000000,357428.000000
1293.627987,0.150338,509239.000000,360233.000000
1297.070015,0.149006,511855.000000,363196.000000
1301.652615,0.148840,515095.000000,365635.000000
1305.084486,0.147975,516531.000000,367385.000000
1308.512005,0.147540,517299.000000,368300.000000
1311.935171,0.147197,518312.000000,369313.000000
1315.353985,0.147733,518822.000000,369220.000000
1318.768446,0.147497,518589.000000,369255.000000
1322.178555,0.147583,518088.000000,368825.000000
1325.584311,0.147743,517825.000000,368502.000000
1328.985715,0.148545,517743.000000,367764.000000
1333.514148,0.150547,517179.000000,365674.000000
1336.905396,0.151649,516086.000000,363976.000000
1340.292291,0.154088,515807.000000,361742.000000
1343.674833,0.156185,515261.000000,359619.000000
1347.053022,0.160044,514494.000000,355907.000000
1350.426860,0.163706,513196.000000,352028.000000
1353.796344,0.168306,511820.000000,347385.000000
1357.161476,0.173386,510453.000000,342428.000000
1360.522255,0.178267,508989.000000,337630.000000
1364.996523,0.182821,506578.000000,332526.000000
1368.347147,0.185012,504705.000000,329629.000000
1371.693417,0.186482,502623.000000,327160.000000
1375.035335,0.186354,499288.000000,325085.000000
1378.372901,0.185964,496007.000000,323239.000000
1381.706114,0.186115,493126.000000,321250.000000
1385.034974,0.186069,489992.000000,319242.000000
1388.359481,0.186262,487730.000000,317627.000000
1391.679637,0.186323,486234.000000,316608.000000
1396.099739,0.185467,485318.000000,316635.000000
1399.409738,0.185562,485002.000000,316360.000000
1402.715385,0.186044,484535.000000,315705.000000
1406.016679,0.186258,484521.000000,315540.000000
1409.313620,0.187164,485069.000000,315239.000000
1412.606208,0.187479,485477.000000,315275.000000
1415.894445,0.188545,485710.000000,314653.000000
1419.178328,0.191198,486186.000000,313043.000000
1422.457859,0.194881,487691.000000,311361.000000
1426.823796,0.200158,489071.000000,308471.000000
1430.093171,0.204081,490374.000000,306511.000000
1433.358193,0.207873,491971.000000,304836.000000
1436.618863,0.212007,493431.000000,302844.000000
1439.875180,0.216776,495220.000000,300623.000000
1443.127144,0.224652,496699.000000,296102.000000
1446.374756,0.232245,498105.000000,291794.000000
1449.618016,0.241244,499484.000000,286601.000000
1453.935591,0.255658,501051.000000,278115.000000
1457.168694,0.267127,501839.000000,271292.000000
1460.397445,0.280063,502305.000000,263575.000000
1463.621843,0.294009,502914.000000,255555.000000
1466.841888,0.306621,502990.000000,248278.000000
1470.057581,0.321504,502944.000000,239892.000000
1473.268921,0.335114,502843.000000,232444.000000
1476.475909,0.347172,502522.000000,225935.000000
1479.678544,0.360193,501687.000000,218897.000000
1483.941954,0.376455,500616.000000,210402.000000
1487.134433,0.387217,499704.000000,204878.000000
1490.322559,0.397226,498255.000000,199630.000000
1493.506333,0.405687,496773.000000,195196.000000
1496.685754,0.410913,495016.000000,192179.000000
1499.860823,0.415621,492977.000000,189324.000000
1503.031539,0.417032,491156.000000,188013.000000
1506.197903,0.415427,489004.000000,187882.000000
1509.359914,0.412975,486639.000000,188032.000000
1513.569158,0.409248,482899.000000,188195.000000
1516.721012,0.406543,479678.000000,188108.000000
1519.868515,0.404612,476890.000000,187848.000000
1523.011664,0.402378,473405.000000,187437.000000
1526.150462,0.401912,470037.000000,186303.000000
1529.284906,0.400211,466420.000000,185595.000000
1532.414998,0.400004,462360.000000,184067.000000
1535.540737,0.398034,457987.000000,183155.000000
1538.662124,0.397145,453227.000000,181623.000000
1542.817202,0.398531,447406.000000,178719.000000
1545.928433,0.398423,442064.000000,176629.000000
1549.035311,0.400380,436619.000000,173669.000000
1552.137837,0.402955,431327.000000,170550.000000
1555.236010,0.407247,425604.000000,166632.000000
1558.329830,0.413584,419782.000000,161972.000000
1561.419298,0.420349,413789.000000,157192.000000
1564.504413,0.427059,407625.000000,152476.000000
1567.585176,0.434081,401258.000000,147687.000000
1571.686088,0.441536,392494.000000,142003.000000
1574.756695,0.445625,386060.000000,138366.000000
1577.822949,0.447429,379068.000000,135297.000000
1580.884850,0.448247,372237.000000,132609.000000
1583.942399,0.447431,365532.000000,130465.000000
1586.995595,0.446773,358457.000000,128134.000000
1590.044439,0.444923,351337.000000,126125.000000
1593.088930,0.441363,343946.000000,124488.000000
1596.129068,0.435974,337142.000000,123549.000000
1600.175815,0.430070,327373.000000,121611.000000
1603.205798,0.420892,320074.000000,121439.000000
1606.231427,0.414944,312860.000000,120339.000000
1609.252704,0.407844,305444.000000,119423.000000
1612.269629,0.400502,298028.000000,118510.000000
1615.282201,0.395783,290981.000000,116972.000000
1618.290420,0.389318,283873.000000,115826.000000
1621.294287,0.382423,276705.000000,114708.000000
1624.293801,0.381416,269751.000000,112085.000000
1628.286383,0.373544,260451.000000,110200.000000
1631.275741,0.371360,253416.000000,107764.000000
1634.260747,0.364007,246537.000000,106629.000000
1637.241400,0.359767,239613.000000,104651.000000
1640.217700,0.356799,232837.000000,102389.000000
1643.189648,0.351018,225975.000000,100703.000000
1646.157243,0.343777,219107.000000,99284.000000
1649.120486,0.338681,211528.000000,96981.000000
1652.079376,0.332797,203786.000000,94706.000000
1656.017792,0.323252,192538.000000,91467.000000
1658.966526,0.312654,183108.000000,89136.000000
1661.910907,0.301682,172102.000000,85922.000000
1664.850936,0.289633,159840.000000,82045.000000
1667.786612,0.272704,145318.000000,77556.000000
1670.717936,0.251911,129601.000000,72560.000000
1673.644907,0.231636,113097.000000,66346.000000
1676.567525,0.212519,96798.000000,59340.000000
1679.485791,0.200674,82152.000000,51754.000000
1683.370042,0.195403,65700.000000,41895.000000
1686.278151,0.200601,55737.000000,35119.000000
1689.181909,0.203899,47483.000000,29692.000000
1692.081313,0.198019,40873.000000,25907.000000
1694.976365,0.196186,35375.000000,22517.000000
1697.867065,0.189892,30676.000000,19811.000000
1700.753412,0.195475,26860.000000,17125.000000
