Method:,Column 1,,
Host Date-Time:,14/1/21 @ 14:35:26,,
Header Version:,1,,
System Temp hundredths:,2956,,
Detector Temp hundredths:,2514,,
Humidity hundredths:,1139,,
Lamp PD:,3649,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.098858,91207.000000,72639.000000
905.391135,0.091249,100140.000000,81163.000000
909.293086,0.086566,108241.000000,88680.000000
913.190685,0.087352,116884.000000,95588.000000
917.083931,0.089709,127518.000000,103720.000000
920.972825,0.090533,140036.000000,113686.000000
926.151245,0.089195,160442.000000,130654.000000
930.029983,0.089358,176924.000000,144022.000000
933.904368,0.083641,192482.000000,158763.000000
937.774400,0.080936,207019.000000,171820.000000
941.640080,0.079649,220214.000000,183314.000000
945.501407,0.076270,231781.000000,194450.000000
949.358382,0.074610,242385.000000,204125.000000
953.211004,0.073238,252506.000000,213321.000000
957.059273,0.071980,262404.000000,222326.000000
962.183529,0.070557,275634.000000,234302.000000
966.021642,0.068659,285310.000000,243589.000000
969.855403,0.068134,294814.000000,252008.000000
973.684811,0.067959,303951.000000,259923.000000
977.509867,0.066160,312634.000000,268458.000000
981.330570,0.065679,320588.000000,275593.000000
985.146920,0.064301,327227.000000,282194.000000
988.958918,0.064567,332863.000000,286879.000000
992.766563,0.063460,337748.000000,291832.000000
997.836653,0.062040,342296.000000,296730.000000
1001.634142,0.060804,344897.000000,299837.000000
1005.427279,0.060682,346533.000000,301344.000000
1009.216063,0.059508,347364.000000,302884.000000
1013.000494,0.058959,347610.000000,303482.000000
1016.780573,0.057945,347104.000000,303749.000000
1020.556299,0.057255,346356.000000,303576.000000
1024.327673,0.057256,345314.000000,302662.000000
1028.094694,0.056718,344068.000000,301944.000000
1033.110618,0.056108,342670.000000,301140.000000
1036.867483,0.055976,341443.000000,300153.000000
1040.619996,0.057539,340565.000000,298305.000000
1044.368155,0.056693,339602.000000,298042.000000
1048.111963,0.057735,339187.000000,296964.000000
1051.851417,0.058548,338370.000000,295695.000000
1055.586519,0.058727,337732.000000,295016.000000
1059.317269,0.059034,337270.000000,294404.000000
1063.043666,0.058876,337131.000000,294390.000000
1068.005424,0.059721,337198.000000,293876.000000
1071.721665,0.060350,337936.000000,294093.000000
1075.433553,0.060757,338814.000000,294581.000000
1079.141089,0.060719,339835.000000,295494.000000
1082.844272,0.061606,341087.000000,295978.000000
1086.543103,0.061520,342595.000000,297345.000000
1090.237580,0.062465,344242.000000,298125.000000
1093.927706,0.062444,346318.000000,299938.000000
1097.613478,0.062680,348067.000000,301289.000000
1102.521071,0.065862,350874.000000,301501.000000
1106.196688,0.067848,352530.000000,301542.000000
1109.867952,0.070888,354393.000000,301021.000000
1113.534864,0.074451,356181.000000,300068.000000
