Method:,Column 1,,
Host Date-Time:,14/1/21 @ 14:36:10,,
Header Version:,1,,
System Temp hundredths:,2971,,
Detector Temp hundredths:,2522,,
Humidity hundredths:,1110,,
Lamp PD:,3649,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.331895,91207.000000,42475.000000
905.391135,0.326426,100140.000000,47226.000000
909.293086,0.320037,108241.000000,51803.000000
913.190685,0.324402,116884.000000,55380.000000
917.083931,0.323694,127518.000000,60517.000000
920.972825,0.324294,140036.000000,66366.000000
926.151245,0.327256,160442.000000,75520.000000
930.029983,0.323813,176924.000000,83941.000000
933.904368,0.318446,192482.000000,92458.000000
937.774400,0.316258,207019.000000,99943.000000
941.640080,0.311550,220214.000000,107472.000000
945.501407,0.307001,231781.000000,114308.000000
949.358382,0.305292,242385.000000,120009.000000
953.211004,0.306837,252506.000000,124576.000000
957.059273,0.304783,262404.000000,130073.000000
962.183529,0.306200,275634.000000,136186.000000
966.021642,0.307718,285310.000000,140475.000000
969.855403,0.309518,294814.000000,144554.000000
973.684811,0.313547,303951.000000,147658.000000
977.509867,0.316857,312634.000000,150723.000000
981.330570,0.322262,320588.000000,152646.000000
985.146920,0.328645,327227.000000,153534.000000
988.958918,0.332559,332863.000000,154777.000000
992.766563,0.336798,337748.000000,155523.000000
997.836653,0.340110,342296.000000,156420.000000
1001.634142,0.341967,344897.000000,156936.000000
1005.427279,0.342348,346533.000000,157542.000000
1009.216063,0.340389,347364.000000,158634.000000
1013.000494,0.339638,347610.000000,159021.000000
1016.780573,0.337890,347104.000000,159430.000000
1020.556299,0.335805,346356.000000,159852.000000
1024.327673,0.333411,345314.000000,160252.000000
1028.094694,0.331540,344068.000000,160363.000000
1033.110618,0.327137,342670.000000,161339.000000
1036.867483,0.322933,341443.000000,162325.000000
1040.619996,0.321026,340565.000000,162620.000000
1044.368155,0.318753,339602.000000,163011.000000
1048.111963,0.317570,339187.000000,163256.000000
1051.851417,0.315216,338370.000000,163748.000000
1055.586519,0.314707,337732.000000,163631.000000
1059.317269,0.311303,337270.000000,164693.000000
1063.043666,0.310054,337131.000000,165099.000000
1068.005424,0.307688,337198.000000,166034.000000
1071.721665,0.306724,337936.000000,166767.000000
1075.433553,0.306632,338814.000000,167236.000000
1079.141089,0.303752,339835.000000,168856.000000
1082.844272,0.301294,341087.000000,170440.000000
1086.543103,0.300266,342595.000000,171599.000000
1090.237580,0.297943,344242.000000,173349.000000
1093.927706,0.296375,346318.000000,175025.000000
1097.613478,0.294724,348067.000000,176579.000000
1102.521071,0.292869,350874.000000,178765.000000
1106.196688,0.291627,352530.000000,180123.000000
1109.867952,0.291126,354393.000000,181284.000000
1113.534864,0.290934,356181.000000,182279.000000
1117.197422,0.289752,357783.000000,183598.000000
1120.855629,0.290307,359117.000000,184047.000000
1124.509482,0.293363,360790.000000,183608.000000
1128.158984,0.296305,361832.000000,182895.000000
1131.804132,0.300528,363284.000000,181852.000000
1136.657559,0.305108,364834.000000,180712.000000
1140.292552,0.308596,365983.000000,179831.000000
1143.923192,0.313376,367533.000000,178616.000000
1147.549479,0.318889,368590.000000,176870.000000
1151.171414,0.324802,369591.000000,174952.000000
1154.788996,0.330517,370608.000000,173140.000000
1158.402225,0.335130,371792.000000,171858.000000
1162.011102,0.338222,373034.000000,171209.000000
1165.615627,0.342773,374075.000000,169897.000000
1170.414889,0.348958,375979.000000,168347.000000
1174.009257,0.355704,377809.000000,166559.000000
1177.599273,0.359165,379926.000000,166163.000000
1181.184936,0.363449,382215.000000,165523.000000
1184.766246,0.368587,385401.000000,164940.000000
1188.343204,0.375025,388776.000000,163936.000000
1191.915809,0.382002,392428.000000,162839.000000
1195.484062,0.387683,395791.000000,162100.000000
1199.047962,0.390819,399382.000000,162394.000000
1203.793059,0.393657,405070.000000,163634.000000
1207.346803,0.395584,409052.000000,164511.000000
1210.896194,0.395725,412904.000000,166006.000000
1214.441233,0.396217,416885.000000,167417.000000
1217.981920,0.394314,421320.000000,169941.000000
1221.518253,0.390018,425284.000000,173245.000000
1225.050234,0.384561,429183.000000,177044.000000
1228.577863,0.379268,433814.000000,181149.000000
1232.101139,0.374379,438565.000000,185206.000000
1236.792070,0.369499,444300.000000,189748.000000
1240.305190,0.367023,448060.000000,192448.000000
1243.813957,0.366107,452297.000000,194678.000000
1247.318372,0.364573,455893.000000,196920.000000
1250.818434,0.363708,459082.000000,198693.000000
1254.314143,0.363631,462510.000000,200212.000000
1257.805500,0.362634,466532.000000,202417.000000
1261.292505,0.361193,470752.000000,204927.000000
1264.775157,0.360157,474874.000000,207215.000000
1269.411922,0.357981,480696.000000,210809.000000
1272.884417,0.356014,486062.000000,214130.000000
1276.352561,0.353385,490790.000000,217526.000000
1279.816351,0.353485,494557.000000,219145.000000
1283.275789,0.351102,498768.000000,222227.000000
1286.730874,0.349739,502917.000000,224780.000000
1290.181607,0.348969,506587.000000,226822.000000
1293.627987,0.348254,509239.000000,228385.000000
1297.070015,0.348166,511855.000000,229605.000000
1301.652615,0.348953,515095.000000,230640.000000
1305.084486,0.348412,516531.000000,231571.000000
1308.512005,0.348018,517299.000000,232126.000000
1311.935171,0.349858,518312.000000,231597.000000
1315.353985,0.350212,518822.000000,231636.000000
1318.768446,0.350430,518589.000000,231416.000000
1322.178555,0.351733,518088.000000,230500.000000
1325.584311,0.351929,517825.000000,230279.000000
1328.985715,0.352509,517743.000000,229935.000000
1333.514148,0.355186,517179.000000,228273.000000
1336.905396,0.358373,516086.000000,226125.000000
1340.292291,0.363812,515807.000000,223190.000000
1343.674833,0.370104,515261.000000,219747.000000
1347.053022,0.379564,514494.000000,214692.000000
1350.426860,0.392608,513196.000000,207814.000000
1353.796344,0.406332,511820.000000,200810.000000
1357.161476,0.421003,510453.000000,193621.000000
1360.522255,0.435432,508989.000000,186757.000000
1364.996523,0.447342,506578.000000,180844.000000
1368.347147,0.453543,504705.000000,177621.000000
1371.693417,0.454773,502623.000000,176388.000000
1375.035335,0.454398,499288.000000,175369.000000
1378.372901,0.448893,496007.000000,176439.000000
1381.706114,0.444597,493126.000000,177158.000000
1385.034974,0.440553,489992.000000,177679.000000
1388.359481,0.439917,487730.000000,177118.000000
1391.679637,0.442642,486234.000000,175470.000000
1396.099739,0.449104,485318.000000,172553.000000
1399.409738,0.457071,485002.000000,169306.000000
1402.715385,0.465560,484535.000000,165869.000000
1406.016679,0.476071,484521.000000,161898.000000
1409.313620,0.492314,485069.000000,156131.000000
1412.606208,0.507796,485477.000000,150790.000000
1415.894445,0.527864,485710.000000,144050.000000
1419.178328,0.550961,486186.000000,136723.000000
1422.457859,0.578003,487691.000000,128867.000000
1426.823796,0.620570,489071.000000,117166.000000
1430.093171,0.659701,490374.000000,107356.000000
1433.358193,0.696357,491971.000000,98988.000000
1436.618863,0.731255,493431.000000,91616.000000
1439.875180,0.760431,495220.000000,85974.000000
1443.127144,0.784723,496699.000000,81540.000000
1446.374756,0.805332,498105.000000,77981.000000
1449.618016,0.825154,499484.000000,74708.000000
1453.935591,0.855175,501051.000000,69937.000000
1457.168694,0.876439,501839.000000,66700.000000
1460.397445,0.895012,502305.000000,63967.000000
1463.621843,0.901396,502914.000000,63110.000000
1466.841888,0.898594,502990.000000,63528.000000
1470.057581,0.884404,502944.000000,65632.000000
1473.268921,0.870690,502843.000000,67724.000000
1476.475909,0.858895,502522.000000,69544.000000
1479.678544,0.852219,501687.000000,70504.000000
1483.941954,0.851895,500616.000000,70406.000000
1487.134433,0.847289,499704.000000,71027.000000
1490.322559,0.846585,498255.000000,70936.000000
1493.506333,0.848524,496773.000000,70410.000000
1496.685754,0.847287,495016.000000,70361.000000
1499.860823,0.846626,492977.000000,70178.000000
1503.031539,0.843530,491156.000000,70419.000000
1506.197903,0.842876,489004.000000,70216.000000
1509.359914,0.841006,486639.000000,70178.000000
1513.569158,0.837891,482899.000000,70140.000000
1516.721012,0.836976,479678.000000,69819.000000
1519.868515,0.831753,476890.000000,70253.000000
1523.011664,0.827099,473405.000000,70491.000000
1526.150462,0.822897,470037.000000,70670.000000
1529.284906,0.817868,466420.000000,70943.000000
1532.414998,0.812208,462360.000000,71248.000000
1535.540737,0.808379,457987.000000,71199.000000
1538.662124,0.806780,453227.000000,70719.000000
1542.817202,0.804810,447406.000000,70128.000000
1545.928433,0.795943,442064.000000,70720.000000
1549.035311,0.791679,436619.000000,70538.000000
1552.137837,0.786864,431327.000000,70460.000000
1555.236010,0.781643,425604.000000,70366.000000
1558.329830,0.780564,419782.000000,69576.000000
1561.419298,0.782123,413789.000000,68337.000000
1564.504413,0.783817,407625.000000,67057.000000
1567.585176,0.785185,401258.000000,65802.000000
1571.686088,0.784657,392494.000000,64443.000000
1574.756695,0.784038,386060.000000,63477.000000
1577.822949,0.780184,379068.000000,62883.000000
1580.884850,0.780563,372237.000000,61696.000000
1583.942399,0.772457,365532.000000,61726.000000
1586.995595,0.765463,358457.000000,61514.000000
1590.044439,0.755284,351337.000000,61722.000000
1593.088930,0.751410,343946.000000,60965.000000
1596.129068,0.744088,337142.000000,60775.000000
1600.175815,0.735180,327373.000000,60237.000000
1603.205798,0.733391,320074.000000,59137.000000
1606.231427,0.728001,312860.000000,58526.000000
1609.252704,0.723259,305444.000000,57766.000000
1612.269629,0.721019,298028.000000,56655.000000
1615.282201,0.718798,290981.000000,55599.000000
1618.290420,0.712959,283873.000000,54975.000000
1621.294287,0.715135,276705.000000,53319.000000
1624.293801,0.710787,269751.000000,52502.000000
1628.286383,0.707390,260451.000000,51090.000000
1631.275741,0.703988,253416.000000,50101.000000
1634.260747,0.700111,246537.000000,49178.000000
1637.241400,0.693518,239613.000000,48528.000000
1640.217700,0.690294,232837.000000,47507.000000
1643.189648,0.685647,225975.000000,46603.000000
1646.157243,0.680816,219107.000000,45692.000000
1649.120486,0.673567,211528.000000,44854.000000
1652.079376,0.668395,203786.000000,43730.000000
1656.017792,0.661174,192538.000000,42009.000000
1658.966526,0.645780,183108.000000,41393.000000
1661.910907,0.639398,172102.000000,39481.000000
1664.850936,0.626515,159840.000000,37772.000000
1667.786612,0.620653,145318.000000,34807.000000
1670.717936,0.604752,129601.000000,32200.000000
1673.644907,0.603618,113097.000000,28173.000000
1676.567525,0.607051,96798.000000,23923.000000
