Method:,Column 1,,
Host Date-Time:,14/1/21 @ 14:31:31,,
Header Version:,1,,
System Temp hundredths:,2826,,
Detector Temp hundredths:,2342,,
Humidity hundredths:,1322,,
Lamp PD:,3653,,
Shift Vector Coefficients:,-3.96018,0.0400117,-9.79621e-05,,
Pixel to Wavelength Coefficients:,1783.94,-0.91859,-0.000241811,,
Serial Number:,6100014,,
Scan Config Name:,Column 1,,
Scan Config Type:,2,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,6,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.484831,0.079346,91207.000000,75977.000000
905.391135,0.074708,100140.000000,84314.000000
909.293086,0.071341,108241.000000,91844.000000
913.190685,0.068581,116884.000000,99810.000000
917.083931,0.070755,127518.000000,108347.000000
920.972825,0.070729,140036.000000,118990.000000
926.151245,0.070322,160442.000000,136457.000000
930.029983,0.066993,176924.000000,151633.000000
933.904368,0.064266,192482.000000,166006.000000
937.774400,0.061489,207019.000000,179689.000000
941.640080,0.058601,220214.000000,192417.000000
945.501407,0.056799,231781.000000,203366.000000
949.358382,0.053682,242385.000000,214202.000000
953.211004,0.053146,252506.000000,223422.000000
957.059273,0.052383,262404.000000,232588.000000
962.183529,0.051229,275634.000000,244965.000000
966.021642,0.049950,285310.000000,254312.000000
969.855403,0.048756,294814.000000,263507.000000
973.684811,0.048668,303951.000000,271729.000000
977.509867,0.047742,312634.000000,280088.000000
981.330570,0.047489,320588.000000,287381.000000
985.146920,0.047890,327227.000000,293062.000000
988.958918,0.048183,332863.000000,297908.000000
992.766563,0.048792,337748.000000,301857.000000
997.836653,0.049391,342296.000000,305500.000000
1001.634142,0.050868,344897.000000,306776.000000
1005.427279,0.051130,346533.000000,308045.000000
1009.216063,0.050130,347364.000000,309496.000000
1013.000494,0.049351,347610.000000,310271.000000
1016.780573,0.046145,347104.000000,312115.000000
1020.556299,0.044645,346356.000000,312520.000000
1024.327673,0.042483,345314.000000,313135.000000
1028.094694,0.040770,344068.000000,313238.000000
1033.110618,0.039122,342670.000000,313151.000000
1036.867483,0.037659,341443.000000,313083.000000
1040.619996,0.036969,340565.000000,312774.000000
1044.368155,0.036512,339602.000000,312218.000000
1048.111963,0.037594,339187.000000,311061.000000
1051.851417,0.036736,338370.000000,310925.000000
1055.586519,0.037017,337732.000000,310138.000000
1059.317269,0.037438,337270.000000,309414.000000
1063.043666,0.038539,337131.000000,308503.000000
1068.005424,0.039226,337198.000000,308077.000000
1071.721665,0.040164,337936.000000,308085.000000
1075.433553,0.040741,338814.000000,308475.000000
1079.141089,0.041341,339835.000000,308978.000000
1082.844272,0.041680,341087.000000,309874.000000
1086.543103,0.042771,342595.000000,310463.000000
1090.237580,0.043979,344242.000000,311089.000000
1093.927706,0.044779,346318.000000,312389.000000
1097.613478,0.045805,348067.000000,313226.000000
1102.521071,0.048134,350874.000000,314063.000000
1106.196688,0.050802,352530.000000,313613.000000
1109.867952,0.053130,354393.000000,313585.000000
1113.534864,0.055789,356181.000000,313243.000000
1117.197422,0.057339,357783.000000,313531.000000
1120.855629,0.058041,359117.000000,314192.000000
1124.509482,0.059076,360790.000000,314904.000000
1128.158984,0.059069,361832.000000,315819.000000
1131.804132,0.060118,363284.000000,316321.000000
1136.657559,0.061303,364834.000000,316805.000000
1140.292552,0.062757,365983.000000,316741.000000
1143.923192,0.064979,367533.000000,316459.000000
1147.549479,0.066801,368590.000000,316040.000000
1151.171414,0.068417,369591.000000,315722.000000
1154.788996,0.069995,370608.000000,315442.000000
1158.402225,0.071465,371792.000000,315381.000000
1162.011102,0.070811,373034.000000,316911.000000
1165.615627,0.069491,374075.000000,318763.000000
1170.414889,0.066565,375979.000000,322551.000000
1174.009257,0.063598,377809.000000,326343.000000
1177.599273,0.061257,379926.000000,329945.000000
1181.184936,0.059071,382215.000000,333608.000000
1184.766246,0.056678,385401.000000,338248.000000
1188.343204,0.053878,388776.000000,343417.000000
1191.915809,0.051567,392428.000000,348492.000000
1195.484062,0.049467,395791.000000,353182.000000
1199.047962,0.047400,399382.000000,358087.000000
1203.793059,0.046929,405070.000000,363581.000000
1207.346803,0.045796,409052.000000,368114.000000
1210.896194,0.045234,412904.000000,372062.000000
1214.441233,0.045410,416885.000000,375497.000000
1217.981920,0.044865,421320.000000,379968.000000
1221.518253,0.045881,425284.000000,382647.000000
1225.050234,0.046844,429183.000000,385300.000000
1228.577863,0.048164,433814.000000,388275.000000
1232.101139,0.049758,438565.000000,391089.000000
1236.792070,0.051508,444300.000000,394610.000000
1240.305190,0.052420,448060.000000,397115.000000
1243.813957,0.053034,452297.000000,400304.000000
1247.318372,0.052800,455893.000000,403704.000000
1250.818434,0.052427,459082.000000,406877.000000
1254.314143,0.052433,462510.000000,409910.000000
1257.805500,0.051981,466532.000000,413905.000000
1261.292505,0.052237,470752.000000,417403.000000
1264.775157,0.052480,474874.000000,420822.000000
1269.411922,0.053018,480696.000000,425454.000000
1272.884417,0.053022,486062.000000,430199.000000
1276.352561,0.053270,490790.000000,434136.000000
1279.816351,0.053888,494557.000000,436846.000000
1283.275789,0.053674,498768.000000,440783.000000
1286.730874,0.054169,502917.000000,443943.000000
1290.181607,0.054362,506587.000000,446984.000000
1293.627987,0.054714,509239.000000,448960.000000
1297.070015,0.055727,511855.000000,450215.000000
1301.652615,0.055782,515095.000000,453007.000000
1305.084486,0.057557,516531.000000,452418.000000
1308.512005,0.058052,517299.000000,452574.000000
1311.935171,0.059439,518312.000000,452014.000000
1315.353985,0.061008,518822.000000,450828.000000
1318.768446,0.062961,518589.000000,448603.000000
1322.178555,0.064746,518088.000000,446331.000000
1325.584311,0.066869,517825.000000,443929.000000
1328.985715,0.070080,517743.000000,440590.000000
1333.514148,0.075114,517179.000000,435038.000000
1336.905396,0.078019,516086.000000,431224.000000
1340.292291,0.080853,515807.000000,428188.000000
1343.674833,0.082212,515261.000000,426398.000000
1347.053022,0.084092,514494.000000,423924.000000
1350.426860,0.085126,513196.000000,421849.000000
1353.796344,0.085062,511820.000000,420780.000000
1357.161476,0.085459,510453.000000,419273.000000
1360.522255,0.086253,508989.000000,417307.000000
1364.996523,0.088271,506578.000000,413405.000000
1368.347147,0.088869,504705.000000,411309.000000
1371.693417,0.087666,502623.000000,410749.000000
1375.035335,0.085188,499288.000000,410358.000000
1378.372901,0.081925,496007.000000,410736.000000
1381.706114,0.078779,493126.000000,411319.000000
1385.034974,0.076433,489992.000000,410919.000000
1388.359481,0.075645,487730.000000,409765.000000
1391.679637,0.075735,486234.000000,408423.000000
1396.099739,0.076078,485318.000000,407332.000000
1399.409738,0.075278,485002.000000,407817.000000
1402.715385,0.073955,484535.000000,408668.000000
1406.016679,0.072771,484521.000000,409771.000000
1409.313620,0.073246,485069.000000,409786.000000
1412.606208,0.073296,485477.000000,410084.000000
1415.894445,0.074099,485710.000000,409523.000000
1419.178328,0.075458,486186.000000,408643.000000
1422.457859,0.077593,487691.000000,407898.000000
1426.823796,0.080010,489071.000000,406782.000000
1430.093171,0.082462,490374.000000,405570.000000
1433.358193,0.085625,491971.000000,403938.000000
1436.618863,0.088638,493431.000000,402336.000000
1439.875180,0.092292,495220.000000,400411.000000
1443.127144,0.096378,496699.000000,397846.000000
1446.374756,0.102197,498105.000000,393662.000000
1449.618016,0.108351,499484.000000,389198.000000
1453.935591,0.118538,501051.000000,381368.000000
1457.168694,0.126785,501839.000000,374783.000000
1460.397445,0.136206,502305.000000,367081.000000
1463.621843,0.147432,502914.000000,358147.000000
1466.841888,0.159423,502990.000000,348447.000000
1470.057581,0.169833,502944.000000,340163.000000
1473.268921,0.176360,502843.000000,335021.000000
1476.475909,0.175543,502522.000000,335438.000000
1479.678544,0.167444,501687.000000,341184.000000
1483.941954,0.151016,500616.000000,353581.000000
1487.134433,0.137853,499704.000000,363798.000000
1490.322559,0.126773,498255.000000,372116.000000
1493.506333,0.117872,496773.000000,378692.000000
1496.685754,0.111385,495016.000000,383031.000000
1499.860823,0.105748,492977.000000,386437.000000
1503.031539,0.101357,491156.000000,388922.000000
1506.197903,0.099323,489004.000000,389036.000000
1509.359914,0.097908,486639.000000,388418.000000
1513.569158,0.097178,482899.000000,386081.000000
1516.721012,0.097196,479678.000000,383490.000000
1519.868515,0.097911,476890.000000,380634.000000
1523.011664,0.099702,473405.000000,376297.000000
1526.150462,0.101330,470037.000000,372222.000000
1529.284906,0.104858,466420.000000,366369.000000
1532.414998,0.108568,462360.000000,360091.000000
1535.540737,0.111515,457987.000000,354273.000000
1538.662124,0.114960,453227.000000,347821.000000
1542.817202,0.120956,447406.000000,338646.000000
1545.928433,0.124169,442064.000000,332136.000000
1549.035311,0.128274,436619.000000,324959.000000
1552.137837,0.131982,431327.000000,318291.000000
1555.236010,0.136086,425604.000000,311114.000000
1558.329830,0.139709,419782.000000,304309.000000
1561.419298,0.142806,413789.000000,297833.000000
1564.504413,0.146132,407625.000000,291158.000000
1567.585176,0.148577,401258.000000,285001.000000
1571.686088,0.151501,392494.000000,276906.000000
1574.756695,0.155587,386060.000000,269816.000000
1577.822949,0.159011,379068.000000,262849.000000
1580.884850,0.161507,372237.000000,256633.000000
1583.942399,0.165329,365532.000000,249802.000000
1586.995595,0.168306,358457.000000,243294.000000
1590.044439,0.171243,351337.000000,236854.000000
1593.088930,0.174153,343946.000000,230323.000000
1596.129068,0.177346,337142.000000,224113.000000
1600.175815,0.181501,327373.000000,215547.000000
1603.205798,0.184842,320074.000000,209126.000000
1606.231427,0.187537,312860.000000,203148.000000
1609.252704,0.190968,305444.000000,196772.000000
1612.269629,0.194864,298028.000000,190280.000000
1615.282201,0.198528,290981.000000,184220.000000
1618.290420,0.200676,283873.000000,178833.000000
1621.294287,0.203103,276705.000000,173346.000000
1624.293801,0.205788,269751.000000,167948.000000
1628.286383,0.209956,260451.000000,160609.000000
1631.275741,0.213228,253416.000000,155098.000000
1634.260747,0.214704,246537.000000,150376.000000
1637.241400,0.215628,239613.000000,145842.000000
1640.217700,0.218644,232837.000000,140737.000000
1643.189648,0.220138,225975.000000,136120.000000
1646.157243,0.221830,219107.000000,131470.000000
1649.120486,0.221544,211528.000000,127006.000000
1652.079376,0.222676,203786.000000,122039.000000
1656.017792,0.223275,192538.000000,115144.000000
1658.966526,0.224620,183108.000000,109166.000000
1661.910907,0.226862,172102.000000,102076.000000
1664.850936,0.227790,159840.000000,94601.000000
1667.786612,0.225323,145318.000000,86496.000000
1670.717936,0.216429,129601.000000,78737.000000
1673.644907,0.201410,113097.000000,71128.000000
1676.567525,0.187637,96798.000000,62839.000000
1679.485791,0.180387,82152.000000,54229.000000
1683.370042,0.166452,65700.000000,44783.000000
1686.278151,0.165983,55737.000000,38033.000000
1689.181909,0.166449,47483.000000,32366.000000
1692.081313,0.172752,40873.000000,27459.000000
1694.976365,0.174975,35375.000000,23644.000000
1697.867065,0.175193,30676.000000,20493.000000
1700.753412,0.175259,26860.000000,17941.000000
